"gene","cell_type","Z_score","p_val"
"HDC","CD4+_T_Cells",0.0043697552045049,0.996513450883645
"IGF1","CD4+_T_Cells",0.0615713071164381,0.950904227178789
"IL2RG","CD4+_T_Cells",0.00154484367599618,0.998767393572347
"IL7R","CD4+_T_Cells",0.82774982730878,0.407812194157158
"KLRB1","CD4+_T_Cells",0.0646450774788507,0.948456593108396
"LDHB","CD4+_T_Cells",1.93171775465839,0.0533943521445152
"LPXN","CD4+_T_Cells",1.40104103138077,0.161201803606113
"MDM2","CD4+_T_Cells",0.0817471962101793,0.934847746775117
"MMP2","CD4+_T_Cells",0.0605598824462525,0.951709724020675
"MYLK","CD4+_T_Cells",0.00365439055237611,0.997084224688938
"NARS","CD4+_T_Cells",0.148158543813942,0.882217647914679
"PCLAF","CD4+_T_Cells",0.0709752640003043,0.943417442298655
"POLR2J3","CD4+_T_Cells",1.64850274150631,0.0992495485902008
"PTPRC","CD4+_T_Cells",1.21973245512961,0.222566314047999
"RHOH","CD4+_T_Cells",0.000379275127204563,0.999697382238962
"S100A4","CD4+_T_Cells",0.0536895840601797,0.957182481549265
"SELL","CD4+_T_Cells",0.0733024426678812,0.941565447963612
"SLC25A37","CD4+_T_Cells",0.0623246638665636,0.950304287728045
"SMAP2","CD4+_T_Cells",0.40485921864301,0.685580996566773
"SRPK1","CD4+_T_Cells",0.180733402993899,0.856576838722563
"STC1","CD4+_T_Cells",0.0703652087799576,0.94390298195653
"TOMM7","CD4+_T_Cells",0.0351570967847339,0.97195447287066
"TRAC","CD4+_T_Cells",2.00455383627608,0.0450107660250508
"TRAPPC3","CD4+_T_Cells",0.0760411858896068,0.939386331432687
"TUBA4A","CD4+_T_Cells",0.0592313060203823,0.952767874809154
"TYROBP","CD4+_T_Cells",0.0614396902360471,0.951009043811102
"ZEB1","CD4+_T_Cells",0.0586595376897765,0.953223288057701
"ZEB2","CD4+_T_Cells",0.0593249585074562,0.952693282106396
"ACTG2","CD8+_T_Cells",0.00994101071057092,0.992068351674606
"ADGRE5","CD8+_T_Cells",0.0388742682717291,0.968990632001407
"AIF1","CD8+_T_Cells",0.00364421101847196,0.997092346727794
"BACE2","CD8+_T_Cells",0.00441055282859509,0.996480899402959
"C1QA","CD8+_T_Cells",0.00371437283389236,0.997036366077435
"C2orf42","CD8+_T_Cells",0.00371335888931425,0.99703717508258
"CCDC6","CD8+_T_Cells",0.0529790275669314,0.957748617819087
"CCL5","CD8+_T_Cells",0.058722332402254,0.953173271344781
"CD247","CD8+_T_Cells",0.0569016340336931,0.954623552653269
"CD3E","CD8+_T_Cells",0.0391358594116183,0.968782071182294
"CD3G","CD8+_T_Cells",0.142524783791025,0.88666550455956
"CD4","CD8+_T_Cells",0.0564454854060661,0.954986922576169
"CD69","CD8+_T_Cells",0.0621961021898864,0.950406666484271
"CD8A","CD8+_T_Cells",0.0489684566259345,0.960944433735717
"CD8B","CD8+_T_Cells",0.00563162358439037,0.995506638241073
"CXCL12","CD8+_T_Cells",0.0828941733432294,0.933935687095637
"CYTIP","CD8+_T_Cells",0.00521746576255459,0.995837083508665
"DNTTIP1","CD8+_T_Cells",0.00368847527532144,0.997057029198032
"DSC2","CD8+_T_Cells",0.00372534564747105,0.997027611099465
"DUSP2","CD8+_T_Cells",0.00469836572169829,0.99625126032167
"ESR1","CD8+_T_Cells",0.00368383231553881,0.997060733718791
"FAM107B","CD8+_T_Cells",0.0562072046581408,0.955176741751086
"GLIPR1","CD8+_T_Cells",0.67580114865274,0.499166905325655
"GPR183","CD8+_T_Cells",0.00407364083958649,0.996749713857346
"HDC","CD8+_T_Cells",0.00374006994604034,0.997015862890813
"IL2RG","CD8+_T_Cells",0.226436668622664,0.820861811014345
"KRT15","CD8+_T_Cells",0.00370447526668412,0.997044263139168
"LAG3","CD8+_T_Cells",0.0511441479782931,0.959210657003767
"LARS","CD8+_T_Cells",0.0453698289630298,0.963812529213745
"LDHB","CD8+_T_Cells",0.00106269019607555,0.999152096059226
"LPL","CD8+_T_Cells",0.044816997024065,0.964253177038987
"LPXN","CD8+_T_Cells",0.00277750278238375,0.997783876261738
"MAP3K8","CD8+_T_Cells",0.0570688695565565,0.954490334488342
"MEDAG","CD8+_T_Cells",0.00371421290806014,0.997036493678907
"OCIAD2","CD8+_T_Cells",0.00368618450495017,0.997058856955918
"PDE4A","CD8+_T_Cells",0.064150594913089,0.94885031586206
"POLR2J3","CD8+_T_Cells",0.0902049809006352,0.928124326279856
"PTPRC","CD8+_T_Cells",1.20942723433615,0.226498750870794
"QARS","CD8+_T_Cells",0.0880956200109569,0.929800677571171
"S100A4","CD8+_T_Cells",0.00392095760279288,0.99687153648129
"SERPINB9","CD8+_T_Cells",0.975248726988442,0.329436897019898
"SLAMF1","CD8+_T_Cells",0.0945650479873904,0.924660313047382
"SMS","CD8+_T_Cells",0.0285515104432068,0.977222285361249
"TOMM7","CD8+_T_Cells",0.000534323676925074,0.999573671407996
"TRAC","CD8+_T_Cells",0.0492412973973129,0.960727000602497
"TUBA4A","CD8+_T_Cells",0.00378241420414916,0.996982077300014
"ACTA2","Endothelial",0.0324791235732127,0.974089964220511
"ACTG2","Endothelial",0.0059305851458155,0.995268105413883
"ADAM9","Endothelial",0.00266556484447632,0.997873189483355
"AKR1C1","Endothelial",0.0355751664453508,0.971621110089703
"ANGPT2","Endothelial",0.00250689517683035,0.997999789137918
"ANKRD28","Endothelial",0.00249478950403176,0.998009448037138
"AQP1","Endothelial",0.031081217971177,0.975204768320434
"AVPR1A","Endothelial",0.0196795153433207,0.984299032003868
"BACE2","Endothelial",0.0338624663688298,0.972986823510238
"BTNL9","Endothelial",0.0338227178228425,0.973018520104807
"CAV1","Endothelial",0.0318479099391152,0.974593339389279
"CCL8","Endothelial",0.11927631078721,0.905056450755363
"CCPG1","Endothelial",0.112543913452143,0.910392152987948
"CD93","Endothelial",1.98606341987619,0.0470262823854936
"CDC42EP1","Endothelial",0.0290645317615406,0.976813123393887
"CLEC14A","Endothelial",0.0355405232967924,0.971648733854357
"CTTN","Endothelial",0.0279146830031382,0.977730197664235
"CXCL12","Endothelial",0.281988786964306,0.777952108263452
"DNTTIP1","Endothelial",0.0358275298232604,0.971419881529742
"DST","Endothelial",0.388438180856188,0.697691793808718
"EDNRB","Endothelial",3.2972719834516,0.00097628909771191
"EGFL7","Endothelial",0.0025047658810118,0.998001488064843
"EIF4EBP1","Endothelial",0.033091130649188,0.973601915594681
"ENAH","Endothelial",0.00248566078904716,0.9980167316753
"FBLIM1","Endothelial",0.037691707011854,0.969933488145833
"FLNB","Endothelial",2.00584134549084,0.0448731778538955
"HDC","Endothelial",0.00244569447294079,0.998048620084937
"HOXD8","Endothelial",0.00254383251682778,0.997970317498596
"HOXD9","Endothelial",0.0315541247394368,0.974827628309019
"JUP","Endothelial",0.0281809061938612,0.977517865826159
"KARS","Endothelial",0.039645058637447,0.968376104059188
"KDR","Endothelial",0.035738947229833,0.97149051497794
"LARS","Endothelial",0.108173535389206,0.91385803744906
"LDHB","Endothelial",1.2344519768969,0.217034531063632
"LGALSL","Endothelial",0.0241851018780322,0.980704961634657
"LPL","Endothelial",0.0275463532361221,0.978023969322738
"MMRN2","Endothelial",0.0382154755613796,0.969515882195328
"MYLK","Endothelial",0.0345854719739589,0.972410286255267
"NARS","Endothelial",0.00251934695863618,0.997989854084835
"NOSTRIN","Endothelial",0.0381320686232488,0.969582382832261
"OXTR","Endothelial",0.0320422720802047,0.974438339945725
"PCOLCE","Endothelial",0.0035311555778534,0.997182551337795
"PDE4A","Endothelial",0.0444494584844894,0.964546138410351
"PDGFRB","Endothelial",0.00260611937174812,0.997920619943482
"PECAM1","Endothelial",0.0399478234582674,0.968134723903445
"PELI1","Endothelial",0.00249208812816555,0.998011603416534
"PPARG","Endothelial",0.0359807600560779,0.97129770027063
"PTN","Endothelial",0.00249055812192923,0.998012824181099
"PTRHD1","Endothelial",0.00243745860812849,0.998055191334729
"QARS","Endothelial",0.116038355567819,0.907622143756405
"RAMP2","Endothelial",2.05288435097028,0.0400837950946916
"RAPGEF3","Endothelial",0.00248837963300088,0.998014562358395
"SMS","Endothelial",0.0299603112970988,0.976098705946948
"SQLE","Endothelial",0.00249604797104515,0.998008443928864
"SVIL","Endothelial",0.0246477833779744,0.980335905237796
"TCIM","Endothelial",0.0426992207772795,0.965941300734392
"TOMM7","Endothelial",0.0669007682053491,0.946660701471066
"TRAPPC3","Endothelial",0.00248045951964385,0.99802088167506
"TUBA4A","Endothelial",0.040582919665753,0.967628401070423
"TUBB2B","Endothelial",0.0397151534848422,0.968320220474647
"VWF","Endothelial",0.0346101525904104,0.972390605754839
"WARS","Endothelial",0.04754651589661,0.96207765790843
"ZEB1","Endothelial",0.0318141915594416,0.974620229137825
"ZEB2","Endothelial",0.0408054165403117,0.967451021182479
"ABCC11","Invasive_Tumor",0.0202494219337617,0.983844402952461
"ACTG2","Invasive_Tumor",0.00084023589855582,0.999329588827995
"ADAM9","Invasive_Tumor",0.0196195977137806,0.984346830126952
"ANKRD30A","Invasive_Tumor",0.0184825676545079,0.985253884187823
"AR","Invasive_Tumor",0.0141944452190599,0.988674851614604
"C2orf42","Invasive_Tumor",0.00671698358351746,0.994640662803887
"C6orf132","Invasive_Tumor",0.00799126598339,0.993623960113327
"CCND1","Invasive_Tumor",0.0235118845914006,0.9812419585732
"CD9","Invasive_Tumor",0.0210538636022066,0.983202688239599
"CDH1","Invasive_Tumor",0.018908172373471,0.984914360096002
"CEACAM6","Invasive_Tumor",0.0013213077496244,0.998945749253267
"CLDN4","Invasive_Tumor",0.0116137093059763,0.99073380895284
"CTTN","Invasive_Tumor",0.013236885264497,0.989438802028855
"DAPK3","Invasive_Tumor",0.0147004709357023,0.988271143647221
"DMKN","Invasive_Tumor",0.0121714144021794,0.990288856139489
"DNTTIP1","Invasive_Tumor",0.00131415119602074,0.998951459351938
"DSC2","Invasive_Tumor",0.00131316208513754,0.99895224854756
"DSP","Invasive_Tumor",0.0115637348413409,0.990773680129194
"DST","Invasive_Tumor",0.0178634402108622,0.985747794842666
"EIF4EBP1","Invasive_Tumor",0.00653444987384443,0.994786300435669
"ELF3","Invasive_Tumor",0.0174461701748722,0.986080676277346
"ENAH","Invasive_Tumor",0.0238411640486193,0.980979305208423
"EPCAM","Invasive_Tumor",0.0153777553461912,0.987730809991562
"ERBB2","Invasive_Tumor",0.025612421576726,0.979566478335464
"FASN","Invasive_Tumor",0.0229025981431816,0.981727967921703
"FLNB","Invasive_Tumor",0.0135201151531239,0.98921283749727
"FOXA1","Invasive_Tumor",0.0212001330013738,0.98308600818737
"FSTL3","Invasive_Tumor",0.00131449508278195,0.998951184970238
"GATA3","Invasive_Tumor",0.0262080555185654,0.97909139071594
"HDC","Invasive_Tumor",0.000118754426104545,0.999905247677107
"HMGA1","Invasive_Tumor",0.0164780286544934,0.986853030302901
"HOOK2","Invasive_Tumor",0.00926494250483401,0.992607751176222
"KARS","Invasive_Tumor",0.0156806616810571,0.987489154844617
"KLF5","Invasive_Tumor",0.00583618611449412,0.995343423639949
"KRT15","Invasive_Tumor",0.0013169340606222,0.998949238949159
"KRT7","Invasive_Tumor",0.0324206927838502,0.974136560705784
"KRT8","Invasive_Tumor",0.0262055325428481,0.979093403068155
"LARS","Invasive_Tumor",0.00363138433142642,0.997102580875636
"LYPD3","Invasive_Tumor",0.0166010764026571,0.986754865832159
"MDM2","Invasive_Tumor",0.0093140582206512,0.992568564195736
"MLPH","Invasive_Tumor",0.0212440064521352,0.983051010120418
"MYO5B","Invasive_Tumor",0.0138169999185635,0.988975979854484
"NARS","Invasive_Tumor",0.00581595256117198,0.995359567405768
"OCIAD2","Invasive_Tumor",0.0136295667541654,0.989125515800718
"OXTR","Invasive_Tumor",0.00132363444092674,0.998943892823822
"POLR2J3","Invasive_Tumor",0.0111311397000271,0.991118818889339
"PTRHD1","Invasive_Tumor",0.00859940209098683,0.993138754404097
"QARS","Invasive_Tumor",0.00562461766601928,0.995512228066644
"RORC","Invasive_Tumor",0.00131592146303211,0.998950046884443
"S100A14","Invasive_Tumor",0.0199375139838873,0.984093219254505
"SCD","Invasive_Tumor",0.0182976880994982,0.985401371788137
"SDC4","Invasive_Tumor",0.0013153246172046,0.998950523098102
"SERHL2","Invasive_Tumor",0.0213148074194649,0.982994531910193
"SH3YL1","Invasive_Tumor",0.0142323570590579,0.988644605398136
"SLC5A6","Invasive_Tumor",0.0146605702602188,0.988302976349712
"SMS","Invasive_Tumor",0.0110893326625573,0.991152174020368
"SQLE","Invasive_Tumor",0.0150375923566426,0.988002189404545
"TACSTD2","Invasive_Tumor",0.0218012200378933,0.982606520969716
"TCIM","Invasive_Tumor",0.00687951966574726,0.994510980770187
"TFAP2A","Invasive_Tumor",0.0145172285869212,0.988417334287269
"TMEM147","Invasive_Tumor",0.0238228828914251,0.980993887319847
"TOMM7","Invasive_Tumor",0.00822308359065737,0.993439002502368
"TRAF4","Invasive_Tumor",0.0172127777653711,0.986266868517216
"TRAPPC3","Invasive_Tumor",0.00615123161731848,0.99509205821347
"TUBB2B","Invasive_Tumor",0.00131853477189913,0.998947961767454
"USP53","Invasive_Tumor",0.0193788362474091,0.984538893466761
"ACTG2","Macrophages_1",0.393773304569312,0.693748415221739
"ADAM9","Macrophages_1",0.0564381254557474,0.954992785620571
"AIF1","Macrophages_1",0.060094986369459,0.952079983045779
"BASP1","Macrophages_1",0.0501336087135151,0.960015917521668
"C1QA","Macrophages_1",1.88921820691942,0.058862596067519
"C1QC","Macrophages_1",0.0583021336717957,0.953507967983816
"CCDC6","Macrophages_1",0.0543627468757372,0.956646158630158
"CCL8","Macrophages_1",2.1609147155192,0.0307019279618195
"CCND1","Macrophages_1",0.0541130264365935,0.956845113859121
"CD14","Macrophages_1",0.213996371261466,0.830549886952011
"CD163","Macrophages_1",0.0489865967255505,0.960929977379645
"CD4","Macrophages_1",3.1757807184338,0.00149433861748745
"CD68","Macrophages_1",0.976575685492261,0.328779261346663
"CD83","Macrophages_1",0.0536225976929896,0.957235852055893
"CD86","Macrophages_1",0.0483872860562719,0.961407591694211
"CEACAM6","Macrophages_1",0.0442138458822829,0.964733945428712
"CLDN4","Macrophages_1",0.0437705560938238,0.965087297415031
"CXCL16","Macrophages_1",0.0627508289491715,0.949964921465709
"DNTTIP1","Macrophages_1",0.0507514136263576,0.9595236072552
"DSC2","Macrophages_1",0.0509698544280772,0.959349541994427
"EIF4EBP1","Macrophages_1",1.74694098463854,0.0806475755692221
"ENAH","Macrophages_1",0.0611692078045532,0.951224452407838
"ERBB2","Macrophages_1",1.17675084509074,0.239294967251744
"FCER1G","Macrophages_1",1.40219522592235,0.160856956887409
"FCGR3A","Macrophages_1",0.00588302338193441,0.995306053548948
"FGL2","Macrophages_1",0.0597281466320285,0.952372153977557
"GLIPR1","Macrophages_1",0.0461557910164373,0.963186078552999
"GPR183","Macrophages_1",0.0631136326497407,0.949676018657646
"HAVCR2","Macrophages_1",0.0579962995646537,0.953751576086906
"IGSF6","Macrophages_1",0.0603979908161478,0.951838658834414
"ITGAM","Macrophages_1",0.0501965426105013,0.959965766679806
"ITGAX","Macrophages_1",0.0594162207736637,0.952620593574889
"KARS","Macrophages_1",0.0444933154380894,0.964511180209781
"LGALSL","Macrophages_1",0.0419984573353733,0.966499927901652
"LPL","Macrophages_1",0.0389475207573398,0.968932229203454
"LYZ","Macrophages_1",0.0601690509391322,0.952020994812198
"MAP3K8","Macrophages_1",0.0580916723940602,0.953675607659458
"MDM2","Macrophages_1",0.0488014468044008,0.96107752916698
"MNDA","Macrophages_1",0.0503060259875313,0.95987852180823
"MRC1","Macrophages_1",0.491419881543172,0.623129505302971
"NARS","Macrophages_1",0.0392504296744325,0.968690727522082
"PDE4A","Macrophages_1",0.0530486529831904,0.957693142784608
"PDK4","Macrophages_1",0.0660218192972607,0.947360454064403
"PELI1","Macrophages_1",0.0504911653787539,0.959730989433094
"PTRHD1","Macrophages_1",0.762394304694575,0.445824704384531
"QARS","Macrophages_1",0.0519086926991819,0.958601447843391
"S100A14","Macrophages_1",0.0536836008259742,0.957187248604586
"SH3YL1","Macrophages_1",1.49825854634027,0.134066089778967
"SMS","Macrophages_1",0.123712780684654,0.901542691880067
"TOMM7","Macrophages_1",0.0480772333782391,0.961654690351746
"TRAPPC3","Macrophages_1",0.0475024773262217,0.962112755945608
"TUBB2B","Macrophages_1",0.0402031609959684,0.967931157558887
"TYROBP","Macrophages_1",0.0496839307355886,0.960374262058969
"USP53","Macrophages_1",0.0570308343292421,0.954520632862999
"ZEB2","Macrophages_1",0.0572176405258907,0.954371826072782
"ABCC11","Prolif_Invasive_Tumor",0.0191450241005605,0.984725413963626
"ACTG2","Prolif_Invasive_Tumor",0.00299880571283844,0.997607302807068
"ADAM9","Prolif_Invasive_Tumor",0.00130790834696995,0.998956440420531
"ANKRD28","Prolif_Invasive_Tumor",0.00131633010303504,0.998949720837176
"ANKRD30A","Prolif_Invasive_Tumor",0.0203662542197187,0.983751203495442
"AR","Prolif_Invasive_Tumor",0.0103771599553972,0.9917203728861
"BASP1","Prolif_Invasive_Tumor",0.000986176862440067,0.99921314483478
"C2orf42","Prolif_Invasive_Tumor",0.00131733135053499,0.998948921957947
"C6orf132","Prolif_Invasive_Tumor",0.00131668280193408,0.998949439424413
"CCDC6","Prolif_Invasive_Tumor",0.000178721185984468,0.999857401125774
"CCND1","Prolif_Invasive_Tumor",0.0189715333134175,0.9848638144469
"CD9","Prolif_Invasive_Tumor",0.0013123229354859,0.998952918091534
"CDH1","Prolif_Invasive_Tumor",0.0175407027260044,0.986005261754404
"CEACAM6","Prolif_Invasive_Tumor",0.00922675991227577,0.992638215175167
"CENPF","Prolif_Invasive_Tumor",0.0240093346911203,0.980845162847565
"CLDN4","Prolif_Invasive_Tumor",0.00945724873174742,0.992454319729813
"CTTN","Prolif_Invasive_Tumor",0.0116571692162249,0.990699135308639
"DMKN","Prolif_Invasive_Tumor",0.0124710277179683,0.990049817446722
"DNTTIP1","Prolif_Invasive_Tumor",0.0089838639111079,0.992832010110287
"DSP","Prolif_Invasive_Tumor",0.000690256949594218,0.999449254680666
"DST","Prolif_Invasive_Tumor",0.0124419800462502,0.990072992337482
"EIF4EBP1","Prolif_Invasive_Tumor",0.00701980424102013,0.994399052576525
"ELF3","Prolif_Invasive_Tumor",0.0193238075571733,0.984582791788944
"ENAH","Prolif_Invasive_Tumor",0.019546468123199,0.984405167911
"EPCAM","Prolif_Invasive_Tumor",0.0163431864364183,0.986960604340514
"ERBB2","Prolif_Invasive_Tumor",0.0254581836717337,0.979689502262908
"FASN","Prolif_Invasive_Tumor",0.0229064952282342,0.981724859313231
"FOXA1","Prolif_Invasive_Tumor",0.0220666844310209,0.982394761974188
"FSTL3","Prolif_Invasive_Tumor",0.00131357122738964,0.998951922099555
"GATA3","Prolif_Invasive_Tumor",0.0258309515071923,0.979392174347965
"HDC","Prolif_Invasive_Tumor",7.65340460853829,1.95726842615521e-14
"HMGA1","Prolif_Invasive_Tumor",0.0247654372955296,0.980242059640342
"HOOK2","Prolif_Invasive_Tumor",0.00131686301560852,0.99894929563483
"KARS","Prolif_Invasive_Tumor",0.0166967911011936,0.986678507135536
"KLF5","Prolif_Invasive_Tumor",0.00437341131343006,0.996510533758655
"KRT7","Prolif_Invasive_Tumor",0.0255646142886204,0.979604610546533
"KRT8","Prolif_Invasive_Tumor",0.0234099259307606,0.981323287428976
"LARS","Prolif_Invasive_Tumor",0.000530743179114838,0.999576528231514
"LYPD3","Prolif_Invasive_Tumor",0.0137028082491051,0.989067082999555
"MDM2","Prolif_Invasive_Tumor",0.00576286537397546,0.995401924142957
"MKI67","Prolif_Invasive_Tumor",0.0201318801755883,0.983938168592193
"MLPH","Prolif_Invasive_Tumor",0.0207004742644968,0.983484590693485
"MYO5B","Prolif_Invasive_Tumor",0.0165398072114632,0.986803744862806
"NARS","Prolif_Invasive_Tumor",0.0103892257647407,0.991710746282051
"OCIAD2","Prolif_Invasive_Tumor",0.00767012809731328,0.993880183217518
"OXTR","Prolif_Invasive_Tumor",0.00137247580210836,0.99890492309122
"PCLAF","Prolif_Invasive_Tumor",0.0147578846552197,0.988225339095734
"POLR2J3","Prolif_Invasive_Tumor",0.0125082847072971,0.990020092988628
"PTRHD1","Prolif_Invasive_Tumor",0.000634691559545361,0.999493589437767
"QARS","Prolif_Invasive_Tumor",0.000468311620335141,0.999626341402148
"RORC","Prolif_Invasive_Tumor",0.00832231212432238,0.993359832296551
"RTKN2","Prolif_Invasive_Tumor",0.0196407765319535,0.984329935130424
"S100A14","Prolif_Invasive_Tumor",0.0125930949683993,0.989952429520096
"SCD","Prolif_Invasive_Tumor",0.0202299513298393,0.983859935065069
"SDC4","Prolif_Invasive_Tumor",0.0198169532270955,0.984189393819555
"SERHL2","Prolif_Invasive_Tumor",0.0148490107307153,0.988152638973298
"SH3YL1","Prolif_Invasive_Tumor",0.0130540701251656,0.98958465480332
"SLC5A6","Prolif_Invasive_Tumor",0.0172664060222904,0.986224085717074
"SMS","Prolif_Invasive_Tumor",0.0137219629041451,0.98905180123281
"SQLE","Prolif_Invasive_Tumor",0.0137073734104419,0.989063440869872
"SRPK1","Prolif_Invasive_Tumor",0.00846519365219742,0.993245833347506
"STC1","Prolif_Invasive_Tumor",0.000234616182641756,0.999812803371873
"SVIL","Prolif_Invasive_Tumor",0.00131658658296074,0.99894951619598
"TACSTD2","Prolif_Invasive_Tumor",0.0198453710012711,0.984166724174429
"TFAP2A","Prolif_Invasive_Tumor",0.014413234329814,0.988500301018834
"TMEM147","Prolif_Invasive_Tumor",0.0234528923572021,0.981289014590403
"TOMM7","Prolif_Invasive_Tumor",0.00639177201774582,0.994900138516486
"TOP2A","Prolif_Invasive_Tumor",0.0218167394817404,0.982594141189536
"TRAF4","Prolif_Invasive_Tumor",0.0158478289786246,0.987355791211195
"TRAPPC3","Prolif_Invasive_Tumor",0.00107647338025983,0.999141098675657
"TUBA4A","Prolif_Invasive_Tumor",0.0117653392114532,0.990612834058008
"TUBB2B","Prolif_Invasive_Tumor",0.014390888707166,0.988518128397179
"USP53","Prolif_Invasive_Tumor",0.0171630845934327,0.986306512075598
"ZNF562","Prolif_Invasive_Tumor",0.0203421267964676,0.983770450406601
"ACTA2","Stromal",2.47972996854105,0.0131481913501851
"ACTG2","Stromal",0.0456765368096165,0.96356806519926
"ADAM9","Stromal",0.0386542438440235,0.969166054244738
"AKR1C1","Stromal",0.0337060803573583,0.973111530305137
"ANKRD28","Stromal",0.0277278514385703,0.977879210004214
"BACE2","Stromal",0.0291253805487384,0.976764593631016
"BASP1","Stromal",0.0417261062252836,0.966717042322316
"CCDC6","Stromal",0.000256750226686196,0.999795142960395
"CCDC80","Stromal",0.0456488014390674,0.96359017176422
"CCND1","Stromal",0.000673488299527475,0.999462634124549
"CRISPLD2","Stromal",0.00488472783770434,0.996102566573739
"CTTN","Stromal",0.000698277493452215,0.999442855214095
"CXCL12","Stromal",1.70790669842642,0.0876536560934794
"DNTTIP1","Stromal",0.040815124101478,0.967443282116609
"DPT","Stromal",0.0278044779884604,0.977818094426495
"DST","Stromal",0.00181638271131628,0.998550737075044
"EGFR","Stromal",0.0370218550035835,0.970467579910931
"EIF4EBP1","Stromal",0.0268361645887404,0.978590408426631
"ENAH","Stromal",0.00307842049594599,0.997543779694092
"FBLIM1","Stromal",0.0442906740044332,0.964672705447572
"FBLN1","Stromal",0.0407749777245164,0.967475287647491
