"gene","cell_type","Z_score","p_val"
"KLRB1","CD4+_T_Cells",0.231291475251842,0.817088368921919
"LDHB","CD4+_T_Cells",0.0543498143709819,0.956656462043526
"LPXN","CD4+_T_Cells",0.0524264540221214,0.958188895835357
"MDM2","CD4+_T_Cells",0.428650194744705,0.668177810957202
"MMP2","CD4+_T_Cells",0.062167921660583,0.950429107865598
"MYLK","CD4+_T_Cells",0.00658064225451386,0.994749445040735
"NARS","CD4+_T_Cells",0.067598225978757,0.946105467634758
"PCLAF","CD4+_T_Cells",0.0604556300470651,0.951792753268306
"POLR2J3","CD4+_T_Cells",2.2412359342415,0.0250107963507344
"PTPRC","CD4+_T_Cells",0.00266277369974282,0.997875416486742
"RHOH","CD4+_T_Cells",0.0678356159109131,0.945916491652908
"S100A4","CD4+_T_Cells",0.0771384356322887,0.938513416863652
"SELL","CD4+_T_Cells",0.0587175432532704,0.953177085950703
"SLC25A37","CD4+_T_Cells",0.0618792595026409,0.950658984359495
"SMAP2","CD4+_T_Cells",0.0638816789189829,0.949064440582857
"SRPK1","CD4+_T_Cells",0.0653871339695743,0.947865767762432
"STC1","CD4+_T_Cells",0.0044235842953588,0.996470501898254
"TMEM147","CD4+_T_Cells",0.0601552633391125,0.952031975834567
"TOMM7","CD4+_T_Cells",0.00947316336014086,0.992441622262324
"TRAC","CD4+_T_Cells",0.565643135827741,0.571636398194185
"TRAPPC3","CD4+_T_Cells",0.00428336587023045,0.996582378954519
"TUBA4A","CD4+_T_Cells",0.0659182985811404,0.947442872106546
"TYROBP","CD4+_T_Cells",0.00498415011675669,0.996023240038071
"ZEB1","CD4+_T_Cells",0.313444752186212,0.753942788586148
"ZEB2","CD4+_T_Cells",0.0702138563693224,0.944023445757403
"ACTG2","CD8+_T_Cells",0.325637869137182,0.744698357099691
"ADGRE5","CD8+_T_Cells",0.682849320971427,0.4947020603983
"AIF1","CD8+_T_Cells",0.51132819311111,0.6091212666312
"BACE2","CD8+_T_Cells",0.0566096832403589,0.954856120806329
"C1QA","CD8+_T_Cells",0.0732266564244082,0.941625754566095
"C2orf42","CD8+_T_Cells",0.0714922542756774,0.943005988977989
"CCDC6","CD8+_T_Cells",0.0794607303205506,0.936666165475243
"CCL5","CD8+_T_Cells",1.08098472282067,0.279703909377689
"CD247","CD8+_T_Cells",0.103556981641235,0.917520927720961
"CD3E","CD8+_T_Cells",1.08392654210373,0.278397370183535
"CD3G","CD8+_T_Cells",0.685600222590671,0.492965241136375
"CD4","CD8+_T_Cells",0.950895204487413,0.341657576428649
"CD69","CD8+_T_Cells",1.43971649079265,0.149947625848114
"CD8A","CD8+_T_Cells",1.37282910407672,0.169805480655998
"CD8B","CD8+_T_Cells",0.918603590019612,0.358302953527969
"CXCL12","CD8+_T_Cells",0.319311362878776,0.749490417015256
"CXCR4","CD8+_T_Cells",1.04764003527765,0.294804484667425
"CYTIP","CD8+_T_Cells",0.482864987854565,0.629191603190266
"DAPK3","CD8+_T_Cells",0.00510446523049463,0.995927243687769
"DNTTIP1","CD8+_T_Cells",0.058377644600023,0.953447821422862
"DSC2","CD8+_T_Cells",0.00552264319359046,0.995593590659967
"ESR1","CD8+_T_Cells",0.0765881238230543,0.938951207018211
"FAM107B","CD8+_T_Cells",1.41229395687222,0.157863425038948
"GLIPR1","CD8+_T_Cells",0.00768060474237319,0.993871824310396
"GPR183","CD8+_T_Cells",0.584507217017507,0.558879111138074
"GZMA","CD8+_T_Cells",0.634448028323316,0.525788474063154
"HDC","CD8+_T_Cells",0.00500512119996173,0.996006507743265
"HMGA1","CD8+_T_Cells",0.0698108952822188,0.944344175156283
"IL2RG","CD8+_T_Cells",0.0891764782197454,0.928941658548574
"JUP","CD8+_T_Cells",0.2645829215779,0.791330778003148
"LAG3","CD8+_T_Cells",0.752318840476892,0.451859340383155
"LARS","CD8+_T_Cells",0.060677587374043,0.95161598146908
"LDHB","CD8+_T_Cells",0.566870365470338,0.570802259377081
"LPL","CD8+_T_Cells",0.0586095266852241,0.953263122531584
"LPXN","CD8+_T_Cells",0.0747284564835383,0.940430765969761
"MAP3K8","CD8+_T_Cells",0.00451080740404995,0.996400908620906
"MEDAG","CD8+_T_Cells",0.00515953036467883,0.995883308645942
"OCIAD2","CD8+_T_Cells",0.0667501811790517,0.946780584557635
"PDE4A","CD8+_T_Cells",0.0774413052526989,0.938272482583762
"PIM1","CD8+_T_Cells",0.0536775321585379,0.957192083729162
"POLR2J3","CD8+_T_Cells",0.914231843735236,0.360595034991077
"PTPRC","CD8+_T_Cells",2.37378051729303,0.0176070130633742
"QARS","CD8+_T_Cells",0.0756858802704001,0.939669009681989
"S100A4","CD8+_T_Cells",2.57051347632222,0.0101547875735236
"SERPINB9","CD8+_T_Cells",0.979259599825396,0.327451726826979
"SLAMF1","CD8+_T_Cells",0.0641020889124911,0.948888938557457
"SMS","CD8+_T_Cells",1.07935223275869,0.280430736366214
"TOMM7","CD8+_T_Cells",0.616223021139227,0.537747336529521
"TRAC","CD8+_T_Cells",1.3769030478485,0.168542224781387
"TRAPPC3","CD8+_T_Cells",0.0576072096892624,0.954061506710854
"TUBA4A","CD8+_T_Cells",0.0836869280745906,0.933305350569574
"ACTA2","Endothelial",0.758830927688257,0.447953702159756
"ACTG2","Endothelial",1.06574364913239,0.286539540354164
"ADAM9","Endothelial",0.0683825136947451,0.945481141293557
"AKR1C1","Endothelial",0.0699642828223277,0.944222088124018
"ANKRD28","Endothelial",0.0717352919310266,0.942812569600803
"AQP1","Endothelial",0.0855614863461473,0.931815015584436
"BACE2","Endothelial",0.057891784653006,0.953834827045822
"BTNL9","Endothelial",0.622214017922326,0.533801149735836
"CAV1","Endothelial",0.786481334780286,0.43158554989962
"CAVIN2","Endothelial",0.460924585817094,0.644852711957512
"CCND1","Endothelial",0.542304139124207,0.587609004686117
"CCPG1","Endothelial",1.72057853471115,0.0853273313494206
"CD93","Endothelial",1.24557156803451,0.212921725809994
"CDC42EP1","Endothelial",0.0653381645138498,0.947904756361058
"CLEC14A","Endothelial",1.25541888475637,0.20932673737754
"CTTN","Endothelial",0.228640613408063,0.819148255640819
"CXCL12","Endothelial",2.78892829275174,0.00528827724741385
"DAPK3","Endothelial",0.0585982680939033,0.953272090175233
"DNTTIP1","Endothelial",1.19032453487013,0.23391886116688
"DST","Endothelial",0.0706783868121223,0.943653722635861
"EDNRB","Endothelial",0.0773397268374979,0.938353288086363
"EIF4EBP1","Endothelial",0.156385408782777,0.875729237773333
"ENAH","Endothelial",0.0711312203842434,0.943293320821224
"ESM1","Endothelial",0.587819535191469,0.556653430230976
"FBLIM1","Endothelial",0.0832188068667607,0.933677558890947
"FLNB","Endothelial",0.958787242481711,0.337665937364176
"HDC","Endothelial",0.0646757696599009,0.948432155431037
"HOXD8","Endothelial",0.0949098464487992,0.924386435492367
"HOXD9","Endothelial",0.202057771045517,0.83987156071328
"IL3RA","Endothelial",0.0786193187392369,0.937335420968671
"JUP","Endothelial",0.0719115678957542,0.942672284036248
"KARS","Endothelial",0.0492301319484928,0.960735898550182
"KDR","Endothelial",1.03709565864019,0.299691278261535
"LARS","Endothelial",0.0351178860901795,0.971985739171138
"LDHB","Endothelial",0.066891985238846,0.94666769360159
"LGALSL","Endothelial",0.0654395549307548,0.94782403127568
"LPL","Endothelial",0.0646498521329467,0.948452791438066
"MMRN2","Endothelial",0.242496553026001,0.808395427454079
"MYLK","Endothelial",0.069734032983489,0.944405353302723
"NARS","Endothelial",0.0652678644364798,0.947960728234505
"PDE4A","Endothelial",0.0785010128565149,0.937429524567807
"PDGFRB","Endothelial",0.064523313809568,0.9485535440522
"PECAM1","Endothelial",0.471979699767872,0.636941278516958
"PELI1","Endothelial",0.0677849254597298,0.945956843900038
"PPARG","Endothelial",0.0828353630256059,0.933982450113391
"PTN","Endothelial",0.0649282965927371,0.948231090700098
"PTRHD1","Endothelial",0.0650905972609466,0.948101866856305
"QARS","Endothelial",0.0683266006055535,0.945525649384026
"RAMP2","Endothelial",0.687269996960877,0.491912601956128
"RAPGEF3","Endothelial",0.0642439186459944,0.948776007577232
"SMS","Endothelial",0.275695289329748,0.782782114037468
"SNAI1","Endothelial",0.0682758266407759,0.945566066761912
"SOX17","Endothelial",2.05159126921123,0.040209401401392
"SQLE","Endothelial",0.0713084402412518,0.94315227799086
"SVIL","Endothelial",0.28214364605391,0.77783336739113
"TCF4","Endothelial",0.0759471130194587,0.939461174298103
"TCIM","Endothelial",0.0421741230107612,0.966359891047058
"TMEM147","Endothelial",0.351438830415175,0.725259155419501
"TOMM7","Endothelial",0.0728110884965245,0.941956447035465
"TRAPPC3","Endothelial",0.558777195008795,0.576313788112091
"TUBA4A","Endothelial",0.288449063558288,0.77300301557026
"TUBB2B","Endothelial",0.0607094093356175,0.95159063793925
"VWF","Endothelial",1.48104586476962,0.138594352054036
"WARS","Endothelial",0.213462268605306,0.830966416159593
"ZEB1","Endothelial",0.0501787961967077,0.959979908448004
"ZEB2","Endothelial",0.0641182542681983,0.948876066948807
"ABCC11","Invasive_Tumor",0.327288374440939,0.743449784539764
"ACTG2","Invasive_Tumor",1.0843843699832,0.278194410891535
"ADAM9","Invasive_Tumor",0.32943052714179,0.741830296991928
"ANKRD30A","Invasive_Tumor",0.833445790476394,0.404593358890144
"AR","Invasive_Tumor",0.289202031317695,0.772426777473355
"C2orf42","Invasive_Tumor",0.635978814165416,0.52479023074869
"C6orf132","Invasive_Tumor",2.13736342864498,0.0325684435389528
"CCDC6","Invasive_Tumor",0.699900959049533,0.483989158442843
"CCND1","Invasive_Tumor",1.44866924350241,0.147429973637632
"CD9","Invasive_Tumor",1.22134793162207,0.221954312536246
"CDH1","Invasive_Tumor",0.606139088270973,0.544422396605216
"CEACAM6","Invasive_Tumor",1.30791607047073,0.19090177809414
"CLDN4","Invasive_Tumor",0.926373097730514,0.354252119855635
"CTTN","Invasive_Tumor",0.785172852946515,0.432352229779688
"DAPK3","Invasive_Tumor",0.968436379916316,0.33282647789217
"DMKN","Invasive_Tumor",1.74007786249849,0.0818453468409058
"DNTTIP1","Invasive_Tumor",0.119212885286389,0.905106698467277
"DSC2","Invasive_Tumor",0.42400605945672,0.671561394173882
"DSP","Invasive_Tumor",0.359169952952903,0.719467953031537
"DST","Invasive_Tumor",0.946221321807275,0.344035713176691
"EIF4EBP1","Invasive_Tumor",0.214102033421523,0.830467490123157
"ELF3","Invasive_Tumor",1.38106825935713,0.167257973819449
"ENAH","Invasive_Tumor",1.23764650040108,0.215847164420216
"EPCAM","Invasive_Tumor",0.534101418190694,0.593271368617929
"ERBB2","Invasive_Tumor",0.717242493133446,0.473224483863026
"FASN","Invasive_Tumor",0.665880849588582,0.505487261969624
"FLNB","Invasive_Tumor",1.53090636458946,0.125792536023151
"FOXA1","Invasive_Tumor",0.768278597041653,0.442321687392952
"FSTL3","Invasive_Tumor",0.0629309300658888,0.949821505019299
"GATA3","Invasive_Tumor",0.633894142144957,0.526149908755712
"HDC","Invasive_Tumor",0.592628524438881,0.553429785114286
"HMGA1","Invasive_Tumor",1.08059967409346,0.279875227578493
"HOOK2","Invasive_Tumor",0.790495585197335,0.429238399487147
"JUP","Invasive_Tumor",0.427810252522632,0.668789271952225
"KARS","Invasive_Tumor",0.648009818947031,0.516978599565751
"KLF5","Invasive_Tumor",0.0537348566280649,0.957146411335202
"KRT15","Invasive_Tumor",1.74043596247352,0.0817824954035274
"KRT7","Invasive_Tumor",0.487190721529525,0.626123180024012
"KRT8","Invasive_Tumor",0.674120184578624,0.500234907861565
"LARS","Invasive_Tumor",0.796032277537351,0.426013274796286
"LYPD3","Invasive_Tumor",1.54229482618862,0.123001965647969
"MDM2","Invasive_Tumor",0.168826499979671,0.865933113542998
"MLPH","Invasive_Tumor",0.953057135587857,0.340561122616272
"MYO5B","Invasive_Tumor",1.82935480723105,0.0673464731142111
"NARS","Invasive_Tumor",0.913616323530438,0.360918486045096
"OCIAD2","Invasive_Tumor",0.079593161657472,0.936560834169206
"POLR2J3","Invasive_Tumor",0.67627720980272,0.498864659563432
"PTRHD1","Invasive_Tumor",0.23534721726562,0.813939250023837
"QARS","Invasive_Tumor",0.318360024745914,0.750211857630927
"RORC","Invasive_Tumor",1.03116319431354,0.302464297238004
"S100A14","Invasive_Tumor",0.333593883198878,0.738686034606745
"SCD","Invasive_Tumor",1.4944491212176,0.135058270797435
"SDC4","Invasive_Tumor",0.567494874192372,0.570378008118756
"SERHL2","Invasive_Tumor",0.788878482117416,0.430183033350241
"SH3YL1","Invasive_Tumor",1.65784613224407,0.0973485272067244
"SLC5A6","Invasive_Tumor",0.330440093664974,0.741067450906736
"SMS","Invasive_Tumor",1.56279686532519,0.1181003817479
"SQLE","Invasive_Tumor",1.10261641812308,0.270193777321918
"TACSTD2","Invasive_Tumor",1.48109606686332,0.138580975816996
"TCIM","Invasive_Tumor",0.388857724479731,0.697381396680792
"TFAP2A","Invasive_Tumor",0.525004853650744,0.599579816846152
"TMEM147","Invasive_Tumor",1.05106650376683,0.293228046952935
"TOMM7","Invasive_Tumor",0.79756696240136,0.425121829447435
"TRAF4","Invasive_Tumor",0.436689856707909,0.662336286378876
"TRAPPC3","Invasive_Tumor",0.274589129496438,0.783631918831406
"TUBB2B","Invasive_Tumor",1.52345495734824,0.127644921489821
"USP53","Invasive_Tumor",0.462963580236999,0.643390472554786
"ZNF562","Invasive_Tumor",0.872250690649123,0.383071631297593
"ACTG2","Macrophages_1",0.00554840728681823,0.995573034202707
"ADAM9","Macrophages_1",0.0622825045367134,0.950337860782272
"AIF1","Macrophages_1",0.0650284827422233,0.948151322294854
"BASP1","Macrophages_1",1.34350797625082,0.179107545035256
"C1QA","Macrophages_1",0.0616790028672945,0.950818461411273
"C1QC","Macrophages_1",0.0722565615720819,0.942397733135755
"CCDC6","Macrophages_1",0.0647491605682411,0.948373720440763
"CCND1","Macrophages_1",0.066794235998688,0.946745512170042
"CD14","Macrophages_1",1.17027519938645,0.24189023898396
"CD163","Macrophages_1",0.0699289473923314,0.944250212833362
"CD4","Macrophages_1",0.0336199205425986,0.97318023695094
"CD68","Macrophages_1",0.387553785702651,0.698346274541716
"CD83","Macrophages_1",1.95705230449581,0.0503413191971119
"CEACAM6","Macrophages_1",0.0590926643515987,0.952878301432521
"CLDN4","Macrophages_1",0.00964518113990371,0.992304378202508
"CXCL16","Macrophages_1",0.0269285945393562,0.978516686638898
"DSC2","Macrophages_1",0.00869651529682686,0.993061272173931
"EIF4EBP1","Macrophages_1",0.00498088722564808,0.996025843416194
"ENAH","Macrophages_1",0.0536351689309292,0.957225836072861
"ERBB2","Macrophages_1",0.00450544184524118,0.996405189673937
"FCER1G","Macrophages_1",0.740374847559042,0.459072576412863
"FCGR3A","Macrophages_1",0.0687249213592837,0.945208580723411
"GLIPR1","Macrophages_1",0.308951736761359,0.757358240366383
"GPR183","Macrophages_1",0.0738452151778563,0.941133548705245
"HAVCR2","Macrophages_1",1.42132887889416,0.155221171754363
"HMGA1","Macrophages_1",2.90046546056938,0.00372608900097506
"IGSF6","Macrophages_1",0.216716653538628,0.828429168777456
"ITGAX","Macrophages_1",0.0855616795580782,0.931814861986877
"LGALSL","Macrophages_1",0.0747217267216516,0.940436120572359
"LPL","Macrophages_1",0.0468752612517354,0.962612645075681
"LYZ","Macrophages_1",1.14146097025436,0.253678144956495
"MAP3K8","Macrophages_1",0.0541049945517386,0.956851513001524
"MDM2","Macrophages_1",2.94934839543988,0.00318444767628044
"MNDA","Macrophages_1",0.973143808346029,0.330481833679423
"MRC1","Macrophages_1",0.0593411560167616,0.952680381092236
"NARS","Macrophages_1",0.00411748686745425,0.996714730082065
"PDE4A","Macrophages_1",0.0399436521793082,0.968138049448244
"PDK4","Macrophages_1",2.03502614948062,0.0418482418886943
"PELI1","Macrophages_1",0.059479555798257,0.952570148752714
"PTRHD1","Macrophages_1",0.0585758316384879,0.953289961179677
"QARS","Macrophages_1",0.0713901191047521,0.943087273357688
"S100A14","Macrophages_1",0.0556944467656244,0.955585223476856
"SH3YL1","Macrophages_1",0.0519301539008965,0.958584347345704
"SMS","Macrophages_1",0.0479519956690074,0.96175450046869
"TMEM147","Macrophages_1",0.0377501571688402,0.969886884834997
"TOMM7","Macrophages_1",0.0618551022049556,0.950678222242136
"TRAPPC3","Macrophages_1",0.0571045297154531,0.954461928122484
"TUBB2B","Macrophages_1",0.0596267464883769,0.952452915646278
"TYROBP","Macrophages_1",0.066101083026201,0.947297348608952
"USP53","Macrophages_1",1.88807038715828,0.0590165017110002
"ZEB2","Macrophages_1",0.0686588313117387,0.945261188688147
"ZNF562","Macrophages_1",0.0736462053770462,0.941291904363453
"ABCC11","Prolif_Invasive_Tumor",0.48120457552227,0.630371109251026
"ACTG2","Prolif_Invasive_Tumor",0.31551395893859,0.752371454214734
"ADAM9","Prolif_Invasive_Tumor",0.385930357402199,0.699548247077435
"ANKRD28","Prolif_Invasive_Tumor",0.871696180829144,0.383374144319513
"ANKRD30A","Prolif_Invasive_Tumor",0.0669844069467411,0.946594116771256
"AR","Prolif_Invasive_Tumor",1.31466389444958,0.188622886042224
"BASP1","Prolif_Invasive_Tumor",1.5133367987425,0.130194129907213
"C2orf42","Prolif_Invasive_Tumor",0.397297657283484,0.691147974745382
"C6orf132","Prolif_Invasive_Tumor",0.115909700004115,0.907724108024971
"CCDC6","Prolif_Invasive_Tumor",1.80346875433496,0.071314628265613
"CCND1","Prolif_Invasive_Tumor",0.669119666184446,0.503419145814809
"CD9","Prolif_Invasive_Tumor",0.892784972582683,0.371972335341259
"CDH1","Prolif_Invasive_Tumor",1.23750876791718,0.215898261263946
"CEACAM6","Prolif_Invasive_Tumor",0.082324641615202,0.934388559750216
"CENPF","Prolif_Invasive_Tumor",0.0241344295146657,0.980745380533181
"CLDN4","Prolif_Invasive_Tumor",0.304171719018353,0.760997069621566
"CTTN","Prolif_Invasive_Tumor",0.239719599973935,0.810547639333941
"DAPK3","Prolif_Invasive_Tumor",0.0718307695238619,0.942736585521522
"DMKN","Prolif_Invasive_Tumor",0.00581448357735163,0.99536073946546
"DNTTIP1","Prolif_Invasive_Tumor",0.084142130397669,0.93294342817801
"DSP","Prolif_Invasive_Tumor",0.833101109165222,0.404787708097557
"DST","Prolif_Invasive_Tumor",0.947823877454297,0.343219122756456
"EIF4EBP1","Prolif_Invasive_Tumor",0.0766386014870424,0.938911049696417
"ELF3","Prolif_Invasive_Tumor",0.622660890539056,0.533507388289695
"ENAH","Prolif_Invasive_Tumor",0.0496892474553399,0.960370025163528
"EPCAM","Prolif_Invasive_Tumor",0.641661670505677,0.521092881354413
"ERBB2","Prolif_Invasive_Tumor",1.38003084243738,0.167577148751332
"FASN","Prolif_Invasive_Tumor",0.745652885066721,0.455877127224022
"FOXA1","Prolif_Invasive_Tumor",3.28071284260524,0.00103545106013773
"FSTL3","Prolif_Invasive_Tumor",0.0685191830364662,0.9453723501063
"GATA3","Prolif_Invasive_Tumor",0.41441821328789,0.67856785259214
"HDC","Prolif_Invasive_Tumor",0.795201275868606,0.426496429747456
"HMGA1","Prolif_Invasive_Tumor",0.00987790518829547,0.992118700124419
"HOOK2","Prolif_Invasive_Tumor",0.0872987178432765,0.930434073144237
"JUP","Prolif_Invasive_Tumor",0.0390578335842215,0.968844279222661
"KARS","Prolif_Invasive_Tumor",0.155719697110121,0.876253970521862
"KLF5","Prolif_Invasive_Tumor",0.401650255951121,0.68794143843182
"KRT7","Prolif_Invasive_Tumor",1.20138451683872,0.229602079321023
"KRT8","Prolif_Invasive_Tumor",0.14139442154387,0.887558360961487
"LARS","Prolif_Invasive_Tumor",0.167804657038797,0.866736958667049
"LYPD3","Prolif_Invasive_Tumor",1.47954521494767,0.13899465628058
"MDM2","Prolif_Invasive_Tumor",1.12700192681682,0.259741666327384
"MKI67","Prolif_Invasive_Tumor",0.739974495983082,0.459315469766464
"MLPH","Prolif_Invasive_Tumor",0.836475760732506,0.402887307475563
"MYO5B","Prolif_Invasive_Tumor",0.0912833296852838,0.927267463665743
"NARS","Prolif_Invasive_Tumor",0.278843197107832,0.780365162177351
"OCIAD2","Prolif_Invasive_Tumor",0.878448666435406,0.379700283865327
"PCLAF","Prolif_Invasive_Tumor",0.802059038802337,0.422518807724249
"POLR2J3","Prolif_Invasive_Tumor",1.19036637356595,0.233902423603828
"PTRHD1","Prolif_Invasive_Tumor",0.178056116279074,0.858678905373409
"QARS","Prolif_Invasive_Tumor",0.471910737031047,0.636990503870926
"RORC","Prolif_Invasive_Tumor",0.165829148744683,0.868291406325673
"RTKN2","Prolif_Invasive_Tumor",0.278911666042866,0.780312615468025
"S100A14","Prolif_Invasive_Tumor",0.0367105031949469,0.970715833950769
"SCD","Prolif_Invasive_Tumor",0.684388623384095,0.493729797966872
"SDC4","Prolif_Invasive_Tumor",1.42985430291922,0.152758839817972
"SH3YL1","Prolif_Invasive_Tumor",0.301106013768523,0.763333655390157
"SLC5A6","Prolif_Invasive_Tumor",0.556413646951329,0.577928111742794
"SMS","Prolif_Invasive_Tumor",0.375149201209811,0.707549507299347
"SQLE","Prolif_Invasive_Tumor",0.610356139186808,0.541625916141307
"SRPK1","Prolif_Invasive_Tumor",0.0933195850563746,0.925649673350492
"STC1","Prolif_Invasive_Tumor",0.203737081515935,0.838558963044817
"SVIL","Prolif_Invasive_Tumor",0.401737787241459,0.687877011873981
"TACSTD2","Prolif_Invasive_Tumor",1.61166676457536,0.107034473655629
"TFAP2A","Prolif_Invasive_Tumor",0.52800437528806,0.597496299195267
"TMEM147","Prolif_Invasive_Tumor",1.84948298415016,0.0643881026009255
"TOMM7","Prolif_Invasive_Tumor",0.636085756046663,0.524720528984112
"TOP2A","Prolif_Invasive_Tumor",1.71516980353487,0.0863140993991011
"TRAF4","Prolif_Invasive_Tumor",0.797531320277261,0.425142520358616
"TRAPPC3","Prolif_Invasive_Tumor",2.95515886006253,0.00312508091020023
"TUBA4A","Prolif_Invasive_Tumor",0.516057180315881,0.605814473321474
"TUBB2B","Prolif_Invasive_Tumor",0.0652568800127327,0.947969473892124
"USP53","Prolif_Invasive_Tumor",0.379134749993547,0.70458780246563
"ZNF562","Prolif_Invasive_Tumor",0.143432566208898,0.885948564753226
"ACTA2","Stromal",1.05400902306443,0.291878786090892
"ACTG2","Stromal",0.264375996878387,0.791490205445228
"ADAM9","Stromal",0.167583912569446,0.866910628110839
"AKR1C1","Stromal",1.03608355469642,0.30016316368066
"ANKRD28","Stromal",0.0673500768678762,0.946303011780732
"BACE2","Stromal",0.0915566311659996,0.927050309976396
"BASP1","Stromal",1.2454364795464,0.212971350998735
"CCDC6","Stromal",0.88935531347866,0.373812152904242
"CCDC80","Stromal",0.147866004402812,0.882448517785896
"CCND1","Stromal",0.628052506796966,0.529969543901409
"CRISPLD2","Stromal",0.839734106841574,0.401057486171864
