,Cell,Cell_type,point_x,point_y
C_63,C_63,Invasive_Tumor,18.290814378764114,18.99712051198634
C_64,C_64,Invasive_Tumor,3.7151888511419595,9.694710217395736
C_65,C_65,Invasive_Tumor,9.34571472562451,13.37833976236062
C_66,C_66,Invasive_Tumor,8.414033703320372,2.6211998262705816
C_67,C_67,Invasive_Tumor,8.532645028569352,1.0630618971673222
C_68,C_68,Invasive_Tumor,8.836311457326723,1.8338311316279998
C_69,C_69,Stromal,1.4412335572678125,29.879956341377138
C_70,C_70,Invasive_Tumor,0.4666782587805285,37.82885067846164
C_71,C_71,Invasive_Tumor,8.745596249866738,1.0132871225481899
C_72,C_72,Invasive_Tumor,0.8270520959487326,35.830533045825504
C_73,C_73,Endothelial,30.254854037994296,29.074712872835057
C_74,C_74,Invasive_Tumor,0.13107661935571335,34.19295780912579
C_75,C_75,Stromal,48.3014992648117,9.477711476128825
C_76,C_76,Invasive_Tumor,0.108053195054153,31.161454458937982
C_77,C_77,Invasive_Tumor,8.040405950397266,4.289242965986833
C_78,C_78,Invasive_Tumor,19.99324460155349,42.602552992208935
C_79,C_79,Invasive_Tumor,7.603863489627455,38.801079847520505
C_80,C_80,Invasive_Tumor,1.0119628618394882,2.595404591640238
C_81,C_81,Invasive_Tumor,19.08797371291951,29.783860031178193
C_82,C_82,Macrophages_1,15.283702391840775,41.62812802571458
C_83,C_83,Stromal,25.393877168360984,17.404328696553893
C_84,C_84,Prolif_Invasive_Tumor,33.9582775552983,39.85443814398495
C_85,C_85,Prolif_Invasive_Tumor,33.25835766613469,41.9478980194442
C_86,C_86,Invasive_Tumor,7.648902917334816,39.19920194171065
C_87,C_87,Invasive_Tumor,20.258561235233692,18.20745782253151
C_88,C_88,Invasive_Tumor,16.71306316945606,10.503720077992702
C_89,C_89,Stromal,26.944867397011922,40.04625423288085
C_90,C_90,Invasive_Tumor,2.5188384196755953,7.835514460449522
C_91,C_91,Invasive_Tumor,18.556596784709694,22.53784226299846
C_92,C_92,Invasive_Tumor,18.957182244812444,24.894493103339222
C_93,C_93,Macrophages_1,17.69219856161184,14.18680677784055
C_94,C_94,Invasive_Tumor,18.61416213350625,28.849507599831853
C_95,C_95,Endothelial,2.487123950742254,26.28461404752836
C_96,C_96,Prolif_Invasive_Tumor,18.97893795909366,21.130633933551284
C_97,C_97,Invasive_Tumor,2.3624546192371145,8.367136322092094
C_98,C_98,Invasive_Tumor,8.819604785564295,7.768987405890404
C_99,C_99,Invasive_Tumor,1.4498069669115488,14.693654817946793
C_100,C_100,Invasive_Tumor,19.620428138947233,21.715465014437974
C_101,C_101,Prolif_Invasive_Tumor,24.024813332456468,2.441253450844616
C_102,C_102,Invasive_Tumor,1.2224958945699138,13.825934619362023
C_103,C_103,Invasive_Tumor,19.871391313329866,23.728689320263058
C_104,C_104,Prolif_Invasive_Tumor,13.097557104653234,22.406629089697706
C_105,C_105,Invasive_Tumor,8.543146461618733,6.724054281556513
C_106,C_106,Invasive_Tumor,18.20600599748087,29.02932156110594
C_107,C_107,Invasive_Tumor,19.6073767151861,28.486865742588467
C_108,C_108,Invasive_Tumor,7.055188164247317,35.88066380553469
C_109,C_109,Stromal,49.18345366625534,6.098061021474538
C_110,C_110,Invasive_Tumor,20.81022566205902,21.360385709671657
C_111,C_111,Invasive_Tumor,0.05552659095826584,20.969409578854187
C_112,C_112,Invasive_Tumor,0.8718813791681101,14.74453586067545
C_113,C_113,Prolif_Invasive_Tumor,29.736978263375864,48.84342766913722
C_114,C_114,Invasive_Tumor,0.025056127463529698,17.770044394739365
C_115,C_115,Invasive_Tumor,18.58609778160478,32.61469712703863
C_116,C_116,T_Cell_&_Tumor_Hybrid,34.55827356608327,34.694314858718485
C_117,C_117,CD8+_T_Cells,3.8966442874394436,25.667048071584187
C_118,C_118,Invasive_Tumor,18.79467454879185,33.678850861558644
C_119,C_119,Invasive_Tumor,7.165831213481311,23.55453262990271
C_120,C_120,Invasive_Tumor,18.881121379536598,36.97146505899923
C_121,C_121,Invasive_Tumor,8.555136131397322,21.722434260769518
C_122,C_122,Prolif_Invasive_Tumor,24.285960941215162,46.831161669217735
C_123,C_123,Endothelial,18.224514335942953,47.22439966848587
C_124,C_124,CD8+_T_Cells,29.227672433003,16.508798846271834
C_125,C_125,Invasive_Tumor,8.612939473641424,19.75037838216943
C_126,C_126,T_Cell_&_Tumor_Hybrid,38.887965040623016,25.675494783221726
C_127,C_127,Invasive_Tumor,18.867247691661284,31.84994559564121
C_128,C_128,Invasive_Tumor,9.399396213122918,13.361545189473384
C_129,C_129,Stromal,46.523219665800056,10.990675060693022
C_130,C_130,Invasive_Tumor,7.246217199714211,15.627031741237635
C_131,C_131,Invasive_Tumor,18.82809128450777,4.029915513431536
C_132,C_132,CD8+_T_Cells,18.800786105673055,42.66028531058531
C_133,C_133,Invasive_Tumor,2.02766359630811,16.669287507813728
C_134,C_134,Invasive_Tumor,2.4260879772890043,11.155271330265904
C_135,C_135,Macrophages_1,19.075026127689643,15.079707480559495
C_136,C_136,Invasive_Tumor,17.67828233730235,48.358807342812916
C_137,C_137,Stromal,44.492988605183484,26.31129374676061
C_138,C_138,Prolif_Invasive_Tumor,24.95217998282274,25.330647786502848
C_139,C_139,Invasive_Tumor,17.599610372718516,45.7643746823291
C_140,C_140,Invasive_Tumor,2.0580351579785603,36.329077345033085
C_141,C_141,Invasive_Tumor,2.75317849526267,36.451322143995654
C_142,C_142,Prolif_Invasive_Tumor,18.226721278284693,39.70170070660583
C_143,C_143,Invasive_Tumor,17.985116535926153,29.80295474430474
C_144,C_144,Invasive_Tumor,17.96457028663173,34.51337663924779
C_145,C_145,Invasive_Tumor,17.58082649451061,37.306818844805335
C_146,C_146,Stromal,13.839961390229899,46.40376435480932
C_147,C_147,Prolif_Invasive_Tumor,45.659640150659136,20.280925829748725
C_148,C_148,Invasive_Tumor,17.792618624475054,40.74754121867774
C_149,C_149,Invasive_Tumor,17.233529879089183,42.09077254970382
C_150,C_150,Stromal,45.29362982988599,8.4240660844624
C_151,C_151,Invasive_Tumor,18.92252611572978,4.013547838436077
C_152,C_152,Invasive_Tumor,2.8352760681436164,45.50090043599377
C_153,C_153,Invasive_Tumor,17.44774328114802,19.891747978171892
C_154,C_154,Endothelial,5.925892359606705,30.082486748091313
C_155,C_155,Prolif_Invasive_Tumor,30.169532564476185,40.84559368698377
C_156,C_156,Invasive_Tumor,17.778281235317678,24.242354720275838
C_157,C_157,Invasive_Tumor,8.368855935425218,43.86248021865487
C_158,C_158,Invasive_Tumor,17.364863343294314,27.98148554933905
C_159,C_159,Stromal,28.69392635480604,30.00851645102147
C_160,C_160,Invasive_Tumor,17.989493156820796,28.451522587718927
C_161,C_161,Invasive_Tumor,9.202900300490867,2.456298245193278
C_162,C_162,Invasive_Tumor,2.040808776408587,40.07195645890876
C_163,C_163,Invasive_Tumor,9.804089193214477,1.6267787442925785
C_164,C_164,Invasive_Tumor,8.175798459926003,35.91615189986451
C_165,C_165,Prolif_Invasive_Tumor,14.322603130098349,47.57286249257619
C_166,C_166,Invasive_Tumor,17.58629343791755,17.941553480475182
C_167,C_167,Invasive_Tumor,9.460634463725121,7.253196967813897
C_168,C_168,Invasive_Tumor,16.240459334153574,29.985880068854865
C_169,C_169,Invasive_Tumor,18.969507771268614,16.070286708534898
C_170,C_170,Prolif_Invasive_Tumor,47.077314723482004,16.34657549600026
C_171,C_171,Invasive_Tumor,17.971318769715456,8.402226495249737
C_172,C_172,Macrophages_1,2.774719238516127,42.791216907117565
C_173,C_173,Stromal,14.258551285118154,48.465811855186494
C_174,C_174,Invasive_Tumor,17.361260908710797,3.5031972519605103
C_175,C_175,Invasive_Tumor,17.26178216570894,7.079385288594126
C_176,C_176,Invasive_Tumor,17.363505970946957,9.273845396517727
C_177,C_177,Invasive_Tumor,9.850602310859868,14.00221004627093
C_178,C_178,Invasive_Tumor,17.686513380945968,9.638863231778021
C_179,C_179,Invasive_Tumor,17.60296643839242,9.297779129954703
C_180,C_180,CD4+_T_Cells,28.91765412331408,48.29336376278329
C_181,C_181,Invasive_Tumor,16.66958861133344,28.578427297729736
C_182,C_182,B_Cells,21.971517790013163,39.704211778334894
C_183,C_183,Invasive_Tumor,17.10258941157366,0.4335626846096563
C_184,C_184,Invasive_Tumor,17.460347621071843,0.889547004314023
C_185,C_185,Invasive_Tumor,9.389467347687935,9.795792328985081
C_186,C_186,Invasive_Tumor,16.165030644683714,34.285681491762595
C_187,C_187,Prolif_Invasive_Tumor,47.12440235317535,15.540461396509608
C_188,C_188,B_Cells,16.302586954475444,27.752021637169623
C_189,C_189,B_Cells,42.845642245561656,7.1573967991394705
C_190,C_190,Invasive_Tumor,16.61015048600662,34.5379545804243
C_191,C_191,Invasive_Tumor,16.460923519082225,34.93608350272592
C_192,C_192,Endothelial,9.025261680075458,27.49512548564377
C_193,C_193,Invasive_Tumor,16.883137960271448,35.113145141329795
C_194,C_194,Invasive_Tumor,16.595714022836393,36.90997658970665
C_195,C_195,Stromal,31.266613331738363,27.05828112427141
C_196,C_196,Invasive_Tumor,7.786889597926455,20.001438149764518
C_197,C_197,Invasive_Tumor,9.722417977701237,15.395037295591601
C_198,C_198,Prolif_Invasive_Tumor,0.5906195136046122,44.468166630956006
C_199,C_199,Invasive_Tumor,3.116772091088299,33.52553984403812
C_200,C_200,Invasive_Tumor,3.8053804966826643,10.577889499602955
C_201,C_201,Prolif_Invasive_Tumor,40.39585815364949,12.871710939102964
C_202,C_202,Invasive_Tumor,16.603823642543507,27.159047087827755
C_203,C_203,Invasive_Tumor,16.203960229817927,25.788664294153136
C_204,C_204,Invasive_Tumor,7.65425390170511,12.287489259785945
C_205,C_205,Invasive_Tumor,3.2220115592641765,17.86117372753949
C_206,C_206,Stromal,33.779231255121175,32.9433485800674
C_207,C_207,Macrophages_1,17.367425337866443,13.281947355586372
C_208,C_208,Endothelial,16.80275809562431,46.350122992115764
C_209,C_209,Invasive_Tumor,3.352470494609644,27.21482335307379
C_210,C_210,Invasive_Tumor,16.64531595708224,11.130895736956663
C_211,C_211,Invasive_Tumor,9.34373775139392,16.303461789389427
C_212,C_212,Invasive_Tumor,16.264979536775027,15.830822077759654
C_213,C_213,Invasive_Tumor,16.719525945784046,19.874566073630483
C_214,C_214,Stromal,36.07256343140372,31.64676460435507
C_215,C_215,Invasive_Tumor,16.80459815055328,20.431126096396497
C_216,C_216,Invasive_Tumor,16.47197160157851,22.423587421151524
C_217,C_217,Stromal,2.297050172849308,46.805661743637366
C_218,C_218,Stromal,42.087326642217036,0.05935729521183708
C_219,C_219,Stromal,34.01858479475696,34.346367082750504
C_220,C_220,Prolif_Invasive_Tumor,45.75468366998882,21.66200152070109
C_221,C_221,Invasive_Tumor,5.240846395465882,46.003904686678396
C_222,C_222,Endothelial,30.762159186187215,32.31310074426874
C_223,C_223,Invasive_Tumor,4.5483153221835995,21.123109615987108
C_224,C_224,Invasive_Tumor,14.856268419945984,37.59752175399488
C_225,C_225,Prolif_Invasive_Tumor,45.62642256327037,21.684980270253078
C_226,C_226,Stromal,33.01177084844211,33.59797169862459
C_227,C_227,Invasive_Tumor,4.6541599792561446,29.65906142351474
C_228,C_228,Invasive_Tumor,4.796233816140299,9.0020024595462
C_229,C_229,Invasive_Tumor,9.472443787825824,32.064852103030276
C_230,C_230,Invasive_Tumor,15.045472296823071,22.42137941705249
C_231,C_231,Invasive_Tumor,15.703502862937203,22.70138408240598
C_232,C_232,Invasive_Tumor,15.557089450914969,18.896758487628233
C_233,C_233,Invasive_Tumor,15.721077630042563,13.097016880522839
C_234,C_234,Stromal,41.32094346591854,29.248339190730178
C_235,C_235,Invasive_Tumor,14.590750072770986,38.10172525744216
C_236,C_236,Invasive_Tumor,14.82780649988506,38.77921920607753
C_237,C_237,Invasive_Tumor,15.78080472185841,30.748374313980616
C_238,C_238,Invasive_Tumor,3.241575049979267,39.43564852065632
C_239,C_239,Invasive_Tumor,13.363489694118968,17.974263611758783
C_240,C_240,Invasive_Tumor,4.56333602784465,20.180220966723105
C_241,C_241,Invasive_Tumor,4.460650825340701,16.128413937672576
C_242,C_242,Invasive_Tumor,14.215132093125405,42.35608406514256
C_243,C_243,Invasive_Tumor,4.85051607769752,16.187485978598154
C_244,C_244,Invasive_Tumor,15.81440769559766,12.982914949319735
C_245,C_245,Endothelial,36.596069233657,32.884701420379564
C_246,C_246,Endothelial,36.75900037730383,32.71362150174746
C_247,C_247,Stromal,28.132171450608684,37.02480847026294
C_248,C_248,Stromal,40.015275856478056,4.769313154576338
C_249,C_249,Invasive_Tumor,15.67217523857401,11.061413373589685
C_250,C_250,Prolif_Invasive_Tumor,44.39618310655533,24.84156458055763
C_251,C_251,Invasive_Tumor,15.708151510104923,8.27375699028517
C_252,C_252,Macrophages_1,35.6776541038409,40.15563427435093
C_253,C_253,Invasive_Tumor,11.23615314534589,7.667661339327303
C_254,C_254,Stromal,9.090936227797036,24.095283023561954
C_255,C_255,T_Cell_&_Tumor_Hybrid,40.914275576556456,9.425590968383746
C_256,C_256,Invasive_Tumor,11.328752373122791,6.201472861329499
C_257,C_257,Invasive_Tumor,11.185087727194276,1.9329206974033453
C_258,C_258,Invasive_Tumor,10.233660967945035,48.597051097750935
C_259,C_259,Invasive_Tumor,11.9719442649806,33.356930120991784
C_260,C_260,Invasive_Tumor,10.57923384542409,1.1591672613221415
C_261,C_261,CD8+_T_Cells,35.05235102398003,31.849392420982316
C_262,C_262,Invasive_Tumor,10.572482541913864,5.17641474851564
C_263,C_263,Invasive_Tumor,5.003885539141023,42.19568339375402
C_264,C_264,Invasive_Tumor,11.462382153104688,18.80191932532535
C_265,C_265,Invasive_Tumor,15.920834411255052,5.006715385309385
C_266,C_266,Invasive_Tumor,15.63929806631355,1.0569479707925877
C_267,C_267,Invasive_Tumor,9.516445264564876,29.334580421427027
C_268,C_268,Invasive_Tumor,13.31944429491455,17.728085425955815
C_269,C_269,Macrophages_1,40.50626891934015,3.173431992028802
C_270,C_270,Invasive_Tumor,6.531686882759857,46.31493708881874
C_271,C_271,Invasive_Tumor,10.585900832255419,7.85381575149417
C_272,C_272,Invasive_Tumor,11.933815573679556,22.2128337548547
C_273,C_273,Invasive_Tumor,6.012101058605096,15.340680621099857
C_274,C_274,Macrophages_1,8.75956925333613,31.620578397581138
C_275,C_275,Endothelial,21.982230294240473,46.032726614648695
C_276,C_276,Prolif_Invasive_Tumor,24.052339424200603,1.4112974296865366
C_277,C_277,Invasive_Tumor,15.7213256002964,31.920183484202262
C_278,C_278,Invasive_Tumor,15.6466447652576,34.179243986112226
C_279,C_279,Invasive_Tumor,15.522107951762631,34.79785951767241
C_280,C_280,Invasive_Tumor,13.223152238694569,18.419228092230256
C_281,C_281,Invasive_Tumor,13.226324138827783,33.343996605884335
C_282,C_282,Invasive_Tumor,13.948145131570634,33.07554370494999
C_283,C_283,B_Cells,4.526960872122521,26.523815779293635
C_284,C_284,Invasive_Tumor,4.597715541820502,48.56809081084504
C_285,C_285,Invasive_Tumor,5.130023073664791,1.3749959126668543
C_286,C_286,Invasive_Tumor,9.646087031803907,37.55507099582708
C_287,C_287,Stromal,9.7274324709757,23.56893529635492
C_288,C_288,Invasive_Tumor,7.043752206599946,2.7586615625101842
C_289,C_289,Invasive_Tumor,9.264831915359418,35.314991362917134
C_290,C_290,Stromal,35.79415209053234,4.92545207833564
C_291,C_291,Invasive_Tumor,13.13922968829631,39.760632822194495
C_292,C_292,Invasive_Tumor,13.046365434964885,25.561767159276606
C_293,C_293,Prolif_Invasive_Tumor,16.236571978330865,43.80723152136154
C_294,C_294,Invasive_Tumor,9.086117474977085,37.43482594318082
C_295,C_295,Endothelial,7.378506177568128,25.160438938044532
C_296,C_296,Invasive_Tumor,4.869658268288929,46.691175774968855
C_297,C_297,Stromal,42.03312478544532,28.16984082294533
C_298,C_298,Invasive_Tumor,13.12590198793947,25.948110532092254
C_299,C_299,Invasive_Tumor,13.362796587917048,25.511991111172243
C_300,C_300,Stromal,5.366145610052209,2.632814658780036
C_301,C_301,Endothelial,34.64551863995368,36.70686683139721
C_302,C_302,Invasive_Tumor,5.752269157816459,3.5597534188602067
C_303,C_303,Invasive_Tumor,5.483388658269722,5.2515506698170125
C_304,C_304,Stromal,42.74737953616064,0.37782205672257096
C_305,C_305,Invasive_Tumor,13.702127297989875,38.41974967592432
C_306,C_306,Invasive_Tumor,13.84594675769878,35.825199181402326
C_307,C_307,Stromal,36.3328104502182,16.26480174023589
C_308,C_308,Stromal,10.947502186604673,11.76399541097367
C_309,C_309,Invasive_Tumor,4.311155256137606,3.869378178301064
C_310,C_310,Invasive_Tumor,7.442211157799528,11.24478696913287
C_311,C_311,Invasive_Tumor,7.83415073334226,9.217752724665024
C_312,C_312,Invasive_Tumor,7.4166300074970435,11.72430306849016
C_313,C_313,Invasive_Tumor,16.35565731494789,6.536118523518142
C_314,C_314,Stromal,14.453854521056385,21.624689279022185
C_315,C_315,Invasive_Tumor,3.233514526032688,36.83356426281255
C_316,C_316,Invasive_Tumor,3.607371381536156,36.860957829395424
C_317,C_317,Invasive_Tumor,7.6348634430424775,12.637902770477021
C_318,C_318,Prolif_Invasive_Tumor,28.407386212116542,43.45878474682258
C_319,C_319,Invasive_Tumor,15.833029294461026,28.937234067077128
C_320,C_320,Endothelial,30.740258766516,20.63906576248458
C_321,C_321,CD8+_T_Cells,29.671848351265762,9.00667968816013
C_322,C_322,Invasive_Tumor,3.162626011026598,47.81167580069971
C_323,C_323,Invasive_Tumor,13.652408361155194,35.488862149986254
C_324,C_324,Endothelial,43.59725068893029,22.57524158338538
C_325,C_325,Invasive_Tumor,13.520925260424649,40.86158137335196
C_326,C_326,Invasive_Tumor,14.428591788670358,37.60622656582956
C_327,C_327,Prolif_Invasive_Tumor,35.872465427235376,24.74379955460806
C_328,C_328,Prolif_Invasive_Tumor,35.288472689430435,39.0646663347377
C_329,C_329,Invasive_Tumor,4.586467761377233,37.319350543707436
C_330,C_330,Invasive_Tumor,3.4465676945451165,47.85422066080877
C_331,C_331,Invasive_Tumor,4.993719247909029,1.9117378908861393
C_332,C_332,Macrophages_1,47.44161746986874,0.3733219646529784
C_333,C_333,Stromal,30.948040005147305,44.21453526799184
C_334,C_334,Invasive_Tumor,9.643006837317136,17.717385508622783
C_335,C_335,Invasive_Tumor,9.627483108423746,17.384029178154144
C_336,C_336,Invasive_Tumor,9.47627417408141,22.48564503151921
C_337,C_337,Prolif_Invasive_Tumor,26.192782707887208,45.59165280540587
C_338,C_338,Invasive_Tumor,11.285676164426029,19.91087432041509
C_339,C_339,Invasive_Tumor,5.539871574285709,47.913363875410624
C_340,C_340,Invasive_Tumor,5.076280103421604,47.00836193028413
C_341,C_341,Invasive_Tumor,11.78232997185199,49.80963610876984
C_342,C_342,Macrophages_1,47.6959258382354,2.982080027852041
C_343,C_343,Invasive_Tumor,6.328096834987839,44.529196901029934
C_344,C_344,Macrophages_1,24.44082138570178,7.403115998144505
C_345,C_345,Invasive_Tumor,11.808060372570395,39.636665528016856
C_346,C_346,Invasive_Tumor,11.425444085991854,39.254219899917246
C_347,C_347,Invasive_Tumor,12.550089767744034,16.365893394783278
C_348,C_348,Invasive_Tumor,12.661406492295956,17.69304567727117
C_349,C_349,Invasive_Tumor,12.604331320097694,15.727147458297697
C_350,C_350,Invasive_Tumor,13.20907959967294,12.61332343382746
C_351,C_351,Prolif_Invasive_Tumor,35.6772515295079,31.28805586295602
C_352,C_352,Invasive_Tumor,13.647961437546325,9.541474661039612
C_353,C_353,Macrophages_1,2.130474075143207,42.27214156122939
C_354,C_354,Invasive_Tumor,12.36384783975728,36.09318743820691
C_355,C_355,Invasive_Tumor,12.130036203591521,32.50154349132277
C_356,C_356,Invasive_Tumor,12.752898231833054,31.674183531980894
C_357,C_357,Endothelial,40.09374914559962,43.818943809356504
C_358,C_358,Invasive_Tumor,19.50224070832136,3.744301100358821
C_359,C_359,Invasive_Tumor,19.643122828353732,2.609446981740049
C_360,C_360,Endothelial,19.519829255012183,49.473102396327064
C_361,C_361,Stromal,26.777243886890854,41.840269195250194
C_362,C_362,Invasive_Tumor,19.08410443479979,0.6099400013985956
C_363,C_363,Invasive_Tumor,1.857272051513198,34.52469232194997
C_364,C_364,Invasive_Tumor,1.6404393235195103,36.74288197217787
C_365,C_365,Invasive_Tumor,1.8011563689918964,43.208558505945916
C_366,C_366,Invasive_Tumor,19.933408920393287,7.665859365321798
C_367,C_367,Endothelial,48.327819941898504,1.8930915617851596
C_368,C_368,Invasive_Tumor,8.77555364589262,13.685178377672141
C_369,C_369,Invasive_Tumor,19.101032337832315,3.91340078644144
C_370,C_370,Invasive_Tumor,16.860070173321834,11.64862697413377
C_371,C_371,Macrophages_1,48.76798590451122,23.542561884997333
C_372,C_372,Invasive_Tumor,12.553366059102538,31.251098460145734
C_373,C_373,Invasive_Tumor,12.00080605889015,31.817297748654976
C_374,C_374,Invasive_Tumor,12.94946717071851,34.60726957345146
C_375,C_375,Invasive_Tumor,9.258808707941075,47.72061785203838
C_376,C_376,Invasive_Tumor,9.491613394552356,48.00810205770394
C_377,C_377,Invasive_Tumor,16.23010885348869,10.844270050222764
C_378,C_378,Stromal,47.948708560617675,6.1441529027435
C_379,C_379,Invasive_Tumor,13.10871988825571,15.572951853317523
C_380,C_380,Invasive_Tumor,13.792134371923131,16.78539727482562
C_381,C_381,Invasive_Tumor,13.667100916120361,16.076092593583414
C_382,C_382,Invasive_Tumor,10.440528008042754,38.21417590315026
C_383,C_383,Invasive_Tumor,10.231588169733996,20.71125973301718
C_384,C_384,Endothelial,32.20698618032369,36.89417990422671
C_385,C_385,Invasive_Tumor,10.35830149390623,17.224642941263106
C_386,C_386,Macrophages_1,16.296542147496556,41.65060706226688
C_387,C_387,Invasive_Tumor,6.104302031183884,42.06736841824956
C_388,C_388,Prolif_Invasive_Tumor,15.379769135689148,43.83981347237153
C_389,C_389,Invasive_Tumor,20.188347911015043,39.15447257118518
C_390,C_390,Stromal,48.22572598678108,5.891211847307154
C_391,C_391,Invasive_Tumor,10.026112129028498,40.28072822467167
C_392,C_392,Invasive_Tumor,6.208869604383005,10.779763654793333
C_393,C_393,Invasive_Tumor,6.898885050619208,6.948873791592636
C_394,C_394,Endothelial,19.98064863680813,44.74801315058567
C_395,C_395,Invasive_Tumor,6.439256567083451,8.039900896377034
C_396,C_396,Prolif_Invasive_Tumor,27.062328559843547,44.620142133166034
C_397,C_397,Invasive_Tumor,10.659137630096538,45.75307577030488
C_398,C_398,Invasive_Tumor,6.510237532657836,38.754059895741754
C_399,C_399,Invasive_Tumor,6.561758517981319,38.59937880553356
C_400,C_400,Stromal,47.40143182809872,18.092229456122343
C_401,C_401,Invasive_Tumor,10.52114079057269,25.98947325580762
C_402,C_402,Stromal,20.405355615277067,12.550847155806244
C_403,C_403,Invasive_Tumor,10.79360608296343,10.778315414724565
C_404,C_404,Invasive_Tumor,9.675280302763401,49.09601153947924
C_405,C_405,Invasive_Tumor,9.194018355404426,44.340329877174796
C_406,C_406,Prolif_Invasive_Tumor,16.994958296776712,34.42244315094075
C_407,C_407,Invasive_Tumor,5.055281860336692,16.95959022773275
C_408,C_408,Endothelial,29.21588099162042,40.28369515484996
C_409,C_409,Invasive_Tumor,12.461252598140627,40.080057187390125
C_410,C_410,Invasive_Tumor,13.451381353596826,5.309239288608369
C_411,C_411,Invasive_Tumor,13.858754441656052,5.952329676451523
C_412,C_412,Prolif_Invasive_Tumor,21.918866035072167,4.315090924585263
C_413,C_413,Invasive_Tumor,13.35935805257244,6.289759580468229
