ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
5,27,36,21,6,0,25,9,0,0,0,3,3,2,55,0,5,7,1,12,0,7,0,12,0,2,1,7,0,1,1,11,0,25,8,5,0,168,10,1,4,3,3,0,2,4,0,2,6,5,9,18,1,2,1,8,1,8,0,23,4,7,67,57,0,16,19,7,0,0,3,1,31,0,12,3,9,3,0,0,3,7,1,11,47,28,2,6,3,2,8,2,14,26,59,274,20,23,16,0,32,2,1,0,21,4,12,24,113,1,0,0,81,3,1,0,3,2,4,8,3,10,2,4,3,1,9,0,11,2,4,1,2,18,11,4,3,0,7,3,1,3,0,17,8,6,4,10,5,129,65,0,11,10,2,0,4,1,0,38,0,15,27,3,26,0,3,54,9,0,5,3,6,9,0,2,35,15,12,43,1,0,1,5,1,2,1,1,3,5,2,10,5,1,3,54,18,5,8,2,5,0,10,1,13,3,5,1,6,1,2,30,9,5,96,7,12,14,4,9,102,6,5,0,11,4,19,2,11,5,20,0,0,11,9,8,16,124,1,4,0,33,57,7,2,5,1,24,3,39,6,22,0,4,17,14,5,8,7,0,17,25,3,10,2,22,7
0,9,18,6,3,0,29,4,0,0,0,0,3,3,35,1,2,1,4,7,0,1,4,14,0,3,0,3,1,0,1,0,1,25,3,1,0,88,6,4,1,2,0,0,5,2,0,10,23,5,21,4,8,1,0,1,1,1,5,17,1,2,24,25,0,1,6,0,0,0,3,2,19,1,11,3,40,12,3,2,0,3,1,11,20,10,4,4,0,0,1,1,5,14,38,136,9,8,11,1,17,2,2,0,7,2,8,17,69,0,0,2,57,2,5,1,10,3,3,1,8,6,0,5,0,1,5,1,18,2,41,0,2,11,4,1,0,0,1,7,1,0,0,5,1,0,1,4,1,56,31,2,14,10,1,1,5,2,1,31,0,3,24,1,17,5,1,35,2,10,3,0,4,0,14,0,5,16,7,24,0,0,0,2,0,8,0,0,8,4,3,1,9,2,2,37,10,1,3,0,5,3,26,1,9,1,1,0,5,2,3,26,9,17,68,3,17,7,7,5,31,8,0,0,4,4,11,3,2,8,11,0,1,3,7,0,8,49,0,7,9,16,26,5,4,6,3,7,0,32,1,22,1,27,5,10,3,6,1,0,4,10,0,10,2,6,10
2,31,19,9,1,0,41,1,1,0,1,1,2,0,71,2,1,2,2,18,0,3,2,12,0,0,0,0,1,0,6,1,0,22,4,5,0,121,8,0,1,0,0,0,1,3,0,1,6,3,3,2,1,0,0,1,0,0,0,34,0,3,40,36,0,0,14,0,0,1,4,0,34,0,8,4,20,5,0,0,4,4,0,15,29,17,2,4,0,0,1,2,20,19,42,245,5,21,14,0,37,1,0,0,2,3,3,32,99,1,1,4,89,1,1,0,4,2,0,4,9,5,1,3,0,1,2,3,6,0,24,2,2,7,4,3,0,0,2,3,0,0,0,6,5,4,4,3,5,89,69,1,22,3,4,0,4,1,1,20,0,16,6,3,30,0,5,48,1,5,2,0,1,1,9,1,9,16,1,33,1,2,1,7,0,8,0,0,3,3,1,3,8,3,1,35,5,2,4,0,3,0,14,5,5,3,1,0,5,2,8,28,15,6,144,3,4,15,5,9,101,5,3,1,7,2,0,1,11,5,23,0,0,11,10,6,7,67,2,0,0,30,41,4,0,3,1,15,0,29,3,13,0,8,8,7,6,6,1,0,10,7,0,6,1,3,11
10,33,35,10,1,0,11,6,3,0,0,2,1,2,39,1,4,12,3,9,0,4,1,13,0,1,2,2,3,1,4,7,0,9,16,3,0,109,15,8,2,2,0,2,0,3,0,5,24,0,10,1,14,0,0,1,2,6,1,16,3,1,31,43,4,3,19,2,0,0,4,4,22,0,14,5,37,14,4,0,3,4,5,12,24,35,0,2,0,2,6,2,9,16,25,187,4,3,16,4,21,2,2,1,4,0,8,27,73,3,4,1,50,9,8,0,4,8,1,2,5,4,3,3,0,2,3,1,15,2,29,0,2,6,8,4,0,0,12,12,1,3,1,23,6,4,1,13,11,92,47,0,13,10,1,0,5,2,6,92,1,20,13,3,27,0,0,30,0,1,12,2,0,1,6,3,25,7,1,17,1,2,1,0,0,4,1,1,1,9,7,8,0,2,9,46,61,2,14,1,10,14,30,3,7,0,0,0,8,0,5,26,11,12,52,1,3,5,10,6,58,13,5,8,6,1,2,3,3,9,13,0,0,10,6,1,11,62,1,3,0,17,18,4,1,5,2,17,0,47,5,12,0,25,10,15,3,3,5,0,9,9,3,13,11,13,6
6,17,21,8,2,2,8,6,1,0,1,0,2,0,54,0,2,10,3,22,0,4,3,21,0,0,1,2,1,0,2,7,0,15,14,2,0,150,13,2,1,7,0,0,4,4,0,2,13,3,9,7,1,1,0,1,0,0,0,13,1,2,38,37,1,0,4,1,1,0,8,9,29,0,24,7,16,10,1,1,3,2,3,20,21,15,5,8,0,3,2,1,6,24,45,254,8,5,16,1,21,7,7,2,6,3,10,13,84,0,0,4,53,11,7,4,11,1,1,1,1,1,0,1,0,1,3,2,5,1,15,2,2,25,7,7,1,0,4,8,1,1,0,14,2,4,0,9,5,69,43,0,6,5,1,2,9,1,10,89,1,12,16,6,37,1,4,55,2,3,9,0,3,1,0,0,12,18,2,31,0,1,1,4,2,2,0,0,1,8,28,4,4,5,8,36,73,1,10,0,6,1,13,3,9,3,3,0,8,2,3,20,6,10,99,2,4,14,3,5,97,7,4,12,1,0,13,2,9,6,11,0,2,5,5,1,22,85,0,7,7,17,34,13,2,4,3,19,0,42,0,19,2,15,9,10,3,10,1,0,6,14,1,13,12,11,9
3,20,25,8,3,4,5,15,3,0,0,4,7,2,23,2,3,16,1,9,0,4,1,14,1,1,4,1,3,3,5,9,0,12,23,23,1,60,11,4,4,7,0,2,14,1,1,8,34,13,15,5,22,1,0,0,4,23,3,7,22,0,32,35,1,4,6,5,0,2,2,7,26,0,25,3,36,14,2,0,2,4,1,7,11,11,0,5,2,1,0,1,13,20,28,165,14,5,12,2,24,3,6,3,8,2,8,31,46,2,3,1,42,1,7,19,13,8,3,4,8,9,4,14,2,5,4,0,11,2,40,1,5,7,2,3,1,1,7,13,4,15,4,3,4,1,5,1,0,51,31,1,10,15,1,0,2,1,6,48,1,9,47,4,20,2,5,11,4,0,9,2,2,1,0,1,15,9,7,22,0,5,0,4,0,9,2,0,4,9,16,18,18,3,6,45,40,5,4,1,4,1,30,2,10,5,10,4,4,0,5,33,6,16,77,3,7,11,5,2,88,9,9,1,2,2,7,4,4,10,7,0,1,6,6,0,9,62,1,5,6,7,17,2,2,2,0,12,2,38,0,18,0,32,4,10,6,10,1,1,3,14,21,11,12,13,2
0,22,13,4,4,0,4,5,0,0,1,0,2,1,2,0,0,20,1,5,1,5,0,12,2,0,2,11,1,0,0,8,2,10,7,7,0,22,14,3,5,8,1,2,3,3,1,4,12,3,17,13,3,0,0,0,2,3,1,3,7,0,9,5,0,5,1,2,0,1,5,0,9,0,10,1,20,11,2,1,5,4,3,9,8,19,1,3,0,1,3,0,2,16,7,46,6,1,13,1,11,4,4,0,13,1,6,21,9,1,0,1,15,2,4,0,7,0,1,0,0,3,0,4,1,1,3,0,2,2,25,1,2,3,3,1,0,0,3,4,2,4,0,5,1,2,2,3,3,26,12,1,5,5,0,0,4,2,3,56,0,6,39,2,4,9,0,4,0,0,6,3,3,3,1,2,8,6,0,5,1,1,0,0,1,3,2,2,3,10,8,9,9,2,1,24,32,1,3,3,8,1,14,6,10,1,0,4,4,0,0,18,1,9,9,0,4,8,1,1,15,3,1,4,1,3,3,1,0,6,5,1,0,1,3,0,8,19,1,5,6,4,8,4,3,1,2,10,0,21,8,9,13,8,5,5,3,3,1,4,3,9,10,7,7,6,3
7,60,33,15,6,0,22,5,1,0,1,2,1,5,74,1,1,6,3,19,1,4,1,19,1,0,2,5,3,0,5,8,2,22,11,21,1,224,8,9,2,1,0,1,1,2,0,4,30,6,8,11,15,1,0,2,2,41,6,33,5,1,64,61,0,21,17,0,0,1,6,3,59,0,16,7,31,6,2,0,6,4,1,22,32,19,1,4,0,1,2,0,24,33,101,359,7,19,26,1,27,5,1,1,6,3,2,36,118,1,0,4,93,0,13,8,13,9,6,2,5,8,3,8,1,1,7,0,8,1,43,1,3,9,11,12,3,2,6,10,5,8,1,10,0,6,0,4,4,85,69,3,20,13,1,3,7,2,0,44,1,21,9,4,40,1,2,53,0,11,7,3,2,1,0,11,21,19,3,54,3,1,2,7,1,3,0,0,2,7,16,5,6,7,3,76,38,2,6,2,10,2,35,1,17,5,2,1,3,5,4,29,20,19,134,4,4,16,8,11,119,19,4,2,7,2,2,2,13,5,20,0,0,8,24,4,13,102,0,3,6,11,40,9,4,4,0,26,0,55,23,33,1,22,16,21,2,12,5,2,11,18,8,20,8,24,21
1,19,7,3,6,0,11,6,0,2,0,1,5,1,8,4,0,6,2,5,0,3,0,10,2,2,7,0,0,0,1,4,2,11,28,15,0,31,8,2,2,3,0,0,6,2,0,1,14,6,12,7,6,1,0,3,0,21,5,9,8,0,12,8,1,5,3,3,0,1,2,0,9,1,48,4,20,18,2,0,2,2,4,1,3,8,2,0,0,3,5,0,4,8,11,51,9,3,14,2,11,1,6,1,5,5,10,13,22,0,2,3,15,0,8,0,5,4,1,1,6,5,3,3,0,6,2,0,13,2,35,0,5,23,4,3,2,4,1,3,0,3,0,3,0,0,0,2,1,21,32,1,6,12,2,3,9,1,3,66,0,10,15,2,18,0,4,8,1,0,12,0,10,2,0,2,7,2,5,12,2,0,0,1,1,4,0,2,5,17,7,5,18,0,7,35,58,0,6,3,3,3,24,1,8,5,1,0,4,0,4,13,4,13,31,3,13,8,2,3,34,8,0,9,4,4,7,1,3,6,3,0,0,8,1,0,8,7,1,4,4,4,12,2,3,6,0,9,1,28,28,7,2,18,2,9,7,6,2,0,7,11,3,11,3,17,7
5,25,34,6,4,1,14,4,4,0,0,3,6,11,44,3,7,39,2,20,2,4,5,17,14,2,1,2,3,1,3,21,1,16,36,10,2,115,14,7,3,4,0,2,7,7,2,6,19,5,15,8,11,4,2,3,1,5,4,24,17,5,43,43,1,10,8,9,0,0,5,4,38,1,25,4,38,19,2,4,3,3,1,19,35,30,4,4,0,4,4,2,14,38,60,290,16,15,16,1,32,4,3,0,4,1,5,29,86,1,2,2,66,8,9,0,16,3,3,0,13,7,3,10,3,6,5,0,15,0,28,0,1,26,14,3,2,2,7,23,4,2,0,9,12,0,2,4,2,65,50,0,24,14,3,0,6,5,4,39,0,21,16,7,26,2,3,58,0,0,8,1,2,1,0,0,23,23,6,46,0,2,5,10,0,8,1,1,5,2,18,10,14,3,7,46,20,1,12,2,3,4,34,8,14,5,3,0,12,0,6,29,11,14,122,5,15,20,5,9,76,11,2,10,10,2,26,4,3,13,27,4,1,7,13,2,12,115,0,11,5,21,46,13,5,6,1,19,3,56,4,30,2,17,13,8,9,5,4,1,12,14,1,22,15,13,17
