ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
0,0,3,1,1,0,0,3,0,0,0,0,1,1,1,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,3,2,2,0,9,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6,3,0,0,0,3,14,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,1,1,0,6,1,0,0,0,0,0,0,1,0,9,17,0,0,1,0,3,1,0,0,0,0,0,2,5,0,0,1,3,0,1,0,1,6,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,4,5,0,0,0,0,0,0,0,0,2,0,0,6,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,6,0,0,1,0,2,9,1,0,0,0,2,0,1,1,1,1,0,0,1,1,1,1,17,0,0,0,0,1,1,0,0,0,11,1,0,0,2,1,1,0,2,0,0,0,2,1,0,0,0,0,1,2
1,10,4,5,5,0,5,3,0,0,1,1,1,4,12,0,4,8,2,2,0,3,0,8,3,0,1,0,0,0,0,2,0,8,3,2,0,18,4,1,2,4,0,0,4,0,0,1,7,4,3,5,7,0,0,3,2,3,4,6,4,0,12,9,2,1,2,1,1,2,1,1,6,0,4,3,17,3,0,0,1,1,1,7,5,6,0,1,0,0,3,0,5,7,7,52,3,0,5,0,7,3,4,0,4,0,2,7,16,0,0,0,18,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,4,1,2,5,2,3,0,0,1,0,0,0,2,0,0,0,0,1,0,11,1,0,1,4,0,0,1,0,0,17,0,5,11,2,3,0,1,6,0,0,3,1,3,0,0,0,3,2,0,2,0,0,0,2,0,0,1,0,0,2,7,3,2,0,2,13,15,0,3,0,2,0,7,1,3,1,1,0,0,0,4,3,5,13,9,1,0,1,1,1,6,5,0,0,0,2,1,1,0,4,1,0,0,1,1,0,3,8,0,1,0,4,9,1,1,2,2,4,0,9,6,4,0,7,2,2,1,3,0,2,2,1,2,2,1,5,1
2,7,22,5,9,0,1,29,0,0,1,1,0,0,3,0,5,3,0,0,0,3,3,9,0,1,4,9,0,1,0,2,0,3,16,17,0,5,10,2,9,19,0,1,5,2,2,6,13,3,31,20,3,0,3,4,16,10,5,1,7,0,2,1,0,0,0,2,1,1,1,3,4,3,33,3,37,10,2,1,0,1,5,3,0,5,2,4,0,1,0,0,0,4,1,14,8,3,5,6,3,5,3,9,45,8,42,3,5,0,1,0,12,2,8,0,14,16,0,6,2,6,0,2,0,4,6,1,17,0,19,5,24,12,1,2,0,0,0,5,1,3,1,4,1,0,0,0,0,3,6,2,4,7,1,1,9,3,2,57,1,0,75,6,4,1,0,0,1,0,9,0,17,9,0,0,1,0,0,6,0,0,1,2,0,1,0,1,1,10,9,22,9,1,7,31,36,2,4,2,15,1,25,1,5,1,0,1,1,1,0,17,1,18,6,0,5,3,1,0,14,15,2,7,2,2,6,0,1,17,2,0,3,3,3,0,5,3,0,1,7,0,3,0,0,0,2,2,2,24,3,3,0,18,0,7,2,2,0,5,3,15,1,7,6,29,6
0,17,5,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,2,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,13,1,1,0,0,6,33,0,1,0,3,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,1,0,2,0,4,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,1
0,3,3,0,0,1,1,8,1,0,0,0,0,0,6,0,0,0,0,3,0,0,0,6,0,0,3,1,0,0,0,0,0,2,4,0,0,20,2,0,2,1,0,0,0,1,1,0,0,1,11,1,0,0,0,0,5,0,0,1,1,0,4,3,0,1,6,0,0,0,0,0,2,2,1,0,2,2,0,0,0,0,2,0,2,1,0,0,0,0,1,0,3,3,3,15,0,2,0,0,1,0,0,0,0,1,15,2,3,0,1,0,3,0,4,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,0,4,2,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,7,6,0,1,1,0,0,3,0,0,2,0,0,20,1,2,0,0,6,0,0,2,0,2,0,0,0,1,4,0,5,0,0,0,1,0,1,0,0,0,1,1,5,0,0,0,3,8,0,0,0,1,0,7,1,0,0,0,0,1,0,0,2,1,3,1,0,2,1,0,0,7,4,0,0,0,0,2,0,0,2,1,0,0,1,0,1,4,10,0,2,0,9,0,0,0,0,0,2,0,4,0,2,0,1,0,1,1,0,0,0,1,2,1,3,1,1,2
0,0,0,0,1,0,1,4,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,2,0,5,1,0,0,0,0,3,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,2,0,1,0,1,0,0,5,0,3,1,0,0,0,0,0,0,0,2,1,2,0,0,1,0,4,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,1,1
0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,0,3,5,0,0,0,0,0,3,1,0,1,2,1,1,2,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,9,0,4,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,4,4,0,3,0,0,1,0,0,1,0,1,3,2,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,3,0,0,0,0,3,2,1,1,0,1,0,0,0,3,1,2,0,0,0,0,0,1,0,1,0,2,2,1,0,0,2,1,2,34,0,1,5,0,1,1,0,0,0,0,6,0,0,1,6,0,1,0,1,0,0,0,0,0,1,0,1,0,1,5,0,1,0,1,4,2,27,0,1,0,4,0,1,0,1,0,0,0,1,0,0,3,1,1,1,0,0,2,0,0,1,0,1,7,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,2,1,4,0,0,1,1,0,2,3,1,1,0,0,2,0,0,1,4,1
0,4,6,1,4,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,2,0,0,5,2,0,1,3,0,3,9,1,1,4,3,0,2,3,3,5,10,5,0,0,0,1,3,1,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,12,2,19,2,1,2,0,0,1,0,0,1,0,2,0,2,4,1,0,0,0,10,1,0,7,0,1,0,3,0,17,1,11,3,3,0,0,0,1,0,5,0,3,3,1,1,1,3,0,0,0,1,2,0,2,0,6,0,3,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,3,1,0,2,3,0,0,2,1,0,13,0,0,19,0,7,0,0,1,0,0,2,0,3,0,2,0,1,1,3,3,1,0,0,1,0,0,0,2,0,0,0,1,2,1,0,9,7,1,2,0,0,0,9,0,1,0,0,0,2,0,0,2,2,13,0,0,4,1,2,1,2,1,0,3,2,0,4,0,1,1,2,0,1,1,3,0,0,1,0,0,2,0,7,0,1,1,0,1,1,7,0,2,0,0,0,6,1,2,0,2,0,5,0,4,1,10,0
0,13,6,4,3,3,1,1,0,0,1,0,0,1,4,2,0,4,1,5,0,4,4,5,0,0,0,0,1,0,1,6,0,3,13,1,0,25,7,0,2,2,2,0,2,2,0,1,2,2,3,9,0,0,0,1,3,1,2,5,1,0,6,9,0,0,2,0,1,0,10,4,10,0,17,4,4,2,2,1,0,3,4,3,3,2,1,4,0,3,5,3,1,9,4,46,1,6,8,2,9,1,5,0,4,1,3,6,16,1,0,2,2,3,2,0,2,2,4,1,2,3,2,4,1,7,1,0,1,1,1,1,1,6,1,0,2,2,1,0,2,0,2,0,0,0,0,0,0,12,8,0,3,2,0,0,0,2,2,81,0,2,0,7,4,3,1,7,0,0,13,0,3,2,4,2,7,4,3,3,0,1,1,0,1,2,0,1,2,7,18,5,3,5,2,14,65,0,4,0,6,1,1,0,2,1,0,0,2,0,1,7,1,2,14,1,2,5,2,2,17,1,0,9,1,0,6,0,2,2,4,0,0,1,3,1,8,24,0,2,1,3,4,2,0,1,0,1,0,14,0,5,0,2,1,2,1,0,1,0,5,4,0,4,6,6,4
0,4,7,0,0,0,6,1,0,0,0,1,0,1,11,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6,0,5,1,1,0,27,0,0,0,0,0,0,2,0,0,4,3,1,1,1,5,0,0,3,0,0,0,2,0,0,13,9,0,0,2,2,0,0,1,1,10,0,9,1,8,2,0,0,1,0,0,2,9,3,0,8,0,0,0,0,2,5,11,55,2,2,0,3,11,0,0,0,0,0,0,8,27,0,0,0,24,0,1,0,4,0,0,0,1,2,0,1,0,0,0,0,3,1,9,0,0,1,2,3,0,2,2,0,0,0,0,0,2,0,0,1,2,10,10,0,3,5,0,0,0,0,0,2,0,1,5,3,4,0,0,4,2,0,0,2,0,0,0,3,5,3,0,11,0,3,0,2,1,4,0,0,1,0,0,0,12,0,0,10,2,0,3,0,4,2,9,0,3,0,5,0,2,1,4,6,2,7,26,0,3,5,1,0,8,6,0,0,1,7,0,0,0,2,1,1,0,1,3,0,5,15,0,2,0,4,16,1,2,1,0,5,0,8,0,5,5,4,5,0,0,2,0,0,0,3,2,0,0,1,1
