ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
1,29,11,9,6,0,3,11,0,0,2,0,2,0,6,1,12,10,1,4,4,5,0,12,0,3,3,7,0,0,1,11,0,7,41,11,0,28,11,2,2,25,1,1,1,2,0,0,14,4,21,24,4,0,1,0,3,4,3,1,4,1,0,6,0,0,0,1,2,1,19,4,24,1,28,4,19,8,1,4,1,2,5,1,2,18,7,7,0,6,11,1,0,13,5,38,8,0,12,1,1,9,5,3,9,3,8,8,5,6,0,1,4,7,8,0,8,3,2,3,2,3,1,2,1,13,9,1,5,1,16,0,0,7,0,3,1,0,2,12,5,1,0,1,0,1,0,1,0,14,5,0,13,8,0,0,2,11,3,183,1,1,27,4,29,6,0,4,1,2,36,0,2,4,1,3,11,0,1,11,0,2,0,1,2,3,3,0,3,28,40,19,6,1,3,28,172,4,11,3,25,1,17,0,8,3,0,0,2,0,1,52,3,14,9,2,4,5,3,0,15,6,1,5,1,3,2,1,3,9,5,0,0,4,7,0,28,3,2,11,2,11,6,2,2,1,1,5,1,27,1,3,0,10,3,8,2,4,0,1,6,12,0,16,11,24,3
1,18,12,6,4,0,0,9,1,1,1,2,0,2,4,0,2,5,0,0,0,3,1,6,2,0,6,6,1,0,0,10,0,4,15,8,1,24,5,0,5,6,0,0,2,0,0,3,9,4,10,9,6,0,1,0,1,3,2,0,3,0,2,3,0,1,0,1,0,0,10,9,1,0,29,3,12,8,1,0,0,2,3,0,0,8,0,1,0,1,1,0,1,7,2,14,3,2,11,1,1,6,2,1,10,10,13,6,5,1,0,2,1,11,5,0,2,0,0,5,0,2,1,1,0,5,1,3,6,1,1,0,1,6,2,3,0,0,3,2,4,2,0,2,1,0,2,1,2,6,1,0,2,7,3,1,6,6,1,86,1,0,46,1,8,0,1,0,0,0,9,0,7,0,1,1,10,0,2,6,0,0,1,0,0,2,0,0,1,22,13,19,0,3,2,19,82,3,6,0,15,0,7,0,4,2,0,0,2,0,1,10,1,9,6,2,7,2,0,0,8,7,1,12,3,2,5,0,2,8,7,0,1,3,4,0,7,1,0,7,3,8,6,3,1,0,0,12,2,22,1,2,1,4,2,4,1,6,0,1,1,7,1,8,3,19,4
0,51,22,7,4,1,26,20,2,0,3,2,2,4,27,3,15,12,2,16,0,3,0,26,0,6,10,12,4,3,4,4,0,19,33,20,5,121,5,0,7,14,0,3,3,4,1,3,17,2,14,38,1,1,2,3,12,15,7,18,9,3,19,50,1,1,13,3,1,0,5,0,32,3,55,6,19,7,1,0,3,4,6,9,20,22,1,6,0,2,5,2,11,18,35,228,12,9,17,3,29,2,14,1,26,12,24,21,58,1,3,0,53,4,10,0,5,6,1,8,5,7,2,7,1,8,18,3,9,1,14,3,4,13,3,4,0,0,2,7,1,0,0,6,0,1,1,4,1,55,37,1,17,11,1,7,4,1,4,130,1,9,71,5,33,0,0,27,3,1,26,0,7,2,4,7,13,9,3,24,0,0,1,9,0,7,7,2,6,14,25,20,5,1,7,29,107,6,3,1,14,6,25,5,16,3,3,0,2,1,3,25,4,25,98,2,8,6,2,7,91,12,5,23,5,1,3,0,5,10,12,1,2,7,11,2,18,41,2,8,3,27,22,8,1,8,1,21,1,46,0,16,2,21,11,11,2,6,2,1,14,18,9,9,18,22,10
0,36,24,2,8,1,0,16,1,0,3,0,2,2,4,2,1,10,0,1,0,5,1,30,0,4,2,6,0,0,0,10,0,5,56,13,0,25,17,3,6,6,0,0,4,4,1,7,26,7,27,14,4,2,0,1,6,7,5,0,6,3,2,3,0,1,0,2,0,0,13,1,14,1,44,5,35,19,1,4,0,1,4,2,1,16,0,6,0,2,6,2,2,8,1,36,25,0,21,2,2,3,11,0,12,5,22,3,5,1,0,4,14,7,9,0,15,5,3,5,4,6,0,6,0,7,14,0,22,1,38,0,12,41,2,2,1,0,0,2,0,0,0,0,3,1,2,0,1,8,5,2,7,26,0,0,5,6,5,131,1,0,33,7,16,0,1,4,1,0,18,1,7,4,0,1,6,1,45,11,0,0,0,2,0,2,1,2,3,32,22,6,18,3,5,38,75,1,23,4,19,0,26,1,5,0,0,0,3,0,0,20,2,15,3,2,25,10,4,0,12,15,3,28,2,7,48,0,1,17,7,0,2,2,6,0,9,5,0,10,3,4,30,1,3,9,2,13,9,35,2,13,3,26,0,2,12,15,0,1,4,30,1,15,9,23,9
3,40,31,21,4,1,27,8,0,0,2,3,3,1,34,3,6,7,0,8,0,0,0,14,3,1,3,9,1,1,2,7,0,20,42,14,0,96,14,3,6,4,1,0,4,8,1,5,8,2,18,7,2,1,0,2,4,15,3,16,3,0,28,46,3,5,13,3,2,0,17,0,21,1,55,5,23,7,0,2,4,1,6,6,24,21,2,5,1,3,5,3,10,18,35,198,5,12,22,1,26,2,8,3,20,4,18,25,80,0,1,1,60,4,7,2,11,0,2,5,5,4,4,5,2,7,5,2,9,3,10,7,1,14,4,3,0,1,5,4,1,6,0,7,5,0,0,2,2,64,39,1,13,9,1,2,9,4,3,140,2,16,30,6,27,5,2,22,0,2,27,1,6,4,1,2,7,10,6,30,1,0,2,8,0,11,3,1,6,42,27,7,5,4,8,46,93,2,11,3,39,5,14,2,18,5,1,1,9,0,3,37,18,13,90,8,7,8,10,6,57,14,1,13,5,4,8,6,2,4,17,2,0,9,13,3,22,58,0,11,1,19,35,4,4,6,5,12,1,57,16,21,1,18,8,4,9,11,4,2,13,16,3,8,8,43,19
7,12,19,3,0,5,16,15,1,0,4,0,3,1,12,1,10,10,0,8,1,6,2,17,0,2,1,10,2,0,4,1,0,10,4,3,0,63,4,1,2,4,0,9,1,0,0,2,10,3,18,11,4,0,1,3,6,3,2,12,3,0,25,25,3,8,4,0,0,1,1,3,10,3,26,1,14,4,1,0,2,3,4,12,10,6,0,1,0,0,4,1,2,16,23,112,5,7,10,2,14,2,5,1,7,0,30,11,40,0,0,3,38,5,7,0,2,4,1,9,8,3,1,2,1,4,5,0,3,0,14,3,9,1,4,5,1,0,5,7,2,1,2,0,2,0,0,0,1,40,26,1,15,6,0,3,4,2,1,59,1,9,48,9,15,3,1,8,8,0,6,1,7,5,0,0,3,4,4,14,1,0,1,0,1,6,1,3,1,15,4,10,10,4,3,18,22,1,4,2,11,1,14,2,6,5,0,0,3,1,6,18,7,3,50,2,2,7,1,2,58,26,0,6,4,1,2,5,0,8,5,1,0,6,11,2,12,41,2,4,0,8,16,2,2,1,3,17,2,29,14,12,0,3,10,5,4,5,4,0,4,18,1,14,3,15,10
3,22,14,9,2,1,15,3,3,0,1,0,1,2,22,2,3,3,0,4,0,2,0,13,1,0,0,4,1,1,2,1,0,7,9,5,0,67,7,0,1,8,0,1,1,2,0,4,7,3,10,2,3,0,1,1,5,2,3,9,2,0,16,17,0,0,5,0,0,0,3,1,11,0,19,5,12,6,0,0,0,1,1,6,13,14,1,1,0,1,7,4,6,19,30,121,7,7,9,0,15,0,3,10,3,1,10,14,45,1,0,0,30,0,7,0,3,1,0,3,5,1,0,0,0,4,2,0,10,2,11,7,6,4,3,2,1,2,6,3,0,0,1,1,0,3,0,0,0,40,38,0,10,4,1,0,3,1,2,40,1,8,23,1,17,0,4,20,1,4,6,0,2,4,3,1,7,13,2,17,0,0,0,1,0,2,0,0,1,12,18,7,1,0,1,37,58,1,4,1,5,1,9,0,5,0,1,0,4,0,1,15,4,4,44,0,1,9,3,1,18,8,0,14,3,1,3,0,6,9,8,0,5,1,3,1,15,27,0,8,1,18,15,1,6,3,0,8,1,25,1,9,0,4,0,2,1,0,1,0,5,9,2,8,7,8,7
0,18,10,11,10,1,6,7,0,1,0,0,2,0,16,2,6,11,1,6,0,1,3,10,0,0,2,3,0,0,1,2,1,6,21,12,3,46,10,2,0,4,0,1,3,4,0,4,16,6,10,18,7,0,1,1,1,7,4,7,4,3,7,9,1,3,2,0,0,2,2,4,26,3,27,1,18,9,3,0,1,3,8,4,6,10,2,4,0,1,8,2,5,7,13,99,5,7,12,1,8,2,3,1,14,0,11,16,29,0,0,0,32,5,5,0,9,4,1,2,7,4,3,0,0,4,3,3,16,0,12,1,8,9,1,3,1,0,1,6,1,2,0,1,1,0,0,0,0,32,13,2,8,8,2,0,3,3,10,72,0,6,22,1,20,0,0,13,2,0,12,1,4,4,0,3,8,3,3,9,2,0,0,2,0,3,0,0,2,10,22,17,3,1,13,23,61,1,9,1,12,1,25,1,7,2,2,0,4,0,0,24,5,24,39,2,6,1,10,5,38,11,0,6,3,3,5,3,2,5,6,1,0,2,6,1,13,11,0,21,4,5,13,3,4,7,6,8,0,17,0,5,1,16,5,10,6,3,1,0,7,11,1,11,5,7,6
1,15,7,5,7,5,1,10,0,0,2,1,1,1,3,4,5,21,0,3,2,2,1,6,0,0,3,1,0,0,1,5,0,2,26,14,0,16,12,2,3,8,0,1,2,4,1,7,16,4,11,12,10,1,0,1,2,8,7,0,3,0,0,2,0,3,3,1,0,0,14,4,9,1,40,0,32,13,0,1,1,5,4,4,0,13,0,5,0,5,3,0,0,9,6,27,0,1,10,0,3,11,11,0,9,9,14,5,6,2,1,5,12,8,5,2,5,2,1,4,3,3,1,1,1,5,5,2,9,1,15,1,2,7,2,1,0,0,0,4,6,4,1,2,0,2,0,1,1,4,4,2,7,6,0,3,4,0,0,114,0,3,32,2,7,3,3,4,4,0,18,1,2,2,2,3,7,0,3,10,0,1,1,1,0,0,1,1,1,33,21,9,9,5,9,28,83,4,12,0,9,3,29,1,1,3,1,0,2,0,0,14,0,19,4,0,6,10,3,1,13,6,0,11,2,2,3,0,2,4,4,0,0,3,4,0,13,1,2,13,4,5,19,3,4,0,0,9,4,30,0,3,2,12,2,6,2,1,1,3,3,6,4,8,16,10,4
5,19,16,12,0,0,19,2,0,1,0,0,1,0,31,3,2,1,1,5,0,3,1,5,0,2,3,2,0,1,1,2,2,14,9,21,1,76,12,2,8,4,0,0,2,0,0,4,12,2,13,1,1,2,0,0,1,9,1,16,1,2,23,41,0,3,4,0,0,0,7,1,8,0,21,4,21,3,0,0,5,0,1,7,16,10,0,6,0,2,10,1,7,14,49,147,9,6,12,0,17,0,3,0,3,0,3,22,38,6,0,4,36,0,2,1,6,4,1,1,3,3,0,4,0,1,5,0,7,1,12,1,3,11,2,3,0,0,4,5,1,4,0,10,1,1,2,5,5,45,32,4,11,4,0,3,5,2,2,36,0,8,16,3,12,0,0,28,6,0,7,1,4,3,1,3,14,9,2,23,5,1,2,0,0,4,0,0,4,3,4,8,1,1,6,20,28,0,12,1,6,2,13,1,7,1,0,0,3,0,1,19,9,13,60,0,17,11,1,10,53,15,2,4,2,3,8,0,2,5,11,0,0,7,4,1,5,95,1,2,0,3,20,0,2,4,1,11,2,30,4,9,1,9,5,10,2,5,2,0,9,8,1,7,2,10,5
