ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
8,27,18,6,0,0,19,2,0,0,0,2,5,1,33,0,1,7,0,13,1,3,1,8,0,0,3,3,0,0,3,6,0,14,5,3,0,97,10,0,1,2,0,4,0,2,0,1,8,2,2,4,1,0,0,1,0,2,0,12,9,1,42,30,1,11,10,3,0,1,7,0,26,0,12,5,9,0,2,0,3,4,0,15,28,28,0,1,7,1,8,0,10,17,44,216,2,11,10,0,29,1,1,0,5,0,2,37,75,0,0,5,62,3,3,0,5,0,0,2,10,3,0,5,3,1,0,0,8,0,7,1,1,1,9,4,7,0,6,5,2,0,1,3,3,0,1,5,5,54,37,2,13,3,0,0,1,1,2,19,1,7,9,2,32,0,2,54,1,1,4,9,2,1,4,3,23,8,1,27,0,3,1,3,2,17,1,0,3,3,4,8,14,5,5,36,26,0,2,1,3,0,7,2,6,0,7,3,5,0,1,22,11,7,98,2,2,10,0,5,88,13,7,0,2,1,0,6,5,6,10,2,0,9,8,3,16,71,3,4,1,3,16,6,2,3,0,15,0,42,20,18,1,6,7,7,3,7,3,1,7,11,8,14,13,9,7
1,25,13,1,3,0,4,5,0,0,0,0,5,0,7,0,0,12,1,2,1,4,2,7,0,1,5,0,2,0,3,2,1,6,14,16,1,26,4,0,0,3,1,8,2,3,0,4,8,0,8,3,1,0,0,0,2,8,2,7,4,0,9,12,0,0,5,4,0,0,5,2,13,0,10,2,10,4,1,0,0,0,2,8,4,7,2,0,4,0,1,1,1,12,8,38,2,1,8,0,3,0,5,0,3,0,4,6,5,0,1,1,7,4,2,0,6,2,1,0,3,1,2,3,2,4,3,1,3,1,5,1,3,0,0,1,1,0,3,2,2,2,0,1,8,0,1,2,4,19,8,1,10,5,1,2,2,0,2,57,2,2,16,0,7,0,0,8,1,0,12,0,3,2,0,3,2,1,1,7,1,0,1,2,0,2,0,0,3,10,11,4,6,0,3,21,50,1,2,0,18,1,18,0,2,1,0,0,2,1,0,23,8,7,8,1,2,2,1,1,10,7,0,8,5,0,4,2,1,2,6,2,0,3,4,0,3,4,0,8,1,4,8,2,4,1,0,9,0,13,9,5,3,3,0,3,2,11,0,1,2,8,3,4,2,3,5
4,19,14,2,2,1,10,5,0,0,1,1,2,0,14,1,2,13,0,5,0,2,0,10,0,0,1,1,1,1,2,4,0,6,14,7,0,67,7,0,0,4,0,0,3,1,2,1,6,0,2,7,2,0,0,1,3,6,1,10,1,0,14,10,0,3,1,1,1,0,6,0,11,2,17,1,4,7,0,0,0,4,0,2,13,10,4,2,0,1,3,1,2,11,18,118,3,4,5,3,13,1,3,0,8,5,8,7,30,0,0,0,30,1,5,0,3,1,1,0,2,1,0,4,0,1,3,1,6,0,5,1,3,6,1,1,1,0,1,0,4,0,0,0,3,0,0,3,2,35,23,0,5,3,1,1,5,2,0,61,0,4,12,1,14,0,1,12,0,0,8,0,0,0,2,1,4,2,2,17,1,0,0,0,0,3,0,0,3,11,15,9,3,2,4,12,65,0,5,0,16,0,4,1,5,0,0,0,4,1,1,13,3,17,46,1,10,6,1,3,63,7,0,4,1,2,4,0,0,2,4,0,0,8,2,0,7,29,1,3,3,7,15,3,1,2,2,7,0,16,9,12,1,4,3,8,5,7,1,0,2,5,1,7,5,7,2
0,3,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,3,3,3,0,2,0,7,1,1,1,1,6,2,0,5,8,5,4,1,4,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,2,1,16,2,0,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,3,2,0,3,0,0,0,2,0,1,0,5,3,0,0,1,0,2,0,3,0,3,2,0,1,0,1,0,0,0,2,1,0,7,3,26,0,2,3,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,2,0,1,11,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,3,2,0,2,14,5,0,6,1,7,0,17,0,1,1,0,0,1,0,0,3,0,3,0,0,1,0,9,0,0,2,0,0,2,2,11,0,0,4,4,0,0,2,3,0,1,2,0,4,2,1,2,0,0,0,1,2,0,13,1,1,1,12,0,0,0,3,0,1,0,4,0,1,0,1,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,2,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,3,0,2,0,1,1,0,0,0,0,1,0,3,0,9,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,5,0,2,0,0,0,0,0,0,3,1,0,0,0
3,14,5,1,2,0,8,2,0,0,0,0,4,1,4,0,1,0,0,1,0,0,1,4,1,0,0,2,0,0,0,5,0,2,3,0,0,1,4,0,0,1,1,0,0,4,0,2,5,1,1,0,0,3,0,0,0,0,0,1,0,0,3,2,0,0,1,1,0,0,0,5,5,1,4,0,1,2,1,0,0,0,0,0,3,15,0,1,0,0,0,0,0,2,2,15,0,0,5,0,4,1,3,0,1,1,0,5,3,0,0,0,0,1,2,0,1,4,2,1,1,0,0,1,0,2,1,1,4,0,3,0,0,15,0,2,0,0,0,8,0,0,0,13,0,0,0,10,0,6,4,0,1,1,0,0,2,1,0,9,0,0,5,0,1,0,3,3,0,0,3,1,1,0,0,1,5,1,5,8,0,0,0,1,0,3,0,1,0,0,2,2,2,2,0,3,6,0,4,0,1,2,2,0,2,0,0,0,3,1,0,13,2,7,6,1,4,3,1,0,4,3,0,1,0,0,9,0,0,0,0,0,1,1,0,0,1,6,0,0,0,3,5,1,0,2,0,0,1,6,0,7,0,3,1,1,6,5,0,0,1,6,0,0,3,3,0
0,7,2,1,1,0,1,2,1,0,0,0,0,1,2,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,4,3,0,4,0,1,0,0,0,2,1,5,1,3,8,0,4,1,2,0,0,0,1,4,1,2,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,8,2,0,1,0,1,0,2,2,3,0,2,0,0,1,0,3,4,1,13,3,3,4,1,5,0,1,0,6,0,2,2,1,0,0,0,7,0,1,0,1,7,2,0,2,1,0,0,0,0,2,0,1,0,21,0,0,1,0,1,1,0,0,8,0,0,0,2,0,0,0,0,0,10,4,0,3,1,0,0,2,0,1,20,0,0,3,1,4,0,0,1,0,0,1,0,1,0,0,0,5,0,0,2,0,0,0,1,0,2,0,0,1,3,2,2,0,0,4,11,18,0,1,1,8,0,6,0,4,1,0,0,1,1,0,3,1,5,5,0,1,0,3,0,3,0,0,3,0,1,0,0,0,2,1,0,0,0,3,0,0,4,0,0,0,2,0,0,1,0,0,2,0,3,0,1,0,11,1,0,2,3,0,1,0,0,1,1,3,6,1
1,45,29,8,1,2,14,2,0,0,0,0,0,1,29,1,0,5,1,4,0,2,1,12,1,1,0,0,1,3,2,3,1,18,9,1,0,79,3,0,0,4,0,0,0,0,0,0,2,0,6,3,0,0,1,0,2,0,2,14,2,0,14,25,0,4,9,1,0,0,4,2,20,0,4,3,4,0,0,0,0,3,0,9,14,35,0,4,0,1,7,1,8,19,36,133,5,7,8,1,16,4,4,0,2,0,1,5,39,2,0,0,33,3,3,0,1,0,3,1,8,4,5,3,0,0,2,0,0,2,0,2,2,2,8,3,0,0,8,0,0,0,0,29,2,4,1,16,15,74,39,0,6,2,3,0,0,1,0,37,0,3,6,2,13,0,1,19,9,0,8,0,1,0,0,3,64,10,0,22,0,0,0,6,0,3,0,0,5,2,8,2,1,4,3,27,18,3,2,1,1,6,1,2,7,4,0,0,4,0,6,16,4,4,47,2,1,10,0,1,102,3,4,1,3,0,0,2,5,6,12,0,0,12,6,5,5,41,0,1,0,3,18,5,3,1,0,15,0,24,1,11,2,2,11,8,2,2,4,0,7,10,3,11,7,8,5
1,11,5,4,0,0,4,2,1,1,0,0,0,1,10,0,5,2,0,3,1,2,0,2,0,0,0,0,0,1,2,4,2,6,2,3,0,47,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,9,0,3,12,12,0,6,6,0,0,0,3,0,7,0,5,0,2,2,1,0,4,0,0,7,10,26,0,0,0,0,2,0,1,6,7,68,1,5,3,0,12,3,3,0,0,0,2,10,27,6,0,1,19,1,2,0,0,2,0,0,2,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,5,1,0,0,0,6,1,3,2,4,4,29,15,0,6,0,1,0,2,1,0,12,0,2,8,3,8,1,2,2,0,0,5,0,0,0,0,2,11,3,0,15,0,0,0,1,0,0,0,0,0,3,9,3,3,1,1,13,27,0,5,1,3,1,4,1,6,1,0,0,2,1,2,14,0,1,14,2,0,7,0,0,23,1,0,0,4,0,1,6,1,1,4,0,0,1,3,0,7,14,0,2,0,3,7,1,0,2,0,8,0,12,4,16,0,2,2,10,0,3,1,0,3,2,1,4,0,8,1
0,25,21,2,4,0,9,2,0,0,0,1,1,2,17,0,3,4,0,6,0,3,1,11,0,0,3,0,0,1,0,11,1,4,0,4,0,45,5,1,0,0,3,3,2,1,0,3,4,0,2,1,1,2,1,1,1,4,3,6,0,1,10,13,0,5,3,0,0,2,1,1,15,1,4,2,5,3,0,1,0,1,0,13,13,35,0,1,0,0,5,3,5,6,6,78,4,4,4,2,17,0,2,2,6,0,7,15,21,1,0,2,21,8,6,0,1,4,1,0,2,5,2,1,0,1,2,0,4,1,7,1,2,5,5,3,0,1,2,1,3,1,0,18,2,3,5,12,14,47,16,0,8,3,0,0,3,0,3,6,0,1,8,3,14,0,5,11,0,0,3,0,1,0,2,1,20,6,3,15,0,1,0,1,1,3,1,1,2,5,1,1,1,0,1,18,12,0,5,0,2,3,6,3,1,6,0,0,4,0,3,22,3,4,35,0,3,9,4,2,39,1,11,0,4,1,3,5,5,3,11,0,0,5,3,1,4,22,0,1,2,5,6,1,1,2,1,9,0,18,11,6,0,4,1,5,2,4,1,1,3,6,1,8,6,4,1
