ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,2,0,2,2,2,1,5,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,1,6,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,5,0,2,0,1,0,0,0,1,0,0,0,2,1,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,0,2,0,4,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,1,0,2,0,1,2,0,0,1,0,0,0,3,0,3,0,3,0,0,1,0,0,1,0,0,0,2,0,4,0
9,7,15,5,0,0,24,3,0,0,0,0,0,1,47,0,0,1,1,7,0,3,0,12,0,0,0,4,0,0,6,0,0,14,3,2,0,102,4,1,1,3,0,0,0,0,2,0,2,0,4,9,1,0,0,1,2,0,0,17,0,0,26,61,2,7,12,0,0,0,0,4,18,0,4,3,5,3,2,0,5,0,0,6,23,9,0,3,0,0,1,3,8,16,57,223,3,9,5,0,29,1,0,1,4,3,6,19,72,0,0,1,60,0,0,0,1,0,0,0,2,2,0,1,0,1,0,1,1,0,2,0,0,0,4,2,0,0,5,0,0,0,0,1,1,0,0,2,0,50,44,0,8,1,0,0,1,0,0,10,0,20,9,0,21,0,2,35,0,0,3,0,0,10,0,2,1,10,0,20,0,0,0,4,0,1,0,0,2,1,1,2,1,1,2,20,2,1,0,0,0,0,5,3,5,1,0,0,1,0,2,16,8,0,69,2,2,13,0,7,74,6,0,1,5,0,2,0,5,2,22,0,0,10,3,2,5,77,0,0,1,15,16,4,1,2,1,8,0,14,9,21,0,2,7,7,3,1,1,0,6,6,1,13,0,2,9
2,15,24,6,3,0,13,10,0,0,1,2,2,0,32,0,3,6,0,15,0,2,0,9,0,0,0,0,0,2,2,5,0,13,6,1,0,96,5,1,0,13,1,0,1,0,1,0,3,1,7,5,0,3,0,2,1,0,0,18,3,2,23,29,0,5,3,0,2,0,2,1,23,0,9,2,12,2,1,0,0,4,1,9,23,6,0,2,0,0,1,0,7,16,40,178,3,6,9,2,25,4,7,0,14,3,18,13,70,1,0,1,44,1,0,3,1,1,1,13,1,3,1,1,1,2,4,3,3,0,1,1,9,2,7,2,1,1,4,4,0,0,0,3,5,3,6,6,2,57,37,0,5,4,1,1,3,0,0,28,1,10,21,3,14,0,1,17,0,0,4,0,6,2,0,1,8,14,1,22,0,0,0,2,2,0,1,0,5,5,1,6,2,2,2,25,30,0,1,0,0,0,8,0,5,1,0,0,3,1,2,18,2,4,61,0,6,10,1,4,54,3,2,1,1,0,4,3,3,4,10,0,1,1,13,6,6,62,0,3,0,6,16,5,1,2,0,11,1,20,7,15,0,2,4,9,6,4,3,1,0,9,0,9,2,13,7
0,15,16,7,9,0,12,4,0,0,0,0,2,0,26,0,10,12,4,10,0,1,1,11,1,1,2,2,0,0,2,1,0,15,8,4,0,77,9,1,1,1,1,2,2,1,0,1,3,1,8,3,2,3,3,2,4,3,2,13,2,0,25,44,0,0,9,1,0,0,5,1,18,0,23,3,14,8,2,1,0,3,3,6,12,6,0,1,0,2,0,3,5,13,41,138,10,4,8,0,16,2,3,1,3,0,7,21,62,0,0,0,36,7,5,1,0,4,1,1,3,2,1,4,0,6,1,0,5,0,7,0,2,22,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,28,30,0,16,7,0,0,2,1,2,53,2,22,17,2,24,1,2,33,4,1,6,0,0,0,0,0,3,8,4,26,0,2,0,2,1,8,1,2,1,12,12,2,8,6,6,18,36,0,12,1,8,3,7,3,16,4,0,0,2,0,1,20,3,3,62,1,10,7,0,4,49,9,1,9,3,5,12,1,4,1,5,0,0,9,4,2,12,62,0,4,2,19,16,0,2,5,2,11,0,20,4,12,1,7,10,1,3,9,1,1,7,14,0,11,2,12,2
0,26,22,9,7,0,5,11,0,0,2,1,2,0,4,2,4,13,5,1,0,3,1,15,3,1,1,9,3,5,2,3,0,7,20,17,0,25,6,4,3,14,1,1,4,1,2,4,18,1,17,10,7,1,0,2,4,28,1,7,3,0,6,5,0,0,2,0,0,2,6,1,5,0,22,3,29,12,0,0,1,5,3,1,1,24,0,2,0,0,5,1,1,9,16,49,4,2,7,1,7,1,2,2,13,5,12,7,16,1,4,1,9,2,6,0,6,5,2,0,2,3,0,2,0,8,8,0,13,0,20,1,8,7,2,2,1,0,1,8,3,3,1,9,2,0,3,6,7,22,8,3,3,10,3,1,4,2,0,93,1,2,37,1,10,0,0,1,1,0,14,0,4,8,3,4,14,3,0,14,1,2,0,1,0,6,2,0,2,9,9,5,5,3,9,21,55,1,11,4,7,1,22,0,5,2,1,0,3,0,1,36,3,11,18,1,8,7,0,0,23,8,0,5,0,2,3,3,6,2,4,0,0,3,3,0,9,17,0,4,5,10,7,0,1,5,0,8,1,21,1,10,0,20,3,7,3,7,1,0,5,7,0,12,2,13,3
1,12,5,5,6,0,4,12,2,0,1,0,2,0,4,0,2,7,0,1,0,2,0,8,0,1,2,1,1,1,0,4,0,4,20,16,2,18,10,5,2,3,0,5,2,0,0,4,10,3,12,11,4,0,0,2,1,18,4,1,0,2,5,4,0,2,1,0,0,0,4,0,3,1,29,1,11,15,0,0,1,7,1,0,5,4,1,2,0,0,2,1,1,6,5,41,7,1,5,1,6,7,5,0,15,2,6,7,8,0,0,2,8,3,3,1,7,4,1,3,1,0,0,3,0,3,1,4,13,2,6,2,2,9,6,6,0,0,2,8,3,2,0,1,3,0,1,4,0,3,6,0,6,2,1,0,6,3,1,71,0,3,26,0,13,1,1,2,0,0,9,0,1,0,0,0,2,0,2,7,0,0,0,0,0,0,0,0,1,11,10,7,14,1,7,16,57,3,5,2,8,3,13,1,3,3,0,0,1,0,2,25,3,10,9,0,8,3,2,0,5,7,1,22,3,3,6,4,6,4,3,0,0,6,2,0,9,6,0,4,5,6,10,1,0,4,0,4,1,16,4,6,0,7,0,7,1,4,1,0,3,3,1,15,7,14,5
0,36,8,5,2,0,1,7,0,0,0,2,1,3,10,0,1,4,0,4,1,2,1,10,1,0,1,0,0,1,0,6,2,3,8,11,1,16,2,1,1,1,0,0,1,0,0,1,1,0,6,4,0,1,0,3,1,7,5,3,1,1,4,5,0,1,6,1,1,0,7,0,9,0,14,1,2,5,1,0,0,5,1,5,11,18,0,2,0,2,3,1,1,7,8,41,3,0,3,0,3,3,1,0,7,2,7,4,8,1,0,0,8,4,3,0,0,3,2,1,2,7,0,3,1,2,0,0,5,2,2,0,3,2,5,1,0,0,5,0,0,0,0,11,1,0,1,7,1,13,13,0,6,6,4,0,1,6,1,63,0,0,20,1,11,2,0,4,1,0,11,0,2,1,1,2,17,1,0,4,0,5,0,0,1,3,0,0,0,9,13,4,1,0,3,12,77,1,4,0,3,2,6,0,5,4,0,0,2,0,1,23,4,11,9,1,3,3,1,1,5,6,1,2,1,1,2,1,1,3,9,0,3,2,1,0,7,11,1,2,1,12,3,2,1,1,1,5,0,20,1,5,0,12,1,8,0,5,1,1,0,7,0,2,3,9,1
5,9,14,6,0,0,19,4,0,1,0,0,1,2,49,1,1,1,0,12,0,2,0,19,0,0,0,0,1,0,7,0,1,8,2,1,0,81,1,1,1,1,0,0,0,0,0,0,7,3,2,1,1,0,0,0,1,1,3,17,1,1,27,40,3,3,8,0,0,1,1,0,21,0,9,4,6,2,1,0,3,3,2,4,16,6,1,4,0,0,1,2,9,17,45,134,3,12,7,0,20,1,0,0,6,2,3,22,78,0,0,7,47,0,4,0,1,1,0,1,6,6,2,0,1,1,2,0,5,0,3,1,3,0,4,5,0,0,8,2,0,5,0,0,0,0,0,2,0,59,53,0,5,6,0,0,3,0,1,17,0,18,3,1,22,1,1,34,0,2,3,0,2,6,8,1,4,12,0,18,0,0,1,5,0,10,0,1,0,1,3,5,0,0,0,21,6,2,2,0,1,3,9,2,3,0,0,0,2,1,8,16,6,0,62,4,1,12,0,9,59,8,0,4,4,1,0,2,8,3,13,0,0,5,5,3,6,56,1,1,1,12,13,6,2,3,0,6,0,18,12,17,0,4,11,4,2,6,0,0,14,12,0,4,1,2,8
2,23,14,8,3,1,16,7,1,0,2,0,6,2,36,1,4,3,0,6,0,8,1,15,2,0,4,10,2,0,5,6,0,10,18,8,1,40,5,1,3,4,2,2,3,0,1,1,8,3,17,8,1,0,0,0,0,9,2,13,1,1,8,27,0,2,3,1,0,0,7,0,19,0,29,1,22,1,0,2,1,4,0,3,6,16,0,1,0,3,2,2,7,5,20,117,7,7,13,2,14,3,6,0,7,1,22,9,27,0,0,3,35,1,7,0,3,5,3,4,4,4,0,1,0,5,21,1,6,0,7,2,9,10,2,3,1,0,3,7,1,1,0,3,0,0,3,2,2,26,24,1,7,7,2,0,3,3,1,88,0,8,35,3,23,2,3,21,1,1,16,0,3,7,0,3,10,3,0,15,0,0,1,4,1,11,1,0,2,14,9,13,5,3,5,31,56,1,8,0,9,2,19,0,4,2,2,2,1,0,1,40,9,8,25,0,3,8,0,6,39,9,0,6,1,0,1,0,2,2,7,1,0,8,4,0,11,19,2,7,1,20,11,1,0,4,0,2,1,28,6,2,0,7,7,7,2,5,2,0,3,11,0,6,4,16,5
0,40,17,6,8,0,2,16,0,0,0,0,2,0,0,1,6,21,1,1,0,2,1,13,1,3,1,4,0,1,1,16,0,12,29,4,2,14,7,1,1,7,1,19,2,2,1,2,4,1,15,11,0,1,1,1,6,3,1,3,2,1,2,4,0,0,0,2,0,0,17,2,9,1,22,6,6,10,1,1,0,2,3,3,1,14,0,4,0,1,1,3,0,13,2,32,8,0,14,4,3,7,6,0,20,6,11,2,10,0,0,3,1,10,4,0,4,1,1,6,3,8,0,3,0,6,7,1,2,0,4,1,12,5,0,0,2,0,1,2,2,0,0,1,0,0,0,4,2,6,5,0,1,5,1,1,7,10,3,156,4,1,57,4,11,0,0,2,1,1,27,0,5,1,0,0,10,1,1,10,1,0,0,0,0,3,4,1,2,20,33,18,4,3,4,19,82,1,9,0,6,4,11,0,5,1,1,0,4,0,1,23,0,14,5,0,5,8,0,0,4,9,1,8,4,1,3,1,0,4,9,0,2,2,2,0,16,4,0,10,1,9,6,2,0,1,1,10,2,18,0,1,1,6,0,9,3,4,1,1,0,17,1,13,9,20,6
