ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
4,48,27,14,12,2,5,16,1,0,2,1,4,1,12,2,6,28,5,6,0,3,2,20,3,2,1,10,4,6,2,7,0,14,24,27,0,54,9,9,5,15,1,1,8,3,2,6,23,3,21,11,10,1,0,2,5,36,4,14,4,2,15,14,0,1,2,0,0,2,9,1,11,1,36,4,38,20,0,0,5,8,4,1,4,26,0,2,0,0,8,3,3,15,31,104,6,5,13,1,23,5,4,2,22,7,17,16,36,2,4,3,26,2,7,0,9,9,2,1,3,4,0,3,0,9,10,1,21,0,34,1,8,11,6,2,1,0,1,11,7,5,1,9,4,0,3,9,7,37,22,4,11,13,4,1,8,4,1,128,1,6,53,1,25,0,0,8,1,0,19,0,4,8,3,4,15,8,0,27,1,2,0,2,0,7,2,0,3,15,14,7,12,6,12,39,79,1,14,6,10,3,30,2,6,4,1,0,5,0,2,50,5,25,34,1,14,11,1,3,37,17,0,9,2,5,4,5,9,3,15,0,0,6,6,0,16,36,0,5,6,13,14,1,1,11,0,11,1,41,4,16,0,25,4,12,4,10,1,0,6,13,3,23,8,23,4
2,40,15,9,4,0,13,23,2,0,1,1,3,0,33,0,4,9,0,8,1,4,1,25,1,0,3,3,1,1,3,6,2,13,28,22,3,70,15,7,3,5,0,6,2,1,0,3,11,2,21,20,4,1,1,6,4,22,11,11,1,2,18,24,0,3,11,1,2,0,10,1,17,0,35,6,11,16,1,0,1,10,2,11,26,26,1,4,0,2,4,2,7,19,28,178,10,6,13,1,20,6,6,0,22,10,20,21,43,1,1,0,37,7,11,1,12,5,3,8,4,11,1,5,1,5,2,3,12,4,6,5,5,10,11,8,0,0,7,6,0,2,0,13,2,0,2,11,1,36,40,0,10,8,1,0,6,7,2,112,0,4,66,2,33,3,3,23,2,0,18,0,3,3,1,1,18,11,3,23,0,5,0,3,1,8,0,1,1,16,23,17,11,0,8,29,125,3,8,1,9,2,18,0,9,6,0,0,5,0,3,45,10,20,68,2,10,9,2,2,35,17,2,24,5,3,7,4,7,10,17,0,3,10,7,0,13,42,1,7,5,22,15,4,1,5,1,14,1,39,8,18,0,19,3,13,2,7,2,3,4,15,0,12,5,20,7
6,33,18,8,3,1,26,6,0,1,1,1,3,6,74,1,2,6,0,16,0,8,0,23,0,0,0,3,2,0,9,6,1,11,5,7,0,103,2,1,3,3,0,0,2,0,0,0,12,4,2,6,2,0,0,0,1,3,4,19,1,1,31,51,3,4,10,1,0,2,7,0,34,1,17,4,14,5,1,0,3,6,2,7,18,15,1,6,0,1,2,2,15,23,56,199,7,17,10,0,23,3,1,0,8,3,3,26,93,0,0,8,57,1,6,0,1,5,0,1,9,9,2,1,1,8,4,3,6,0,11,1,5,6,5,6,1,0,9,3,0,5,0,2,0,0,0,2,1,68,69,1,14,8,4,0,3,1,1,63,0,20,8,1,33,1,2,44,0,2,10,0,3,6,8,4,7,13,0,20,0,0,1,7,1,11,0,1,1,4,5,8,1,1,4,38,26,3,8,1,2,4,13,2,5,0,0,0,3,1,9,48,11,2,77,4,1,15,2,13,77,8,1,9,5,1,1,2,10,5,16,0,1,12,9,3,15,68,1,4,2,25,19,7,2,5,0,8,0,28,12,19,0,6,17,5,2,8,2,0,14,16,0,7,4,6,10
2,63,28,17,10,1,16,19,1,0,4,0,5,2,23,4,8,21,3,6,0,10,1,31,2,3,11,14,3,2,6,15,0,25,70,10,3,65,15,2,3,10,3,3,6,1,3,5,18,2,37,16,1,1,0,2,4,10,2,15,4,3,36,36,0,1,6,5,0,1,20,2,26,0,84,4,29,5,0,2,1,6,11,18,17,25,0,4,2,4,4,4,8,22,36,176,14,4,34,2,21,8,16,0,15,3,33,15,41,0,2,9,32,10,11,0,5,8,5,6,9,7,0,6,0,12,26,2,10,2,15,6,15,18,4,3,1,0,5,8,2,5,0,5,1,0,4,3,4,57,24,1,20,17,1,0,9,13,3,244,0,14,66,7,28,2,2,23,2,2,55,0,7,11,0,3,24,10,3,34,1,0,2,3,0,15,5,0,4,41,31,26,11,3,8,45,169,2,9,0,16,13,25,1,12,4,3,2,3,0,4,49,7,21,21,0,8,11,4,9,44,17,1,11,5,2,5,3,4,11,14,1,1,11,6,0,34,79,2,14,2,35,23,1,0,4,0,16,3,57,7,6,2,23,5,18,7,12,2,2,3,23,1,18,11,32,8
2,50,21,7,6,2,5,21,3,0,1,1,7,3,7,3,6,28,1,3,8,6,2,17,3,2,1,17,0,1,0,15,0,9,31,13,2,25,13,4,3,11,2,19,3,7,0,3,29,11,43,26,3,1,1,1,8,13,2,3,6,3,1,3,0,2,2,2,1,1,18,2,17,3,51,8,32,15,1,3,0,3,1,1,4,23,1,3,1,2,6,4,0,13,4,48,16,0,18,7,2,4,11,0,23,9,15,8,14,0,1,6,6,13,13,0,11,1,5,7,5,9,0,2,1,8,10,4,13,0,25,1,17,9,1,2,2,0,2,8,6,2,0,2,1,0,0,5,3,16,5,1,9,17,2,1,13,9,4,168,5,2,63,3,15,2,0,3,0,0,23,0,11,10,2,3,22,1,1,16,0,2,2,1,0,3,1,3,4,34,51,35,10,4,10,42,117,0,13,0,14,3,35,3,6,5,1,0,6,0,0,28,0,24,14,0,10,8,3,3,13,24,3,4,3,5,7,4,2,9,7,0,1,3,4,0,20,7,5,20,9,12,6,1,1,1,1,19,2,43,2,1,2,12,1,21,2,6,2,3,2,17,5,16,10,27,7
0,12,10,13,5,0,6,3,0,0,1,2,0,0,35,1,1,6,1,7,0,0,0,12,1,1,3,1,1,1,0,1,0,10,18,13,3,110,9,1,3,10,0,1,4,8,0,3,6,6,9,9,0,1,0,0,5,19,1,18,5,1,49,33,2,2,10,1,0,2,2,0,19,1,21,5,13,8,0,2,3,4,3,8,23,22,0,4,0,1,0,1,10,12,36,180,9,2,8,1,19,2,2,0,8,2,9,27,81,0,0,3,42,0,4,1,1,8,1,6,3,7,0,3,0,4,5,1,6,5,13,0,5,28,2,2,0,0,2,7,2,5,0,2,2,1,0,1,1,43,39,0,15,3,2,3,2,1,1,37,1,12,8,1,20,0,1,27,1,1,5,0,0,9,0,1,6,9,11,34,2,1,0,2,0,4,1,0,4,0,6,9,5,3,2,36,40,0,14,1,8,0,15,2,7,3,0,0,7,1,0,18,6,2,50,2,13,12,2,3,58,15,1,0,8,1,19,1,4,9,19,0,0,11,5,3,6,91,0,1,0,10,30,5,1,2,0,11,11,29,10,22,0,5,7,4,12,7,3,1,6,8,3,7,1,9,4
2,45,50,16,8,3,28,3,1,0,0,1,8,3,60,1,10,6,4,18,0,8,0,16,0,1,1,2,1,3,2,18,0,21,22,7,2,169,12,0,3,8,2,0,1,3,0,1,4,2,5,11,2,0,1,4,7,14,1,26,4,1,60,76,1,2,16,1,4,1,4,1,34,2,29,14,14,5,3,0,4,5,1,11,29,26,1,2,0,3,2,0,15,27,76,288,8,22,11,0,34,5,4,3,4,4,7,27,87,0,1,1,74,1,5,0,3,2,1,0,8,7,5,3,0,4,7,0,5,0,13,0,4,7,17,8,0,1,8,2,0,2,0,7,2,2,0,9,5,99,65,0,21,8,1,0,2,4,3,81,2,20,27,0,41,1,0,56,0,0,6,1,2,1,9,3,21,26,1,38,0,3,2,5,1,10,1,2,6,12,9,5,3,1,9,58,69,1,5,1,13,3,11,2,15,1,0,0,4,2,2,29,12,9,100,1,2,16,4,18,83,17,4,5,6,0,4,4,4,4,19,0,1,8,14,1,9,121,0,4,3,33,27,5,3,3,1,16,1,41,4,22,0,5,13,9,4,1,3,0,7,23,1,7,9,21,4
0,17,6,3,6,2,1,10,0,0,2,0,1,1,0,0,1,3,0,0,0,2,1,13,2,0,7,8,0,1,0,3,1,2,19,5,0,9,5,1,2,7,0,2,0,0,1,2,14,1,12,8,2,3,0,0,6,0,3,1,3,0,0,3,0,0,2,1,0,1,4,3,4,1,41,3,19,7,0,0,1,1,2,5,0,9,0,0,0,1,2,1,1,6,3,15,4,0,4,1,1,2,4,1,8,0,15,0,2,0,0,1,4,4,4,0,16,6,0,6,2,2,0,0,2,3,9,2,7,0,12,3,1,7,0,2,0,0,0,4,2,2,1,1,0,0,1,1,1,0,1,0,4,5,0,0,4,0,0,53,1,0,16,4,8,0,1,0,0,0,11,0,3,10,0,0,3,1,2,7,1,0,0,1,0,0,0,1,1,15,5,17,6,1,2,20,22,0,5,2,11,5,14,0,1,0,0,0,3,0,0,10,0,5,6,0,1,0,3,0,2,7,0,1,0,3,2,0,2,7,2,0,2,3,0,1,7,3,0,2,2,3,1,0,0,2,1,5,2,14,0,1,1,12,2,2,1,2,0,1,2,9,1,3,7,16,0
0,32,8,3,6,2,0,24,0,0,0,0,1,1,1,0,0,8,0,0,0,2,1,6,0,0,18,14,0,0,0,6,0,2,11,6,2,12,2,0,14,25,0,0,1,1,0,2,4,0,17,37,1,0,0,0,5,0,1,1,7,1,1,3,0,0,0,2,1,0,2,0,2,0,28,3,9,2,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,6,1,11,2,1,3,4,0,3,1,0,56,9,26,1,2,1,0,1,2,1,4,0,4,1,0,13,2,1,1,3,1,9,6,2,5,0,3,4,1,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,5,0,0,2,5,2,0,0,1,0,40,0,0,13,6,5,0,0,2,0,0,1,2,1,22,0,5,9,1,2,8,1,4,0,0,0,1,1,6,0,4,1,32,12,0,1,10,12,0,5,0,4,2,12,0,4,0,0,0,1,0,0,11,1,7,2,2,8,1,0,0,2,4,0,5,0,1,0,2,0,13,0,0,0,6,4,0,0,1,0,4,0,1,0,0,0,2,0,5,0,17,0,1,2,7,1,5,4,3,3,1,1,14,2,8,5,34,3
0,1,5,1,3,0,0,4,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,4,0,0,0,1,1,0,0,1,1,1,11,2,0,1,4,0,0,2,0,0,1,1,0,5,8,2,12,1,5,2,0,0,3,0,1,1,0,0,1,2,0,1,0,0,0,1,1,0,1,0,12,0,28,7,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,11,9,0,2,2,0,0,0,0,11,0,1,5,0,0,0,0,3,0,5,0,8,2,8,1,0,2,0,0,0,7,3,2,3,3,17,0,1,9,0,1,0,0,0,5,1,1,0,1,0,1,1,0,0,1,3,0,4,2,2,0,3,1,1,19,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,1,2,2,0,1,13,10,0,3,1,15,0,11,0,0,1,0,0,0,0,0,5,0,6,3,0,4,2,1,0,6,2,0,1,0,2,5,0,0,4,0,0,8,0,4,0,1,1,0,5,2,0,6,0,0,1,0,0,0,8,0,7,0,4,2,3,0,3,0,0,2,6,0,3,2,6,0
