,x,y,group,foldchange
Loc119,0.495593577856198,0.102161068003625,A,1
Loc120,0.484349524369463,0.890884600812569,I,1
Loc121,0.173442334868014,0.513431229395792,B,1
Loc122,0.754820944508538,0.132781761698425,A,1
Loc123,0.453895489219576,0.337982318364084,C,1
Loc124,0.511169783771038,0.213000355288386,E,1
Loc125,0.207545113284141,0.82870218413882,F,1
Loc126,0.228658142732456,0.464334379183128,B,1
Loc127,0.595711996313184,0.33625348075293,E,1
Loc128,0.57487219828181,0.144650358706713,A,1
Loc129,0.0770643802825361,0.868071043165401,F,1
Loc130,0.0355405795853585,0.0543226287700236,H,1
Loc131,0.642795492196456,0.613883084617555,B,1
Loc132,0.928615199634805,0.785630304832011,A,1
Loc133,0.598092422354966,0.579446654533967,C,1
Loc134,0.560900748008862,0.527169481385499,C,1
Loc135,0.526027723914012,0.410513413604349,C,1
Loc136,0.985095223877579,0.730523158563301,A,1
Loc137,0.507641822332516,0.8836000605952,I,1
Loc138,0.682788078673184,0.114475055364892,A,1
Loc139,0.601541217649356,0.324147744104266,E,1
Loc140,0.238868677755818,0.366757013369352,E,1
Loc141,0.258165926672518,0.253948567667976,B,1
Loc142,0.729309623362496,0.120749427936971,A,1
Loc143,0.452570831403136,0.582967506255955,E,1
Loc144,0.175126768415794,0.2034348747693,E,1
Loc145,0.746698269620538,0.579752318561077,D,1
Loc146,0.104987640399486,0.590647940291092,F,1
Loc147,0.864544949028641,0.977186663541943,G,1
Loc148,0.614644971676171,0.207538184709847,E,1
Loc149,0.557159538846463,0.242746019270271,E,1
Loc150,0.328777319053188,0.160246446263045,E,1
Loc151,0.453131445450708,0.789168701507151,I,1
Loc152,0.500440972624347,0.0957476415205747,A,1
Loc153,0.180866361130029,0.456290248548612,E,1
Loc154,0.529630602803081,0.075754487188533,A,1
Loc155,0.0752757457084954,0.937549793161452,A,1
Loc156,0.277755932649598,0.194110536715016,E,1
Loc157,0.212699519237503,0.71457881340757,F,1
Loc158,0.284790480975062,0.95579069154337,I,1
Loc159,0.895094102947041,0.741858070949093,B,1
Loc160,0.4462353233248,0.256030270131305,E,1
Loc161,0.779984889784828,0.612532270140946,B,1
Loc162,0.880619034869596,0.132818012498319,A,1
Loc163,0.413124209502712,0.18019323493354,E,1
Loc164,0.0638084805104882,0.0799355178605765,A,1
Loc165,0.335487491684034,0.271181135671213,E,1
Loc166,0.723725946620107,0.440128399757668,E,1
Loc167,0.337615333497524,0.711458232719451,F,1
Loc168,0.630414122482762,0.346787970978767,E,1
Loc169,0.840614554006606,0.150468136416748,A,1
Loc170,0.856131664710119,0.599506254540756,B,1
Loc171,0.39135928102769,0.890618327539414,I,1
Loc172,0.380493885604665,0.388700943207368,E,1
Loc173,0.895445425994694,0.0981341134756804,A,1
Loc174,0.644315762910992,0.807211842387915,B,1
Loc175,0.741078648716211,0.118084280984476,A,1
Loc176,0.605303446529433,0.764265555189922,B,1
Loc177,0.903081611497328,0.126254325965419,A,1
Loc178,0.293730155099183,0.854531788034365,F,1
Loc179,0.19126010988839,0.536768707213923,B,1
Loc180,0.886450943304226,0.596191750140861,B,1
Loc181,0.503339485730976,0.863054233137518,I,1
Loc182,0.877057543024421,0.867438183631748,G,1
Loc183,0.189193622441962,0.0590932832565159,H,1
Loc184,0.758103052387014,0.469489691546187,B,1
Loc185,0.724498892668635,0.342481704195961,E,1
Loc186,0.943724818294868,0.824570669326931,G,1
Loc187,0.547646587016061,0.529290451202542,C,1
Loc188,0.711743867723271,0.437235599849373,E,1
Loc189,0.388905099825934,0.0564257903024554,A,1
Loc190,0.100873126182705,0.247774575836957,A,1
Loc191,0.927302088588476,0.39808634808287,B,1
Loc192,0.283232500310987,0.111213281052187,E,1
Loc193,0.59057315881364,0.421622570138425,E,1
Loc194,0.110360604943708,0.23918923176825,B,1
Loc195,0.840507032116875,0.850532291689888,G,1
Loc196,0.317963684443384,0.227025169879198,B,1
Loc197,0.782851336989552,0.747712324839085,B,1
Loc198,0.267508207354695,0.717718615429476,F,1
Loc199,0.218645284883678,0.0951648713089526,E,1
Loc200,0.516796836396679,0.47922472585924,C,1
Loc201,0.268950592027977,0.127142050070688,A,1
Loc202,0.181168327340856,0.264237005030736,E,1
Loc203,0.518576137488708,0.227041788864881,E,1
Loc204,0.562782935798168,0.184503210475668,E,1
Loc205,0.129156854469329,0.0172559637576342,H,1
Loc206,0.256367604015395,0.934820265276358,I,1
Loc207,0.717935275984928,0.121039894642308,A,1
Loc208,0.961409936426207,0.406425643712282,A,1
Loc209,0.100140846567228,0.789167857030407,F,1
Loc210,0.763222689507529,0.105868488550186,A,1
Loc211,0.947966354666278,0.341594616649672,A,1
Loc212,0.818634688388556,0.333594424650073,B,1
Loc213,0.308292330708355,0.774401936912909,I,1
Loc214,0.649579460499808,0.537167157977819,E,1
Loc215,0.953355451114476,0.787171488394961,A,1
Loc216,0.953732650028542,0.797589224996045,G,1
Loc217,0.339979203417897,0.223905894672498,E,1
Loc218,0.262474110117182,0.466157538117841,E,1
Loc219,0.165453933179379,0.32234396552667,B,1
Loc220,0.322168056620285,0.544530030107126,E,1
Loc221,0.510125206550583,0.971569425193593,A,1
Loc222,0.923968471353874,0.149301019264385,B,1
Loc223,0.510959698352963,0.363682809751481,E,1
Loc224,0.257621260825545,0.787106834352016,F,1
Loc225,0.0464608869515359,0.586609131889418,A,1
Loc226,0.41785625834018,0.539789478061721,E,1
Loc227,0.854001502273604,0.873886008979753,G,1
Loc228,0.347230677725747,0.769426584709436,I,1
Loc229,0.131442320533097,0.450837499694899,B,1
Loc230,0.374486864544451,0.939054067479447,I,1
Loc231,0.631420228397474,0.558589052874595,C,1
Loc232,0.390078933676705,0.57100012502633,E,1
Loc233,0.689627848798409,0.107309120241553,E,1
Loc234,0.689413412474096,0.388762210728601,E,1
Loc235,0.554900623159483,0.97747800545767,A,1
Loc236,0.429624407785013,0.221451952122152,B,1
Loc237,0.452720062807202,0.220063263550401,B,1
Loc238,0.306443258887157,0.282170991180465,B,1
Loc239,0.578353944001719,0.119221175322309,A,1
Loc240,0.910370304249227,0.180133660789579,A,1
Loc241,0.142604082124308,0.284447416896,B,1
Loc242,0.415047625312582,0.644275576109067,C,1
Loc243,0.210925750667229,0.960355026647449,I,1
Loc244,0.428750370861962,0.071094990009442,A,1
Loc245,0.132689975202084,0.0379184696357697,H,1
Loc246,0.460096445865929,0.0404609409160912,A,1
Loc247,0.942957059247419,0.416924799326807,B,1
Loc248,0.761973861604929,0.252264143666252,B,1
Loc249,0.932909828843549,0.108593236422166,A,1
Loc250,0.470678497571498,0.860879449406639,I,1
Loc251,0.603588067693636,0.151392416795716,B,1
Loc252,0.484989680582657,0.548879792448133,C,1
Loc253,0.10880631650798,0.510724522871897,B,1
Loc254,0.247726832982153,0.310565027175471,B,1
Loc255,0.498514530714601,0.682977760676295,B,1
Loc256,0.372866708086804,0.748439820716158,B,1
Loc257,0.934691370232031,0.952518456615508,G,1
Loc258,0.523986077867448,0.362614567857236,E,1
Loc259,0.317144671687856,0.346293529728428,B,1
Loc260,0.277966029476374,0.454230330651626,E,1
Loc261,0.787540507735685,0.668704696698114,B,1
Loc262,0.702462512534112,0.529091747943312,C,1
Loc263,0.165027638664469,0.00282118795439601,H,1
Loc264,0.0644575387705117,0.861873355694115,A,1
Loc265,0.754705621628091,0.556885670172051,B,1
Loc266,0.620410033036023,0.901919867144898,A,1
Loc267,0.169576766667888,0.950325969839469,I,1
Loc268,0.0622140523046255,0.90016832225956,A,1
Loc269,0.109029268613085,0.693946446059272,F,1
Loc270,0.381716351723298,0.836223875638098,I,1
Loc271,0.169310914585367,0.463188710156828,B,1
Loc272,0.298652542056516,0.629099685000256,C,1
Loc273,0.192209535045549,0.439100827323273,B,1
Loc274,0.257170021301135,0.969921130919829,A,1
Loc275,0.181231822818518,0.279548889491707,E,1
Loc276,0.477313709678128,0.979468783829361,A,1
Loc277,0.770737042883411,0.682925201021135,D,1
Loc278,0.0277871224097908,0.90800611441955,A,1
Loc279,0.527310776989907,0.669978885678574,C,1
Loc280,0.880319068906829,0.413064608583227,B,1
Loc281,0.373063371982425,0.931386237964034,I,1
Loc282,0.047959131654352,0.149158932967111,A,1
Loc283,0.138628246728331,0.0170216606929898,H,1
Loc284,0.321492120390758,0.57650084933266,C,1
Loc285,0.154831611318514,0.508741041412577,B,1
Loc286,0.132228172151372,0.289366538636386,B,1
Loc287,0.221305927727371,0.276402591494843,E,1
Loc288,0.226380796171725,0.608338379301131,B,1
Loc289,0.13141653384082,0.390518135624006,B,1
Loc290,0.981563460314646,0.290983642218634,A,1
Loc291,0.327013726811856,0.385935724014416,E,1
Loc292,0.506939497077838,0.82154262624681,I,1
Loc293,0.68144251476042,0.232980050612241,E,1
Loc294,0.0991691031958908,0.985718144569546,A,1
Loc295,0.118902558228001,0.615445851814002,F,1
Loc296,0.0504396595060825,0.832475731614977,A,1
Loc297,0.929253919748589,0.236615931149572,A,1
Loc298,0.673712232848629,0.770901343319565,D,1
Loc299,0.0948578554671258,0.0587735532317311,H,1
Loc300,0.492596120806411,0.514899645932019,C,1
Loc301,0.461551840649918,0.861012595007196,I,1
Loc302,0.375216530868784,0.985402142396197,A,1
Loc303,0.991099219536409,0.396762260701507,A,1
Loc304,0.176350713707507,0.468283585039899,B,1
Loc305,0.813435208518058,0.420655518304557,B,1
Loc306,0.0684466371312737,0.915634844917804,A,1
Loc307,0.40044974675402,0.482314377091825,C,1
Loc308,0.141144325723872,0.942408323055133,I,1
Loc309,0.193309862399474,0.124178858473897,E,1
Loc310,0.841351716779172,0.563707939581946,B,1
Loc311,0.719913988374174,0.731236714404076,D,1
Loc312,0.267212083097547,0.000570522155612707,H,1
Loc313,0.495001644827425,0.628355585271493,C,1
Loc314,0.0831138978246599,0.370726245688275,A,1
Loc315,0.353884240612388,0.0857618749141693,A,1
Loc316,0.969208805356175,0.676196757005528,A,1
Loc317,0.624714189674705,0.609157745726407,C,1
Loc318,0.664618249749765,0.0960991012398154,A,1
Loc319,0.312489656498656,0.39890470681712,E,1
Loc320,0.405689612729475,0.0983217679895461,A,1
Loc321,0.996077371528372,0.794567694189027,G,1
Loc322,0.855082356370986,0.817632554331794,G,1
Loc323,0.953548396006227,0.405014413874596,A,1
Loc324,0.812305092345923,0.0025872802361846,A,1
Loc325,0.782182115828618,0.60858040349558,B,1
Loc326,0.267878128914163,0.592336924979463,B,1
Loc327,0.762151529546827,0.910157452803105,B,1
Loc328,0.986311589134857,0.393951011588797,A,1
Loc329,0.293605549028143,0.964200276881456,I,1
Loc330,0.399351106956601,0.255093980347738,E,1
Loc331,0.812131523853168,0.140771795995533,A,1
Loc332,0.0771516691893339,0.525254423962906,A,1
Loc333,0.363696809858084,0.454066655598581,E,1
Loc334,0.442592467181385,0.521722374018282,C,1
Loc335,0.156714132521302,0.0856974001508206,H,1
Loc336,0.582205270184204,0.597549495054409,C,1
Loc337,0.970162178855389,0.683515642071143,A,1
Loc338,0.98949983343482,0.54935643542558,A,1
Loc339,0.176452036481351,0.62022546841763,F,1
Loc340,0.542130424408242,0.296236180700362,E,1
Loc341,0.384303892031312,0.284499722765759,E,1
Loc342,0.676164050819352,0.601982762338594,D,1
Loc343,0.26929377974011,0.167672119801864,A,1
Loc344,0.469250942347571,0.917387138586491,I,1
Loc345,0.171800082316622,0.990910422988236,A,1
Loc346,0.36918946239166,0.747668364550918,B,1
Loc347,0.725405272562057,0.492538609309122,E,1
Loc348,0.486149104312062,0.932809803402051,I,1
Loc349,0.0638024667277932,0.617038996191695,A,1
Loc350,0.784546229988337,0.391704063396901,B,1
Loc351,0.418321635806933,0.196377992630005,E,1
Loc352,0.981018084799871,0.720078877871856,A,1
Loc353,0.282883955864236,0.934172073379159,I,1
Loc354,0.847882149508223,0.692643887130544,B,1
Loc355,0.0822392308618873,0.888580930186436,B,1
Loc356,0.886458750581369,0.22866586712189,B,1
Loc357,0.471930730855092,0.546568950172514,C,1
Loc358,0.109100963454694,0.206999191548675,B,1
Loc359,0.333277984522283,0.537049781996757,E,1
Loc360,0.837416569236666,0.969277777243406,G,1
Loc361,0.276849841699004,0.803233906626701,F,1
Loc362,0.587035141419619,0.204046824015677,E,1
Loc363,0.836732269730419,0.400646861409768,B,1
Loc364,0.0711540239863098,0.829124875832349,A,1
Loc365,0.702778743347153,0.441127017373219,E,1
Loc366,0.69882453721948,0.395053243497387,E,1
Loc367,0.46396238100715,0.0308886922430247,H,1
Loc368,0.436931110452861,0.13586610625498,A,1
Loc369,0.562176787760109,0.677184424130246,C,1
Loc370,0.928483226336539,0.0624880669638515,A,1
Loc371,0.230466414242983,0.99753821385093,A,1
Loc372,0.221813754411414,0.113849017070606,E,1
Loc373,0.420215893303975,0.625332500552759,B,1
Loc374,0.333520805696025,0.025586555711925,H,1
Loc375,0.864807550329715,0.0687424391508102,H,1
Loc376,0.177194535732269,0.188337299507111,E,1
Loc377,0.49331872863695,0.800191444111988,I,1
Loc378,0.429713366786018,0.83482421701774,I,1
Loc379,0.564263842999935,0.724687710637227,B,1
Loc380,0.656162315513939,0.280629894929007,E,1
Loc381,0.97855406277813,0.642902703024447,A,1
Loc382,0.232161148451269,0.95878588128835,I,1
Loc383,0.240811596158892,0.537109044613317,E,1
Loc384,0.796836083987728,0.431453318335116,B,1
Loc385,0.831671715015545,0.724118740065023,B,1
Loc386,0.113507706439123,0.174124128883705,A,1
Loc387,0.963312016334385,0.320324381114915,A,1
Loc388,0.147322899661958,0.387977738399059,B,1
Loc389,0.143626942764968,0.0544939073733985,H,1
Loc390,0.925229935208336,0.277924564434215,B,1
Loc391,0.507035602582619,0.7154537870083,B,1
Loc392,0.15485101705417,0.328546082368121,B,1
Loc393,0.348302052123472,0.601455149007961,C,1
Loc394,0.659821025794372,0.523920817300677,E,1
Loc395,0.311772374436259,0.860549127915874,I,1
Loc396,0.351573409279808,0.532769263954833,E,1
Loc397,0.147845706902444,0.111421905225143,A,1
Loc398,0.658877609064803,0.775893481913954,D,1
Loc399,0.185069964500144,0.0629397972952574,H,1
Loc400,0.954378136899322,0.70528526767157,A,1
Loc401,0.897848492022604,0.0492558798287064,H,1
Loc402,0.943697054404765,0.781316658947617,B,1
Loc403,0.72369075124152,0.784139262512326,B,1
Loc404,0.370357065927237,0.552575739799067,E,1
Loc405,0.781017540255561,0.85510840639472,B,1
Loc406,0.011149508645758,0.209872044855729,A,1
Loc407,0.940308712190017,0.230055250460282,A,1
Loc408,0.993749226210639,0.673410430550575,A,1
Loc409,0.3574057451915,0.444783360464498,E,1
Loc410,0.747635063482448,0.660065344534814,D,1
Loc411,0.792909023817629,0.0778218938503414,H,1
Loc412,0.705859006382525,0.34324827324599,E,1
Loc413,0.475825038738549,0.807454800233245,I,1
Loc414,0.494654526002705,0.34897535527125,E,1
Loc415,0.308052448788658,0.0520824007689953,H,1
Loc416,0.695012246258557,0.863282800884917,B,1
Loc417,0.822793305618688,0.556919454364106,B,1
Loc418,0.434717640746385,0.909955336013809,I,1
Loc419,0.514732652809471,0.761296632234007,B,1
Loc420,0.663010967662558,0.545541842700914,C,1
Loc421,0.143166586523876,0.477882002945989,B,1
Loc422,0.344487393740565,0.347431353293359,E,1
Loc423,0.405763582326472,0.568207804346457,E,1
Loc424,0.0853110058233142,0.950769187184051,A,1
Loc425,0.932571928249672,0.261379009811208,B,1
Loc426,0.838384066708386,0.106805441435426,A,1
Loc427,0.879433296155185,0.253757920349017,B,1
Loc428,0.935712467646226,0.180903868051246,A,1
Loc429,0.0724606334697455,0.531388920033351,A,1
Loc430,0.378759440500289,0.802349541336298,I,1
Loc431,0.537864922778681,0.47949518612586,C,1
Loc432,0.105050138663501,0.177401563152671,B,1
Loc433,0.801687705563381,0.397133344551548,B,1
Loc434,0.739641745807603,0.814226992661133,B,1
Loc435,0.052149013383314,0.941357076400891,A,1
Loc436,0.482169573195279,0.173349933931604,B,1
Loc437,0.92051784065552,0.354940799530596,B,1
Loc438,0.0415284289047122,0.705040041357279,A,1
Loc439,0.293991799000651,0.959240919910371,I,1
Loc440,0.500850487267599,0.427801409969106,E,1
Loc441,0.609748935094103,0.135915317805484,A,1
Loc442,0.264249049592763,0.813741239253432,F,1
Loc443,0.423098609549925,0.8068449604325,I,1
Loc444,0.366563616320491,0.908110354794189,I,1
Loc445,0.942505322396755,0.703601886983961,B,1
Loc446,0.123723565135151,0.458796519786119,B,1
Loc447,0.0700326792430133,0.0816244133748114,A,1
Loc448,0.964317037956789,0.730743972118944,A,1
Loc449,0.442510108230636,0.932681515347213,I,1
Loc450,0.370272380299866,0.0359482921194285,H,1
Loc451,0.170243580127135,0.107039442518726,E,1
Loc452,0.0541904293932021,0.396388927707449,A,1
Loc453,0.657828069292009,0.152283743256703,B,1
Loc454,0.578161916695535,0.113112227525562,A,1
Loc455,0.987101763952523,0.286152201937512,A,1
Loc456,0.603792401496321,0.581009721849114,C,1
Loc457,0.0649499187711626,0.14162838482298,A,1
Loc458,0.16210908186622,0.4944173397962,B,1
Loc459,0.475397920468822,0.360284397145733,C,1
Loc460,0.00193283474072814,0.407026430824772,A,1
Loc461,0.441459143068641,0.281181986443698,E,1
Loc462,0.260929737240076,0.425313429441303,E,1
Loc463,0.938413745490834,0.463501589838415,B,1
Loc464,0.715833283727989,0.829269654583186,B,1
Loc465,0.163085478357971,0.359094252577052,B,1
Loc466,0.476188018452376,0.438799045747146,C,1
Loc467,0.690256722969934,0.00725971511565149,A,1
Loc468,0.460895179538056,0.968147910665721,A,1
Loc469,0.95514673832804,0.337498082546517,A,1
Loc470,0.712540122447535,0.0284441991243511,H,1
Loc471,0.397147933254018,0.356542730005458,B,1
Loc472,0.117720612091944,0.640314553165808,F,1
Loc473,0.24011627305299,0.286633577663451,B,1
Loc474,0.863630566513166,0.982765204971656,G,1
Loc475,0.435976401669905,0.0823013337794691,H,1
Loc476,0.497868051985279,0.128030818421394,A,1
Loc477,0.691927672130987,0.263550981180742,E,1
Loc478,0.760313281789422,0.212941627483815,E,1
Loc479,0.155401222640648,0.946402829606086,I,1
Loc480,0.849457093048841,0.345473791006953,B,1
Loc481,0.946817819029093,0.405422623036429,B,1
Loc482,0.588419190375134,0.536541351582855,E,1
Loc483,0.502250815276057,0.275828687706962,E,1
Loc484,0.189779917709529,0.405671408865601,B,1
Loc485,0.00183685822412372,0.435509188333526,A,1
Loc486,0.877578062238172,0.322054158896208,B,1
Loc487,0.134111337829381,0.00343568925745785,H,1
Loc488,0.0227412241511047,0.972969073802233,A,1
Loc489,0.939136706059799,0.112912589916959,A,1
Loc490,0.292948722839355,0.548572195228189,C,1
Loc491,0.164326574420556,0.872297380352393,F,1
Loc492,0.399102555820718,0.862594560021535,I,1
Loc493,0.459575412096456,0.610543699702248,C,1
Loc494,0.434030848555267,0.00147809600457549,H,1
Loc495,0.517009826377034,0.324025955284014,C,1
Loc496,0.846245752647519,0.870443280553445,G,1
Loc497,0.0551642864011228,0.506834458792582,A,1
Loc498,0.554177061188966,0.905239950865507,I,1
Loc499,0.688275237567723,0.986314764944836,A,1
Loc500,0.658057553693652,0.314687065547332,E,1
Loc501,0.663342725252733,0.0128363075200468,H,1
Loc502,0.472234202548862,0.411044480744749,C,1
Loc503,0.969528166111559,0.774080925853923,A,1
Loc504,0.402197062736377,0.952318837866187,I,1
Loc505,0.849552103783935,0.726365774637088,B,1
Loc506,0.756644907407463,0.51643915916793,B,1
Loc507,0.532601219369099,0.733954830560833,B,1
Loc508,0.874149660812691,0.850405663717538,G,1
Loc509,0.467115115607157,0.818386216182262,I,1
Loc510,0.00812845537438989,0.721614006441087,A,1
Loc511,0.72776700463146,0.441471767378971,E,1
Loc512,0.716589478775859,0.437110368395224,E,1
Loc513,0.187426371034235,0.835935265058652,F,1
Loc514,0.646067276829854,0.385110654402524,E,1
Loc515,0.541979279834777,0.674415432615206,C,1
Loc516,0.335320759797469,0.0778185459785163,A,1
Loc517,0.637908723205328,0.828976714517921,B,1
Loc518,0.829201063839719,0.0162454729434103,A,1
Loc519,0.708975198445842,0.112693230854347,A,1
Loc520,0.348550350870937,0.491024512797594,E,1
Loc521,0.128327874932438,0.682987052714452,F,1
Loc522,0.38807848887518,0.606331759365276,C,1
Loc523,0.92817754833959,0.897259657969698,G,1
Loc524,0.804390771314502,0.307492890860885,B,1
Loc525,0.758696807082742,0.542465554783121,B,1
Loc526,0.957249888917431,0.735916769597679,A,1
Loc527,0.993913878686726,0.156152101000771,A,1
Loc528,0.606440994655713,0.682451540837064,B,1
Loc529,0.0293771654833108,0.880779490340501,A,1
Loc530,0.336445357883349,0.366680132923648,E,1
Loc531,0.277658086735755,0.0330144132021815,H,1
Loc532,0.117197550134733,0.519780053058639,B,1
Loc533,0.0432182590011507,0.112714397488162,A,1
Loc534,0.370309785706922,0.902385278139263,I,1
Loc535,0.33687830879353,0.219971668673679,B,1
Loc536,0.173652553465217,0.62347650132142,F,1
Loc537,0.62177327950485,0.363139717373997,E,1
Loc538,0.397843627491966,0.788599854335189,I,1
Loc539,0.955675768665969,0.953639274695888,G,1
Loc540,0.653349443105981,0.686537295812741,D,1
Loc541,0.328743716701865,0.0109916639048606,H,1
Loc542,0.197146713500842,0.957786793354899,I,1
Loc543,0.115342324832454,0.49810330895707,B,1
Loc544,0.995965478708968,0.540793451713398,A,1
Loc545,0.379276725230739,0.059833055594936,A,1
Loc546,0.561988092726097,0.161126879742369,E,1
Loc547,0.732718017650768,0.757993698818609,D,1
Loc548,0.870805552927777,0.322599776089191,B,1
Loc549,0.572170259663835,0.618448045104742,C,1
Loc550,0.0110360709950328,0.593928179237992,A,1
Loc551,0.906315261265263,0.0481248337309808,H,1
Loc552,0.770653631538153,0.39381199865602,E,1
Loc553,0.382504623383284,0.311598118860275,E,1
Loc554,0.0940458888653666,0.432680421741679,B,1
Loc555,0.0496535839047283,0.359491006471217,A,1
