,x,y,group,foldchange
Loc365,0.882918286137283,1.95741308201104,F,1
Loc366,0.521859474480152,0.322342258412391,G,1
Loc367,1.43166656745598,1.57213945826516,A,1
Loc368,0.952376036904752,1.19974020449445,E,1
Loc369,1.38051344593987,0.600273314863443,A,1
Loc370,0.921790359076113,0.452092255465686,E,1
Loc371,1.91029347665608,1.2768480964005,A,1
Loc372,1.42508024489507,0.558049708604813,D,1
Loc373,0.794295866508037,0.942860947921872,C,1
Loc374,0.480232546105981,0.894079258199781,C,1
Loc375,1.72726113302633,0.35225339839235,A,1
Loc376,0.871952803339809,0.929815163370222,E,1
Loc377,0.995736103970557,1.73427354125306,F,1
Loc378,1.38385534426197,1.64127062167972,A,1
Loc379,0.310802445281297,1.02508077723905,D,1
Loc380,1.17683838075027,1.97941183159128,A,1
Loc381,1.00450163055211,1.09036175115034,E,1
Loc382,0.379559835419059,0.824463102035224,A,1
Loc383,0.268222675658762,0.957349149510264,D,1
Loc384,0.0454824483022094,0.889518204610795,A,1
Loc385,1.8782734121196,0.671013080049306,A,1
Loc386,0.585897445678711,0.123939745128155,G,1
Loc387,0.328653148841113,1.16470197541639,D,1
Loc388,0.798205111641437,0.344831176567823,A,1
Loc389,0.919150824192911,1.67925248434767,A,1
Loc390,0.868061697110534,0.562646251171827,B,1
Loc391,1.03401965275407,1.58427362609655,C,1
Loc392,1.69249150529504,1.45823166519403,H,1
Loc393,1.10835412237793,0.989616014063358,C,1
Loc394,1.37655047513545,1.9168588728644,A,1
Loc395,1.3161151073873,0.153662875760347,A,1
Loc396,1.32668545050547,1.27893965039402,C,1
Loc397,0.944468405097723,1.69538073381409,A,1
Loc398,1.93905633222312,1.12375126034021,A,1
Loc399,0.804394125472754,1.16774104628712,C,1
Loc400,1.51328981481493,0.60880504315719,D,1
Loc401,1.0652024387382,0.948914786335081,C,1
Loc402,1.74829932162538,1.65891406079754,H,1
Loc403,0.934230231214315,0.31334944954142,C,1
Loc404,1.45553400926292,0.371913130395114,A,1
Loc405,1.43317895755172,0.585646905004978,D,1
Loc406,0.37485274206847,0.512780319433659,G,1
Loc407,1.29213455365971,0.221077477093786,A,1
Loc408,1.08395855966955,0.151634259615093,A,1
Loc409,0.670641519594938,0.0770528935827315,G,1
Loc410,1.27581744641066,1.84386304346845,A,1
Loc411,1.65840212767944,1.46882266085595,H,1
Loc412,1.41795039689168,0.552588589023799,D,1
Loc413,0.697100701741874,0.703060619067401,C,1
Loc414,0.776156977750361,1.54109852388501,B,1
Loc415,1.51739361416548,0.686737466137856,D,1
Loc416,1.21288198931143,0.58811470028013,B,1
Loc417,0.672890715766698,0.110296804457903,G,1
Loc418,0.740619571413845,1.91320466483012,F,1
Loc419,0.67375661758706,1.76139921881258,F,1
Loc420,0.347305106930435,0.465341088362038,G,1
Loc421,1.2435465590097,1.61548247793689,C,1
Loc422,0.795687254983932,1.85461802501231,F,1
Loc423,1.30669888621196,1.70559435896575,A,1
Loc424,0.65748743340373,1.69448637170717,C,1
Loc425,0.394293427001685,1.57598422607407,A,1
Loc426,0.230684649664909,1.4601071649231,A,1
Loc427,0.758553450461477,1.45693858200684,B,1
Loc428,1.12397618545219,1.0940756094642,C,1
Loc429,1.46543603530154,0.37191516906023,A,1
Loc430,1.74161110585555,0.706252715084702,A,1
Loc431,1.14434051932767,1.34875666396692,C,1
Loc432,1.81263052253053,0.707874439191073,A,1
Loc433,1.54130726307631,0.830306875053793,B,1
Loc434,1.64232463622466,1.01306724129245,D,1
Loc435,1.65864860871807,1.59938251040876,H,1
Loc436,1.30946575151756,0.252942054066807,A,1
Loc437,0.683619802352041,1.71546499803662,F,1
Loc438,1.46274315798655,0.184355310164392,A,1
Loc439,1.81458283215761,1.25442227814347,A,1
Loc440,1.39239399880171,0.328737164847553,A,1
Loc441,0.483158444520086,0.51259843679145,B,1
Loc442,1.28821445722133,0.557152761146426,A,1
Loc443,0.561500427313149,0.435754271689802,G,1
Loc444,0.316791913472116,0.340158166363835,G,1
Loc445,0.836677983403206,1.48019171645865,C,1
Loc446,0.504019594751298,0.980206442531198,B,1
Loc447,0.188780535478145,0.812418544664979,A,1
Loc448,1.05061100749299,0.765262036584318,B,1
Loc449,1.33549525495619,1.52534435177222,C,1
Loc450,0.816555519588292,1.76578163309023,F,1
Loc451,1.68517980678007,0.662951431237161,A,1
Loc452,0.696448802016675,1.56205073976889,B,1
Loc453,1.89787635486573,0.941581721417606,A,1
Loc454,1.29335837997496,0.100668980274349,A,1
Loc455,1.19289691140875,1.49976403173059,C,1
Loc456,0.830636003054678,1.71749426936731,F,1
Loc457,1.05609775846824,0.836906019598246,C,1
Loc458,1.41748010227457,0.664568898268044,B,1
Loc459,1.10695140715688,0.290986390318722,C,1
Loc460,0.485913217999041,0.855407109484076,B,1
Loc461,1.55608505802229,0.579523851629347,D,1
Loc462,1.30388188688084,0.666411173995584,B,1
Loc463,1.66049140784889,0.778488290961832,D,1
Loc464,1.29710189485922,0.671121293213218,B,1
Loc465,0.959671588614583,0.218058060389012,C,1
Loc466,0.990128211211413,0.175793911796063,C,1
Loc467,0.759745182935148,1.80897144181654,F,1
Loc468,0.900970874354243,0.844144529197365,E,1
Loc469,1.85755445156246,1.1851051854901,A,1
Loc470,0.294962090440094,0.880752145312726,A,1
Loc471,1.49964332999662,0.577386484481394,D,1
Loc472,1.95131469937041,0.854469031561166,A,1
Loc473,0.701251140329987,0.937777718994766,C,1
Loc474,0.787898113951087,0.102967264596373,A,1
Loc475,1.90190201811492,0.967069620266557,A,1
Loc476,0.213296639267355,0.698146372102201,A,1
Loc477,0.692324199713767,1.91504491074011,F,1
Loc478,1.06612121174112,0.654716106597334,B,1
Loc479,1.07758859870955,0.576502786483616,B,1
Loc480,0.81158100022003,0.524345772806555,B,1
Loc481,0.305576282553375,1.61273013148457,A,1
Loc482,1.25330969505012,1.716246238444,A,1
Loc483,0.425290691666305,1.11333696404472,D,1
Loc484,1.07892405567691,0.439320540055633,A,1
Loc485,0.272975172381848,1.49362887907773,A,1
Loc486,0.649730280973017,1.09690388431773,C,1
Loc487,1.24215258751065,0.632203661371022,B,1
Loc488,0.511964497156441,0.396381681784987,G,1
Loc489,1.26975159766153,1.76346404198557,A,1
Loc490,0.971344213932753,0.322727741673589,C,1
Loc491,0.741767075378448,1.0425212783739,C,1
Loc492,0.903683026321232,0.440610862802714,E,1
Loc493,0.631756824441254,1.25356991775334,D,1
Loc494,0.195617075078189,1.43300682492554,A,1
Loc495,0.129801073111594,0.748374829534441,A,1
Loc496,1.37891473295167,0.86000173445791,B,1
Loc497,1.33610120788217,0.37564433272928,C,1
Loc498,0.603386540897191,1.12024370953441,C,1
Loc499,0.403966034762561,1.43765605194494,A,1
Loc500,1.58475751196966,1.22215715842322,B,1
Loc501,0.449261017609388,0.936899940948933,B,1
Loc502,1.72406808240339,1.60398939577863,H,1
Loc503,1.37021501036361,0.659068264067173,B,1
Loc504,1.35170752089471,1.88570053922012,A,1
Loc505,1.68624029681087,1.53977542556822,H,1
Loc506,0.723788369912654,1.95231875358149,F,1
Loc507,0.784731770399958,0.56800350965932,A,1
Loc508,1.13537479517981,1.49650992732495,C,1
Loc509,0.190304267220199,1.22553468169644,D,1
Loc510,0.387568143196404,1.02560286130756,D,1
Loc511,1.17613278608769,1.7488744771108,C,1
Loc512,1.73447757447138,1.11099132010713,D,1
Loc513,0.743591474369168,1.84819315932691,F,1
Loc514,1.59762909915298,1.0708597660996,B,1
Loc515,0.713282813318074,1.34948401292786,C,1
Loc516,1.17585586477071,0.223520211409777,C,1
Loc517,0.398884365800768,1.54623474273831,B,1
Loc518,0.738167247734964,1.45194191439077,B,1
Loc519,1.34281665552408,0.156795156188309,A,1
Loc520,1.04449655208737,0.910519997123629,C,1
Loc521,1.05419238936156,1.23889649054036,C,1
Loc522,1.00350965000689,0.474745756015182,A,1
Loc523,0.839946639724076,0.723329280503094,C,1
Loc524,0.724596566520631,1.48524464573711,B,1
Loc525,0.246857820544392,0.394634671043605,G,1
Loc526,0.553352979477495,0.143967945594341,G,1
Loc527,1.54045071126893,1.16366516472772,B,1
Loc528,1.55636260425672,1.20841412944719,B,1
Loc529,1.03105230117217,0.0564742437563837,A,1
Loc530,1.19448097096756,1.72427763789892,C,1
Loc531,1.01168604800478,0.35484562208876,C,1
Loc532,0.772199266124517,1.31924549350515,C,1
Loc533,0.852196201682091,0.911163342185318,C,1
Loc534,0.158879386261106,0.859764664433897,A,1
Loc535,1.01474850950763,0.870598005130887,C,1
Loc536,1.1967908362858,1.61031240783632,C,1
Loc537,0.848307052161545,0.67382274242118,C,1
Loc538,1.11862054141238,1.01443994091824,C,1
Loc539,1.57818894414231,0.580979190766811,A,1
Loc540,0.335430515930057,1.10917665064335,D,1
Loc541,0.947006196714938,1.89015409070998,F,1
Loc542,1.80187854077667,0.911377778742462,A,1
Loc543,1.50176437571645,1.30860505346209,B,1
Loc544,1.35313754482195,1.22470509400591,C,1
Loc545,1.29602689156309,1.13788853446022,C,1
Loc546,0.847116836812347,1.76677378639579,F,1
Loc547,1.06164872832596,1.02452327497303,C,1
Loc548,1.88540952466428,1.34146001562476,A,1
Loc549,1.42444911878556,0.447251664474607,A,1
Loc550,1.44898115098476,0.205458830110729,A,1
Loc551,0.940257235430181,0.220947240013629,C,1
Loc552,0.240564511623234,0.751793155446649,A,1
Loc553,1.56619534175843,1.68383346265182,H,1
Loc554,0.876314794179052,1.07724064541981,E,1
Loc555,0.862911959644407,0.982813752256334,E,1
Loc556,0.293123685754836,1.65550516266376,A,1
Loc557,0.845190315973014,0.293342330958694,C,1
Loc558,1.53427434852347,0.363618758972734,A,1
