col,row,B_Cells,CD8+_T_Cells,DCIS_1,DCIS_2,Endothelial,Invasive_Tumor,Macrophages_1,Myoepi_ACTA2+,Prolif_Invasive_Tumor,Stromal
37,112,0.0,0.0,0.017241379310344827,0.6551724137931034,0.017241379310344827,0.2413793103448276,0.017241379310344827,0.034482758620689655,0.0,0.017241379310344827
37,127,0.0,0.0,0.0,0.6333333333333333,0.0,0.21666666666666667,0.05,0.05,0.0,0.05
37,142,0.0,0.0,0.0,0.7857142857142857,0.014285714285714285,0.07142857142857142,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.04285714285714286
52,7,0.0,0.0,0.0,0.765625,0.0,0.078125,0.03125,0.09375,0.0,0.03125
52,22,0.0,0.0,0.0,0.7903225806451613,0.0,0.1935483870967742,0.0,0.0,0.0,0.016129032258064516
52,37,0.0,0.0,0.0,0.68,0.02,0.16,0.04,0.08,0.0,0.02
52,52,0.019230769230769232,0.019230769230769232,0.0,0.6538461538461539,0.019230769230769232,0.057692307692307696,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.038461538461538464
52,67,0.0,0.018867924528301886,0.0,0.7924528301886793,0.0,0.1320754716981132,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886
52,82,0.0,0.013888888888888888,0.0,0.7361111111111112,0.0,0.16666666666666666,0.027777777777777776,0.05555555555555555,0.0,0.0
52,97,0.0,0.02,0.0,0.72,0.0,0.08,0.08,0.04,0.0,0.06
52,112,0.0,0.0,0.0,0.7222222222222222,0.0,0.12962962962962962,0.018518518518518517,0.07407407407407407,0.018518518518518517,0.037037037037037035
52,127,0.0,0.015151515151515152,0.0,0.7272727272727273,0.0,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.0,0.045454545454545456
52,142,0.0,0.0,0.0,0.6363636363636364,0.05454545454545454,0.10909090909090909,0.03636363636363636,0.09090909090909091,0.01818181818181818,0.05454545454545454
67,7,0.0,0.0,0.0,0.65625,0.0,0.171875,0.015625,0.09375,0.046875,0.015625
67,22,0.0,0.0,0.0,0.6617647058823529,0.0,0.23529411764705882,0.014705882352941176,0.08823529411764706,0.0,0.0
67,37,0.0,0.0,0.0,0.639344262295082,0.0,0.26229508196721313,0.04918032786885246,0.03278688524590164,0.0,0.01639344262295082
67,52,0.0,0.0,0.0,0.58,0.0,0.32,0.04,0.04,0.0,0.02
67,67,0.0,0.0,0.0,0.7121212121212122,0.015151515151515152,0.15151515151515152,0.045454545454545456,0.030303030303030304,0.0,0.045454545454545456
67,82,0.0,0.0,0.0,0.6065573770491803,0.03278688524590164,0.21311475409836064,0.01639344262295082,0.11475409836065574,0.01639344262295082,0.0
67,97,0.0,0.0,0.0,0.7164179104477612,0.029850746268656716,0.11940298507462686,0.07462686567164178,0.014925373134328358,0.029850746268656716,0.014925373134328358
67,112,0.0,0.0,0.0,0.64,0.0,0.3,0.0,0.06,0.0,0.0
67,127,0.01694915254237288,0.0,0.0,0.6610169491525424,0.01694915254237288,0.13559322033898305,0.03389830508474576,0.0847457627118644,0.0,0.05084745762711865
67,142,0.0,0.0,0.0,0.6164383561643836,0.0,0.3150684931506849,0.0136986301369863,0.0547945205479452,0.0,0.0
82,7,0.0,0.0,0.0,0.625,0.017857142857142856,0.23214285714285715,0.017857142857142856,0.05357142857142857,0.0,0.05357142857142857
82,22,0.0,0.0,0.0,0.7619047619047619,0.0,0.1746031746031746,0.0,0.031746031746031744,0.0,0.031746031746031744
82,37,0.0,0.0,0.0,0.7678571428571429,0.0,0.17857142857142858,0.017857142857142856,0.0,0.0,0.03571428571428571
82,52,0.0,0.0,0.0,0.71875,0.0,0.171875,0.0,0.0625,0.0,0.046875
82,67,0.0,0.0,0.0,0.639344262295082,0.03278688524590164,0.16393442622950818,0.03278688524590164,0.09836065573770492,0.0,0.03278688524590164
82,82,0.0,0.0,0.0,0.6388888888888888,0.027777777777777776,0.1527777777777778,0.0,0.1111111111111111,0.041666666666666664,0.027777777777777776
82,97,0.0,0.0,0.018518518518518517,0.5370370370370371,0.0,0.2777777777777778,0.018518518518518517,0.1111111111111111,0.0,0.037037037037037035
82,112,0.0,0.0,0.0,0.6935483870967742,0.016129032258064516,0.1935483870967742,0.04838709677419355,0.04838709677419355,0.0,0.0
82,127,0.0,0.0,0.0,0.6140350877192983,0.0,0.2807017543859649,0.017543859649122806,0.08771929824561403,0.0,0.0
82,142,0.0,0.01639344262295082,0.0,0.6885245901639344,0.0,0.18032786885245902,0.01639344262295082,0.04918032786885246,0.0,0.04918032786885246
97,7,0.0,0.0,0.0,0.7704918032786885,0.0,0.14754098360655737,0.04918032786885246,0.01639344262295082,0.0,0.01639344262295082
97,22,0.0,0.034482758620689655,0.0,0.7931034482758621,0.0,0.06896551724137931,0.017241379310344827,0.05172413793103448,0.0,0.034482758620689655
97,37,0.016129032258064516,0.016129032258064516,0.0,0.6290322580645161,0.016129032258064516,0.14516129032258066,0.04838709677419355,0.0967741935483871,0.016129032258064516,0.016129032258064516
97,52,0.0,0.0,0.01639344262295082,0.6557377049180327,0.03278688524590164,0.18032786885245902,0.0,0.09836065573770492,0.0,0.01639344262295082
97,67,0.0,0.0,0.0,0.71875,0.0,0.21875,0.0,0.046875,0.015625,0.0
97,82,0.0,0.0,0.0,0.8153846153846154,0.015384615384615385,0.12307692307692308,0.015384615384615385,0.03076923076923077,0.0,0.0
97,97,0.0,0.0,0.0,0.5535714285714286,0.0,0.17857142857142858,0.017857142857142856,0.16071428571428573,0.0,0.08928571428571429
97,112,0.0,0.0,0.0,0.7246376811594203,0.0,0.10144927536231885,0.028985507246376812,0.11594202898550725,0.0,0.028985507246376812
97,127,0.0,0.0,0.0,0.7733333333333333,0.02666666666666667,0.10666666666666667,0.013333333333333334,0.05333333333333334,0.013333333333333334,0.013333333333333334
97,142,0.0,0.0,0.0,0.6379310344827587,0.0,0.27586206896551724,0.034482758620689655,0.017241379310344827,0.0,0.034482758620689655
112,7,0.0,0.046153846153846156,0.0,0.7692307692307693,0.0,0.07692307692307693,0.015384615384615385,0.046153846153846156,0.015384615384615385,0.03076923076923077
112,22,0.0,0.0,0.0,0.6666666666666666,0.018518518518518517,0.1111111111111111,0.05555555555555555,0.09259259259259259,0.0,0.05555555555555555
112,37,0.0,0.018518518518518517,0.0,0.6666666666666666,0.0,0.18518518518518517,0.0,0.09259259259259259,0.0,0.037037037037037035
112,52,0.0,0.0,0.0,0.7777777777777778,0.018518518518518517,0.12962962962962962,0.0,0.05555555555555555,0.0,0.018518518518518517
112,67,0.0,0.0,0.0,0.7466666666666667,0.0,0.16,0.013333333333333334,0.06666666666666667,0.0,0.013333333333333334
112,82,0.0,0.0,0.0,0.7068965517241379,0.0,0.25862068965517243,0.0,0.0,0.0,0.034482758620689655
112,97,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.08571428571428572,0.0,0.014285714285714285
112,112,0.0,0.0,0.0,0.6935483870967742,0.016129032258064516,0.20967741935483872,0.0,0.04838709677419355,0.0,0.03225806451612903
112,127,0.0,0.0,0.0,0.6617647058823529,0.0,0.22058823529411764,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.058823529411764705
112,142,0.0,0.019230769230769232,0.0,0.5961538461538461,0.0,0.25,0.019230769230769232,0.07692307692307693,0.0,0.038461538461538464
127,7,0.0,0.0,0.0,0.8095238095238095,0.0,0.1111111111111111,0.015873015873015872,0.031746031746031744,0.0,0.031746031746031744
127,22,0.0,0.0,0.0,0.8245614035087719,0.0,0.12280701754385964,0.017543859649122806,0.017543859649122806,0.0,0.017543859649122806
127,37,0.0,0.02,0.0,0.82,0.0,0.04,0.0,0.08,0.02,0.02
127,52,0.0,0.0,0.0,0.7384615384615385,0.015384615384615385,0.18461538461538463,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385
127,67,0.0,0.0,0.0,0.6349206349206349,0.031746031746031744,0.25396825396825395,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.0
127,82,0.0,0.0,0.0,0.6307692307692307,0.0,0.2153846153846154,0.03076923076923077,0.06153846153846154,0.0,0.06153846153846154
127,97,0.0,0.0,0.0,0.7407407407407407,0.018518518518518517,0.14814814814814814,0.05555555555555555,0.0,0.0,0.037037037037037035
127,112,0.0,0.0,0.0,0.717391304347826,0.0,0.2391304347826087,0.021739130434782608,0.021739130434782608,0.0,0.0
127,127,0.0,0.04477611940298507,0.014925373134328358,0.5223880597014925,0.029850746268656716,0.23880597014925373,0.029850746268656716,0.11940298507462686,0.0,0.0
127,142,0.0,0.0,0.0,0.7241379310344828,0.017241379310344827,0.1724137931034483,0.0,0.08620689655172414,0.0,0.0
142,7,0.0,0.0,0.0,0.7719298245614035,0.0,0.15789473684210525,0.017543859649122806,0.05263157894736842,0.0,0.0
142,22,0.0,0.0,0.0,0.7377049180327869,0.0,0.18032786885245902,0.01639344262295082,0.04918032786885246,0.0,0.01639344262295082
142,37,0.018518518518518517,0.0,0.0,0.6111111111111112,0.037037037037037035,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0
142,52,0.0,0.0,0.0,0.7358490566037735,0.018867924528301886,0.1320754716981132,0.03773584905660377,0.03773584905660377,0.0,0.03773584905660377
142,67,0.0,0.0,0.0,0.796875,0.0,0.09375,0.0,0.0625,0.015625,0.03125
142,82,0.0,0.01639344262295082,0.0,0.7377049180327869,0.0,0.09836065573770492,0.03278688524590164,0.09836065573770492,0.0,0.01639344262295082
142,97,0.0,0.0,0.0,0.7592592592592593,0.0,0.09259259259259259,0.018518518518518517,0.05555555555555555,0.037037037037037035,0.037037037037037035
142,112,0.0,0.0,0.0,0.6296296296296297,0.018518518518518517,0.2222222222222222,0.0,0.07407407407407407,0.0,0.05555555555555555
142,127,0.0,0.05172413793103448,0.0,0.5689655172413793,0.05172413793103448,0.06896551724137931,0.06896551724137931,0.1206896551724138,0.0,0.06896551724137931
142,142,0.0,0.0,0.0,0.7758620689655172,0.0,0.13793103448275862,0.0,0.08620689655172414,0.0,0.0
