Cell_ID,Animal_ID,Animal_sex,Behavior,Bregma,Centroid_X,Centroid_Y,Cell_class,Neuron_cluster_ID,Ace2
3d990252-23bf-4272-9812-985a921280ec,1,Female,Naive,0.11,1587.376819,-671.7326197,OD Mature 1,,0.0
a4fbaca6-6f81-40d4-8c45-9e7423734071,1,Female,Naive,0.11,1401.99228,-521.6697834,OD Mature 2,,0.0
47a4685d-4742-4884-844c-8d6e0c49cf33,1,Female,Naive,0.11,1410.500116,-599.1818741,OD Mature 2,,0.0
ed6047c5-bb11-494f-a476-857b25d60b96,1,Female,Naive,0.11,1464.489678,-698.8984798,Inhibitory,I-5,0.0
1dd277c6-8923-452f-98d0-2f743236ad73,1,Female,Naive,0.11,1505.48752,-662.9979225,Astrocyte,,0.0
9838a582-2127-4081-9f3c-0569719fcf1b,1,Female,Naive,0.11,1511.193526,-598.1562995,Ambiguous,,0.0
965c2495-a7ca-4a62-92f7-106b4def3812,1,Female,Naive,0.11,1516.009798,-636.9395338,Inhibitory,I-5,0.0
f90ca436-61c8-4390-ba37-dc500405fdf1,1,Female,Naive,0.11,1539.844713,-652.8489875,Astrocyte,,0.0
a6c27068-3f3a-4cf7-a03f-4cd0a9c1e65a,1,Female,Naive,0.11,1564.911288,-526.9960956,OD Mature 2,,0.0
1032f964-a4fc-4340-9dfc-f2ee4cc45f5f,1,Female,Naive,0.11,1410.137195,-577.3280647,Ambiguous,,0.0
92cd20c6-2007-4d05-bfd9-ae3959d9efbc,1,Female,Naive,0.11,1480.600675,-620.9879459,Inhibitory,I-5,1.16755437
bf5682e5-d7d0-4b36-b70a-1628f2dda673,1,Female,Naive,0.11,1489.316043,-647.4993768,Inhibitory,I-5,0.0
be00382b-9866-48ab-9a29-8e3b52b7b9c3,1,Female,Naive,0.11,1519.721691,-657.8660864,Inhibitory,I-37,0.0
dc5b8976-c0b1-4f18-baee-36c7cf427761,1,Female,Naive,0.11,1529.482018,-570.6034083,Inhibitory,I-5,0.0
3c621a74-b065-468a-b65f-2c20f6ccb3f6,1,Female,Naive,0.11,1545.527167,-522.5149677,Inhibitory,I-5,0.0
e0fe5df7-47f8-4e12-b92a-505645f0b594,1,Female,Naive,0.11,1572.641957,-563.3282201,Inhibitory,I-26,0.0
3f580db0-3598-4653-8baf-e9679260d2ca,1,Female,Naive,0.11,1585.090316,-616.1392899,Astrocyte,,0.0
d8a3a538-8824-46e8-9402-a4c09b924417,1,Female,Naive,0.11,1545.123632,-637.5184677,Inhibitory,I-5,0.0
240ccc41-de55-44a9-a16e-90fefca460eb,1,Female,Naive,0.11,1462.109763,-584.8630144,Inhibitory,I-5,0.0
33f99f5d-7d60-4d51-a5d6-78eff6c5bfcd,1,Female,Naive,0.11,1412.26317,-369.8681357,Ambiguous,,0.0
573f47f7-4c8a-4eec-8c0f-89579ceaa6c2,1,Female,Naive,0.11,1415.134132,-392.6117854,Ambiguous,,0.0
4967e748-f71c-41ac-afbf-8ac2d5a1f8d7,1,Female,Naive,0.11,1417.563734,-349.2224228,OD Mature 2,,0.0
b5822e35-5245-42c5-9be4-68dfddae6729,1,Female,Naive,0.11,1422.559511,-342.3809718,Ambiguous,,3.088462324
931240cd-80ed-4641-87d9-191180f0bc9a,1,Female,Naive,0.11,1431.988335,-427.5586872,Astrocyte,,0.0
f923494a-e760-4f53-92e5-0801c10577f3,1,Female,Naive,0.11,1434.40817,-454.2724048,Astrocyte,,0.0
cc4e306a-1112-498f-8029-29f7808d2669,1,Female,Naive,0.11,1447.83656,-480.4468298,Ambiguous,,0.0
8ee93d01-415e-47d0-ae8d-dfad92e0272d,1,Female,Naive,0.11,1452.804187,-404.2804124,OD Mature 2,,0.0
1333e9fb-7e34-4724-b23c-e1f35197c404,1,Female,Naive,0.11,1456.194797,-341.6697214,Astrocyte,,0.0
62edb78f-12da-4226-a577-1289f34dc9b8,1,Female,Naive,0.11,1464.273186,-364.6948575,OD Mature 2,,0.0
4f75122c-25f3-4596-a4ec-3e79515c4932,1,Female,Naive,0.11,1465.561347,-449.8621013,Inhibitory,I-19,0.0
db7e67a8-31ff-4b5f-9e41-aa1669850062,1,Female,Naive,0.11,1465.402083,-472.6033626,OD Mature 2,,0.0
7f544808-1711-4a52-885f-456b98d93152,1,Female,Naive,0.11,1475.229626,-508.357528,OD Mature 2,,0.0
0d22cb7c-7d37-4167-aa07-4f5b6bfcac74,1,Female,Naive,0.11,1486.610365,-465.2574864,Ambiguous,,0.0
aa1fe706-f12f-4d50-825f-ae81d40de19a,1,Female,Naive,0.11,1489.000583,-359.7246144,Excitatory,E-15,0.0
0f4717cd-d68e-44af-bf18-7842b60542bf,1,Female,Naive,0.11,1490.603566,-404.8159763,Astrocyte,,0.0
118c1a43-6a91-4aea-b02a-6c2e1462ab88,1,Female,Naive,0.11,1511.104005,-378.719148,Inhibitory,I-1,0.0
28ce70bf-c9a3-46fd-92e9-96771fd84f5b,1,Female,Naive,0.11,1524.492202,-498.2409213,Inhibitory,I-5,0.0
3ce48f14-5786-46ec-b85e-54b0ca284f21,1,Female,Naive,0.11,1530.70152,-439.9786759,Ambiguous,,0.0
9a0ce6eb-97dd-43ae-84f2-10f984022d8b,1,Female,Naive,0.11,1532.194957,-344.8078835,Ambiguous,,0.794816279
370b11aa-1ccc-4bbf-9f36-974aece9d8cc,1,Female,Naive,0.11,1530.87084,-421.49351,Ambiguous,,0.0
39b1705a-9881-4fb5-bfc5-8032f8e4029c,1,Female,Naive,0.11,1535.613693,-387.5543311,Inhibitory,I-1,0.0
51da8dfa-938a-4175-9b55-f0d06e80d7ae,1,Female,Naive,0.11,1537.831809,-350.5184461,OD Mature 2,,0.0
1953d83e-aeb7-4870-8d80-805aeb24c952,1,Female,Naive,0.11,1543.807764,-391.5316478,Inhibitory,I-1,0.0
388111c1-4b55-4442-8ba4-7c88911d94fa,1,Female,Naive,0.11,1550.137946,-428.1410197,OD Immature 1,,0.0
df74151a-02e9-4019-9202-0784ea7ed03c,1,Female,Naive,0.11,1550.204622,-415.0648033,Endothelial 1,,0.0
23f3be57-8f31-4ee6-aecb-651fd7f49af4,1,Female,Naive,0.11,1559.38315,-383.1753899,Astrocyte,,0.0
e67bfcf2-eff8-44fa-b2a2-70079658c0e9,1,Female,Naive,0.11,1555.870947,-491.7224056,Inhibitory,I-5,0.0
48036b6e-873e-49d4-b04e-cc9317a6bcc2,1,Female,Naive,0.11,1587.837861,-452.0859435,OD Mature 2,,0.0
0bb77364-b79a-418f-8ca5-d626dae566c5,1,Female,Naive,0.11,1430.816206,-474.9314637,Inhibitory,I-26,0.829110741
4d5ebb7c-5835-4bd4-a8f8-41c2f24994f5,1,Female,Naive,0.11,1451.864352,-495.2099627,OD Immature 1,,0.0
1b6f2e97-4acf-4c96-963f-3bf9d4c4e74c,1,Female,Naive,0.11,1494.334778,-469.558964,OD Mature 2,,0.0
822d0933-91de-467a-aecc-3ad587559ca5,1,Female,Naive,0.11,1496.293004,-377.8045091,Astrocyte,,2.87123914
2395ca13-a20c-4895-b1c3-486413bc2ca3,1,Female,Naive,0.11,1510.560591,-482.0711923,Ambiguous,,0.645621679
4f24a46e-5ed8-4bea-a54e-3d64d3b1d8f2,1,Female,Naive,0.11,1522.968355,-361.6129339,Excitatory,E-13,0.0
805bf473-525c-47ba-992b-3f295d3dbd02,1,Female,Naive,0.11,1581.944966,-440.8074832,Ambiguous,,0.0
6c153665-16ce-42fc-b70d-57678f32578a,1,Female,Naive,0.11,1580.002524,-392.391421,Excitatory,E-3,0.0
3d02b099-0e7a-4631-9c5c-17e86f4309d0,1,Female,Naive,0.11,1412.135282,-453.1477319,Inhibitory,I-20,0.0
08cd10bc-c8dd-4d7f-8d48-bd10c3ec9861,1,Female,Naive,0.11,1451.858728,-328.6690531,OD Mature 2,,0.0
4399c6c2-618c-4427-bda2-437642a236f1,1,Female,Naive,0.11,1486.472139,-326.5899312,Endothelial 1,,0.0
c3b878f2-d228-4d03-a4a5-54e4b13b4049,1,Female,Naive,0.11,1504.056659,-373.093921,Astrocyte,,0.0
6651ce99-3c6c-4863-b7aa-162bae6eb6cd,1,Female,Naive,0.11,1531.731916,-334.4676213,Excitatory,E-13,0.0
eea00429-f9ac-41a6-a6ae-e9a25d5a9f5f,1,Female,Naive,0.11,1548.520517,-337.9231876,Astrocyte,,0.0
5f303df5-07e5-4003-8965-d6ce6e12ac55,1,Female,Naive,0.11,1577.141343,-483.379524,Excitatory,E-20,0.0
d01f1f5f-b026-408e-9f40-f3884228b6a2,1,Female,Naive,0.11,1581.063738,-429.4339248,Inhibitory,I-26,0.0
f4d7caaa-a1af-41dd-be2b-318c68cfeb09,1,Female,Naive,0.11,1405.731428,-169.2608263,Inhibitory,I-1,0.0
f4efd44d-596c-450e-b085-7ebb04183c43,1,Female,Naive,0.11,1407.211636,-183.3521728,Inhibitory,I-6,0.0
4c6594a4-023b-4311-a6a8-59938d0fe184,1,Female,Naive,0.11,1406.985748,-205.9806013,Inhibitory,I-10,0.0
0ae933aa-07e6-440f-ae5a-7dbe9cfca9ae,1,Female,Naive,0.11,1410.162146,-137.279441,Inhibitory,I-6,0.0
5b25bf07-6d14-42df-a8e0-493141213c9b,1,Female,Naive,0.11,1414.328696,-274.6956075,Astrocyte,,0.0
867ce9cf-031f-47ab-88bf-ae2e58039997,1,Female,Naive,0.11,1419.565656,-168.7161684,Astrocyte,,0.0
8a8d560f-c33a-4bcd-a197-942c95c87c03,1,Female,Naive,0.11,1433.288959,-220.9643001,Inhibitory,I-8,0.0
48d5b0ec-e929-4b7a-91fe-a7672bc7a39c,1,Female,Naive,0.11,1430.545219,-246.1933529,Ambiguous,,0.0
5e79966c-a464-4df4-b8af-0d6b74378ad9,1,Female,Naive,0.11,1432.448151,-185.3774964,OD Mature 1,,0.0
0fb7da25-bdb1-41b4-bdad-1a0d85988a7e,1,Female,Naive,0.11,1433.747097,-260.3103103,Inhibitory,I-8,0.0
a6fda1a3-ef2c-46f9-95a1-4dd05bc61263,1,Female,Naive,0.11,1434.385378,-290.7474517,Astrocyte,,0.0
9f9dfb3a-cb61-4927-91a5-c14107e80f98,1,Female,Naive,0.11,1454.995918,-127.526425,Inhibitory,I-1,0.0
d3b86c13-4ec8-464f-b6a3-04760390a771,1,Female,Naive,0.11,1452.606447,-198.1823938,Inhibitory,I-3,0.0
df43f20f-f923-4e5d-b16f-325fc30422c0,1,Female,Naive,0.11,1451.551209,-146.8881609,Inhibitory,I-4,0.0
794acc3c-9c96-40c0-9aec-1db77c6c281a,1,Female,Naive,0.11,1459.115304,-191.7713779,Inhibitory,I-8,0.0
2b373b4c-fb19-41e6-af43-b97dec1aff89,1,Female,Naive,0.11,1461.218745,-245.816231,Astrocyte,,0.0
602b7579-567d-4f33-9c2f-853e0e56565f,1,Female,Naive,0.11,1462.590934,-172.6722248,OD Immature 1,,0.0
aa0dd9ea-321d-489c-a861-811c09b653ba,1,Female,Naive,0.11,1460.068503,-162.8137536,OD Mature 2,,0.0
227128b5-00bc-405b-b2bd-4a3f181f246c,1,Female,Naive,0.11,1467.978734,-241.0427082,Astrocyte,,0.0
ccf7f1d2-d4c0-465d-910f-9648af2efd0b,1,Female,Naive,0.11,1471.223106,-276.0874714,OD Mature 2,,0.0
88fbe498-c3bb-4d91-b888-c3b6a94274e9,1,Female,Naive,0.11,1477.319569,-294.9843332,Inhibitory,I-1,0.0
fb17dbd1-f6d4-4d0e-9005-bc6c81e6a242,1,Female,Naive,0.11,1489.923874,-261.1454593,OD Mature 2,,0.0
fce190f7-af80-4195-ab37-5ca1362c3db7,1,Female,Naive,0.11,1495.512015,-192.6045317,Excitatory,E-13,1.242384073
8ed0f28b-f058-4ef9-be27-69fb15b16a04,1,Female,Naive,0.11,1505.79767,-294.2660451,Excitatory,E-13,0.626784403
c30fa897-5a11-4b42-b165-b5942c3c33ae,1,Female,Naive,0.11,1514.78116,-197.3006342,Endothelial 1,,0.0
956c0c74-d00e-4a7d-b6f6-a9152c39e063,1,Female,Naive,0.11,1520.098391,-269.3299589,Inhibitory,I-5,0.0
bc9450c2-87a4-494c-a6b9-4401d5a536cc,1,Female,Naive,0.11,1523.633767,-250.4881743,OD Mature 2,,0.0
3eef50e4-4f89-403d-b279-b9e4b92fa276,1,Female,Naive,0.11,1529.36088,-184.899636,Astrocyte,,0.0
9a08f980-4784-4d11-b96c-4f5348d53ff7,1,Female,Naive,0.11,1531.067707,-202.1676158,OD Mature 2,,0.0
29fbae8d-8de0-46e2-85c8-d11843797e46,1,Female,Naive,0.11,1530.485211,-237.7932016,Endothelial 1,,3.774523112
5d946a01-5601-4c85-a36d-9c97699cda6f,1,Female,Naive,0.11,1531.72306,-141.576496,OD Mature 2,,0.0
e8ec2560-5342-4a95-a68f-9aa47a07a293,1,Female,Naive,0.11,1532.077145,-290.5716915,Ambiguous,,0.0
4880519e-e87d-46a5-a914-ceb7e36d3448,1,Female,Naive,0.11,1539.563414,-296.9420925,Endothelial 1,,1.166257104
68241ef0-6900-4463-a659-4cc0e43d5b6f,1,Female,Naive,0.11,1552.780056,-279.3315068,Excitatory,E-21,0.0
409efc5d-780e-45f1-b764-31242a3c907a,1,Female,Naive,0.11,1555.354438,-215.1195865,Endothelial 1,,0.0
11598dee-7fb8-4c20-83de-ea0dc721ac4d,1,Female,Naive,0.11,1558.637883,-271.9259243,Inhibitory,I-1,0.474314035
003b6ac7-66bf-4602-9832-a27baf2ad856,1,Female,Naive,0.11,1561.420635,-304.4464497,Astrocyte,,0.0
ada2c6a9-6f1b-4b63-bb01-6076fde60850,1,Female,Naive,0.11,1584.894406,-277.254582,Inhibitory,I-4,1.138799136
ff643f22-52e1-4e23-b798-aa15463afebd,1,Female,Naive,0.11,1590.781589,-270.2659461,Endothelial 1,,0.0
7fcfbc60-5cb2-4309-b715-adec00c9b54d,1,Female,Naive,0.11,1417.914847,-286.3640451,Excitatory,E-21,0.0
e4af320a-0b46-4c4a-b27b-9c8b7c7e1f08,1,Female,Naive,0.11,1472.674436,-154.1856138,Ambiguous,,0.0
e906cdaa-2f9a-4ccf-a37a-6183aa3da665,1,Female,Naive,0.11,1491.841275,-299.5290111,Excitatory,E-4,0.0
6fb7e738-b5eb-4d2b-87d7-8ed1b645deab,1,Female,Naive,0.11,1507.379207,-140.6444751,Inhibitory,I-1,0.0
3dd28b96-afe2-4889-9089-6b85c9b67149,1,Female,Naive,0.11,1529.295768,-223.9161102,Inhibitory,I-19,0.610348971
212816e6-0f1e-453d-a937-1214ce8b8000,1,Female,Naive,0.11,1532.078726,-165.802151,Inhibitory,I-1,0.0
add8ff30-0220-474b-a91d-4d64f813bb79,1,Female,Naive,0.11,1542.62245,-162.9333006,Excitatory,E-21,0.0
291757ce-cd10-467c-855d-d8fb08e8bda1,1,Female,Naive,0.11,1552.71007,-236.2506215,Inhibitory,I-8,0.0
11da11b5-9181-49af-af52-cb06bcd810e3,1,Female,Naive,0.11,1441.315579,-287.2657276,Ambiguous,,0.0
bb41eb8c-246a-400f-ba16-9d8c1dc5f418,1,Female,Naive,0.11,1447.472639,-292.5831047,Inhibitory,I-10,0.0
88b38566-1bee-4878-883a-ea45bef1afc9,1,Female,Naive,0.11,1530.486647,-265.4816711,Inhibitory,I-6,0.0
2470314b-f663-46d9-b258-47f9ae2adafa,1,Female,Naive,0.11,1586.289873,-137.2812617,Inhibitory,I-8,0.557542837
0d7b0abc-c912-4502-a584-4f9da28f3b25,1,Female,Naive,0.11,1506.140781,-132.6226452,Inhibitory,I-21,0.0
60fbc8a5-bd7e-4162-8697-60ae600ad969,1,Female,Naive,0.11,1518.677478,-281.8317534,Inhibitory,I-18,0.0
06ebe88a-8e64-4dc1-b974-1f9c06a4f251,1,Female,Naive,0.11,1414.069842,-72.46588793,Inhibitory,I-8,0.0
8ab925d1-d4ee-49ed-88ea-b691f445700a,1,Female,Naive,0.11,1411.989539,75.98605852,Microglia,,0.0
750d6196-27c6-4840-ae63-40989a2ffec4,1,Female,Naive,0.11,1417.210247,0.522127816,Astrocyte,,0.0
4a46ec33-b48a-4225-baa9-5e7470f1772f,1,Female,Naive,0.11,1421.56219,-43.16259281,Ambiguous,,0.0
e6f98467-4934-4e2d-bf78-49ea96784df0,1,Female,Naive,0.11,1421.703698,-108.9863947,Endothelial 1,,0.0
b6afc8b7-0115-4655-8697-60fd8ae8077a,1,Female,Naive,0.11,1416.477605,49.79857384,Ambiguous,,0.809047624
0f466208-67be-4717-9fd9-86a8783544cc,1,Female,Naive,0.11,1428.162145,-91.32579931,Inhibitory,I-1,0.0
d2754183-37f4-4e12-82a3-52bf2a7667e1,1,Female,Naive,0.11,1431.077319,47.99014178,Endothelial 1,,0.0
dced86a8-1358-444e-857d-4466c098302f,1,Female,Naive,0.11,1437.618323,32.38221236,Ambiguous,,0.563651623
37322f72-5f90-4e91-91db-330c022c3f6a,1,Female,Naive,0.11,1438.914469,6.113263822,Excitatory,E-11,0.574961711
842b9db9-f947-47b8-8b42-081392feb83e,1,Female,Naive,0.11,1440.428971,75.88598656,Inhibitory,I-3,0.0
c9025520-c869-4095-a631-79555312fe22,1,Female,Naive,0.11,1440.396462,-56.06969831,OD Immature 1,,0.0
a395d179-8660-4357-a312-b759b189ac3d,1,Female,Naive,0.11,1449.451413,-40.01774315,OD Immature 1,,0.0
969ee606-adf4-4d65-8474-9aa95f4089d4,1,Female,Naive,0.11,1448.958442,-9.404862949,Astrocyte,,1.053288619
5161723f-d349-4d19-87c3-019bb2ecc897,1,Female,Naive,0.11,1454.6155,25.54691485,Excitatory,E-21,0.0
dbafa566-1135-4323-a5f7-0348ef72bb23,1,Female,Naive,0.11,1449.46383,-63.08545225,Excitatory,E-21,0.0
7eda0ab5-2378-40b3-892e-939a26f0f932,1,Female,Naive,0.11,1469.716959,-52.88794565,Endothelial 1,,0.0
5b00262d-7e54-4e0b-8919-6544e2264bed,1,Female,Naive,0.11,1472.019895,34.94615891,Inhibitory,I-6,0.0
0ea82361-bb5e-4c18-af0f-281868be5dfb,1,Female,Naive,0.11,1474.783573,-1.282140546,Inhibitory,I-6,1.503571506
c61929bb-9794-4803-8769-488a0585082f,1,Female,Naive,0.11,1477.612194,-23.45447769,Ambiguous,,0.0
ca2c0f8e-73d1-4aaa-92c1-3ba7f34b055c,1,Female,Naive,0.11,1478.948707,-56.84378324,Inhibitory,I-8,0.847225861
6140b39b-a49e-4c97-ac40-e2f9980376b1,1,Female,Naive,0.11,1483.257043,-104.121979,Ambiguous,,0.0
baed2a69-174a-41c9-95a6-120aa8988976,1,Female,Naive,0.11,1487.027708,18.0120493,Excitatory,E-11,0.0
143cd82a-3fe2-415e-806a-f11b65712b36,1,Female,Naive,0.11,1493.249296,-0.835416602,Astrocyte,,0.0
71a34053-895c-45d6-ac0b-04cda353032d,1,Female,Naive,0.11,1503.830027,-35.19902668,OD Immature 1,,0.0
61d8826c-882c-4436-bef7-b9b0244c42e3,1,Female,Naive,0.11,1502.47435,-96.65516281,Endothelial 1,,0.0
7e88980b-fa5f-4dd6-9828-6fca22c3fb0e,1,Female,Naive,0.11,1510.139423,23.78474597,Endothelial 1,,0.0
b6df549e-eb60-4d05-b808-71a04be64b19,1,Female,Naive,0.11,1514.727148,-8.877536752,Microglia,,0.0
ff9ffec5-9268-4cca-9de4-b55537520d8c,1,Female,Naive,0.11,1521.730158,-95.29160984,Inhibitory,I-8,0.0
daaaa396-96f3-4e43-94ec-2c7ecf8f13b4,1,Female,Naive,0.11,1528.393495,-30.91420686,Ambiguous,,0.0
5fd9d419-d382-472c-91fe-6f76e3b83b77,1,Female,Naive,0.11,1527.28032,23.76514824,Inhibitory,I-10,0.0
