"gene","cell_type","Z_score","p_val"
"SLC25A37","CD4+_T_Cells",0.00675799879296571,0.994607938144269
"SMAP2","CD4+_T_Cells",0.0664484264316283,0.947020816648846
"SRPK1","CD4+_T_Cells",0.074176937790691,0.940869596264229
"STC1","CD4+_T_Cells",0.00608740920775483,0.995142980175262
"TMEM147","CD4+_T_Cells",0.00335591682282512,0.99732237080572
"TOMM7","CD4+_T_Cells",1.39227711162536,0.163838499753777
"TRAC","CD4+_T_Cells",0.0726955052628346,0.942048425368069
"TRAPPC3","CD4+_T_Cells",0.00676930230747477,0.994598919450851
"TUBA4A","CD4+_T_Cells",0.0447574479601951,0.96430064268821
"TYROBP","CD4+_T_Cells",0.00659768408109033,0.994735847925599
"ZEB1","CD4+_T_Cells",0.0682517523156368,0.945585230590999
"ZEB2","CD4+_T_Cells",0.473676522989079,0.635730597346233
"ACTG2","CD8+_T_Cells",0.0136931189966566,0.989074813179232
"ADGRE5","CD8+_T_Cells",0.372774947738592,0.709315949890976
"AIF1","CD8+_T_Cells",0.543498001241569,0.586786966682452
"BACE2","CD8+_T_Cells",0.0287407461982167,0.977071359012037
"C1QA","CD8+_T_Cells",0.0598854394684475,0.952246876701618
"C2orf42","CD8+_T_Cells",0.954265987234048,0.339949020215396
"CCDC6","CD8+_T_Cells",0.0795771928706018,0.936573535131267
"CCL5","CD8+_T_Cells",0.776479947446205,0.437465656231682
"CD247","CD8+_T_Cells",0.488524704545185,0.625178231445938
"CD3E","CD8+_T_Cells",1.17032673608605,0.241869506522939
"CD3G","CD8+_T_Cells",0.87511014733812,0.381513976325366
"CD4","CD8+_T_Cells",0.930091967930181,0.352323469110794
"CD69","CD8+_T_Cells",0.199533204837343,0.841845671826408
"CD8A","CD8+_T_Cells",0.714199783077835,0.475103651005574
"CD8B","CD8+_T_Cells",0.608115606672566,0.543110802003135
"CXCL12","CD8+_T_Cells",1.2899650364447,0.197062797876788
"CXCR4","CD8+_T_Cells",0.607225193507382,0.543701474997055
"CYTIP","CD8+_T_Cells",0.684329219727298,0.493767299839453
"DAPK3","CD8+_T_Cells",0.00223492706276371,0.998216787686595
"DSC2","CD8+_T_Cells",0.071092104167247,0.943324452233516
"DUSP2","CD8+_T_Cells",0.0808649193790434,0.935549378846563
"ESR1","CD8+_T_Cells",0.0516727621742156,0.958789440872186
"FAM107B","CD8+_T_Cells",1.45108316858393,0.146756702737599
"GLIPR1","CD8+_T_Cells",0.00970848440341701,0.9922538718707
"GPR183","CD8+_T_Cells",0.586072229650941,0.557826977176
"GZMA","CD8+_T_Cells",0.578227047651497,0.563110840056792
"HDC","CD8+_T_Cells",0.00524469076053504,0.995815361400315
"HMGA1","CD8+_T_Cells",0.0705251374886809,0.943775693537123
"IL2RG","CD8+_T_Cells",0.766245049402052,0.443530507900785
"JUP","CD8+_T_Cells",0.169570392406978,0.865348008726146
"KRT15","CD8+_T_Cells",0.00536125558251209,0.995722357436296
"LAG3","CD8+_T_Cells",0.42103835479294,0.673727074719167
"LARS","CD8+_T_Cells",0.792163901591027,0.428265113976963
"LDHB","CD8+_T_Cells",0.276338295910333,0.782288244713945
"LPL","CD8+_T_Cells",0.00510365722127242,0.995927888377455
"LPXN","CD8+_T_Cells",1.06306709255619,0.287751526430077
"MEDAG","CD8+_T_Cells",0.0735367754116571,0.941378980733679
"OCIAD2","CD8+_T_Cells",0.076947868790662,0.938665016614527
"PDE4A","CD8+_T_Cells",0.0625392326336845,0.950133419946345
"PIM1","CD8+_T_Cells",0.0566330829667213,0.954837480430245
"POLR2J3","CD8+_T_Cells",0.988739630274608,0.322790547756872
"PTPRC","CD8+_T_Cells",0.269906546964593,0.787232150297485
"QARS","CD8+_T_Cells",0.112857137244645,0.910143818677055
"S100A4","CD8+_T_Cells",1.76675229129609,0.0772697217883744
"SERPINB9","CD8+_T_Cells",0.672585308325577,0.501211151000342
"SLAMF1","CD8+_T_Cells",0.0652629750663982,0.94796462108762
"SMS","CD8+_T_Cells",1.79195824363123,0.0731396550215094
"TOMM7","CD8+_T_Cells",0.563132463339855,0.573344687245657
"TRAC","CD8+_T_Cells",0.361568294418196,0.717674661225962
"TRAPPC3","CD8+_T_Cells",0.285028409101882,0.775622376957508
"TUBA4A","CD8+_T_Cells",0.0908646830287186,0.927600112926927
"ACTA2","Endothelial",0.118817521638567,0.905419926761874
"ACTG2","Endothelial",0.531019279923988,0.595405418867339
"ADAM9","Endothelial",0.593442984453787,0.552884729266909
"AKR1C1","Endothelial",0.332492099935595,0.739517704068095
"ANGPT2","Endothelial",0.74978351415908,0.453385099318613
"ANKRD28","Endothelial",0.055072240521869,0.956080911425668
"AQP1","Endothelial",0.18416014791914,0.853887822068602
"AVPR1A","Endothelial",0.685147207207494,0.49325103367599
"BACE2","Endothelial",0.0186205619771296,0.98514379959343
"BTNL9","Endothelial",0.109781421235912,0.912582725680721
"CAV1","Endothelial",0.549566131358094,0.582616994245474
"CAVIN2","Endothelial",0.231364065593286,0.817031979349598
"CCL8","Endothelial",0.0970877777667304,0.922656686935457
"CCND1","Endothelial",0.0898495051143246,0.928406807854276
"CCPG1","Endothelial",1.40592549299065,0.159746250391976
"CD93","Endothelial",1.46192340715181,0.143762199876738
"CDC42EP1","Endothelial",0.0768800438744216,0.938718973234637
"CLEC14A","Endothelial",1.33485624969039,0.181923399229657
"CTTN","Endothelial",1.03730317997815,0.29959458424754
"CXCL12","Endothelial",0.636005694052883,0.52477271073437
"DAPK3","Endothelial",0.0658663273499914,0.947484249226384
"DNTTIP1","Endothelial",0.455743372388966,0.648574529095453
"DST","Endothelial",0.489666698684668,0.624369770347815
"EDNRB","Endothelial",0.924781538332863,0.355079555649903
"EGFL7","Endothelial",1.86207636627579,0.0625923267758751
"EIF4EBP1","Endothelial",0.985634151111111,0.324312673209167
"ENAH","Endothelial",1.20599606474962,0.227819007783452
"ESM1","Endothelial",0.80285908303746,0.422056188000471
"FBLIM1","Endothelial",0.410330324684167,0.681563649883381
"FLNB","Endothelial",0.529476982758434,0.596474607428429
"HDC","Endothelial",0.279214373717961,0.780080313495631
"HOXD8","Endothelial",0.609504972734602,0.542189777662928
"HOXD9","Endothelial",0.03413823832863,0.972766916467555
"IL3RA","Endothelial",0.916304554837111,0.359507179693109
"JUP","Endothelial",0.856029232132267,0.391981610431932
"KARS","Endothelial",0.69164074596857,0.489162966704291
"KDR","Endothelial",0.461590665993855,0.644374889429665
"LARS","Endothelial",0.577760697618877,0.563425693313335
"LDHB","Endothelial",1.33807518234411,0.18087192993705
"LGALSL","Endothelial",0.403362111546508,0.686681855251795
"LPL","Endothelial",0.692656602796292,0.488525079525572
"MMRN2","Endothelial",0.28568461002124,0.775119693087404
"MYLK","Endothelial",1.24520655704802,0.213055832965049
"NARS","Endothelial",0.178651970070534,0.858210984657412
"NOSTRIN","Endothelial",2.54535434156726,0.0109166897807311
"OXTR","Endothelial",0.374539824482419,0.708002733393967
"PCOLCE","Endothelial",0.319963028787736,0.748996357155215
"PDE4A","Endothelial",0.699004981413848,0.48454891773393
"PDGFRB","Endothelial",0.160978232499963,0.872110544978156
"PECAM1","Endothelial",1.24508600649533,0.213100137330077
"PELI1","Endothelial",1.0761613197357,0.281855115426334
"PPARG","Endothelial",1.16241166286978,0.245068288090067
"PTN","Endothelial",0.0650512104342753,0.948133226534945
"PTRHD1","Endothelial",0.068372205488701,0.945489346847187
"QARS","Endothelial",2.64257311586889,0.00822786983659673
"RAMP2","Endothelial",0.146828148527034,0.883267666157262
"RAPGEF3","Endothelial",0.694457845170469,0.487395128377018
"SMS","Endothelial",0.543913232247564,0.58650118283419
"SNAI1","Endothelial",1.75931025963841,0.0785248249343367
"SOX17","Endothelial",1.4366329127414,0.150822326522028
"SQLE","Endothelial",0.0195696640254132,0.984386663798166
"SVIL","Endothelial",1.38071279514008,0.167367285572207
"TCF4","Endothelial",0.383731598866945,0.701177389790913
"TCIM","Endothelial",1.45948729181205,0.14443103584753
"TMEM147","Endothelial",0.372722389024565,0.709355071257239
"TOMM7","Endothelial",0.754223166009227,0.45071522943095
"TRAPPC3","Endothelial",0.0387995843723697,0.969050176209228
"TUBA4A","Endothelial",0.277465239767942,0.781422893025108
"TUBB2B","Endothelial",1.44368573708377,0.148827395278384
"VWF","Endothelial",0.303336034460096,0.761633787477636
"WARS","Endothelial",0.105611886332669,0.91589029356902
"ZEB1","Endothelial",1.92372720973332,0.0543887855431124
"ZEB2","Endothelial",0.746912631762798,0.455116300539293
"ABCC11","Invasive_Tumor",0.167925062466826,0.86664223309875
"ACTG2","Invasive_Tumor",0.299944441218963,0.764219534859511
"ADAM9","Invasive_Tumor",0.130090773494103,0.896494609772985
"ANKRD30A","Invasive_Tumor",0.959498019804824,0.337307916757722
"AR","Invasive_Tumor",1.04617282397784,0.295481247521984
"C2orf42","Invasive_Tumor",1.15238205055118,0.249164113562972
"C6orf132","Invasive_Tumor",0.507407256087971,0.611869095493682
"CCDC6","Invasive_Tumor",0.781621890839554,0.434436817930334
"CCND1","Invasive_Tumor",0.355743980437473,0.722032305138379
"CD9","Invasive_Tumor",1.20243464669435,0.229195172404094
"CDH1","Invasive_Tumor",1.05729899655712,0.290375151086915
"CEACAM6","Invasive_Tumor",1.15442200057305,0.248327199681395
"CLDN4","Invasive_Tumor",2.07192146800122,0.038272765543615
"CTTN","Invasive_Tumor",0.392584349838476,0.69462650041953
"DAPK3","Invasive_Tumor",0.663314853942572,0.507128925230385
"DMKN","Invasive_Tumor",3.73553144137769,0.000187319172260591
"DNTTIP1","Invasive_Tumor",1.1417612155137,0.25355328779491
"DSC2","Invasive_Tumor",1.3296916367334,0.183619891489464
"DSP","Invasive_Tumor",1.21094121695238,0.225917934462887
"DST","Invasive_Tumor",0.373259357491871,0.708955422156508
"EIF4EBP1","Invasive_Tumor",0.779755500817151,0.435534803572426
"ELF3","Invasive_Tumor",0.388502404989737,0.697644274643164
"ENAH","Invasive_Tumor",0.402107197487576,0.687605136003878
"EPCAM","Invasive_Tumor",0.228734004194253,0.819075663809746
"ERBB2","Invasive_Tumor",0.404662325885847,0.685725738473852
"FASN","Invasive_Tumor",0.69580380669222,0.486551704966322
"FLNB","Invasive_Tumor",0.295635438484922,0.767508506719274
"FOXA1","Invasive_Tumor",0.611746553774431,0.540705455751117
"FSTL3","Invasive_Tumor",0.311055609599611,0.755758346654583
"GATA3","Invasive_Tumor",0.0286664134792068,0.977130643513736
"HDC","Invasive_Tumor",0.30111842616274,0.763324190682761
"HMGA1","Invasive_Tumor",1.45932164373726,0.144476601010513
"HOOK2","Invasive_Tumor",0.190750626205445,0.848720972869024
"JUP","Invasive_Tumor",0.615410351627194,0.538283756862625
"KARS","Invasive_Tumor",2.14252390952264,0.0321513467873669
"KLF5","Invasive_Tumor",0.254395792251436,0.799189801361446
"KRT15","Invasive_Tumor",1.1363625965361,0.255804842981921
"KRT7","Invasive_Tumor",0.531273434713988,0.595229311489593
"KRT8","Invasive_Tumor",0.379314974172887,0.704453981287797
"LARS","Invasive_Tumor",1.82700343983678,0.0676992521997059
"LYPD3","Invasive_Tumor",1.58695343779543,0.11252319066304
"MDM2","Invasive_Tumor",0.604192443144494,0.545715704490233
"MLPH","Invasive_Tumor",0.419187810858051,0.675078879593388
"MYO5B","Invasive_Tumor",1.51082656746139,0.130832643937249
"NARS","Invasive_Tumor",1.63086361492763,0.102919100689118
"OCIAD2","Invasive_Tumor",0.236897733053447,0.812736128699914
"OXTR","Invasive_Tumor",0.332225334365912,0.739719115097574
"POLR2J3","Invasive_Tumor",0.200261015361504,0.841276450152027
"PTRHD1","Invasive_Tumor",0.691129420080286,0.489484213322198
"QARS","Invasive_Tumor",0.96161140607177,0.336244839812608
"RORC","Invasive_Tumor",0.222994494489103,0.823539791390962
"S100A14","Invasive_Tumor",0.590712935333363,0.554712779389908
"SCD","Invasive_Tumor",1.52467890146102,0.127339206723878
"SDC4","Invasive_Tumor",0.171102196629591,0.864143408683617
"SERHL2","Invasive_Tumor",0.482810908657989,0.629230004515893
"SH3YL1","Invasive_Tumor",1.02065798697057,0.307416505993928
"SLC5A6","Invasive_Tumor",0.400890268729951,0.688500914825101
"SMS","Invasive_Tumor",0.281985753615859,0.77795443418737
"SQLE","Invasive_Tumor",0.498665657731352,0.618014941957146
"TACSTD2","Invasive_Tumor",0.688250028326816,0.491295344451707
"TCIM","Invasive_Tumor",0.556885261755899,0.57760582492298
"TFAP2A","Invasive_Tumor",0.123974573734248,0.901335406949918
"TMEM147","Invasive_Tumor",0.124542690416665,0.900885601410515
"TOMM7","Invasive_Tumor",0.79257760837238,0.42802395885083
"TRAF4","Invasive_Tumor",1.72710257558975,0.0841492431380097
"TRAPPC3","Invasive_Tumor",1.65019116004715,0.0989038442973036
"TUBB2B","Invasive_Tumor",1.11077119387435,0.266666848685925
"USP53","Invasive_Tumor",0.240586255518285,0.809875803843052
"ZNF562","Invasive_Tumor",0.0553475245777571,0.955861601026592
"ACTG2","Macrophages_1",1.86881335507548,0.0616487861604924
"ADAM9","Macrophages_1",0.291028446419488,0.771029563578117
"AIF1","Macrophages_1",0.231567380773633,0.816874045251913
"APOC1","Macrophages_1",0.554331887544475,0.579351731100145
"BASP1","Macrophages_1",1.08188922081003,0.279301755106963
"C1QA","Macrophages_1",0.427315298321351,0.669149691553271
"C1QC","Macrophages_1",0.708598244870456,0.478573825790527
"CCDC6","Macrophages_1",1.00923576320176,0.31286157888192
"CCL8","Macrophages_1",0.085219862345379,0.932086600153246
"CCND1","Macrophages_1",0.620740551811004,0.534770343337428
"CD14","Macrophages_1",0.258522279307063,0.796003856772907
"CD163","Macrophages_1",1.21141459082018,0.225736550125909
"CD4","Macrophages_1",1.44402836240817,0.148730997364225
"CD68","Macrophages_1",1.15633938409066,0.247542364911875
"CD83","Macrophages_1",0.227656434658027,0.819913343190789
"CD86","Macrophages_1",1.19140123968807,0.233496106502583
"CEACAM6","Macrophages_1",0.461331981316255,0.644560443296572
"CLDN4","Macrophages_1",0.094272834814579,0.924892428469104
"CXCL16","Macrophages_1",0.501982340379087,0.615679943261222
"DNTTIP1","Macrophages_1",1.10094430379118,0.270920898293495
"DSC2","Macrophages_1",0.553633318569314,0.579829818802019
"EIF4EBP1","Macrophages_1",0.789241056219516,0.429971130088367
"ENAH","Macrophages_1",1.32149042269174,0.1863378938318
"ERBB2","Macrophages_1",0.362450981862929,0.717015047567071
"FCER1G","Macrophages_1",1.09449416374929,0.273738305656092
"FCGR3A","Macrophages_1",0.767074884197739,0.443036993754925
"FGL2","Macrophages_1",0.671213771711497,0.502084356667553
"GLIPR1","Macrophages_1",0.60352066684131,0.546162371185739
"GPR183","Macrophages_1",0.301779546052736,0.762820124242505
"HAVCR2","Macrophages_1",0.167784526867874,0.866752795696995
"HMGA1","Macrophages_1",0.804739842417337,0.42096982281905
"IGSF6","Macrophages_1",2.10729333133087,0.0350921610550557
"ITGAM","Macrophages_1",0.104797680700921,0.916536350449222
"ITGAX","Macrophages_1",0.413212748710514,0.679450748477946
"KARS","Macrophages_1",0.0783160556499492,0.937576646127137
"LGALSL","Macrophages_1",0.765244347080471,0.444126056807581
"LPL","Macrophages_1",0.664672026089678,0.506260289833752
"LYZ","Macrophages_1",0.152983722556213,0.878411111701187
"MAP3K8","Macrophages_1",1.47658804732693,0.139786097649207
"MDM2","Macrophages_1",1.14586991519641,0.251848981027557
"MNDA","Macrophages_1",1.21624096793479,0.223893141680064
"MRC1","Macrophages_1",1.58277471663968,0.113472821399692
"NARS","Macrophages_1",0.538752181954983,0.590057862447347
"PDE4A","Macrophages_1",0.0765697911474706,0.938965791549957
"PDK4","Macrophages_1",0.0987422473669878,0.921342924204398
"PELI1","Macrophages_1",1.59153414962507,0.111489416366177
"PTRHD1","Macrophages_1",1.53043596872986,0.125908851501928
"QARS","Macrophages_1",0.619841631125824,0.535362057043048
"S100A14","Macrophages_1",1.69926424037581,0.0892694071199904
"SH3YL1","Macrophages_1",1.13384757342035,0.256858491521998
"SMS","Macrophages_1",1.07888226604009,0.280640215369341
"TMEM147","Macrophages_1",0.162952359060311,0.870555945156146
"TOMM7","Macrophages_1",0.78855772534718,0.430370547373429
"TRAPPC3","Macrophages_1",0.304153619474075,0.761010858163361
"TUBB2B","Macrophages_1",0.452018002290917,0.651256013574125
"TYROBP","Macrophages_1",0.663544632989586,0.506981803945197
"USP53","Macrophages_1",0.624806487442997,0.532098072313608
"ZEB2","Macrophages_1",0.883258697100913,0.377096514147446
"ZNF562","Macrophages_1",0.0140436009484453,0.988795195933373
"ABCC11","Prolif_Invasive_Tumor",1.29714525451915,0.194581213068834
"ACTG2","Prolif_Invasive_Tumor",0.902501035987874,0.366790771354035
"ADAM9","Prolif_Invasive_Tumor",0.703604251774669,0.481679262799801
"ANKRD28","Prolif_Invasive_Tumor",0.0744741853998536,0.940633081178936
"ANKRD30A","Prolif_Invasive_Tumor",0.129547023057864,0.896924819379423
"AR","Prolif_Invasive_Tumor",0.400204499967993,0.689005900476881
"BASP1","Prolif_Invasive_Tumor",0.510794630212731,0.609494869623898
"C2orf42","Prolif_Invasive_Tumor",0.253660729141737,0.799757675499788
"C6orf132","Prolif_Invasive_Tumor",0.207540054183048,0.835588114843634
"CCDC6","Prolif_Invasive_Tumor",2.55011975206321,0.0107685922906536
"CCND1","Prolif_Invasive_Tumor",1.50437322875461,0.132485293433725
"CD9","Prolif_Invasive_Tumor",1.64447424532133,0.100078279954737
"CDH1","Prolif_Invasive_Tumor",0.906307803795672,0.364772956148324
"CEACAM6","Prolif_Invasive_Tumor",0.0553900482118886,0.955827724043647
"CENPF","Prolif_Invasive_Tumor",0.797377783626594,0.425231657943254
"CLDN4","Prolif_Invasive_Tumor",1.27829884012298,0.201144076661448
"CTTN","Prolif_Invasive_Tumor",0.0713524495497141,0.943117252861044
"DAPK3","Prolif_Invasive_Tumor",0.0670395495177047,0.946550218041916
"DMKN","Prolif_Invasive_Tumor",0.0226081327511438,0.981962856489547
"DNTTIP1","Prolif_Invasive_Tumor",0.238834084299777,0.811234239464338
"DSP","Prolif_Invasive_Tumor",1.00276426091565,0.315974616359318
"DST","Prolif_Invasive_Tumor",2.14489300354338,0.0319614027656515
"EIF4EBP1","Prolif_Invasive_Tumor",0.485646505376991,0.627217817760986
"ELF3","Prolif_Invasive_Tumor",0.360778584352338,0.718264973320571
"ENAH","Prolif_Invasive_Tumor",0.5709017261504,0.568066260800539
"EPCAM","Prolif_Invasive_Tumor",1.84188695064041,0.0654916877848642
"ERBB2","Prolif_Invasive_Tumor",0.789001618228769,0.430111060729037
"FASN","Prolif_Invasive_Tumor",0.981952268860325,0.326123363577996
"FOXA1","Prolif_Invasive_Tumor",0.355717369981167,0.722052235429144
"FSTL3","Prolif_Invasive_Tumor",0.0756673318279589,0.939683766880421
"GATA3","Prolif_Invasive_Tumor",1.3113868027668,0.189727115242528
"HDC","Prolif_Invasive_Tumor",0.690732458780544,0.489733687311028
"HMGA1","Prolif_Invasive_Tumor",0.0431764426268635,0.965560883633221
"HOOK2","Prolif_Invasive_Tumor",0.102030302891825,0.918732622360962
"JUP","Prolif_Invasive_Tumor",1.73352340024412,0.0830026820376925
"KARS","Prolif_Invasive_Tumor",0.171167226035736,0.864092276982841
"KLF5","Prolif_Invasive_Tumor",0.987831455562289,0.323235199450137
"KRT7","Prolif_Invasive_Tumor",2.15297278555066,0.0313208174156847
"KRT8","Prolif_Invasive_Tumor",0.314710454059378,0.752981506110997
"LARS","Prolif_Invasive_Tumor",0.168108266389593,0.866498106263718
"LYPD3","Prolif_Invasive_Tumor",1.1417312019733,0.253565767017535
"MDM2","Prolif_Invasive_Tumor",0.305428076096963,0.760040141094979
"MKI67","Prolif_Invasive_Tumor",1.21198295633951,0.225518904879678
"MLPH","Prolif_Invasive_Tumor",0.0325977843675489,0.973995336711538
"MYO5B","Prolif_Invasive_Tumor",0.0603842866531804,0.951849573253374
"NARS","Prolif_Invasive_Tumor",0.413453166508166,0.679274628613389
"OCIAD2","Prolif_Invasive_Tumor",0.595608599382066,0.551436730539577
"OXTR","Prolif_Invasive_Tumor",0.198952399026424,0.842299980223094
"PCLAF","Prolif_Invasive_Tumor",1.6541324091025,0.0981006124033184
"POLR2J3","Prolif_Invasive_Tumor",1.04162432715146,0.297585885388063
"PTRHD1","Prolif_Invasive_Tumor",0.0885909970234721,0.929406963286179
"QARS","Prolif_Invasive_Tumor",0.40810255499951,0.68319838432718
"RORC","Prolif_Invasive_Tumor",0.39306065539249,0.694274682612279
"RTKN2","Prolif_Invasive_Tumor",0.919619388228704,0.35777169133509
"S100A14","Prolif_Invasive_Tumor",1.26138404987656,0.207170512129029
"SCD","Prolif_Invasive_Tumor",0.123320461315987,0.9018533387148
"SDC4","Prolif_Invasive_Tumor",0.109825912628153,0.912547440044955
"SERHL2","Prolif_Invasive_Tumor",0.766448801787152,0.44340930447976
"SH3YL1","Prolif_Invasive_Tumor",1.86033776793883,0.0628377532967547
"SLC5A6","Prolif_Invasive_Tumor",1.43067635693983,0.152522992336491
"SMS","Prolif_Invasive_Tumor",0.21743959427187,0.827865777475926
"SQLE","Prolif_Invasive_Tumor",1.4038446088158,0.160365127046022
"SRPK1","Prolif_Invasive_Tumor",0.387224512489536,0.698590004603383
"STC1","Prolif_Invasive_Tumor",0.429962568513681,0.667222870091353
"SVIL","Prolif_Invasive_Tumor",0.930432426453557,0.352147235918164
"TACSTD2","Prolif_Invasive_Tumor",1.23273413788169,0.21767497090297
"TFAP2A","Prolif_Invasive_Tumor",0.419891952774593,0.674564386723959
"TMEM147","Prolif_Invasive_Tumor",0.164459841648756,0.869369157971472
"TOMM7","Prolif_Invasive_Tumor",0.501630816552192,0.61592723807865
"TOP2A","Prolif_Invasive_Tumor",0.271222533132002,0.786219883351121
"TRAF4","Prolif_Invasive_Tumor",0.322052031486606,0.747413277115639
"TRAPPC3","Prolif_Invasive_Tumor",1.22614882188231,0.220142676268939
"TUBA4A","Prolif_Invasive_Tumor",0.573669276698296,0.566191622498145
