state,row,col,state_rank,fitted_celltype
6,1.8505683412498324,43.99092348866071,6,CD8+_T_Cells
2,2.3384909202055493,52.50941602743989,4,Endothelial
4,2.010161550955206,59.1064576359443,1,Invasive_Tumor
2,1.8726008706861292,62.93648213443397,4,Endothelial
3,2.0381830969334933,67.1835494223748,3,Prolif_Invasive_Tumor
3,2.4200510272957683,68.87127316661959,3,Prolif_Invasive_Tumor
7,2.0240317904963256,88.46138545479424,2,Stromal
4,2.1234406219414836,105.81025014959818,1,Invasive_Tumor
8,2.0600340639911656,108.15324523813749,5,Macrophages_1
4,1.9295500307012963,115.78490803669267,1,Invasive_Tumor
1,1.771496360395572,138.03899112295798,8,B_Cells
7,1.9301314555174245,141.77049798846517,2,Stromal
4,1.9582211533250444,148.25096975070238,1,Invasive_Tumor
3,3.1173246382364397,4.995779236120705,3,Prolif_Invasive_Tumor
4,3.167796682774901,15.298953836505728,1,Invasive_Tumor
6,3.1862204162607113,48.980542830939676,6,CD8+_T_Cells
7,3.057117465050852,50.675128207366825,2,Stromal
4,3.1770282328541457,54.831376533981434,1,Invasive_Tumor
7,2.849120411800669,61.92156620493716,2,Stromal
4,3.2505736310466578,79.27629988311696,1,Invasive_Tumor
8,3.1025859640836018,82.54589242708902,5,Macrophages_1
6,2.9403814329794566,86.97716858639942,6,CD8+_T_Cells
6,3.0977036293074995,90.06360337218989,6,CD8+_T_Cells
3,2.9848856573957887,100.25002244524374,3,Prolif_Invasive_Tumor
3,3.2263258774902854,104.77173833562867,3,Prolif_Invasive_Tumor
6,3.30396336328444,115.93687935811965,6,CD8+_T_Cells
4,3.4371150813066325,123.13391853918235,1,Invasive_Tumor
4,2.7207007329023725,129.07062665089506,1,Invasive_Tumor
4,2.711177238914082,139.9831354934608,1,Invasive_Tumor
4,2.89910682741071,145.80451985799544,1,Invasive_Tumor
4,4.032007413889566,0.02083799517452378,1,Invasive_Tumor
4,4.175233784223245,15.142575459891205,1,Invasive_Tumor
4,4.063126989448321,16.85631580861958,1,Invasive_Tumor
3,3.5955597568351996,31.014895418984608,3,Prolif_Invasive_Tumor
7,3.9387591974743255,39.4179481834099,2,Stromal
4,4.1655949285214495,44.09546733193804,1,Invasive_Tumor
7,4.046018947072877,63.1186247132752,2,Stromal
4,4.152402236062405,77.79276228672163,1,Invasive_Tumor
4,3.955534371477928,80.88982487007928,1,Invasive_Tumor
8,3.9598483862140004,84.93650676588172,5,Macrophages_1
8,4.037312278197657,89.83226451844509,5,Macrophages_1
8,4.082010329441651,107.7581799082717,5,Macrophages_1
4,4.039659944025354,112.68684503101723,1,Invasive_Tumor
4,4.023801729161492,115.95842403243948,1,Invasive_Tumor
7,3.865867542742194,126.16656374870435,2,Stromal
4,4.075512757264184,142.12335611271612,1,Invasive_Tumor
4,4.024364254198288,147.13525630212717,1,Invasive_Tumor
4,5.225896781582384,1.182417371630205,1,Invasive_Tumor
4,5.239783575980302,1.8282353698515592,1,Invasive_Tumor
4,5.0370312834967885,2.8633458563172534,1,Invasive_Tumor
6,4.924943009981977,9.952882869610653,6,CD8+_T_Cells
3,4.872253918509156,17.821748472217628,3,Prolif_Invasive_Tumor
4,5.084698870812822,45.049934202974704,1,Invasive_Tumor
7,5.015468013669712,52.867368833740834,2,Stromal
7,4.9312292648857845,64.22279054837617,2,Stromal
4,5.008719371366849,69.82442969149423,1,Invasive_Tumor
4,4.8759998312103745,87.11250835670498,1,Invasive_Tumor
6,5.139606406814444,102.33575207989881,6,CD8+_T_Cells
4,4.910574287042801,106.75695491637377,1,Invasive_Tumor
4,5.2449015409610995,115.88973537111106,1,Invasive_Tumor
8,5.08069832835816,117.84636830472517,5,Macrophages_1
2,5.118715704647413,121.78794523623493,4,Endothelial
5,4.7810176308517915,123.05213769618204,7,T_Cell_&_Tumor_Hybrid
4,5.033876486611733,130.10006390389734,1,Invasive_Tumor
4,5.148111290219255,132.85343851255612,1,Invasive_Tumor
4,4.809259879638413,133.89750347489715,1,Invasive_Tumor
7,4.946756298799276,137.04848215048523,2,Stromal
7,5.006522909338671,138.06279234859107,2,Stromal
4,5.725376535950649,17.777725413538437,1,Invasive_Tumor
2,6.0630318784084585,27.460326900556172,4,Endothelial
8,6.169232129517007,40.95331179023376,5,Macrophages_1
2,5.8280968118336025,42.0176239408924,4,Endothelial
4,6.0701091957328215,44.87438619746824,1,Invasive_Tumor
4,5.737543317752514,58.94826091278046,1,Invasive_Tumor
3,5.99226089814679,59.8191422722513,3,Prolif_Invasive_Tumor
4,5.676845529059341,71.32564774160356,1,Invasive_Tumor
4,6.224283541647133,80.63056249782363,1,Invasive_Tumor
2,6.081780107587366,90.96301012710576,4,Endothelial
4,5.995076608824844,116.13222289269453,1,Invasive_Tumor
7,5.844967676166168,123.68055715114845,2,Stromal
7,6.254751186031755,127.09220319274864,2,Stromal
5,6.393420349850947,135.26330128054175,7,T_Cell_&_Tumor_Hybrid
2,5.628403627110649,137.05927393435599,4,Endothelial
3,6.247232806090564,141.00000150244426,3,Prolif_Invasive_Tumor
4,6.325530150629781,143.99315783998148,1,Invasive_Tumor
4,6.067602339314895,147.94370013588986,1,Invasive_Tumor
4,5.760146393532962,149.11603552894252,1,Invasive_Tumor
4,7.172669063508804,16.82729468069639,1,Invasive_Tumor
4,6.96381593958437,25.065362612395507,1,Invasive_Tumor
4,6.879215874441349,29.932294854971683,1,Invasive_Tumor
4,6.7539883728666075,51.88367542994698,1,Invasive_Tumor
6,7.110107499195243,59.76872488154117,6,CD8+_T_Cells
7,7.158561373183869,72.13490564386788,2,Stromal
3,6.875293854064042,73.8818709242463,3,Prolif_Invasive_Tumor
7,7.104115267414675,101.21550399644012,2,Stromal
4,6.7711317220753715,138.99439091621554,1,Invasive_Tumor
8,8.16037220637427,0.9993815524084886,5,Macrophages_1
8,8.00931345968483,1.780425458153736,5,Macrophages_1
4,7.96268604561853,13.799976856010664,1,Invasive_Tumor
2,7.979650825494171,23.10939964592909,4,Endothelial
3,8.173777231401173,26.9807624613522,3,Prolif_Invasive_Tumor
8,8.150082327973001,34.011748486122215,5,Macrophages_1
3,8.105893064870543,38.13020290112833,3,Prolif_Invasive_Tumor
7,8.027540241999477,42.10436896728947,2,Stromal
3,8.01556422558254,52.92883353924624,3,Prolif_Invasive_Tumor
4,8.123676052399706,62.57887723832538,1,Invasive_Tumor
8,8.046498911835748,70.62700946801758,5,Macrophages_1
7,8.136510281372898,82.08806262182344,2,Stromal
3,7.937976645296388,112.71216112819118,3,Prolif_Invasive_Tumor
4,7.513032447178572,113.82127797173212,1,Invasive_Tumor
7,8.207764920371883,128.1163478577939,2,Stromal
7,8.437395929394851,144.88467862267584,2,Stromal
2,9.088272888713716,1.9836595463181337,4,Endothelial
3,8.9799689533433,14.600650892216391,3,Prolif_Invasive_Tumor
4,8.972711051220793,17.087236303180173,1,Invasive_Tumor
8,8.976189162445039,18.241688520836306,5,Macrophages_1
4,9.00348188166,23.75712532730471,1,Invasive_Tumor
4,8.775596254250623,34.93129999487993,1,Invasive_Tumor
2,8.896581108415955,46.928195878556096,4,Endothelial
4,8.800594634469947,64.50302091828901,1,Invasive_Tumor
2,9.049759832277553,66.90486998454855,4,Endothelial
7,8.940671769525828,82.8861670888509,2,Stromal
4,9.099042264795592,84.72128860660554,1,Invasive_Tumor
3,8.9650593680515,106.8250918958621,3,Prolif_Invasive_Tumor
3,9.197267037564249,110.04937065421713,3,Prolif_Invasive_Tumor
3,9.042706780267089,112.06827780941508,3,Prolif_Invasive_Tumor
3,9.438139945793946,133.06497371044765,3,Prolif_Invasive_Tumor
8,8.620727815421782,135.8848095607693,5,Macrophages_1
2,8.870616662349018,136.83501909610032,4,Endothelial
7,9.180297378329742,146.02907759509006,2,Stromal
6,10.50566514136128,5.921371568288063,6,CD8+_T_Cells
4,9.950273044456909,15.207283402117161,1,Invasive_Tumor
1,10.008733798635678,27.232861729424727,8,B_Cells
3,9.954737151497278,36.90547737474963,3,Prolif_Invasive_Tumor
8,10.266291422517519,47.67330260826855,5,Macrophages_1
7,9.942538427304797,60.03667195262713,2,Stromal
3,10.136013967975622,80.86622090007486,3,Prolif_Invasive_Tumor
4,9.936039680220265,97.16445941406378,1,Invasive_Tumor
7,9.745488248950801,101.14001990354608,2,Stromal
4,10.062709544092687,115.78987812816439,1,Invasive_Tumor
2,10.100636962687066,118.20964611187229,4,Endothelial
7,10.258645176506452,127.27845546805176,2,Stromal
4,9.977910594716537,138.07724477657976,1,Invasive_Tumor
4,9.876527587257527,144.1220292073301,1,Invasive_Tumor
8,10.112552219323804,144.89581439096276,5,Macrophages_1
3,11.048147418447547,11.828167920366392,3,Prolif_Invasive_Tumor
4,11.056133015424528,27.25097737428513,1,Invasive_Tumor
3,10.985377459250545,28.04822182340943,3,Prolif_Invasive_Tumor
4,11.232067713998754,32.98166496007319,1,Invasive_Tumor
3,11.073898543275146,38.98621499610064,3,Prolif_Invasive_Tumor
2,11.380931741668196,40.15055229306137,4,Endothelial
4,11.222211339712102,44.95686974675818,1,Invasive_Tumor
7,11.131809959220043,52.9003144197829,2,Stromal
7,10.674512331876748,56.93905127883771,2,Stromal
6,11.120463856059125,58.967500559795326,6,CD8+_T_Cells
4,11.084056440729412,61.90270572958636,1,Invasive_Tumor
2,11.16219033456071,66.01765646213306,4,Endothelial
5,11.208888418941452,67.9016802746247,7,T_Cell_&_Tumor_Hybrid
7,10.919824361642215,71.90901443147557,2,Stromal
2,11.164801123690081,91.39730783954543,4,Endothelial
8,10.887538913796183,100.00145209679717,5,Macrophages_1
5,11.390975615001807,117.34159723618376,7,T_Cell_&_Tumor_Hybrid
2,10.73360966669655,119.79904707841195,4,Endothelial
4,10.647862287920244,121.15096334685622,1,Invasive_Tumor
4,10.66985574683518,125.002263601425,1,Invasive_Tumor
2,10.821888883167391,128.33820200366364,4,Endothelial
7,10.776176920288055,147.9069627305745,2,Stromal
8,12.391215780740728,0.35846459787057,5,Macrophages_1
4,11.934700100384363,1.882270780300329,1,Invasive_Tumor
2,11.731464842124513,3.0015254896425723,4,Endothelial
4,12.222876595355958,17.7687828133589,1,Invasive_Tumor
8,11.882695212235681,19.99308976967575,5,Macrophages_1
4,11.752629324691721,22.95863537927235,1,Invasive_Tumor
7,12.17516778552986,29.77812283545666,2,Stromal
8,12.124672435315606,47.630800689571075,5,Macrophages_1
8,11.913008663408954,52.17928138846983,5,Macrophages_1
4,12.281508000048246,83.09902751564337,1,Invasive_Tumor
1,12.025820315942145,83.86073229657293,8,B_Cells
2,12.32338991977146,93.97864127270613,4,Endothelial
8,12.10054817639998,98.85495923086725,5,Macrophages_1
4,12.311761108123973,106.97238506873079,1,Invasive_Tumor
3,12.021880539285085,114.05000853774975,3,Prolif_Invasive_Tumor
8,11.756051120604193,116.07062313141402,5,Macrophages_1
2,12.48987372981228,121.8998046252768,4,Endothelial
2,11.890845166403487,123.95803912460256,4,Endothelial
7,11.96023242742222,141.10322337689334,2,Stromal
7,11.85992029901575,142.86813470980067,2,Stromal
4,11.959321110207089,148.88888857690853,1,Invasive_Tumor
7,13.048533888216358,9.016370041719467,2,Stromal
4,13.0403660357748,22.0989524497188,1,Invasive_Tumor
2,13.132204057519738,31.915210049751973,4,Endothelial
3,13.358431641795114,45.15930615973062,3,Prolif_Invasive_Tumor
4,12.975907085642298,47.98598717680079,1,Invasive_Tumor
4,12.753375852910715,50.86545149393917,1,Invasive_Tumor
3,12.763536374698074,68.01888308144925,3,Prolif_Invasive_Tumor
2,12.866849096360175,72.70866194119439,4,Endothelial
7,12.665160838476213,73.63282019174183,2,Stromal
3,13.165005964887797,81.06780502592211,3,Prolif_Invasive_Tumor
4,12.900357287273785,87.64473533204657,1,Invasive_Tumor
2,12.937803004339429,94.83961058335967,4,Endothelial
8,12.9996217034324,131.19973411777988,5,Macrophages_1
8,12.720675915080914,136.06633881285228,5,Macrophages_1
3,12.827736727844792,147.83000662638744,3,Prolif_Invasive_Tumor
8,13.134942305137594,148.99700191426763,5,Macrophages_1
4,14.12370782615726,4.7132208543834,1,Invasive_Tumor
2,13.911365613859873,5.772161937184874,4,Endothelial
6,14.362106982825091,29.96643638068589,6,CD8+_T_Cells
7,13.738854615488453,34.11748991028532,2,Stromal
8,13.931002557969004,42.99325409579987,5,Macrophages_1
8,13.953832051372906,52.98314114657887,5,Macrophages_1
4,13.441382999970692,70.86993113394593,1,Invasive_Tumor
3,14.387505762723215,80.01490364850602,3,Prolif_Invasive_Tumor
2,14.073266402908011,95.15920356309476,4,Endothelial
7,13.791082123618441,96.22074960469232,2,Stromal
3,14.410234688571489,99.06855468220417,3,Prolif_Invasive_Tumor
7,14.117132400034476,106.02439563778813,2,Stromal
4,14.085905228004393,107.07103453556074,1,Invasive_Tumor
3,13.878600320359991,113.1050720416018,3,Prolif_Invasive_Tumor
4,14.021244544807043,127.90364472518685,1,Invasive_Tumor
5,13.694863936754128,134.9261776168087,7,T_Cell_&_Tumor_Hybrid
3,14.15900521888497,142.86731100519546,3,Prolif_Invasive_Tumor
2,13.925112336231356,143.874240114706,4,Endothelial
4,15.026809639310924,16.376605907264572,1,Invasive_Tumor
8,15.24041097243994,27.156987544459053,5,Macrophages_1
8,15.056949622169812,42.86305205886528,5,Macrophages_1
4,15.052493489092654,51.00846335584821,1,Invasive_Tumor
8,15.055299860964437,52.06149784053005,5,Macrophages_1
3,14.853345679220938,61.98200831349575,3,Prolif_Invasive_Tumor
4,15.167200943886854,69.8072491212179,1,Invasive_Tumor
6,15.308671822160896,76.28930572847771,6,CD8+_T_Cells
2,15.151761132019587,79.76231507899357,4,Endothelial
4,15.176981762892977,110.17366807623203,1,Invasive_Tumor
6,15.824543696216363,13.010807391268894,6,CD8+_T_Cells
8,15.826442555425414,21.837305639020755,5,Macrophages_1
2,15.711824795141633,24.967699177090207,4,Endothelial
8,16.24645061416569,31.629900173443797,5,Macrophages_1
8,15.949164026478526,35.0549945138881,5,Macrophages_1
8,16.2799687884962,38.14569292131403,5,Macrophages_1
3,15.84361766346264,68.89398780912707,3,Prolif_Invasive_Tumor
2,15.912498203434284,82.05957158560133,4,Endothelial
3,16.01908501743825,82.50022114505785,3,Prolif_Invasive_Tumor
2,16.184290013731903,89.89372089171276,4,Endothelial
4,16.012150039159902,101.73251968197366,1,Invasive_Tumor
7,16.042224951001543,119.18505852069929,2,Stromal
3,16.00330551346112,126.0388626374482,3,Prolif_Invasive_Tumor
3,16.035437544055192,130.99055248429985,3,Prolif_Invasive_Tumor
8,15.77670599642305,134.96215426039126,5,Macrophages_1
4,16.016185420194656,148.95142232282274,1,Invasive_Tumor
8,16.962684201297705,1.1570124956297552,5,Macrophages_1
6,16.98863510382283,12.791649439022887,6,CD8+_T_Cells
2,17.09846731118733,47.18645062545107,4,Endothelial
4,16.863864371798222,53.13991777897612,1,Invasive_Tumor
3,16.983098394519075,59.20615086621253,3,Prolif_Invasive_Tumor
4,16.9405276234453,70.93041266631451,1,Invasive_Tumor
3,17.083460400994973,89.21629718410205,3,Prolif_Invasive_Tumor
4,17.15695413020312,90.2001571851549,1,Invasive_Tumor
4,16.808914947525263,130.0899195383828,1,Invasive_Tumor
4,17.117182086220524,136.22457394915907,1,Invasive_Tumor
8,17.41315666404377,137.91173967126346,5,Macrophages_1
8,16.705768614833474,138.98537042160726,5,Macrophages_1
8,16.833965620936976,149.2695199159258,5,Macrophages_1
7,17.823884480031165,1.4034780760439618,2,Stromal
4,17.944180455691342,19.67067304368428,1,Invasive_Tumor
4,18.3245698171908,21.187408687378518,1,Invasive_Tumor
4,18.002670535269434,30.74837681609305,1,Invasive_Tumor
5,17.861061280942554,39.042058300290066,7,T_Cell_&_Tumor_Hybrid
7,18.124360700861114,42.88242037949972,2,Stromal
3,17.88003909378583,74.04113780814356,3,Prolif_Invasive_Tumor
3,18.224682432404386,95.94035227012077,3,Prolif_Invasive_Tumor
4,18.061053408048803,99.07881469034805,1,Invasive_Tumor
4,18.277755879274054,100.1299489381251,1,Invasive_Tumor
4,17.867731151369398,104.93036883687478,1,Invasive_Tumor
5,18.606171422474407,112.13371267920243,7,T_Cell_&_Tumor_Hybrid
3,18.16491692500669,117.94248487469913,3,Prolif_Invasive_Tumor
7,18.13091603051734,130.1369638913684,2,Stromal
8,17.98976231047847,131.23549087877805,5,Macrophages_1
4,18.854880576173116,0.03301701675604387,1,Invasive_Tumor
4,18.826446264475283,2.0466225272733376,1,Invasive_Tumor
4,18.972804534779883,5.6394555899150935,1,Invasive_Tumor
7,18.840546042901373,8.84562190434723,2,Stromal
3,19.056535142449682,12.87546868430887,3,Prolif_Invasive_Tumor
4,18.834780513630538,18.969868077172325,1,Invasive_Tumor
3,19.1242165401678,19.719995422620645,3,Prolif_Invasive_Tumor
8,19.191224340824938,28.7397867842485,5,Macrophages_1
8,18.858831898519544,38.98457860862652,5,Macrophages_1
8,19.238537213550938,44.0415650534626,5,Macrophages_1
3,18.952411612849563,49.19723918565466,3,Prolif_Invasive_Tumor
7,19.231057577217644,61.28655128532443,2,Stromal
5,19.087633269458248,62.105651699903056,7,T_Cell_&_Tumor_Hybrid
4,19.22446566433142,63.926453605035206,1,Invasive_Tumor
3,18.800596040894064,77.1383441718739,3,Prolif_Invasive_Tumor
4,18.978641202644155,93.84033065034703,1,Invasive_Tumor
2,19.29028585211819,115.04276354544959,4,Endothelial
4,18.876392630463684,116.35799518590794,1,Invasive_Tumor
4,18.592559754863842,133.29471478643515,1,Invasive_Tumor
5,18.611482163704707,135.93952291954696,7,T_Cell_&_Tumor_Hybrid
4,18.49871186946479,140.19407274089386,1,Invasive_Tumor
4,18.577167215616633,142.9224165958948,1,Invasive_Tumor
4,18.917672167362305,146.8769787979225,1,Invasive_Tumor
4,20.255705616568346,1.678132526455857,1,Invasive_Tumor
4,19.911554144097366,6.107378032621833,1,Invasive_Tumor
5,20.064705470720288,11.061188156833177,7,T_Cell_&_Tumor_Hybrid
4,19.97800170196728,19.196898803434348,1,Invasive_Tumor
5,20.001709789087204,26.161184429487285,7,T_Cell_&_Tumor_Hybrid
5,19.966360232051056,28.940095933231124,7,T_Cell_&_Tumor_Hybrid
8,19.965163931138402,34.172620321952756,5,Macrophages_1
5,20.092232819995402,37.376146150924825,7,T_Cell_&_Tumor_Hybrid
2,19.764803465711736,82.46025675237577,4,Endothelial
4,20.202025435466943,100.15449116091312,1,Invasive_Tumor
4,20.184003586649553,106.05769517765307,1,Invasive_Tumor
5,19.96098853182482,107.07773281738847,7,T_Cell_&_Tumor_Hybrid
4,20.161078684846437,123.01667793373053,1,Invasive_Tumor
3,19.859731114748566,127.8848862233354,3,Prolif_Invasive_Tumor
4,19.89255539522493,131.31545828037306,1,Invasive_Tumor
8,20.031252770054017,132.15250129399507,5,Macrophages_1
4,20.961955794983027,7.0292993399400645,1,Invasive_Tumor
8,20.910252393465676,15.297524193669263,5,Macrophages_1
8,20.86551039224268,34.16794629508923,5,Macrophages_1
6,20.88850105564279,35.748744357573145,6,CD8+_T_Cells
8,21.187833748839296,41.24732775333086,5,Macrophages_1
3,20.61133531886633,51.91811374761701,3,Prolif_Invasive_Tumor
4,21.070498872873866,60.73648359235838,1,Invasive_Tumor
4,20.952712609637402,64.05797188029857,1,Invasive_Tumor
4,21.145562699999928,74.9379606199333,1,Invasive_Tumor
7,21.103014722727874,77.85110543898875,2,Stromal
7,20.443493106469415,86.31670945833466,2,Stromal
3,21.116929322095487,111.01194443508726,3,Prolif_Invasive_Tumor
8,21.064854848689684,112.9895552023686,5,Macrophages_1
4,21.004372567325312,124.9497269708746,1,Invasive_Tumor
8,21.90626523674442,7.921403533419436,5,Macrophages_1
4,22.170656244391125,9.03775584073179,1,Invasive_Tumor
4,21.917394138057794,9.935771251367235,1,Invasive_Tumor
4,22.366943525329937,21.647668639350474,1,Invasive_Tumor
3,22.112876571098862,31.789124992817857,3,Prolif_Invasive_Tumor
2,22.427565613487896,35.0234486364224,4,Endothelial
4,21.842893200615954,42.90594534448682,1,Invasive_Tumor
2,21.64881487195343,45.85949189172175,4,Endothelial
7,22.142957919497164,49.86641229670611,2,Stromal
4,22.170540812345056,52.00553101073819,1,Invasive_Tumor
2,22.007072019410952,54.186238942133095,4,Endothelial
2,21.69224135085107,63.23890128253833,4,Endothelial
3,21.910420963056776,65.13932830494649,3,Prolif_Invasive_Tumor
4,22.123597106784068,79.91526364591174,1,Invasive_Tumor
4,21.963164734869252,82.38434763358337,1,Invasive_Tumor
4,21.97680296290552,87.35554671929162,1,Invasive_Tumor
3,21.964908206267648,94.35263165670992,3,Prolif_Invasive_Tumor
7,21.8132170688747,119.90570936805935,2,Stromal
4,21.893395934783282,125.12428692854836,1,Invasive_Tumor
5,21.714688915895895,129.14205085649488,7,T_Cell_&_Tumor_Hybrid
7,22.353591989662206,138.11698654661672,2,Stromal
4,21.904925424972404,141.11375095920377,1,Invasive_Tumor
4,22.095522036363512,142.10980454154688,1,Invasive_Tumor
3,22.795622811071738,16.939513707828947,3,Prolif_Invasive_Tumor
7,23.158905647920218,19.241463406100042,2,Stromal
7,22.62536780447294,23.2755333232463,2,Stromal
6,23.18412302361099,30.127256786003585,6,CD8+_T_Cells
4,22.992926415024257,34.01105947069981,1,Invasive_Tumor
4,23.422121010720144,78.08116342338262,1,Invasive_Tumor
4,22.738693185431195,81.24969145659745,1,Invasive_Tumor
1,23.01527609603192,86.97450367781562,8,B_Cells
5,23.073446362776775,92.13988713332026,7,T_Cell_&_Tumor_Hybrid
8,23.24657983847525,95.85294990799434,5,Macrophages_1
4,22.915428607721847,102.07584321987218,1,Invasive_Tumor
4,23.017292881304858,112.74506763589599,1,Invasive_Tumor
5,22.571506654184525,122.77261723558611,7,T_Cell_&_Tumor_Hybrid
6,22.833966227195457,124.41769636090982,6,CD8+_T_Cells
3,24.090323190111047,6.026329363448045,3,Prolif_Invasive_Tumor
2,24.220834865260642,13.22074296360604,4,Endothelial
7,23.943652746186878,15.464631724730502,2,Stromal
7,24.41127110463966,33.95246030726621,2,Stromal
4,24.35204984528982,38.96484334804833,1,Invasive_Tumor
7,23.987869501645037,58.88835229188998,2,Stromal
4,23.517299399765243,64.0279311136469,1,Invasive_Tumor
8,23.644486724838803,75.82673094964571,5,Macrophages_1
4,23.844428234674517,83.25117222868411,1,Invasive_Tumor
4,24.223168221584835,87.13178657759866,1,Invasive_Tumor
8,24.062054457556755,87.77112885200036,5,Macrophages_1
7,23.581150436755436,94.0969309435348,2,Stromal
4,23.954246834225966,102.06290398061965,1,Invasive_Tumor
3,24.322672274912623,112.32217629547654,3,Prolif_Invasive_Tumor
4,23.92503906253947,114.2111737204366,1,Invasive_Tumor
4,23.850006076544865,123.77633603262409,1,Invasive_Tumor
4,24.410924820503624,136.84456493561095,1,Invasive_Tumor
5,24.01068190735967,147.1988870004712,7,T_Cell_&_Tumor_Hybrid
4,24.904168580242786,-0.2643026756702998,1,Invasive_Tumor
4,25.070033431765655,2.119980408355021,1,Invasive_Tumor
7,25.003432945274817,12.864330386601212,2,Stromal
4,24.914171544352982,25.101789014570464,1,Invasive_Tumor
7,25.241691265710394,33.10765296386635,2,Stromal
4,25.223140360556897,39.07490673141556,1,Invasive_Tumor
4,25.168172311628222,47.85063655186881,1,Invasive_Tumor
4,24.979422556485293,59.006707573462975,1,Invasive_Tumor
2,25.229380075279895,61.24404449565534,4,Endothelial
7,24.990059484168263,66.96308003348173,2,Stromal
3,25.093328653445766,74.08933487245974,3,Prolif_Invasive_Tumor
3,25.2067373735879,85.32974955901477,3,Prolif_Invasive_Tumor
8,25.161768872053138,91.38190573831052,5,Macrophages_1
7,25.357950936641256,94.3109378949365,2,Stromal
4,25.090256803208035,100.02855553462682,1,Invasive_Tumor
7,24.663188002826352,103.02056067138047,2,Stromal
4,24.767965979003545,109.96467997510628,1,Invasive_Tumor
4,25.270021363736344,110.89758648351588,1,Invasive_Tumor
7,24.933743366013474,114.96720995735515,2,Stromal
4,25.07730782902662,123.71780680567774,1,Invasive_Tumor
5,24.829708868693835,128.11560498874704,7,T_Cell_&_Tumor_Hybrid
7,26.20017628473606,6.9430729694488535,2,Stromal
3,25.92303355023344,9.226252974160047,3,Prolif_Invasive_Tumor
7,26.291621647721904,13.210000687652643,2,Stromal
2,25.893553195820363,17.278603150714414,4,Endothelial
4,26.22362667934354,36.84463812161379,1,Invasive_Tumor
2,26.134879220964173,46.95466492818425,4,Endothelial
2,25.85552161891717,55.85395743546622,4,Endothelial
4,26.219799266549437,61.68818096750524,1,Invasive_Tumor
7,25.8196731019048,64.86595940617934,2,Stromal
7,25.835506562219148,66.84145187676863,2,Stromal
4,26.14434225842254,88.22612103547267,1,Invasive_Tumor
7,25.8749315997068,92.45217165220724,2,Stromal
4,25.881231386549096,111.102062995632,1,Invasive_Tumor
7,25.93121985815792,116.94927613583354,2,Stromal
8,25.7999661620255,146.90846746646358,5,Macrophages_1
5,26.20899888193478,148.9387927006525,7,T_Cell_&_Tumor_Hybrid
8,27.12170293969697,2.0931515111515226,5,Macrophages_1
4,26.986134260661903,6.980404869891592,1,Invasive_Tumor
4,26.978321586565293,18.47564792415371,1,Invasive_Tumor
2,27.090031102553436,34.03936915294684,4,Endothelial
