ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
7,41,55,18,5,7,37,25,3,0,3,2,5,3,51,3,12,14,0,19,1,2,3,13,3,2,7,14,4,1,6,8,0,24,23,15,1,170,10,2,10,12,0,1,5,8,0,11,17,6,36,28,13,1,0,10,7,13,4,26,4,0,48,79,6,6,18,3,2,1,12,3,29,4,62,5,32,5,1,0,4,4,8,20,40,21,2,3,1,1,6,6,16,32,61,329,11,20,26,4,42,5,8,4,23,2,25,36,115,0,0,2,93,6,10,0,5,9,7,13,11,7,4,7,1,9,17,1,7,4,29,6,5,11,7,6,1,5,10,8,2,4,0,5,6,0,0,2,3,103,72,2,24,11,1,5,13,3,4,134,2,23,63,9,38,7,4,47,9,2,19,2,9,6,1,2,11,16,8,44,2,0,3,8,1,16,2,3,5,40,8,30,11,7,7,64,61,3,12,4,38,4,27,6,26,7,2,1,10,0,4,55,27,8,143,10,7,11,12,6,127,31,2,7,8,4,9,9,2,11,25,2,0,14,20,5,20,106,2,11,3,29,46,5,8,6,8,28,2,65,16,34,1,21,20,5,10,18,6,3,13,28,4,18,6,50,26
10,47,45,19,11,12,34,17,3,0,5,0,3,3,44,3,4,9,1,12,0,9,2,37,4,5,7,22,1,1,5,3,0,21,28,12,0,155,14,2,6,27,0,9,1,4,2,9,17,10,45,42,5,1,3,1,13,15,5,19,3,0,50,39,0,10,14,1,1,1,7,6,44,2,71,11,29,16,0,0,4,10,5,15,35,38,2,4,0,1,17,6,10,42,76,281,12,18,24,2,33,6,10,10,32,3,43,29,90,1,0,6,77,2,16,0,8,4,0,11,15,14,5,4,0,6,12,1,23,2,24,11,22,12,7,7,1,3,10,11,0,1,3,4,2,3,0,0,0,100,79,0,25,14,3,2,8,4,6,109,2,20,70,8,36,3,5,29,4,4,23,2,11,12,3,2,14,17,5,48,0,1,1,4,1,16,0,1,9,37,22,19,10,3,6,77,103,6,16,5,26,2,42,5,13,3,2,0,11,4,11,36,12,34,111,1,8,17,4,6,82,25,2,27,5,5,8,2,10,21,18,1,8,11,14,1,27,80,0,12,4,24,37,10,8,6,2,31,3,55,20,25,0,16,11,14,8,8,2,1,10,33,8,21,12,38,21
2,55,32,30,17,6,14,16,0,1,2,1,2,4,55,3,8,54,2,13,2,9,6,27,1,2,4,8,0,1,3,19,1,23,72,24,3,115,21,4,3,12,3,3,8,9,4,9,25,9,34,36,14,2,2,2,2,13,10,17,8,4,20,29,1,5,12,1,0,2,19,5,60,5,91,2,42,15,3,1,5,9,13,12,20,31,2,13,0,5,13,5,7,29,41,214,11,14,23,3,30,9,19,2,27,4,28,30,52,4,1,7,70,14,16,2,14,8,2,5,13,20,6,2,0,12,12,6,17,1,27,2,13,14,10,6,1,2,6,13,9,6,1,7,0,4,7,2,7,76,40,2,24,15,3,4,9,6,11,243,1,12,54,9,39,4,5,28,3,0,40,2,7,12,3,7,26,7,11,42,2,1,4,5,1,8,4,1,8,48,60,36,16,5,21,68,211,7,17,2,26,4,43,1,11,3,3,1,10,1,1,64,12,40,75,5,16,19,14,5,95,28,2,30,6,9,14,4,5,14,13,1,0,7,11,3,51,53,2,36,11,18,40,4,7,9,5,24,4,61,0,14,2,28,6,24,10,10,3,4,19,25,5,31,22,33,15
6,39,29,22,11,2,23,15,0,2,4,0,5,1,42,7,7,18,6,7,0,6,4,16,0,2,8,4,0,3,1,11,5,17,32,33,3,99,26,4,14,11,1,10,4,2,0,18,44,12,26,14,17,3,0,0,8,19,6,17,5,2,27,44,0,4,6,1,0,2,15,3,26,1,51,6,58,25,0,0,5,4,5,12,22,25,2,8,0,3,12,2,8,30,58,196,14,7,28,1,22,9,6,1,14,10,12,26,53,6,1,6,63,1,12,1,14,19,3,6,7,4,1,4,1,4,8,1,19,1,49,3,10,22,6,4,1,2,4,17,5,16,2,15,4,2,2,10,7,70,45,6,17,12,3,5,13,6,3,131,0,10,56,8,19,3,2,32,10,0,19,1,4,3,3,3,23,9,2,30,7,2,2,3,0,5,0,0,9,21,26,19,6,8,13,63,104,0,24,2,16,6,51,4,13,3,1,0,7,0,1,37,12,40,72,1,23,16,11,11,64,25,2,24,6,5,13,2,2,15,15,1,0,14,11,2,19,101,2,12,7,11,34,6,6,4,3,23,5,66,5,19,2,31,10,17,3,12,2,1,13,17,1,17,8,23,11
4,83,53,25,12,4,44,24,4,5,1,3,4,6,47,6,22,36,4,19,1,16,5,40,3,4,13,13,3,3,4,14,0,28,94,24,3,171,30,2,10,14,2,1,9,5,4,17,38,12,37,28,11,2,0,8,10,36,7,42,14,11,63,89,2,11,17,1,2,3,17,5,67,1,83,8,63,25,4,5,4,5,11,16,33,26,3,8,0,5,11,8,20,41,88,337,17,10,41,3,50,13,24,0,50,9,27,46,103,2,5,2,107,13,15,0,15,11,3,5,13,20,7,15,1,15,19,2,19,4,33,9,13,51,6,8,3,1,7,14,2,3,5,11,4,0,3,3,7,101,74,3,29,23,9,3,17,8,6,311,1,27,89,15,62,2,8,42,0,4,58,1,15,2,10,1,23,22,5,60,1,3,1,14,0,21,2,4,5,60,52,38,22,7,19,116,280,4,19,3,53,7,51,8,26,12,1,1,14,0,11,95,16,38,114,3,30,23,12,19,163,25,5,22,15,7,17,3,9,25,33,1,1,14,35,5,47,110,4,18,6,28,39,7,3,13,5,30,3,103,25,42,5,37,19,23,11,17,3,7,25,22,7,37,18,55,23
5,63,39,21,9,3,11,35,1,1,4,3,3,4,25,3,17,20,1,10,1,10,5,30,3,4,11,11,4,0,6,4,0,16,44,23,1,104,20,3,5,13,5,2,9,1,2,6,29,10,24,37,10,0,0,2,11,32,13,15,5,3,14,27,0,0,8,3,1,1,23,3,29,1,77,8,47,18,0,2,3,3,8,6,22,18,1,5,0,3,6,3,7,13,37,203,11,5,28,1,25,8,21,2,50,4,30,13,39,2,0,5,34,11,18,2,15,13,8,9,7,12,4,6,1,25,22,1,18,1,41,4,9,6,5,9,3,1,1,10,5,4,0,7,3,2,1,4,3,54,46,0,22,19,2,5,15,12,1,236,1,11,78,7,28,2,10,21,1,6,42,2,10,8,11,1,16,3,3,38,2,1,1,3,1,2,1,2,5,21,53,36,10,5,8,60,169,3,10,4,44,4,42,4,22,3,4,1,6,0,5,76,2,43,75,4,12,15,9,8,53,11,7,8,8,6,6,4,10,13,15,0,2,11,11,0,43,50,2,14,3,12,17,5,2,9,0,20,2,78,6,22,2,27,7,16,7,7,3,0,7,32,6,29,15,52,4
6,44,34,23,14,4,33,12,1,1,4,7,6,1,59,8,10,39,4,24,1,6,4,32,0,2,12,9,0,1,4,8,0,37,32,32,0,192,19,0,4,22,1,5,7,5,1,9,32,9,37,18,7,2,3,1,7,17,12,33,4,2,50,76,2,8,14,0,7,1,13,4,46,6,62,6,38,18,3,1,0,5,5,27,44,26,1,8,1,5,12,3,16,32,73,283,17,12,45,6,31,10,8,9,32,9,30,36,135,0,0,5,103,21,10,3,17,15,3,5,8,15,6,4,0,13,20,1,14,3,26,6,16,29,8,7,1,6,11,7,2,6,0,1,5,2,2,5,1,127,92,5,28,24,4,11,12,11,5,172,3,31,66,9,40,3,3,48,2,0,24,0,9,9,0,3,15,14,4,47,3,5,0,7,2,6,5,1,7,19,25,22,16,6,20,73,172,8,15,3,23,4,31,3,16,4,3,2,14,2,3,52,18,21,106,8,11,26,12,15,134,24,2,21,7,5,15,4,11,18,25,2,2,12,13,0,33,90,2,20,4,35,24,13,2,10,0,30,3,82,23,31,2,37,15,14,7,11,6,0,17,35,0,23,14,26,10
1,35,28,11,10,5,20,11,6,3,3,1,4,2,40,1,11,28,2,10,1,6,3,31,0,2,10,4,2,1,3,10,0,30,33,17,2,95,14,10,4,9,2,2,9,2,1,11,30,6,26,7,9,0,0,0,5,17,11,26,6,8,40,44,2,3,11,0,0,0,19,6,32,0,58,7,37,22,0,3,0,4,6,6,18,17,2,1,0,2,9,1,14,16,44,275,13,17,21,0,27,7,5,1,8,6,22,39,53,0,0,7,39,1,15,4,11,15,4,7,6,11,4,11,2,11,3,2,11,2,55,1,12,3,10,6,1,3,2,11,5,3,5,6,3,1,1,5,1,49,40,3,16,18,2,3,12,9,8,192,1,22,69,6,34,3,2,28,2,1,27,1,16,13,1,2,13,5,3,41,2,2,2,5,0,8,2,3,13,31,56,12,7,6,14,66,145,7,10,3,30,5,41,2,14,4,1,0,6,1,9,47,9,23,85,6,7,13,6,5,77,15,0,12,9,4,9,2,7,14,15,1,1,9,4,3,25,92,0,8,10,18,22,2,3,4,1,10,3,51,5,24,2,31,5,24,6,8,0,1,10,16,6,16,12,36,10
0,67,40,19,9,3,14,28,1,2,1,1,10,5,39,2,33,63,1,16,6,10,1,25,18,5,5,15,4,4,1,20,1,26,36,45,2,131,19,10,7,16,2,9,17,3,3,6,31,10,42,51,17,0,1,7,20,64,12,18,27,0,20,49,1,6,12,27,1,1,14,4,28,3,100,8,62,25,0,1,1,2,5,17,44,41,4,6,0,2,12,3,12,34,32,198,5,8,31,2,40,11,15,9,40,17,45,24,46,2,0,4,59,8,26,0,13,16,1,19,8,26,3,10,4,8,28,3,26,1,44,4,29,18,6,8,5,4,8,12,8,16,2,16,10,0,0,9,2,80,54,4,17,27,1,6,17,7,8,200,5,23,120,7,35,0,7,40,1,2,27,1,16,8,3,1,28,8,4,60,0,1,2,6,0,4,5,1,1,29,49,23,51,6,8,74,182,9,10,1,29,5,89,7,20,4,16,3,12,3,8,64,17,35,69,5,13,31,12,7,75,26,4,13,5,6,17,6,4,22,21,5,1,8,12,3,35,69,6,27,5,29,23,5,3,9,7,22,4,88,11,20,2,46,8,21,12,21,2,7,10,35,23,26,14,49,18
3,61,50,27,17,5,44,20,1,0,5,3,15,3,89,3,8,28,4,25,1,11,8,46,2,1,7,10,2,0,5,12,2,38,71,24,4,215,30,5,17,21,0,0,9,10,3,10,25,7,26,29,14,6,0,0,7,41,8,43,10,5,52,91,3,3,22,2,1,0,16,1,60,0,76,12,79,24,5,8,2,14,7,24,49,25,2,12,0,7,17,5,30,49,91,378,17,16,48,0,41,13,32,1,42,7,39,58,137,1,2,4,113,12,19,1,15,13,9,15,7,17,4,5,2,13,25,1,25,2,39,2,20,45,15,5,1,0,9,18,5,10,4,6,6,0,0,1,3,157,80,4,24,14,7,3,24,12,6,286,1,24,69,12,61,1,3,69,7,30,40,4,8,19,5,16,25,25,8,61,3,2,3,16,1,31,5,4,7,37,45,39,23,3,16,87,229,1,20,4,22,9,69,4,20,12,1,0,15,4,10,87,18,27,148,5,17,14,7,18,127,32,4,31,9,4,30,7,8,34,20,3,1,16,20,7,42,145,5,13,5,46,47,9,5,7,2,26,1,99,20,44,0,30,19,26,16,18,4,3,20,29,1,32,23,60,26
