ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
3,32,20,6,11,3,8,12,0,0,2,0,5,2,12,0,13,13,6,1,0,6,1,9,0,2,6,9,2,0,1,1,0,13,39,19,0,34,14,6,2,8,1,0,14,4,1,9,27,10,16,6,10,5,1,2,0,24,7,7,3,1,9,11,0,4,4,6,1,0,8,7,9,0,43,3,47,21,1,5,0,4,3,2,6,13,0,8,0,6,4,1,2,11,14,70,18,1,26,0,5,2,8,2,21,7,15,12,20,0,0,4,9,3,7,0,32,23,9,2,4,10,0,4,1,4,10,2,17,11,36,2,4,22,1,1,10,1,5,10,5,2,0,1,3,4,0,0,1,13,14,4,13,7,1,2,15,7,5,100,0,5,21,3,14,1,1,14,2,0,17,0,3,6,0,0,13,4,12,16,4,1,0,1,0,6,0,3,5,17,8,28,12,4,5,39,70,6,19,2,26,2,36,2,9,4,5,0,7,0,3,24,2,26,16,1,14,15,8,1,13,10,2,6,3,5,19,1,4,11,7,0,1,12,6,3,14,6,1,10,5,6,24,3,0,3,2,13,3,33,8,15,0,35,8,12,4,5,1,1,3,22,5,5,13,18,0
3,89,73,17,2,1,13,7,2,0,0,2,4,3,42,0,6,17,0,8,0,6,3,19,18,1,3,10,0,9,2,22,0,23,22,2,0,156,13,0,4,3,0,2,1,3,1,3,4,1,15,9,3,0,0,2,4,4,1,30,1,0,29,44,0,5,16,2,0,0,9,1,38,0,34,4,6,4,2,0,4,10,1,19,44,91,1,2,2,0,21,1,8,37,52,219,6,10,22,2,19,12,0,0,14,4,8,37,80,5,0,5,60,13,9,0,2,2,7,3,8,8,2,3,0,6,5,2,8,3,6,0,6,8,10,14,1,0,8,5,2,0,0,56,14,8,7,39,29,140,64,0,25,3,4,0,4,2,1,70,1,16,22,4,41,2,2,27,7,0,16,0,3,0,0,1,62,14,4,30,1,1,2,2,1,8,0,1,1,5,6,12,3,3,5,53,64,1,3,0,4,15,9,4,16,0,0,0,5,1,3,46,25,8,79,6,7,8,1,6,98,9,8,8,5,1,6,9,7,6,15,0,0,6,13,3,26,97,2,8,2,41,19,5,5,5,0,28,0,58,8,20,0,8,3,17,7,9,4,4,14,19,1,26,6,10,7
1,10,22,7,5,0,6,4,1,0,3,1,2,2,21,2,7,9,0,9,2,4,0,11,0,0,4,1,3,4,2,5,0,9,14,13,0,67,12,3,1,3,4,1,3,1,1,12,19,2,27,3,11,1,0,0,4,8,2,12,4,1,8,17,1,2,5,2,2,1,3,1,17,0,13,5,42,23,0,0,1,4,2,6,25,15,0,3,1,0,5,1,2,15,21,68,3,2,15,1,10,5,2,0,5,1,4,18,26,1,1,2,22,3,13,2,14,7,3,4,13,2,2,1,1,4,4,3,13,2,29,2,15,16,8,5,1,0,3,9,4,1,0,6,2,1,1,4,0,36,32,2,12,9,1,0,5,4,2,43,0,3,27,2,15,1,0,18,1,0,6,5,3,0,1,4,10,3,3,17,0,5,0,1,5,3,1,0,2,5,17,8,6,0,5,37,25,4,9,3,21,5,34,2,5,2,0,0,4,1,0,12,16,17,20,2,8,6,1,7,52,10,4,0,5,3,9,4,3,12,6,0,0,4,7,0,5,41,1,5,2,10,12,3,1,4,2,9,1,47,2,13,0,30,1,5,5,5,2,1,4,18,11,6,9,16,6
6,56,44,14,7,0,21,12,0,1,7,2,2,4,42,7,1,10,4,9,0,7,0,8,2,0,7,11,1,2,2,26,1,38,22,12,0,136,15,7,5,5,0,0,6,7,0,6,12,4,10,18,5,1,0,4,1,5,2,24,11,3,34,23,0,9,6,11,0,0,6,4,24,0,30,6,31,9,2,4,2,5,1,19,22,48,5,4,2,1,10,3,6,14,38,215,25,12,20,2,30,6,2,3,16,3,20,22,53,3,0,3,71,5,14,1,9,2,2,3,6,7,2,2,5,5,8,2,12,1,24,2,4,46,6,6,0,2,5,3,4,3,0,19,15,7,8,19,17,86,56,1,11,15,2,0,10,2,0,77,0,13,31,3,23,8,1,30,7,0,8,0,4,6,3,4,56,10,15,35,0,6,2,7,0,8,0,3,4,9,11,22,20,7,6,57,53,8,13,1,17,5,33,4,6,6,2,0,13,0,13,30,11,17,64,4,17,15,3,2,99,13,10,3,6,9,10,2,7,11,25,4,0,7,14,2,17,39,1,12,12,24,58,3,4,1,1,21,10,39,3,28,0,19,8,16,7,9,6,0,3,22,7,8,3,22,9
6,22,31,4,5,0,21,17,0,1,1,3,4,6,13,1,0,22,1,10,0,8,1,15,1,2,2,1,1,1,3,8,3,7,25,19,1,75,12,3,5,8,1,3,3,7,0,3,16,4,19,17,3,4,0,3,1,13,3,14,12,0,25,30,1,9,9,3,1,1,4,5,16,2,27,4,24,15,5,1,1,3,2,16,19,23,1,8,0,1,2,3,9,17,34,159,12,7,16,0,18,9,3,0,11,3,27,15,52,2,0,2,41,7,8,0,12,9,1,0,1,3,2,10,0,5,4,1,18,2,28,2,3,18,9,4,0,2,1,3,1,0,0,14,1,4,1,7,3,49,35,0,18,11,3,0,6,1,3,56,1,7,49,7,17,0,1,10,1,1,10,1,3,4,6,2,18,4,6,28,1,5,3,4,1,1,1,1,5,12,6,9,35,3,5,45,37,2,11,2,16,4,28,3,19,5,7,5,8,1,2,22,12,15,75,2,11,11,5,6,79,10,1,2,3,7,7,1,2,7,8,2,0,10,3,2,16,58,2,3,3,10,19,5,2,4,1,11,2,48,13,21,0,20,9,13,7,7,1,2,6,23,8,14,8,14,7
2,37,26,3,9,0,9,10,1,4,4,5,4,2,25,3,2,28,1,6,0,5,4,9,6,0,0,3,0,6,3,11,1,12,19,15,3,48,12,2,5,1,1,2,3,6,0,6,12,5,17,6,4,1,0,2,5,39,6,15,9,1,25,25,0,0,4,8,1,0,5,1,23,0,39,6,28,10,1,7,2,4,3,6,13,23,0,2,16,2,7,4,4,18,41,103,10,2,17,2,10,9,3,0,8,3,10,15,38,1,0,3,22,8,5,0,8,11,0,4,10,8,4,11,7,11,7,1,16,3,12,1,5,18,4,6,7,6,3,7,1,0,2,8,74,5,43,4,1,63,28,3,10,6,5,0,4,7,1,83,1,5,14,0,14,0,1,16,3,0,18,6,11,3,0,2,11,11,0,24,1,5,0,2,0,0,2,0,7,6,19,13,18,3,7,31,92,7,11,1,9,1,16,5,6,2,8,2,5,2,0,29,6,14,21,10,7,13,6,3,25,10,28,13,5,7,16,5,9,7,8,5,0,6,5,1,14,74,0,14,7,15,16,1,1,4,1,9,3,42,1,8,0,14,3,16,3,8,0,1,4,14,12,10,7,24,14
0,57,39,6,12,5,4,21,3,4,1,2,4,2,11,2,3,21,5,1,1,6,9,23,4,0,9,4,4,2,0,18,1,9,28,11,1,40,25,4,6,4,5,1,8,5,1,13,18,2,17,13,3,10,1,1,7,13,3,6,13,2,4,7,0,7,4,4,0,1,11,3,18,1,54,6,55,18,0,1,4,4,7,4,8,25,6,12,4,2,13,1,3,25,15,80,29,8,26,2,5,5,8,0,14,5,16,17,24,2,0,1,23,15,13,0,10,10,5,3,2,10,2,2,6,7,9,0,39,3,37,0,3,68,3,5,2,2,3,7,6,1,1,10,12,4,4,19,7,46,19,0,13,30,0,0,7,10,5,115,1,13,23,6,27,3,7,3,12,0,30,1,3,4,21,6,56,6,23,23,2,1,0,4,5,4,3,3,9,24,26,10,33,6,7,69,108,2,28,3,19,0,36,4,13,11,5,6,6,1,3,45,4,30,31,3,33,8,5,4,26,20,0,9,5,8,33,4,7,16,15,3,1,6,15,0,25,34,3,7,6,13,49,1,2,9,3,10,4,50,4,39,3,29,6,18,9,12,0,0,6,14,9,22,10,23,10
16,41,27,24,7,5,18,8,1,1,2,1,4,6,50,5,27,21,0,14,3,4,0,27,4,0,9,14,2,0,3,10,1,18,46,13,1,123,21,4,7,7,1,8,3,6,0,6,23,8,23,19,11,3,3,0,4,13,1,38,15,1,75,77,4,1,10,3,3,0,4,3,28,2,41,9,41,7,0,1,0,8,4,26,29,28,2,6,0,0,4,1,9,27,77,271,14,4,29,1,30,4,9,5,20,6,23,61,99,1,1,0,86,6,8,1,13,5,3,11,6,24,6,5,2,5,21,3,11,0,43,5,17,30,14,5,5,0,8,6,3,4,1,5,13,1,5,6,5,102,64,2,19,23,2,1,10,8,5,106,2,13,55,7,25,1,0,40,1,0,22,6,9,10,1,5,18,13,16,42,3,6,2,4,6,13,3,2,9,6,19,18,29,2,5,72,84,1,20,3,17,1,39,4,18,4,7,1,9,1,5,27,14,24,105,0,15,16,7,14,111,24,12,31,4,4,26,4,6,11,13,0,2,10,13,4,13,126,2,5,5,24,26,3,3,10,2,16,6,54,14,24,0,29,8,20,9,18,0,0,12,19,12,23,10,19,14
4,43,65,17,5,2,40,11,0,1,1,0,7,2,62,1,6,9,2,24,1,6,0,21,3,0,9,7,3,2,5,7,1,18,9,13,2,179,20,2,2,5,0,1,2,3,1,7,18,3,19,11,13,0,0,5,5,11,8,43,2,4,57,57,5,4,25,2,0,0,14,3,54,2,31,5,36,11,2,2,10,3,1,19,47,44,0,5,2,0,8,3,17,36,74,343,7,14,26,2,48,10,1,1,16,8,15,41,95,3,0,3,98,4,5,0,7,2,2,2,10,13,2,3,0,5,15,1,7,0,18,2,4,12,15,7,2,1,9,3,0,7,1,13,4,1,4,5,8,130,74,0,19,7,1,0,7,0,0,72,1,34,32,5,32,2,4,63,1,3,11,1,7,0,2,7,18,19,3,48,1,1,2,11,0,14,0,3,2,8,10,20,10,4,5,64,59,7,4,2,6,7,35,3,22,2,0,0,9,2,3,61,21,15,148,1,9,19,7,14,111,16,7,2,12,3,4,5,9,5,37,1,3,9,12,3,19,159,1,13,3,33,39,6,6,3,1,29,2,61,36,26,7,25,17,15,7,15,2,0,12,21,3,8,10,14,14
3,56,57,24,14,2,6,15,2,0,3,6,7,1,49,1,0,74,6,12,6,9,0,17,19,0,1,13,3,2,3,35,2,27,24,9,2,114,14,5,6,3,2,0,4,3,1,3,11,6,24,23,5,3,0,0,4,8,5,16,16,5,42,27,0,2,8,23,1,2,9,3,38,2,63,11,45,13,1,1,6,3,1,13,32,42,0,8,8,5,11,3,8,25,45,229,13,10,23,1,23,9,8,4,29,5,30,49,76,1,4,3,50,8,8,0,11,2,4,4,13,16,2,20,15,10,8,0,12,14,16,5,4,13,6,5,13,6,4,10,0,3,4,20,10,4,5,18,11,95,69,3,21,15,2,3,10,3,4,111,1,19,75,7,26,1,4,39,1,0,28,6,7,3,1,2,55,22,4,40,1,8,0,2,2,7,1,2,2,18,12,30,38,15,12,70,72,14,11,0,10,12,28,2,17,6,17,3,6,0,3,47,8,21,80,2,18,18,3,3,67,17,9,8,6,8,6,7,7,16,24,4,0,7,27,3,14,82,2,26,4,31,28,5,6,3,3,20,0,43,3,25,14,38,17,29,13,15,4,2,18,26,42,26,10,29,7
0,50,34,23,5,2,12,7,2,0,9,2,2,1,32,2,1,19,2,5,1,8,3,17,0,1,8,3,0,6,1,20,2,18,14,23,0,75,21,3,2,5,3,1,8,4,1,7,25,1,19,7,5,2,2,4,0,48,8,12,18,3,19,32,0,0,11,2,0,0,7,3,24,1,36,8,46,8,10,8,3,2,6,9,18,20,4,3,7,6,4,1,5,13,32,153,11,8,27,0,18,9,8,2,9,4,25,37,47,1,0,5,49,5,12,0,12,9,5,6,5,10,2,8,4,7,11,2,14,8,29,1,6,9,9,8,4,3,5,13,1,20,0,8,27,4,28,7,5,69,32,3,9,12,3,9,9,3,3,79,0,6,23,7,35,1,5,17,4,0,13,4,6,3,9,1,39,11,2,16,3,2,0,9,2,5,3,2,5,17,46,9,43,3,5,56,99,3,14,4,21,3,45,5,15,4,5,1,3,0,5,39,6,19,36,4,14,10,8,2,45,14,11,8,11,5,11,7,6,11,13,4,0,6,12,2,13,68,0,12,8,16,17,3,1,4,3,14,4,40,8,9,2,18,14,17,6,14,3,2,11,16,22,13,8,28,8
3,57,82,10,5,1,30,18,4,1,3,2,6,2,56,6,2,11,3,15,0,3,3,29,0,1,3,5,0,6,4,19,0,31,22,9,0,154,25,2,4,12,2,2,2,11,1,8,10,9,22,17,3,5,2,1,9,9,1,22,3,2,64,60,1,6,15,1,1,1,12,2,42,2,21,9,41,12,1,0,6,7,2,36,58,86,2,6,3,0,9,3,14,38,54,295,24,6,21,1,43,7,5,2,17,3,20,31,71,3,0,8,77,11,12,2,6,2,5,1,9,13,2,7,1,6,11,2,8,0,12,2,5,33,15,6,1,2,6,4,2,5,0,46,16,10,11,29,48,162,59,0,15,19,2,1,8,4,4,86,0,25,36,7,35,0,1,28,9,0,12,0,4,3,4,18,105,10,9,40,0,2,3,5,3,2,0,6,7,20,10,16,11,2,4,40,66,6,13,0,12,5,15,4,18,4,3,1,10,3,3,43,26,16,101,3,17,18,4,13,112,24,16,1,12,3,23,8,4,10,23,0,0,9,10,0,38,167,2,6,2,29,41,9,7,7,1,26,13,55,6,45,0,10,18,13,8,6,2,4,9,26,3,21,14,18,21
3,40,28,10,13,1,5,34,1,1,2,2,4,1,13,5,6,10,2,2,0,8,0,11,1,1,6,15,1,1,0,13,1,17,22,52,8,35,17,5,13,26,0,0,19,5,1,14,58,20,47,45,25,0,2,3,8,59,14,7,12,2,6,7,0,0,3,5,1,2,13,14,22,3,37,6,77,36,1,2,3,4,6,13,19,22,2,2,0,3,7,4,0,22,8,63,14,3,38,2,9,12,10,1,33,16,33,13,25,0,0,6,20,8,23,22,24,27,6,6,5,12,2,5,1,12,19,2,43,4,45,5,10,21,2,3,1,3,2,22,14,28,5,5,2,1,1,6,8,28,21,7,11,36,1,1,26,3,10,105,2,2,112,5,28,3,0,6,0,0,18,3,25,5,0,1,13,5,13,25,8,1,3,3,0,2,3,2,5,12,34,36,16,2,11,46,96,5,20,2,10,6,95,8,17,0,1,0,6,1,4,17,2,42,20,3,5,14,6,0,24,29,3,5,4,15,16,5,4,26,17,3,2,6,6,2,12,27,3,3,7,13,15,1,1,8,7,12,2,53,8,19,4,58,2,15,8,23,1,5,4,27,4,15,11,32,7
5,35,33,11,16,1,17,14,0,1,4,2,7,3,34,7,3,11,1,10,1,10,1,20,0,4,3,3,4,5,2,6,2,21,20,23,0,137,10,2,8,6,0,1,8,7,3,11,40,3,22,17,9,3,0,0,2,44,7,18,14,3,50,66,0,10,12,1,0,2,6,3,40,1,30,8,50,26,5,1,4,7,2,12,27,32,2,10,0,0,7,3,16,22,60,276,15,11,16,1,43,5,2,0,26,8,28,39,113,3,1,3,73,3,12,1,14,17,2,9,6,13,1,13,2,9,9,0,13,1,41,6,4,19,9,3,2,0,8,18,10,8,1,14,5,4,2,9,10,88,70,1,18,13,0,0,10,1,2,48,1,21,53,5,43,0,1,30,0,0,7,1,8,2,1,2,32,21,15,35,3,2,1,8,0,15,1,0,7,5,11,19,15,7,5,52,39,3,21,2,7,6,43,0,8,7,1,0,10,4,12,30,16,25,120,2,11,20,9,7,111,19,3,5,9,11,13,7,7,10,25,0,1,21,17,5,22,76,3,5,4,16,26,5,4,3,6,19,6,68,3,39,1,44,14,19,9,16,1,1,10,35,9,9,11,19,10
6,53,44,13,11,0,35,8,3,1,1,5,11,13,64,4,11,18,2,14,5,9,12,25,6,0,7,4,1,3,5,22,0,28,23,22,1,157,29,2,8,19,2,1,7,12,1,6,41,5,29,23,2,4,0,1,5,33,7,21,4,2,42,39,2,5,17,1,1,2,10,4,33,2,40,5,44,21,1,3,5,6,6,17,25,51,3,10,1,4,14,3,5,32,63,282,18,8,17,2,30,7,6,0,17,5,18,34,90,0,2,2,74,7,17,1,8,6,1,6,7,16,2,4,0,17,10,3,21,1,47,7,10,30,3,10,0,1,2,4,1,9,0,20,5,3,3,14,2,87,64,5,22,16,2,0,14,2,5,124,1,13,48,3,41,2,8,37,5,5,27,2,12,3,2,5,36,12,15,35,4,1,3,7,1,5,1,1,4,8,27,22,14,4,9,61,78,4,22,1,29,5,31,3,20,5,2,5,15,1,4,31,8,19,131,1,20,24,13,9,109,10,5,10,3,5,25,4,13,20,22,2,1,15,17,4,19,66,2,8,4,28,36,2,2,10,3,21,7,62,17,38,4,24,8,24,17,20,5,4,6,29,5,19,13,34,18
1,17,26,0,3,0,0,10,0,0,1,2,2,0,6,2,2,9,2,1,0,2,0,15,4,0,3,5,2,0,0,6,0,6,13,14,0,14,7,2,7,1,0,1,5,2,3,3,16,4,12,12,7,1,3,3,3,32,6,4,6,3,3,5,0,0,0,4,0,0,0,1,5,4,23,0,20,6,0,3,0,1,4,0,3,7,1,3,0,0,3,0,0,6,2,30,4,0,12,1,2,2,1,0,11,2,10,1,6,0,0,1,9,8,10,0,7,11,1,2,1,1,2,5,1,6,6,2,9,1,13,1,3,13,2,1,0,0,1,3,4,9,0,1,2,1,2,1,2,6,4,2,1,5,0,0,6,6,1,93,1,3,26,2,5,0,0,2,0,0,17,0,3,7,0,2,2,2,1,12,2,0,0,1,0,1,2,0,2,14,13,3,5,6,5,23,68,1,11,1,7,3,20,3,5,0,1,0,3,0,0,14,1,11,9,1,7,5,4,0,14,5,0,12,1,5,5,2,0,5,2,0,0,0,4,0,4,2,0,8,2,3,4,2,0,3,0,4,1,17,0,7,0,11,0,4,6,5,0,1,2,4,0,10,3,10,2
0,19,28,3,9,2,3,11,0,1,2,0,4,0,4,1,2,8,1,4,0,5,3,25,4,1,2,8,2,0,0,6,1,6,17,15,3,27,5,7,2,5,1,0,4,5,0,8,23,8,28,11,14,2,1,0,3,12,0,3,4,1,1,4,0,1,0,1,6,0,4,0,7,1,8,0,33,13,1,0,0,1,2,3,6,11,2,2,0,0,1,1,8,7,6,34,8,2,14,1,3,4,8,0,16,3,10,7,18,2,0,1,11,4,14,0,15,7,7,5,3,8,0,7,1,1,7,2,9,0,48,0,1,7,2,2,0,0,2,6,4,1,3,7,0,1,1,1,0,20,12,2,6,4,1,3,10,0,5,58,2,3,56,0,5,4,0,3,0,0,7,1,3,1,9,6,4,2,1,10,1,0,0,0,0,5,0,1,2,8,6,11,3,1,6,22,36,2,11,1,9,3,28,3,5,4,2,0,8,2,0,20,4,15,8,2,4,5,5,0,8,16,3,3,3,4,4,2,0,9,8,0,1,0,1,0,6,8,1,13,2,7,5,2,0,1,2,5,0,31,2,10,1,13,2,7,2,12,1,1,2,7,2,5,10,6,4
0,34,22,5,16,3,3,23,1,2,2,0,2,1,5,2,6,16,0,0,1,4,3,12,0,2,8,11,1,2,0,2,2,8,25,12,2,21,11,9,1,17,0,0,5,6,3,15,41,5,35,17,10,0,1,4,4,13,5,0,6,0,4,4,0,2,1,4,1,1,5,10,11,0,43,5,44,19,2,0,1,6,4,6,1,14,1,7,0,1,2,2,0,6,6,24,7,2,16,1,5,8,8,0,20,8,14,7,4,1,1,3,8,8,12,1,9,6,1,10,2,3,2,4,1,11,12,1,12,1,41,6,8,16,1,5,0,0,0,20,2,3,0,1,3,1,0,1,0,7,7,0,14,18,0,4,9,2,11,110,2,1,60,9,9,0,0,2,3,0,15,3,6,5,0,0,6,0,2,9,1,0,1,1,0,2,0,2,5,19,20,32,9,6,9,35,67,7,9,1,28,5,44,1,10,6,0,0,3,3,0,27,1,24,16,1,4,3,1,0,8,20,0,10,2,9,9,4,0,17,10,0,3,1,5,0,12,4,2,6,4,11,4,0,1,1,0,12,0,35,1,4,0,39,1,5,2,9,1,2,5,19,7,14,16,25,6
0,42,21,14,9,2,4,7,2,0,2,1,2,2,5,2,10,13,3,0,0,1,1,18,1,2,11,1,0,1,0,9,0,3,53,19,0,32,9,3,0,11,3,0,8,5,1,5,23,2,19,10,2,4,0,1,2,9,8,2,8,1,0,7,0,7,5,2,2,2,7,6,12,0,47,4,39,19,1,2,1,6,4,1,5,17,8,2,0,1,2,1,0,12,2,33,10,1,27,2,4,5,10,2,22,1,20,6,16,0,1,1,8,2,11,0,18,18,7,4,5,4,1,5,1,8,6,2,21,1,43,4,5,10,3,0,1,2,0,11,2,6,0,13,4,1,0,7,6,31,9,1,3,17,1,4,4,8,3,142,1,2,47,7,18,2,1,3,1,2,22,0,3,2,8,6,15,1,7,9,1,3,0,3,0,4,2,3,7,21,19,12,11,5,5,44,88,2,16,2,26,5,35,1,5,2,1,2,13,1,0,27,5,22,2,1,3,4,6,0,11,20,1,17,3,8,11,3,3,13,7,0,3,7,8,0,12,12,0,8,5,7,8,0,1,6,3,9,3,28,3,12,2,31,0,7,7,7,2,2,3,22,1,17,7,17,3
0,26,23,6,4,1,13,10,0,1,2,3,3,0,19,1,3,12,2,5,0,5,0,22,1,0,2,6,2,1,4,4,0,12,35,9,0,57,7,4,5,4,1,1,4,5,0,7,27,4,10,9,6,0,0,1,3,14,2,4,5,1,13,17,0,2,0,1,0,1,10,0,18,0,32,4,37,11,0,1,3,1,4,4,14,28,0,4,0,2,6,1,6,9,25,117,13,4,17,1,10,6,5,0,11,8,11,14,43,1,0,3,16,7,7,3,8,3,8,3,6,3,0,4,0,3,3,1,11,1,30,0,3,16,3,5,2,0,1,6,1,4,1,17,3,0,0,5,3,45,27,0,17,11,1,4,11,3,5,103,2,5,32,1,18,0,2,12,1,0,20,3,4,3,0,4,27,4,3,9,1,0,1,2,1,4,0,3,3,20,19,4,6,3,14,37,64,0,8,0,7,4,29,2,10,3,0,0,4,0,2,18,4,22,21,2,7,9,6,4,41,13,1,3,0,3,14,1,3,8,13,0,0,6,8,2,7,24,0,8,6,14,27,2,0,4,2,7,4,40,0,10,0,19,2,11,3,8,1,0,5,13,3,12,10,19,6
1,29,23,9,8,2,17,14,1,1,0,7,4,1,40,4,10,9,0,10,2,5,5,25,3,3,5,9,0,6,2,12,0,27,11,33,1,87,19,3,6,9,0,1,5,12,0,13,22,9,21,23,11,3,0,0,1,13,6,26,1,1,29,43,3,15,12,1,1,0,5,0,28,2,20,12,40,18,0,2,4,6,3,9,19,11,6,6,8,0,3,3,10,25,36,183,18,6,25,3,17,8,4,3,19,4,13,30,47,2,0,4,53,0,6,0,11,9,3,7,3,12,1,3,2,2,15,0,23,3,34,3,5,18,9,4,1,1,5,14,3,11,0,4,4,2,13,3,2,67,48,2,18,13,5,10,3,2,6,43,0,4,80,4,29,0,14,15,1,3,8,2,14,0,7,2,11,10,13,23,1,2,0,14,0,10,0,2,3,9,9,15,10,7,10,51,32,7,13,2,4,5,29,7,11,4,0,1,8,1,16,30,11,17,48,3,22,12,6,8,58,17,9,3,6,7,25,4,13,11,14,0,2,3,17,5,11,85,4,5,2,27,48,5,1,10,0,18,2,47,5,27,6,14,4,16,15,10,2,3,17,13,3,19,6,16,11
0,6,13,2,4,0,0,19,1,0,0,0,1,0,1,1,0,3,5,1,0,0,0,9,0,2,4,4,0,0,0,1,0,8,5,8,0,19,3,2,7,4,0,2,5,3,4,7,23,5,15,17,12,3,0,0,2,17,2,0,2,0,2,0,1,1,0,0,1,0,3,2,1,3,18,1,38,25,0,0,0,1,0,0,1,2,2,0,0,1,1,0,0,3,3,12,9,0,11,2,2,0,4,1,29,1,24,1,5,0,2,1,8,2,8,0,18,12,0,3,3,6,0,1,0,6,6,2,22,1,41,1,7,9,4,0,1,2,0,16,1,3,1,0,0,0,1,0,0,1,2,0,4,21,1,0,7,0,3,29,2,2,54,5,4,0,0,1,0,0,4,0,6,6,5,0,2,0,3,4,2,0,1,3,0,1,0,3,1,2,2,11,7,2,3,30,16,0,10,3,11,1,48,0,3,2,0,0,6,0,0,6,0,21,1,0,5,3,2,0,6,6,0,1,1,10,3,0,0,9,5,0,1,2,2,1,6,1,0,3,2,0,9,2,0,2,2,5,1,31,1,7,0,26,0,5,2,12,1,2,2,3,2,6,2,21,4
1,19,12,6,6,0,8,25,0,2,4,0,2,0,4,3,7,2,1,0,0,1,1,11,1,3,1,7,0,0,2,4,2,5,18,16,0,18,10,3,3,5,1,1,9,7,0,12,24,7,21,7,6,8,0,0,3,32,2,1,2,0,1,4,0,0,1,2,1,2,3,3,10,1,35,5,37,14,0,8,3,1,5,0,1,5,2,3,0,1,0,1,3,1,6,34,9,3,16,0,2,5,6,2,12,2,19,6,10,0,1,2,8,1,9,0,8,20,0,6,2,6,0,3,0,4,7,2,13,0,24,1,5,53,5,0,0,0,1,9,2,1,0,1,13,3,0,1,1,10,8,1,15,16,1,0,3,0,3,35,0,1,32,1,14,1,4,1,0,0,4,1,9,1,3,1,2,3,21,10,5,0,0,0,0,4,0,0,2,3,1,10,7,5,4,21,17,0,19,2,13,1,30,2,4,3,0,0,2,1,3,7,2,19,9,1,14,4,8,1,1,7,1,8,5,7,37,0,1,7,5,0,1,1,4,0,7,7,0,2,5,2,42,2,4,3,1,2,1,34,2,20,1,27,0,14,6,11,2,3,2,12,0,10,2,8,1
