ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
0,4,6,4,0,1,4,9,1,0,0,0,0,0,6,0,0,0,0,4,0,0,0,13,0,0,4,1,0,0,0,0,0,2,5,0,0,29,2,0,2,1,0,0,1,1,1,0,1,1,11,4,1,0,0,0,6,0,0,4,2,0,10,5,0,4,6,0,0,0,0,0,2,2,2,0,5,2,0,0,0,0,2,2,6,2,0,0,0,0,1,0,6,8,9,35,0,3,0,0,3,1,2,1,1,1,18,6,5,0,1,0,12,0,5,0,0,3,2,3,0,1,1,2,0,0,1,0,2,0,2,4,2,1,4,0,0,0,5,2,0,2,0,0,0,1,1,0,1,16,12,1,2,2,0,0,3,0,1,2,0,1,21,1,6,0,0,10,0,0,2,0,2,0,0,0,1,6,0,8,0,0,0,2,0,2,0,0,0,3,1,5,0,2,0,6,8,1,1,0,6,0,9,1,3,0,0,0,1,0,0,2,1,6,15,0,3,2,3,2,10,5,0,3,0,0,3,0,1,3,4,0,0,2,0,1,7,15,0,2,0,10,2,2,0,1,1,3,0,11,2,5,0,4,2,1,1,1,0,0,8,5,1,3,1,1,3
0,8,0,3,1,6,0,3,0,0,2,0,0,0,1,0,0,6,0,3,1,1,0,0,0,0,1,4,0,0,0,1,0,2,4,3,0,2,5,1,0,0,0,0,3,1,0,1,2,1,4,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,6,0,0,0,9,0,4,5,0,3,0,0,0,1,2,2,0,0,0,0,1,0,0,2,0,2,6,0,1,1,0,0,1,0,2,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,2,4,1,0,1,1,2,17,2,1,2,1,1,1,0,0,0,0,5,0,1,0,6,6,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,1,14,0,1,0,0,0,2,1,0,0,0,0,1,0,0,3,1,3,1,0,0,1,1,0,0,0,0,6,2,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,2,1,5,0,0,0,3,0,2,3,0,1,0,0,0,0,1,0,3,2
0,22,27,10,7,1,1,9,0,1,1,1,1,2,2,2,1,8,0,0,1,2,5,4,0,2,3,2,0,2,0,6,2,9,31,4,0,23,12,0,3,11,1,1,4,3,0,2,10,5,7,13,5,0,0,0,4,6,3,7,4,0,2,2,0,0,2,1,0,0,10,2,12,0,30,3,33,3,1,3,0,0,4,1,4,19,1,6,0,3,8,1,0,9,1,23,7,0,13,1,4,4,11,1,20,3,17,8,9,1,0,3,4,7,6,0,4,4,1,2,3,4,1,3,0,5,5,1,4,0,8,3,5,5,1,1,1,0,3,3,2,0,0,7,2,4,0,2,4,28,3,2,11,12,1,0,4,5,2,101,0,0,27,7,13,1,0,2,0,0,13,0,4,2,3,2,21,1,3,5,1,0,0,1,3,1,2,2,3,13,29,7,7,3,4,23,87,1,4,0,11,0,16,0,8,3,0,0,6,0,0,19,5,21,12,1,6,5,5,1,9,4,1,10,5,0,5,2,1,1,5,0,1,1,4,0,6,16,0,7,3,7,7,1,2,2,0,2,1,24,1,4,1,7,1,10,1,7,0,2,1,10,3,12,3,18,2
0,12,10,3,2,2,4,1,0,0,0,1,0,1,15,1,0,3,1,5,0,5,1,6,0,0,0,0,1,0,1,11,0,4,10,1,0,46,3,0,2,2,2,0,2,2,0,3,2,2,4,10,4,0,0,1,3,1,2,7,1,0,19,15,0,0,4,2,1,0,9,4,17,0,23,5,5,4,2,0,1,3,4,3,9,3,1,11,0,2,5,3,3,10,12,79,1,6,8,3,16,1,4,0,4,1,3,11,34,1,0,0,20,1,3,0,5,2,4,1,2,5,2,4,1,7,1,0,4,1,7,1,1,4,3,3,1,4,0,0,2,0,2,0,2,0,0,1,0,18,14,0,3,6,0,0,0,1,1,54,0,2,4,4,7,3,1,11,2,0,11,2,3,2,3,2,7,7,3,13,0,4,1,2,2,4,0,1,2,2,12,2,14,4,2,19,47,0,7,0,4,2,5,0,4,1,5,0,1,0,2,6,3,2,28,0,4,5,1,2,21,5,0,9,2,7,6,0,2,4,4,1,0,1,6,1,10,39,0,3,1,6,16,3,2,1,0,5,0,15,0,7,5,3,6,2,1,0,1,0,5,4,1,3,6,5,5
2,19,25,8,4,0,17,5,0,0,0,1,3,2,29,0,1,5,0,9,0,5,0,8,0,0,0,2,0,1,1,8,0,14,6,4,0,89,6,0,2,0,3,0,3,2,0,3,3,1,2,4,1,2,0,3,0,3,0,11,4,4,39,33,0,2,2,4,0,0,2,0,14,0,13,0,10,2,0,0,1,2,0,9,35,16,0,4,3,2,6,1,4,15,29,186,13,18,5,1,20,0,0,0,3,2,1,21,68,0,0,0,49,2,0,0,0,1,3,2,3,2,1,4,3,1,0,0,7,2,5,1,0,10,6,2,3,0,3,2,1,0,0,16,7,3,4,10,7,78,39,0,4,5,1,0,2,0,0,16,0,7,6,2,12,0,0,39,6,0,3,0,2,0,0,4,33,6,7,25,1,0,0,0,1,2,1,1,0,3,0,4,2,1,0,21,9,2,2,0,4,1,8,1,8,1,4,1,7,2,3,23,7,8,51,3,10,12,1,3,61,1,5,0,3,1,9,2,4,1,5,0,0,8,5,2,10,57,0,3,0,15,41,2,0,1,0,12,2,29,0,19,0,2,9,8,4,7,5,0,6,10,4,5,2,3,4
0,2,7,2,1,0,6,0,0,0,0,2,0,0,18,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,10,1,0,0,66,2,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,8,0,2,27,19,0,3,14,1,0,0,0,0,16,0,0,2,0,0,0,0,2,0,0,1,12,10,1,2,0,0,2,1,9,11,29,78,3,2,6,0,10,2,0,0,0,0,0,4,40,1,0,0,22,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,2,5,1,0,0,6,0,0,1,0,0,0,3,0,0,0,45,20,0,4,0,1,0,1,0,0,10,0,6,0,3,11,0,2,9,0,0,1,1,0,0,0,1,4,7,0,12,0,0,1,5,0,1,0,0,1,2,0,1,1,0,1,21,3,1,0,0,2,0,0,0,4,0,0,0,0,0,2,6,2,0,27,2,2,3,1,4,34,2,0,0,3,0,0,0,5,1,10,0,0,4,2,6,6,57,0,0,0,15,10,3,1,1,0,6,0,9,3,2,0,0,7,2,1,1,0,0,6,11,0,4,0,2,2
0,6,15,4,1,0,10,2,0,0,0,0,2,3,22,1,1,1,2,3,0,1,4,9,0,3,0,3,0,0,0,0,0,20,1,1,0,58,4,4,1,2,0,0,3,2,0,8,19,4,12,2,2,0,0,1,0,1,2,10,1,0,22,10,0,1,5,0,0,0,1,2,14,0,9,2,16,7,1,1,0,2,1,9,10,10,2,2,0,0,1,0,2,8,24,75,3,5,6,1,8,2,2,0,3,2,6,5,29,0,0,0,35,2,2,0,4,0,0,1,4,3,0,3,0,1,4,1,9,0,30,0,1,1,3,1,0,0,1,5,1,0,0,3,1,0,1,4,1,34,19,0,6,5,1,1,4,0,1,26,0,2,17,1,6,5,1,16,2,7,1,0,4,0,14,0,3,10,0,14,0,0,0,1,0,1,0,0,3,4,3,1,4,1,1,20,10,1,2,0,2,3,15,1,5,0,1,0,3,2,2,12,6,11,31,3,3,3,4,3,24,8,0,0,0,2,0,3,2,4,7,0,0,2,6,0,3,22,0,1,4,5,9,4,3,5,2,4,0,22,1,8,0,22,4,6,2,4,0,0,1,8,0,6,1,4,6
1,12,13,6,0,0,34,2,1,0,1,1,0,0,44,1,0,1,2,11,0,3,0,9,0,0,0,0,2,0,5,0,1,16,2,3,0,75,3,0,1,0,0,0,3,2,0,1,5,2,1,1,4,0,0,1,0,0,0,25,0,2,27,22,0,0,11,0,0,1,1,0,24,0,3,2,12,3,0,0,4,2,0,8,26,5,4,3,0,0,1,2,16,11,26,162,6,14,11,0,17,0,0,0,1,0,2,26,54,0,1,3,64,1,3,0,4,4,0,3,5,3,1,0,0,1,0,3,4,0,16,1,2,1,3,2,0,0,1,3,0,0,0,6,5,3,3,2,4,62,43,1,14,2,4,0,2,1,1,6,0,9,5,2,18,0,1,17,0,0,1,0,1,0,0,1,8,11,1,20,0,2,0,4,0,0,0,0,0,1,0,1,1,2,1,19,4,2,1,0,3,0,8,2,4,0,0,0,3,1,0,18,12,5,66,1,1,9,0,2,59,2,3,0,7,1,0,0,7,4,16,0,0,8,4,4,3,53,0,0,1,26,25,4,0,0,1,11,0,19,0,7,0,8,6,2,5,4,1,0,10,4,0,4,1,3,5
9,16,5,3,1,0,5,1,0,0,0,0,2,1,33,1,1,2,0,8,0,2,1,3,0,1,2,0,0,0,2,1,0,4,13,0,0,27,9,0,0,0,0,0,0,2,0,0,5,0,5,2,2,0,0,1,1,2,0,7,0,2,15,26,0,1,3,1,0,0,5,0,13,0,11,4,16,7,1,0,0,1,5,5,5,5,0,2,0,1,0,1,2,3,16,82,1,4,7,0,15,1,1,0,1,0,3,13,36,0,0,0,17,0,0,0,2,2,0,1,3,3,0,0,0,0,0,0,5,0,13,1,1,6,0,2,0,0,3,10,0,0,1,1,0,0,0,0,0,18,16,1,8,4,0,0,3,0,2,55,0,9,8,1,12,0,1,24,1,0,5,1,0,1,15,0,5,2,1,8,1,0,0,0,0,6,1,0,3,2,1,2,7,1,2,21,25,0,7,0,8,0,16,3,2,2,0,0,4,1,9,11,2,4,26,0,2,3,4,2,36,4,0,8,4,0,2,0,2,1,4,0,0,3,6,1,6,21,2,1,0,6,9,0,0,2,0,5,0,16,0,4,0,8,3,7,2,1,4,0,1,2,0,8,5,2,7
1,17,22,6,0,0,7,3,3,0,0,2,1,1,22,0,3,11,1,3,0,2,1,9,0,0,0,1,1,0,3,6,0,6,2,0,0,77,6,0,2,0,0,0,0,1,0,3,7,0,3,0,6,0,0,0,1,0,0,7,1,0,16,19,4,2,13,1,0,0,2,3,13,0,2,2,12,3,1,0,2,2,0,9,15,17,0,1,0,1,5,0,6,9,16,104,2,1,6,4,12,1,1,1,0,0,6,13,52,3,0,1,35,5,4,0,2,5,1,1,3,3,2,3,0,0,0,0,6,1,9,0,1,6,8,1,0,0,9,2,0,0,0,8,6,4,1,10,6,66,35,0,8,1,1,0,0,2,3,24,1,13,0,2,19,0,0,17,0,1,4,1,0,0,0,2,16,7,1,10,0,2,1,0,0,2,0,0,0,7,5,6,0,1,2,19,25,2,6,1,0,5,7,0,6,0,0,0,2,0,2,14,8,4,29,1,3,4,4,4,30,6,1,1,2,0,0,2,1,6,8,0,0,7,2,1,7,38,0,2,0,10,14,4,1,4,0,10,0,20,5,7,0,8,8,8,1,2,1,0,8,6,1,4,3,7,3
