genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
AQP1,2.061153589649148e-09,4,162,0.06722587171955074,485165195.4097903,-7709.532301195162,-5.052491536827393,5.6306969143799965e-08,SE,4508,69.2699462395461,1.1805916207174113e+19,0.002986907958984375,15452.719037890964,-7709.53235666009,5.5464927754655946e-05,0.9940578272604615,0.8626121641516403
AR,2.061153589649148e-09,4,174,0.06722587171955074,485165195.4097903,-7225.736047322571,-4.784855135980388,5.016741027546946e-08,SE,4508,90.47503182308064,1.5419972188962107e+19,0.0029439926147460938,14485.12653014578,-7225.736102787504,5.546493321162416e-05,0.9940578269681538,0.8626121641516403
AVPR1A,0.9999546021306689,4,177,0.06722587171955074,4.5399929762484854e-05,-3776.8771184716416,-1.9912907213285789,4.277612944780152,SE,4508,2300.5044589080117,808369557863.7998,0.0026760101318359375,7587.408672443922,-3776.891320566441,0.014202094799657061,0.9051386597983816,0.8377581618356198
BACE2,0.9999546021306689,4,189,0.06722587171955074,4.5399929762484854e-05,-4557.495379899247,-2.186307513073815,5.221677526256333,SE,4508,1717.1093139158327,603371530759.7969,0.00267791748046875,9148.645195299134,-4557.513106954329,0.01772705508119543,0.894080298771298,0.8377581618356198
BASP1,0.999954602130669,4,190,0.06722587171955074,4.5399929762484854e-05,-3864.008799304569,-2.1759391789052036,5.059335931616174,SE,4508,3191.0715406899326,1121304103743.5579,0.003712892532348633,7761.672034109777,-3864.0196214983266,0.010822193757576315,0.917145720980995,0.8377581618356198
BTNL9,0.999954602130669,4,193,0.06722587171955074,4.5399929762484854e-05,-6310.825703415618,-3.8731593372193696,15.962495223796234,SE,4508,1136.2133188315336,399251674833.4728,0.0026879310607910156,12655.305842331874,-6310.850112143684,0.024408728066191543,0.8758494219264088,0.8377581618356198
C1QA,0.9999546021306689,4,212,0.06722587171955074,4.5399929762484854e-05,-4164.398719329647,-2.442654545479131,6.337408051681443,SE,4508,1980.1478166586696,695800092392.4064,0.0026760101318359375,8362.451874159933,-4164.414406102604,0.015686772956541972,0.9003281298025815,0.8377581618356198
C1QC,0.999954602130669,4,216,0.06722587171955074,4.5399929762484854e-05,-7955.151885454008,-5.706927162486146,34.56233087163522,SE,4508,170.24484658066632,59821988532.17115,0.002888917922973633,15943.958206408655,-7955.235035835323,0.08315038131513575,0.7730726540958642,0.7977653924330786
C2orf42,0.5052969814384112,4,2,0.1774455669879194,0.9790337955928444,-7858.977868253045,-6.574420604952836,22.789501420811288,SE,4508,0.8563544322892694,16.04301634366027,0.00220489501953125,15751.610172006729,-7859.416369324705,0.4385010716596298,0.5078468128567335,0.6200517532090568
C6orf132,0.9999546021132273,4,3,0.1774455669879194,4.5399929762484854e-05,-7747.915982298294,-7.701016473842013,61.0364593529708,SE,4508,0.1610805290091176,56601714.231100224,0.002599954605102539,15529.486400097227,-7750.26063358414,2.3446512858463393,0.12571369046120773,0.36363464182993976
CAV1,0.9999546021132272,4,7,0.1774455669879194,4.5399929762484854e-05,-4497.275048003941,-2.283331847688622,5.636293155647245,SE,4508,0.5649108537438245,198502717.28235012,0.002730846405029297,9028.204531508522,-4497.709281834381,0.43423383043955255,0.5099187513295433,0.6200517532090568
CAVIN2,0.9999546021132272,4,9,0.1774455669879194,4.5399929762484854e-05,-4409.845171358697,-2.599308115170794,7.160340877467279,SE,4508,0.4234226695585879,148785511.74840137,0.003216981887817383,8853.344778218034,-4410.457032346956,0.6118609882587407,0.434087974400157,0.5975570023389789
CCDC6,0.9999546021132273,4,21,0.1774455669879194,4.5399929762484854e-05,-5292.011890702336,-2.9867764324299158,9.519908547356307,SE,4508,0.18192144728933043,63924956.26468567,0.0033969879150390625,10617.678216905311,-5293.780183023431,1.768292321095032,0.18359355901547325,0.43354497102020156
CCDC80,0.9999546021132272,4,22,0.1774455669879194,4.5399929762484854e-05,-6565.099036342078,-3.987793179500613,16.956016620431672,SE,4508,0.5004835708335964,175863763.47212905,0.0035600662231445312,13163.852508184795,-6565.8381718182245,0.7391354761466573,0.38993795672743237,0.5846504308701244
CCL5,0.9999546021132272,4,30,0.1774455669879194,4.5399929762484854e-05,-8011.549747458192,-4.261571638950533,20.18090015679802,SE,4508,1.1393328773510825,400347542.5280788,0.0030977725982666016,16056.753930417022,-8012.000043712256,0.4502962540645967,0.5021943016052868,0.6200517532090568
CCL8,0.9999546021132272,4,41,0.1774455669879194,4.5399929762484854e-05,-6037.98711915368,-1.9793951055088528,4.76512964904771,SE,4508,0.5372098020495978,188768908.84750926,0.0031790733337402344,12109.628673808,-6041.099709097223,3.1125899435428437,0.07768933134423306,0.26070051958716944
CCND1,0.9999546021132272,4,48,0.1774455669879194,4.5399929762484854e-05,-6836.3016599265175,-4.045469682904086,17.556455278344412,SE,4508,0.3963679269852501,139278808.3796034,0.003262042999267578,13706.257755353674,-6837.319883630411,1.0182237038934545,0.31294072241050663,0.5370229482215138
CCPG1,0.47982261704038554,4,49,0.1774455669879194,1.0841030777278455,-8073.251335921252,-6.224771146578438,19.587255972746284,SE,4508,1.3291010819725657,24.959009715875617,0.003370046615600586,16180.157107343142,-8073.406002530806,0.1546666095546243,0.6941150814365007,0.7407621931365651
CD14,0.9999546021132273,4,53,0.1774455669879194,4.5399929762484854e-05,-3849.2613828367776,-2.090044309286767,4.684660098685813,SE,4508,0.3782501420806643,132912441.87971608,0.003912925720214844,7732.177201174194,-3849.919001493132,0.657618656354316,0.417401908048456,0.5942140038467247
CD163,0.9999546021132273,4,59,0.1774455669879194,4.5399929762484854e-05,-5809.087405621635,-3.140418046433838,10.617854727541374,SE,4508,0.8667294565052875,304558057.47887856,0.003406047821044922,11651.82924674391,-5809.373421727036,0.2860161054004493,0.5927848879697204,0.6791876436363038
CD247,0.9999546021132272,4,68,0.1774455669879194,4.5399929762484854e-05,-6379.650128682167,-2.0595287883644917,5.227921169018603,SE,4508,0.5415117788849863,190280570.53058115,0.003957986831665039,12792.954692864972,-6380.285420660042,0.6352919778755677,0.4254208000091225,0.5942140038467247
CD3D,0.9999546021132273,4,71,0.1774455669879194,4.5399929762484854e-05,-7363.613123192725,-4.790714003744065,24.451909082945896,SE,4508,0.3217447042302444,113057126.86838363,0.0031862258911132812,14760.880681886088,-7364.837944185829,1.2248209931040037,0.26841660100364395,0.507358111708058
CD3E,0.9999546021132272,4,77,0.1774455669879194,4.5399929762484854e-05,-4541.185124966596,-2.1090259288161364,4.88032510914525,SE,4508,0.3612155689740481,126926702.66670547,0.0034019947052001953,9116.024685433831,-4541.885417334011,0.7002923674153863,0.40268547199992977,0.5868421174183571
CD3G,0.9999546021132273,4,80,0.1774455669879194,4.5399929762484854e-05,-5115.269294785366,-2.090968596660725,4.931985328288052,SE,4508,0.6068191538461639,213228777.84857237,0.0031647682189941406,10264.19302507137,-5115.754539496833,0.48524471146720316,0.48605623305690127,0.6110682938978064
CD4,0.9999546021132273,4,87,0.1774455669879194,4.5399929762484854e-05,-8035.164612317681,-7.853818586536566,63.65722778922832,SE,4508,0.13373775879865066,46993801.49788658,0.0038139820098876953,16103.983660136,-8037.877870411532,2.7132580938514366,0.09951755171505294,0.29685633324092503
CD68,0.9999546021132273,4,94,0.1774455669879194,4.5399929762484854e-05,-5153.193837160103,-1.1868905391385904,1.9827002587427691,SE,4508,0.6671105676433527,234414438.18501633,0.0028252601623535156,10340.042109820844,-5153.598463443375,0.40462628327259154,0.5247096711022375,0.6292640506668259
CD69,0.9999546021132271,4,96,0.1774455669879194,4.5399929762484854e-05,-7777.155509235631,-5.552447047983952,32.62790848091257,SE,4508,0.1338041242103086,47017121.48627128,0.0026450157165527344,15587.965453971901,-7779.417423666101,2.261914430469915,0.13259006136652862,0.3778007175979785
CD83,0.9999546021132272,4,100,0.1774455669879194,4.5399929762484854e-05,-4889.439397398466,-2.1481885447152034,5.120166919656206,SE,4508,1.4177360534707797,498174990.1574929,0.0026178359985351562,9812.533230297571,-4889.603831487248,0.16443408878149057,0.6851065398319749,0.7389438796338713
CD86,0.9999546021132273,4,103,0.1774455669879194,4.5399929762484854e-05,-6999.486192265789,-2.421607750340914,7.162191572765116,SE,4508,0.20590172123899947,72351329.21979405,0.002843141555786133,14032.626820032217,-7001.1800026604815,1.6938103946922638,0.19309943597536916,0.4441498527363366
CD8A,0.4984112573298122,4,106,0.1774455669879194,1.0063748272744089,-7066.501970713205,-0.2916667477022682,0.7133204366809996,SE,4508,100.33175186134666,1879.3215657393612,0.003615140914916992,14166.65837692705,-7066.551607031339,0.04963631813370739,0.8236973197295177,0.8364431196479629
CD8B,0.9999546021132273,4,107,0.1774455669879194,4.5399929762484854e-05,-4831.021527987363,-2.441613934952159,6.451754379700818,SE,4508,0.425399282345209,149480069.1401736,0.0028228759765625,9695.697491475365,-4831.656000807835,0.6344728204721832,0.4257193849200348,0.5942140038467247
CD9,0.9999546021132273,4,113,0.1774455669879194,4.5399929762484854e-05,-7982.93346165876,-7.381757753248749,56.428733357569364,SE,4508,0.9500104412728205,333821969.9442504,0.0032558441162109375,15999.52135881816,-7983.46265627439,0.5291946156294216,0.4669456566973369,0.6055150945740623
CD93,0.9999546021132273,4,122,0.1774455669879194,4.5399929762484854e-05,-5889.590757117245,-1.9660002673494346,4.658004293844696,SE,4508,0.355101500110735,124778294.16096063,0.003957033157348633,11812.835949735128,-5890.460932827884,0.8701757106391597,0.35090666910703994,0.5630619794623646
CDC42EP1,0.9999546021132273,4,128,0.1774455669879194,4.5399929762484854e-05,-7037.877910453642,-3.0661345954236356,10.716219439836209,SE,4508,0.39451470426868457,138627608.73893502,0.003111124038696289,14109.410256407922,-7038.726773960476,0.8488635068342774,0.3568740450782891,0.5630619794623646
CDH1,0.9999546021132272,4,133,0.1774455669879194,4.5399929762484854e-05,-4849.8681727912035,-2.417686905543317,6.3398572872003776,SE,4508,0.02723877674835496,9571370.711278562,0.0035800933837890625,9733.390781083046,-4861.614201421133,11.746028629929242,0.0006097320106346338,0.005061016689062179
CEACAM6,0.9999546021132272,4,137,0.1774455669879194,4.5399929762484854e-05,-5906.533185563729,-2.229343666340651,5.767153563848405,SE,4508,0.7712989525714548,271024953.59718156,0.003173828125,11846.720806628096,-5906.817129991501,0.28394442777243967,0.5941274768380428,0.6791876436363038
CENPF,0.9999546021132273,4,143,0.1774455669879194,4.5399929762484854e-05,-5535.659617258469,-2.7890940880927926,8.449819173091418,SE,4508,0.37414066301975846,131468421.5451022,0.0026001930236816406,11104.973670017576,-5536.455033884618,0.7954166261497448,0.3724672656885546,0.5734466700483613
CLDN4,0.9999546021132272,4,145,0.1774455669879194,4.5399929762484854e-05,-4508.169446990858,-2.7589121607241958,8.032696008904313,SE,4508,0.4683035457770289,164556098.9551485,0.002584218978881836,9049.993329482355,-4508.720514253593,0.5510672627351596,0.4578819388110067,0.6048990620694069
CLEC14A,0.9999546021132273,4,146,0.1774455669879194,4.5399929762484854e-05,-8254.559919571486,-6.386491291467777,43.005609132728296,SE,4508,4.200734851045513,1476086495.7585156,0.002758026123046875,16542.77427464361,-8254.671189996776,0.11127042529005848,0.7387023846541402,0.771933112349367
CRISPLD2,0.9999546021132272,4,152,0.1774455669879194,4.5399929762484854e-05,-8004.719152047665,-1.0076571545219544,3.0553660712755457,SE,4508,0.5329748341123546,187280793.26762077,0.003763914108276367,16043.09273959597,-8006.777673530201,2.05852148253598,0.15135696772049534,0.40697776211656883
CTLA4,0.9999546021132273,4,154,0.1774455669879194,4.5399929762484854e-05,-6832.742167859582,-2.1246698625974143,5.7211009575621645,SE,4508,0.3760649313966149,132144585.75534023,0.0036292076110839844,13699.138771219803,-6834.525556536999,1.7833886774169514,0.18173376633606397,0.43354497102020156
CTTN,0.9999546021132272,4,155,0.1774455669879194,4.5399929762484854e-05,-5960.5303550209655,-6.342068257792227,40.98448640146638,SE,4508,1.0495719239052792,368806648.86884034,0.0025022029876708984,11954.71514554257,-5961.084132730653,0.5537777096878926,0.4567782191845997,0.6048990620694069
CXCL12,0.9999546021132273,4,157,0.1774455669879194,4.5399929762484854e-05,-7557.119019224638,-2.9548733981316815,10.39174689946473,SE,4508,2.7666726594978095,972174701.7276264,0.0037899017333984375,15147.892473949914,-7557.565630140868,0.44661091623038374,0.5039487856160021,0.6200517532090568
CXCL16,0.9999546021132273,4,163,0.1774455669879194,4.5399929762484854e-05,-7902.92746333419,-7.395831115109091,56.56587567296438,SE,4508,0.29095968719729803,102239650.99207984,0.003599882125854492,15839.50936216902,-7904.383289354846,1.455826020655877,0.22759541392173221,0.49013031535087587
CXCR4,0.9999546021132273,4,166,0.1774455669879194,4.5399929762484854e-05,-5807.90229184465,-2.8766648262528283,9.03285730475014,SE,4508,0.42857779819921793,150596960.46809122,0.0036029815673828125,11649.459019189939,-5808.792770110378,0.890478265728234,0.34534773534960705,0.5630619794623646
CYTIP,0.9999546021132272,4,169,0.1774455669879194,4.5399929762484854e-05,-6769.514289274411,-4.474319531831552,21.16907096920927,SE,4508,0.13003487871482144,45692655.03619533,0.002747774124145508,13572.68301404946,-6772.05421949111,2.5399302166997586,0.11099969211432292,0.3260130817343751
DAPK3,0.9999546021132273,4,176,0.1774455669879194,4.5399929762484854e-05,-8033.936788072076,-6.374790090106438,42.643841644617225,SE,4508,40.97113784182923,14396753289.190641,0.002732992172241211,16101.52801164479,-8034.063982277612,0.12719420553639793,0.7213591073167906,0.7650778410935659
DMKN,0.9999546021132273,4,179,0.1774455669879194,4.5399929762484854e-05,-5836.955745360196,-2.665022289525064,7.871792185873295,SE,4508,0.37576160624111243,132038001.0316131,0.0034449100494384766,11707.56592622103,-5837.701338342067,0.7455929818715958,0.38787511585969137,0.5846504308701244
DNTTIP1,0.9999546021132272,4,183,0.1774455669879194,4.5399929762484854e-05,-3978.911602201222,-2.0095067719531596,4.37412635696891,SE,4508,0.41591283505718385,146146648.38586384,0.003313779830932617,7991.477639903083,-3979.5121136989246,0.6005114977024277,0.438382933064277,0.5975570023389789
DPT,0.9999546021132273,4,184,0.1774455669879194,4.5399929762484854e-05,-5036.859386918367,-2.0206098859477817,4.6237741111611,SE,4508,0.43372725246611316,152406415.2836655,0.0029878616333007812,10107.373209337373,-5037.542932801337,0.6835458829700656,0.4083683797501755,0.5876623969321125
DSC2,0.4955307807394137,4,185,0.1774455669879194,1.018037704333827,-6703.664192802342,-3.352063767693135,6.131388470404637,SE,4508,0.33202954155318415,6.219953103787053,0.0032618045806884766,13440.982821105323,-6704.25699250435,0.5927997020080511,0.44133852887036007,0.5975570023389789
DSP,0.9999546021132273,4,187,0.1774455669879194,4.5399929762484854e-05,-7343.654040813478,-3.3223900913760844,12.543962383898906,SE,4508,0.1766895433672068,62086529.655656494,0.003081798553466797,14720.962517127595,-7345.8356753344815,2.181634521003616,0.13966606227734046,0.3834306183891845
DST,0.9999546021132272,4,194,0.1774455669879194,4.5399929762484854e-05,-8078.687508450542,-5.570890423247845,33.0969052908303,SE,4508,0.44924256143508406,157858303.7892168,0.003526926040649414,16191.029452401723,-8079.695103932939,1.0075954823969369,0.3154795769028199,0.5370229482215138
DUSP2,0.9999546021132273,4,201,0.1774455669879194,4.5399929762484854e-05,-6104.769268304148,-3.2027602663741344,11.120735085076047,SE,4508,0.16765339267499377,58911337.58014633,0.00734400749206543,12243.192972108935,-6106.534712213426,1.7654439092784742,0.1839469377042855,0.43354497102020156
DUSP5,0.9999546021132273,4,203,0.1774455669879194,4.5399929762484854e-05,-6049.448118434651,-6.083606595146457,37.81101679356282,SE,4508,0.34990338066355753,122951739.00013146,0.0028810501098632812,12132.550672369942,-6050.445823551489,0.9977051168380058,0.31786644030444833,0.5370229482215138
EDNRB,0.9999546021132273,4,206,0.1774455669879194,4.5399929762484854e-05,-6953.690401536422,-0.25273159449939575,1.344484807965195,SE,4508,0.20505192399248312,72052720.93253969,0.004554033279418945,13941.035238573482,-6955.151850316321,1.4614487798990012,0.2266997453502907,0.49013031535087587
EGFL7,0.9999546021132273,4,210,0.1774455669879194,4.5399929762484854e-05,-8080.476118964259,-5.631194912911795,33.773080557869285,SE,4508,0.712112574397538,250227589.1704658,0.0028951168060302734,16194.606673429156,-8081.108675008052,0.6325560437935565,0.42641928752238767,0.5942140038467247
EGFR,0.9999546021132272,4,211,0.1774455669879194,4.5399929762484854e-05,-6324.586553685031,-3.401611123445125,12.52202705854501,SE,4508,0.6591076068406844,231602296.3127582,0.002783060073852539,12682.8275428707,-6325.070752056886,0.4841983718552001,0.4865267559033962,0.6110682938978064
EIF4EBP1,0.19784225677935946,4,1,0.4683751722107772,4.05441067257433,-8796.210889229093,-3.9233602808230206,3.5435401969274722,SE,4508,0.011933839042629277,0.47155333318965553,0.0038127899169921875,17626.076213958822,-8799.484010452066,3.273121222973714,0.07042351797198132,0.2489720332342774
ELF3,0.2276539900733392,4,4,0.4683751722107772,3.392529668599079,-6042.348852839463,-1.3409834192902268,0.5924693237241514,SE,4508,0.006006239071208343,0.19953114879632514,0.0036911964416503906,12118.352141179565,-6046.631796615037,4.282943775574495,0.038496620230993095,0.16331899491936466
ENAH,0.20619719450784982,4,8,0.4683751722107772,3.8496113943986052,-7281.065229546183,-3.636993919095805,2.962389409688294,SE,4508,0.005815035339621142,0.21800554929281793,0.008144855499267578,14595.784894593005,-7282.529624803783,1.46439525759979,0.22623208203496825,0.49013031535087587
EPCAM,0.11615026172668162,4,18,0.4683751722107772,7.609309669732782,-5114.450327753856,-2.012129380603114,0.5289738715564253,SE,4508,0.010885014161607443,0.9239103886960816,0.01083683967590332,10262.555091008351,-5114.849988275448,0.39966052159161336,0.5272646297188535,0.6292640506668259
ERBB2,0.1814719597954078,4,19,0.4683751722107772,4.510358326322728,-6364.11700472719,-1.998693099619351,0.8872669441491585,SE,4508,0.002955032956893837,0.1307883849197231,0.015852928161621094,12761.888444955019,-6365.89789010134,1.7808853741498751,0.18204064516921425,0.43354497102020156
ERN1,0.24885392842497758,4,20,0.4683751722107772,3.018331339249559,-7047.469771161114,-2.2961952762418316,1.6041379413083896,SE,4508,0.0030026293977776686,0.09005200969790571,0.004619121551513672,14128.593977822868,-7050.791461906696,3.321690745581691,0.06837148106613755,0.2462780621593291
ESM1,0.17050281622142513,4,23,0.4683751722107772,4.8648602927384985,-8189.500900308309,-1.332041093448896,0.6739054744372772,SE,4508,0.0025966940550507258,0.12509129435431415,0.014570951461791992,16412.656236117255,-8190.890011042244,1.3891107339350128,0.23855533277325514,0.49013031535087587
ESR1,0.2410684899325208,4,24,0.4683751722107772,3.148104577947243,-4095.354615990499,-2.3684114036991293,1.3986752884198075,SE,4508,0.0066335237922922384,0.20619013270921913,0.004721164703369141,8224.363667481637,-4098.135992886718,2.781376896218717,0.0953661491713701,0.2936494329323713
FAM107B,0.07007175975807403,4,25,0.4683751722107772,13.270687607307966,-7856.84512617042,-8.059861108695703,4.644088345418004,SE,4508,0.02676728842716193,5.2335016595846025,0.013051271438598633,15747.34468784148,-7857.062053847693,0.2169276772729063,0.6413909118107275,0.7037204361559707
FAM49A,0.19700858203574087,4,29,0.4683751722107772,4.075799129614127,-6126.000927855894,-7.002501688045559,9.595428481145275,SE,4508,0.0030441501454530036,0.12094174135569861,0.01770305633544922,12285.656291212426,-6127.971763006199,1.9708351503049926,0.16035924337348373,0.4136616284716267
FASN,0.20458734593406824,4,31,0.4683751722107772,3.8877715837000424,-7461.495252557155,-1.7732145961599002,0.9551261072950462,SE,4508,0.004108747676322539,0.1555653097603771,0.01395106315612793,14956.64494061495,-7462.91646387913,1.4212113219746243,0.233204128304056,0.49013031535087587
FBLIM1,0.17992501999900581,4,32,0.4683751722107772,4.557734429609547,-6957.1466618888735,-1.9782549556627294,0.918949309538605,SE,4508,0.003344671298678003,0.14974534886664712,0.01122426986694336,13947.947759278386,-6958.881167686199,1.7345057973252551,0.18783648698461097,0.4373133288998704
FBLN1,0.3265771231533412,4,34,0.4683751722107772,2.0620021815443477,-4440.206779097497,-1.6299974326107063,0.9707329934137595,SE,4508,0.0037029943096565663,0.08508152398250245,0.0031931400299072266,8914.067993695633,-4444.918331412829,4.7115523153315735,0.02996058635772747,0.1395060562111479
FCER1G,0.11018613385508359,4,35,0.4683751722107772,8.075310641204187,-6736.166975803503,-0.11955736740140008,0.12968481496411266,SE,4508,0.006998936105537932,0.6454350888090963,0.011454343795776367,13505.988387107645,-6736.909958196407,0.7429823929041959,0.38870718307344954,0.5846504308701244
FCGR3A,7.3260362297885325e-06,4,36,0.4683751722107772,136494.37992904353,-4943.25159826618,-1.236659217307601,1.5048949775757847e-05,SE,4508,0.22800652150966186,3076082449.9045944,0.02391982078552246,9920.157632032999,-4943.282207987747,0.030609721567088854,0.8611139385140197,0.8377581618356198
FGL2,0.14514516671977964,4,39,0.4683751722107772,5.889478037886583,-5579.0245310764685,-1.3532047562129328,0.36187278735090955,SE,4508,0.004502965668246606,0.2727087279027872,0.008217096328735352,11191.703497653576,-5580.092935907829,1.0684048313605672,0.3013060347507579,0.5277253319237629
FLNB,3.8175738355254694e-07,4,40,0.4683751722107772,2619385.399408401,-5840.450505631459,-2.2681428165149162,2.262295071180316e-06,SE,4508,0.05625033114280529,279464363956.26953,0.0039000511169433594,11714.555446763557,-5840.450562838223,5.72067638131557e-05,0.9939652454485982,0.8626121641516403
FOXA1,0.106719385092809,4,42,0.4683751722107772,8.37011854553898,-6734.718159779424,-1.3487242955424281,0.31546257257825056,SE,4508,0.006356915540100355,0.6167923322518936,0.01263570785522461,13503.090755059487,-6735.207761825452,0.4896020460273576,0.48410487630386045,0.6110682938978064
FSTL3,0.17423279808997869,4,51,0.4683751722107772,4.739305797484586,-6797.825095867936,-1.1968800897416514,0.45236726231711955,SE,4508,0.003958659695927667,0.18512660764072195,0.011463165283203125,13629.304627236512,-6799.151072018083,1.3259761501467437,0.24952232832582688,0.4910936171361167
GATA3,0.14448144363891696,4,54,0.4683751722107772,5.921126986203072,-6870.636463340039,-9.224766633751491,12.245677900947829,SE,4508,0.005573083503842865,0.33979013124433544,0.010062694549560547,13774.927362180717,-6871.491786702448,0.8553233624088534,0.35505073329666614,0.5630619794623646
GJB2,0.1918367226907401,4,57,0.4683751722107772,4.212640314901579,-8642.855579777734,-2.7381170029372837,1.9234595349050312,SE,4508,0.006395189527826876,0.26299377869659385,0.008418798446655273,17319.365595056104,-8644.213748181428,1.3581684036944353,0.2438551655734531,0.4910936171361167
GLIPR1,0.10184298958338571,4,58,0.4683751722107772,8.81877248208213,-6208.0322926098615,-1.000495580480069,0.19428536669069682,SE,4508,0.01206458290992495,1.261812421480759,0.01217794418334961,12449.719020720362,-6208.425383131806,0.39309052194403193,0.5306793493956897,0.6292640506668259
GPR183,0.05878408407514587,4,63,0.4683751722107772,16.010928584057975,-7182.540116027139,-4.291859387123875,1.1577502650212004,SE,4508,0.038682078343348004,10.28199655695743,0.011807918548583984,14398.734667554918,-7182.694316907764,0.1542008806245576,0.694552742040903,0.7407621931365651
GZMA,0.1201493008499521,4,65,0.4683751722107772,7.322759133257337,-7567.121476947835,-9.239972448857515,10.300913943682657,SE,4508,0.006335689885232132,0.510175907805397,0.012476205825805664,15167.897389396308,-7567.657621132048,0.536144184213299,0.464035109171677,0.6055150945740623
HAVCR2,0.022904108660687098,4,66,0.4683751722107772,42.65901323752878,-4883.864506715135,-2.2549533472825227,0.12781746808012778,SE,4508,0.2291681360546042,347.60782422861405,0.009999752044677734,9801.383448930908,-4883.884262299925,0.019755584789891145,0.8882218463590157,0.8377581618356198
HDC,0.3203797348415808,4,75,0.4683751722107772,2.1212326170388773,-5959.581077163666,-5.896965893939011,10.972509329416207,SE,4508,0.002326685629288878,0.054329622948664925,0.003331899642944336,11952.816589827971,-5966.254578584776,6.673501421109904,0.009785675422998574,0.051893733303780325
