,Cell,Cell_type,point_x,point_y
C_69,C_69,Endothelial,2.9910818377317296,7.501234433442966
C_70,C_70,Invasive_Tumor,2.8371324062521133,7.086029112588587
C_71,C_71,Stromal,36.33053136600552,29.92466072945487
C_72,C_72,Stromal,16.54124134544907,5.005643256455827
C_73,C_73,Invasive_Tumor,6.843951616044119,40.67423019565661
C_74,C_74,Invasive_Tumor,6.3368401086178086,29.208489005516164
C_75,C_75,Invasive_Tumor,7.643485790544141,12.15857689191972
C_76,C_76,Prolif_Invasive_Tumor,8.271661725089817,40.059094015861156
C_77,C_77,Invasive_Tumor,36.350575993838426,47.17874996343325
C_78,C_78,Invasive_Tumor,1.502560233036282,14.34050121975553
C_79,C_79,Invasive_Tumor,37.50247948971611,6.153115847460383
C_80,C_80,Invasive_Tumor,37.02584033518344,0.7886584176016342
C_81,C_81,Invasive_Tumor,37.69006349431217,3.517438959662483
C_82,C_82,Invasive_Tumor,36.596956904204895,49.80825241310979
C_83,C_83,Invasive_Tumor,37.85597343632498,3.637461768742395
C_84,C_84,Endothelial,21.850167387411368,27.755837037857585
C_85,C_85,Invasive_Tumor,2.80132295148145,16.164448869820436
C_86,C_86,Endothelial,33.28615661662791,39.77772593345591
C_87,C_87,Endothelial,33.58327716673385,39.37998544951479
C_88,C_88,Invasive_Tumor,36.373375388210896,47.3222807459566
C_89,C_89,CD8+_T_Cells,13.186791859359403,22.845619439804764
C_90,C_90,Invasive_Tumor,36.81005088689883,46.414993543306146
C_91,C_91,Prolif_Invasive_Tumor,16.682615247185357,4.632329644391503
C_92,C_92,CD8+_T_Cells,9.10137940257696,20.044313411336915
C_93,C_93,Invasive_Tumor,1.8628962067866794,24.732747631652163
C_94,C_94,Endothelial,32.03506012955344,40.80582228553597
C_95,C_95,Macrophages_1,45.50153148687481,9.775165475708775
C_96,C_96,Invasive_Tumor,1.1435066564706053,26.45365306348272
C_97,C_97,Invasive_Tumor,2.0809616057122007,2.7834659057715374
C_98,C_98,Invasive_Tumor,1.0110636318179211,34.493026947398334
C_99,C_99,Stromal,12.437605406603842,45.28305316864943
C_100,C_100,Invasive_Tumor,1.3018622213179731,35.877282004609704
C_101,C_101,Invasive_Tumor,1.8011747534203981,28.609909512702874
C_102,C_102,Invasive_Tumor,1.9170965080012314,31.427336869232864
C_103,C_103,Stromal,10.317578536897992,33.90525814183837
C_104,C_104,Stromal,11.349847356401582,32.056880597619966
C_105,C_105,Invasive_Tumor,1.7441937458675616,31.469340916293152
C_106,C_106,Invasive_Tumor,37.445755958972754,3.1165126861200934
C_107,C_107,Invasive_Tumor,13.048541500587197,6.169902149695505
C_108,C_108,Endothelial,21.866884601407914,29.69809990861872
C_109,C_109,Invasive_Tumor,14.662625017560254,5.635171886684725
C_110,C_110,Invasive_Tumor,2.3032279862284954,14.660898712416975
C_111,C_111,Invasive_Tumor,0.6570040761675888,12.35154262979416
C_112,C_112,Invasive_Tumor,1.171881699501287,20.081355042257186
C_113,C_113,Stromal,14.25330933557865,39.08300629257898
C_114,C_114,Invasive_Tumor,0.5728325313613059,14.313596498696402
C_115,C_115,Invasive_Tumor,2.547979910840692,27.197794132331126
C_116,C_116,Invasive_Tumor,0.33040539947872816,18.403199150082273
C_117,C_117,Invasive_Tumor,13.109109568965494,47.89236856800321
C_118,C_118,Invasive_Tumor,2.1435972581684117,7.947425403435759
C_119,C_119,Invasive_Tumor,14.894256341921498,0.6841727361243388
C_120,C_120,Invasive_Tumor,0.05459183322949479,29.930945267397302
C_121,C_121,Stromal,49.50277766615353,31.547936214542393
C_122,C_122,Invasive_Tumor,2.5410705845910044,3.3824200159322637
C_123,C_123,T_Cell_&_Tumor_Hybrid,14.713542779443639,35.07953757922904
C_124,C_124,Endothelial,13.261512331339897,11.699830241843168
C_125,C_125,Invasive_Tumor,1.345712198979554,32.604046937848075
C_126,C_126,Macrophages_1,40.35807436461149,8.496177981619374
C_127,C_127,Invasive_Tumor,1.1074934912219891,18.45680764337379
C_128,C_128,Prolif_Invasive_Tumor,43.45620721949513,2.629841741088584
C_129,C_129,Prolif_Invasive_Tumor,4.409180760659803,2.451695971004103
C_130,C_130,Stromal,46.71974162015864,30.069415705547392
C_131,C_131,Stromal,46.86744974155614,31.013020793397168
C_132,C_132,Invasive_Tumor,1.0391230896789727,22.305922058678984
C_133,C_133,Invasive_Tumor,13.68031769269532,5.875855995558032
C_134,C_134,Invasive_Tumor,2.374468838130844,9.141726836775737
C_135,C_135,Invasive_Tumor,12.333169044768633,4.173410084486334
C_136,C_136,B_Cells,12.316559805224998,17.583450475983682
C_137,C_137,Invasive_Tumor,13.08861633765283,6.632265541621063
C_138,C_138,Invasive_Tumor,2.318035522962419,12.832559453247589
C_139,C_139,Invasive_Tumor,13.644570163538816,7.251901509505865
C_140,C_140,Invasive_Tumor,6.681631105192992,40.259413709087134
C_141,C_141,Invasive_Tumor,0.22367127475463877,23.712477977079132
C_142,C_142,Stromal,46.65833450136647,16.156244836268485
C_143,C_143,Endothelial,9.156214157750425,23.515970586664892
C_144,C_144,Invasive_Tumor,0.7321901550250365,42.64968745427264
C_145,C_145,Invasive_Tumor,0.7261004978718288,39.5877327676102
C_146,C_146,Endothelial,10.93408647288282,14.009646419501538
C_147,C_147,Invasive_Tumor,0.418368087238824,39.92022064661769
C_148,C_148,Invasive_Tumor,19.05227992405972,2.6465546023254682
C_149,C_149,Invasive_Tumor,14.662963073543466,19.513697926473732
C_150,C_150,Invasive_Tumor,20.788947102603412,48.45656390166526
C_151,C_151,Invasive_Tumor,20.171911727497093,44.03218341712243
C_152,C_152,Invasive_Tumor,5.584621359178571,11.946711107795627
C_153,C_153,Invasive_Tumor,16.35703377518852,45.692207931913345
C_154,C_154,Invasive_Tumor,5.510669095855469,13.581060165541503
C_155,C_155,Invasive_Tumor,5.27419895794628,6.6587047373737445
C_156,C_156,Invasive_Tumor,18.55972694502308,45.797504118595654
C_157,C_157,Invasive_Tumor,16.469932361999863,42.54298897844014
C_158,C_158,Invasive_Tumor,5.5726906189011665,6.465202426527466
C_159,C_159,Invasive_Tumor,5.593546527875598,5.262650636168075
C_160,C_160,Invasive_Tumor,5.913607744510097,4.926120727611632
C_161,C_161,Invasive_Tumor,4.710136608866133,47.26302162450781
C_162,C_162,Stromal,43.86984194257048,34.55071435666197
C_163,C_163,Invasive_Tumor,5.897749464367674,9.441319036612295
C_164,C_164,Endothelial,46.08406414492871,35.06418436876491
C_165,C_165,Invasive_Tumor,3.064368223910013,27.850990389536168
C_166,C_166,Prolif_Invasive_Tumor,42.954910847652634,13.47935694011469
C_167,C_167,Invasive_Tumor,3.364180464837674,38.94050799861202
C_168,C_168,Stromal,4.753276647623844,32.83986821494238
C_169,C_169,Invasive_Tumor,19.414657482672688,2.5664083648717417
C_170,C_170,Invasive_Tumor,3.9195731939107583,39.27101380909747
C_171,C_171,T_Cell_&_Tumor_Hybrid,13.591034103453293,38.617549572619495
C_172,C_172,Endothelial,33.5533137293805,41.237538450084315
C_173,C_173,Invasive_Tumor,3.9852566033305505,41.86358184917107
C_174,C_174,Invasive_Tumor,5.351294496732634,5.999907283174094
C_175,C_175,Invasive_Tumor,16.289749783156974,44.23122521716691
C_176,C_176,Invasive_Tumor,3.44627916414747,28.743304807067293
C_177,C_177,Macrophages_1,46.38789488037692,10.07515033336891
C_178,C_178,Endothelial,42.67530757209999,42.9711842049138
C_179,C_179,Invasive_Tumor,3.872628757566743,9.60433065397729
C_180,C_180,Prolif_Invasive_Tumor,43.20721496511993,22.68841672815047
C_181,C_181,Invasive_Tumor,16.2823644279285,25.041737881043314
C_182,C_182,Stromal,6.400474420725638,1.4416342904834234
C_183,C_183,Invasive_Tumor,19.3708765727874,19.85174864436995
C_184,C_184,Endothelial,9.433386789655396,23.391933193008562
C_185,C_185,Invasive_Tumor,16.322550915061,48.15558125859915
C_186,C_186,Invasive_Tumor,16.82050708099539,6.627128698761026
C_187,C_187,Invasive_Tumor,21.717919812885317,4.925194862358001
C_188,C_188,Endothelial,6.006389001058915,21.389411617959375
C_189,C_189,Stromal,39.74005989359072,28.944606468604565
C_190,C_190,Invasive_Tumor,22.48266700278097,7.79995666168981
C_191,C_191,Prolif_Invasive_Tumor,43.29996211862521,11.13221168457786
C_192,C_192,Invasive_Tumor,17.443215509581233,5.729166761437448
C_193,C_193,Invasive_Tumor,17.43289000041602,2.546785932560769
C_194,C_194,Invasive_Tumor,16.690770942688204,49.77468520131565
C_195,C_195,Invasive_Tumor,22.041068599730636,5.024671272543929
C_196,C_196,Macrophages_1,3.324651069293311,16.17639899160101
C_197,C_197,Prolif_Invasive_Tumor,26.728662702275063,10.309046546987737
C_198,C_198,Invasive_Tumor,21.87334688254904,2.6427348529124153
C_199,C_199,Stromal,19.190364871123467,21.635200951870072
C_200,C_200,Macrophages_1,44.30671464139762,8.676035218333855
C_201,C_201,Stromal,41.66408621087038,31.33290685822676
C_202,C_202,Macrophages_1,3.0183216208888863,22.417461273289348
C_203,C_203,Invasive_Tumor,16.576229326426557,48.82203023288365
C_204,C_204,Invasive_Tumor,49.46229960785147,48.063772369534476
C_205,C_205,Stromal,39.436249970804646,27.924267992753666
C_206,C_206,Stromal,41.04455824475126,31.887971777239564
C_207,C_207,Invasive_Tumor,18.256441899575158,42.449935494797785
C_208,C_208,Invasive_Tumor,18.419750811488083,46.673361805045985
C_209,C_209,Stromal,39.80713604280021,27.66749260303306
C_210,C_210,Invasive_Tumor,18.527234387329937,46.64599040988335
C_211,C_211,Stromal,44.88237663543681,26.837729382709046
C_212,C_212,Invasive_Tumor,18.196135302289008,47.54096830564172
C_213,C_213,Invasive_Tumor,18.806310820865452,48.431186317849665
C_214,C_214,Invasive_Tumor,16.147446552296774,47.81634918141078
C_215,C_215,Invasive_Tumor,19.481681656131695,1.1208738189125267
C_216,C_216,Invasive_Tumor,16.711634909222955,45.66734696423266
C_217,C_217,Endothelial,7.353538179028058,15.524886136060601
C_218,C_218,Invasive_Tumor,3.666288005879731,42.65772995942195
C_219,C_219,Invasive_Tumor,3.593070433140688,27.911821934630375
C_220,C_220,Invasive_Tumor,3.725418213587206,31.417824515471914
C_221,C_221,Stromal,28.770495516283795,27.211554323989105
C_222,C_222,Stromal,42.451707319837126,25.55431283341302
C_223,C_223,Invasive_Tumor,2.4410320560846186,41.056102667780046
C_224,C_224,Prolif_Invasive_Tumor,6.71818639261793,7.977926708280048
C_225,C_225,Invasive_Tumor,2.572896576691269,42.568467908016046
C_226,C_226,Invasive_Tumor,2.7198916252411944,43.86060757738302
C_227,C_227,Invasive_Tumor,2.047492172862142,43.48516765078912
C_228,C_228,Macrophages_1,4.182041424642052,34.52392652825492
C_229,C_229,Stromal,12.900094972883409,0.9314271657084039
C_230,C_230,Invasive_Tumor,2.099411688878811,44.524509005396936
C_231,C_231,Invasive_Tumor,2.557140155067356,47.43253170161575
C_232,C_232,Prolif_Invasive_Tumor,34.52925610670448,20.41322290274413
C_233,C_233,Prolif_Invasive_Tumor,31.943884103018267,28.49425726586436
C_234,C_234,Invasive_Tumor,3.7585249943321184,4.764191758600983
C_235,C_235,Invasive_Tumor,3.262579509547753,5.291033259227712
C_236,C_236,Stromal,6.6452898197097765,46.02847448057303
C_237,C_237,Stromal,3.2102565261994176,23.062829005073805
C_238,C_238,Invasive_Tumor,3.4309264024120267,6.979320095113517
C_239,C_239,Stromal,7.164002655725849,35.505015654548096
C_240,C_240,Invasive_Tumor,3.7361550468788582,7.20322322932796
C_241,C_241,Invasive_Tumor,3.9619218395627485,43.07606434127365
C_242,C_242,Invasive_Tumor,3.4408204286827893,8.197295672177251
C_243,C_243,Stromal,12.468786452338959,0.32043462495654484
C_244,C_244,Invasive_Tumor,2.910866286446562,34.84872725788131
C_245,C_245,Endothelial,5.305630472538675,19.847364772384314
C_246,C_246,Stromal,37.72738261522503,23.08459227744189
C_247,C_247,Invasive_Tumor,2.2430411273924866,36.422582583274966
C_248,C_248,Prolif_Invasive_Tumor,14.974754103114096,47.25761491040137
C_249,C_249,Invasive_Tumor,2.9028635416543267,36.960583906904375
C_250,C_250,Invasive_Tumor,2.6118022492271353,37.051168961504914
C_251,C_251,Invasive_Tumor,2.3869188556799594,38.39023056907439
C_252,C_252,B_Cells,13.94888360371731,17.615978484154244
C_253,C_253,Invasive_Tumor,2.35849014773285,38.394662241330444
C_254,C_254,Invasive_Tumor,4.136928453999383,6.658885865375535
C_255,C_255,Invasive_Tumor,4.526928352517618,12.324866353815445
C_256,C_256,Stromal,8.628017246870856,2.766749983461547
C_257,C_257,Invasive_Tumor,1.7754515880165134,11.408343930345739
C_258,C_258,Invasive_Tumor,2.0957050682203047,32.54564711712649
C_259,C_259,Endothelial,11.020965004035144,23.304034577864947
C_260,C_260,Invasive_Tumor,4.756256535483589,23.506262459583343
C_261,C_261,Invasive_Tumor,3.3554984998526716,49.325593569309554
C_262,C_262,Invasive_Tumor,4.081478120756926,20.986733224005842
C_263,C_263,Macrophages_1,4.565830578073987,3.428824138434794
C_264,C_264,Invasive_Tumor,5.486494216389115,13.33347460865702
C_265,C_265,Invasive_Tumor,5.17769129355588,14.43180439786143
C_266,C_266,Invasive_Tumor,5.466858244327899,15.757033164968782
C_267,C_267,Stromal,8.797036614408643,8.02902287130371
C_268,C_268,Invasive_Tumor,5.426954265051254,16.559016253406156
C_269,C_269,Invasive_Tumor,4.1060045201521564,24.30955304235798
C_270,C_270,Invasive_Tumor,4.863694920872241,24.323939920689842
C_271,C_271,Stromal,6.361168824892882,26.31780568443849
C_272,C_272,Invasive_Tumor,4.9443792966152476,28.91193595292879
C_273,C_273,Invasive_Tumor,4.25352308751078,42.29111069907392
C_274,C_274,Invasive_Tumor,4.7334610570342495,40.21947527369618
C_275,C_275,Stromal,38.96110404973305,29.14273941097368
C_276,C_276,Endothelial,7.91549338563256,22.79311735327726
C_277,C_277,Invasive_Tumor,3.4646880181489816,31.081822954116483
C_278,C_278,Invasive_Tumor,4.326284420110254,15.843634546654666
C_279,C_279,Prolif_Invasive_Tumor,44.6351417375064,13.129483981203727
C_280,C_280,Invasive_Tumor,3.381211241517579,49.28273908890312
C_281,C_281,Invasive_Tumor,4.081407988212704,4.21924405191067
C_282,C_282,Prolif_Invasive_Tumor,5.685131254787312,35.30249201749292
C_283,C_283,Invasive_Tumor,5.8005572342755105,16.071534055618148
C_284,C_284,CD8+_T_Cells,20.59355665853187,32.9733222744725
C_285,C_285,Invasive_Tumor,5.555537477018263,19.94218665107778
C_286,C_286,Endothelial,7.051000030351235,22.965372265571343
C_287,C_287,Invasive_Tumor,4.607449761581056,29.74580526399075
C_288,C_288,Invasive_Tumor,4.765199005845345,13.447478525592771
C_289,C_289,Stromal,41.89754391011068,24.379599299241505
C_290,C_290,Invasive_Tumor,4.732753349884977,17.8693881645074
C_291,C_291,Endothelial,39.9225802876901,1.6577272735096904
C_292,C_292,Invasive_Tumor,4.947318664947647,39.73516213622872
C_293,C_293,Endothelial,8.230729966399869,21.446063839031982
C_294,C_294,Invasive_Tumor,4.623810801758927,19.040227320390287
C_295,C_295,Invasive_Tumor,1.7160182635723942,33.192371152232795
C_296,C_296,Invasive_Tumor,1.5887443739977136,35.68169393028385
C_297,C_297,Stromal,10.900660952152991,11.289361966019108
C_298,C_298,Invasive_Tumor,1.8660111985180194,15.485057161896377
C_299,C_299,Invasive_Tumor,6.824004691063756,47.40600810792308
C_300,C_300,Endothelial,15.90844577474222,37.39650238865369
C_301,C_301,Prolif_Invasive_Tumor,47.939631302540775,40.3921542386019
C_302,C_302,Invasive_Tumor,6.895583634356905,4.243131517824344
C_303,C_303,Invasive_Tumor,6.7486306853716815,7.332117398014071
C_304,C_304,Invasive_Tumor,6.671032342909161,9.65792619907218
C_305,C_305,Invasive_Tumor,6.183081125826445,10.952665466708428
C_306,C_306,Invasive_Tumor,6.786746186850595,12.953388057161014
C_307,C_307,Stromal,13.704323099611232,41.950440621941695
C_308,C_308,Invasive_Tumor,6.649806153298638,13.716847538970429
C_309,C_309,Invasive_Tumor,6.653658344035939,13.53701776431459
C_310,C_310,Invasive_Tumor,7.488775546858034,26.622025590049013
C_311,C_311,Invasive_Tumor,7.872793713098913,26.148803338757048
C_312,C_312,Invasive_Tumor,5.499016146623081,48.34210527724678
C_313,C_313,Stromal,34.78496360045186,27.257807407987233
C_314,C_314,Prolif_Invasive_Tumor,48.200139760333535,0.3533399423884087
C_315,C_315,Endothelial,17.30140758779762,13.518381490456793
C_316,C_316,Stromal,34.57374035149406,24.37040706095078
C_317,C_317,Prolif_Invasive_Tumor,28.548760842790287,24.081851410206085
C_318,C_318,Invasive_Tumor,7.3311567556175685,27.073782492102804
C_319,C_319,Prolif_Invasive_Tumor,39.447244789501454,40.04796415232159
C_320,C_320,Invasive_Tumor,8.99635124456965,24.94012363710432
C_321,C_321,T_Cell_&_Tumor_Hybrid,14.699028649897205,37.314763194317194
C_322,C_322,Invasive_Tumor,8.912158033626316,26.277237911777675
C_323,C_323,Stromal,32.719640833526995,22.49941220156438
C_324,C_324,Invasive_Tumor,8.410407900930661,28.259971762971198
C_325,C_325,Prolif_Invasive_Tumor,27.33362181079906,10.154752399098427
C_326,C_326,Invasive_Tumor,8.277815888490514,28.30331384954188
C_327,C_327,Invasive_Tumor,8.056622667197033,29.80450803676542
C_328,C_328,Invasive_Tumor,8.838038078677462,29.517924391024124
C_329,C_329,Invasive_Tumor,8.512503781904107,30.024689420061883
C_330,C_330,Endothelial,32.55423595160286,40.578970559328724
C_331,C_331,Invasive_Tumor,22.028893862053145,46.28907308110225
C_332,C_332,Invasive_Tumor,8.827957599246245,43.60233714289479
C_333,C_333,Invasive_Tumor,7.912095761874699,27.208091160099634
C_334,C_334,Invasive_Tumor,5.22801032210663,45.98375443798158
C_335,C_335,Stromal,36.36477379758855,24.7399419165725
C_336,C_336,Invasive_Tumor,6.213141980914188,35.85457523175979
C_337,C_337,Invasive_Tumor,5.8742153999591205,35.49940403237771
C_338,C_338,B_Cells,30.63355906994379,37.43853651879008
C_339,C_339,Invasive_Tumor,7.907308704313326,7.790582780564753
C_340,C_340,Invasive_Tumor,11.595781486874884,44.80202285648968
C_341,C_341,Macrophages_1,45.7367170058731,2.0282581091854377
C_342,C_342,Invasive_Tumor,7.083516773901005,12.471714516647914
C_343,C_343,Invasive_Tumor,1.005477269727495,44.206174365519445
C_344,C_344,Endothelial,21.01219539159567,30.578921061633718
C_345,C_345,Invasive_Tumor,7.1437898939665345,13.174513315859443
C_346,C_346,Invasive_Tumor,7.291612119927699,13.862900840342164
C_347,C_347,Invasive_Tumor,7.830103910463865,14.558334426906933
C_348,C_348,Stromal,5.297608513517749,13.07712930446961
C_349,C_349,Invasive_Tumor,7.991219083941598,17.908438072864787
C_350,C_350,Stromal,8.280643060063381,37.83245636075897
C_351,C_351,Invasive_Tumor,7.146947617446725,24.858151120309923
C_352,C_352,Invasive_Tumor,7.111919492414448,6.141435793847972
C_353,C_353,Invasive_Tumor,7.611120508216118,25.09432146201182
C_354,C_354,Endothelial,10.817490196646979,23.03061099453987
C_355,C_355,Invasive_Tumor,6.065691050251488,27.904552692363566
C_356,C_356,Invasive_Tumor,9.828391489718086,24.03984897231662
C_357,C_357,Invasive_Tumor,6.252784902798969,14.477391054855154
C_358,C_358,Invasive_Tumor,5.719021040375816,29.73581108783509
C_359,C_359,Endothelial,29.113772153913438,26.261170215333507
C_360,C_360,Invasive_Tumor,5.76899175548119,30.35165647248221
C_361,C_361,Invasive_Tumor,5.267899216598066,30.338969199861378
C_362,C_362,Invasive_Tumor,5.551169596970951,30.616015270281487
C_363,C_363,Invasive_Tumor,5.965577922745497,30.228488036568212
C_364,C_364,Invasive_Tumor,5.303968713384655,31.74091599210697
C_365,C_365,Invasive_Tumor,8.875452366005682,45.19087001209201
C_366,C_366,Prolif_Invasive_Tumor,44.63492060433906,10.407325061250305
C_367,C_367,Invasive_Tumor,5.374476678754947,46.46460560724768
C_368,C_368,Macrophages_1,18.747393385549486,2.363513271061385
C_369,C_369,Invasive_Tumor,8.84570542771026,16.689339964163246
C_370,C_370,Prolif_Invasive_Tumor,47.17072348707873,35.847684053893445
C_371,C_371,Invasive_Tumor,8.826731286893736,5.258913638895379
C_372,C_372,Invasive_Tumor,22.183309007588253,46.132987041343256
C_373,C_373,Invasive_Tumor,25.47375471537113,25.069670847378394
C_374,C_374,Invasive_Tumor,22.487177894827802,47.17622288323348
C_375,C_375,Prolif_Invasive_Tumor,31.085886192852545,20.160794572466944
C_376,C_376,Invasive_Tumor,37.74010508774235,37.612074483617796
C_377,C_377,Invasive_Tumor,37.886845851112675,18.02050194849138
C_378,C_378,Invasive_Tumor,37.707294206481194,18.524748806200975
C_379,C_379,Macrophages_1,44.03524997961515,8.14392459243225
C_380,C_380,Prolif_Invasive_Tumor,22.115444855010274,2.8598298396709962
C_381,C_381,Prolif_Invasive_Tumor,39.68488743787375,24.67465081744399
C_382,C_382,Invasive_Tumor,37.79319156303071,27.143388234310905
C_383,C_383,Endothelial,30.670397035445273,38.47017457718926
C_384,C_384,Stromal,33.39867490549692,24.817431089316493
C_385,C_385,Invasive_Tumor,37.114903158630995,29.60200007418903
C_386,C_386,Invasive_Tumor,37.8374998110844,34.93547968554254
C_387,C_387,Invasive_Tumor,8.737874526302857,7.915925927384143
C_388,C_388,Invasive_Tumor,37.841577938884015,35.10885942891919
C_389,C_389,Invasive_Tumor,37.40749446660562,35.00074245178074
C_390,C_390,Invasive_Tumor,40.728875020897654,0.27782640879150944
C_391,C_391,Stromal,42.4390370504121,32.356882435065636
C_392,C_392,Invasive_Tumor,36.9220148099485,33.13157007481205
C_393,C_393,Invasive_Tumor,0.881777552136126,21.226814464421672
C_394,C_394,Invasive_Tumor,0.20350168620332787,18.044124695267172
C_395,C_395,Invasive_Tumor,0.5040569565463171,14.333102701528272
C_396,C_396,Invasive_Tumor,0.6184705800178825,13.208791870410103
C_397,C_397,Invasive_Tumor,0.6080184083127327,8.861650929328334
C_398,C_398,Invasive_Tumor,0.7463911398350398,5.419169320739164
C_399,C_399,Invasive_Tumor,37.068726135527555,35.03819381266817
C_400,C_400,CD4+_T_Cells,10.05269298672527,19.962845306543027
C_401,C_401,Invasive_Tumor,8.282091331914826,4.280441095488707
C_402,C_402,Prolif_Invasive_Tumor,25.933799257458766,2.80332306119932
C_403,C_403,Invasive_Tumor,7.885447388100964,29.553587882142594
C_404,C_404,Invasive_Tumor,7.45860340889693,48.25023275039092
C_405,C_405,Invasive_Tumor,9.884455859941943,9.700900269178902
C_406,C_406,Invasive_Tumor,9.052116311597658,9.584099589945517
C_407,C_407,Invasive_Tumor,9.529829694867448,15.324676577599966
C_408,C_408,Stromal,11.458559753872944,41.954602237997555
C_409,C_409,Invasive_Tumor,9.767231278121935,16.607796175490826
C_410,C_410,Stromal,11.101052606688533,37.08980310242212
C_411,C_411,Endothelial,9.46988508170069,22.537002751689013
C_412,C_412,Prolif_Invasive_Tumor,21.899699945878215,24.11140912686921
C_413,C_413,Prolif_Invasive_Tumor,22.040335474057294,0.6961335528372636
C_414,C_414,Macrophages_1,30.554088446212845,19.3843895761286
C_415,C_415,Macrophages_1,36.709496057280894,19.448228277445324
