,cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
70,432,844.7051391601562,693.3228576660156,278,0,0,278,186.405,43.48546875,Invasive_Tumor
72,434,813.8197479248047,699.6994140625,399,2,0,401,322.5059375,101.330625,DCIS_2
73,435,827.0723602294921,703.0659515380859,245,0,0,245,118.5803125,66.10875,DCIS_2
74,436,839.3341186523437,705.0574127197266,217,0,0,217,112.75515625,73.19828125000001,DCIS_2
75,437,846.4723754882813,711.5655883789062,338,0,0,338,219.820625,98.66640625,DCIS_2
76,438,832.4921997070312,683.1273712158203,222,1,0,223,294.10265625,90.7640625,Macrophages_1
77,446,844.9554077148438,741.0359558105469,463,0,0,463,252.19765625,108.60078125,DCIS_2
78,447,846.4695739746094,752.3984802246093,197,0,0,197,102.00796875,43.530625,DCIS_2
79,448,846.3505615234375,726.302847290039,437,0,0,437,261.90625,81.23609375000001,DCIS_2
80,449,831.0763977050781,757.1082916259766,170,0,0,170,109.95546875,56.355,Myoepi_ACTA2+
81,450,826.4116180419921,728.6932647705078,335,0,0,335,216.79515625,94.28625,DCIS_2
82,451,832.4033813476562,736.2525268554688,238,0,0,238,143.958125,66.92156250000001,DCIS_2
83,452,828.3190856933594,747.4938079833984,374,0,0,374,193.810625,89.36421875,DCIS_2
84,453,831.0566833496093,715.2770233154297,258,0,0,258,148.78984375000002,84.62281250000001,DCIS_2
85,454,838.4705780029296,812.1771270751952,153,1,0,154,158.90484375,57.5290625,Stromal
86,455,818.0873352050781,788.3535736083984,317,0,0,317,259.33234375,48.54296875,Myoepi_ACTA2+
87,456,829.0178558349609,801.2061920166016,154,0,0,155,132.036875,32.467343750000005,Endothelial
88,457,844.2781158447266,770.7652038574219,213,0,0,213,158.18234375,66.06359375000001,Endothelial
89,458,839.3051696777344,821.3637573242187,120,0,0,120,100.65328125,19.37203125,Stromal
90,459,830.984829711914,773.9220428466797,142,0,0,142,107.110625,45.4271875,Myoepi_ACTA2+
91,460,820.2068878173828,801.9590728759765,100,0,0,100,153.39578125,12.50828125,Endothelial
92,461,825.1539459228516,825.5207885742187,272,0,0,272,181.66359375,89.54484375,DCIS_2
93,462,839.452456665039,861.2664428710938,169,0,0,169,138.539375,37.795781250000005,Invasive_Tumor
94,463,840.6644744873047,760.5295623779297,128,1,0,129,100.246875,39.7375,Myoepi_ACTA2+
95,464,848.1605987548828,804.6649200439452,211,0,0,211,163.0140625,65.92812500000001,Myoepi_ACTA2+
96,465,849.2377807617187,819.5999450683594,125,0,0,125,92.97671875,40.640625,Myoepi_ACTA2+
97,466,836.641812133789,829.3844909667969,151,0,0,151,105.12375,56.4453125,DCIS_2
98,467,822.0522552490235,778.6375091552734,261,0,0,261,144.9515625,68.23109375,Myoepi_ACTA2+
99,468,836.6839385986328,799.2223052978516,107,0,0,107,121.87671875,19.55265625,Stromal
100,469,829.0219024658203,765.2092315673827,160,0,0,160,110.9940625,54.68421875,Endothelial
101,470,818.8320190429687,814.3339813232421,297,0,0,297,232.103125,49.0396875,Myoepi_ACTA2+
102,471,845.2416290283203,831.6194763183594,105,1,0,106,78.39125,23.3909375,Myoepi_ACTA2+
103,472,851.3460235595703,857.3239349365234,229,0,0,229,188.391875,68.14078125,DCIS_2
104,473,829.3117553710937,860.5327056884765,294,0,0,295,230.70328125,107.15578125,Prolif_Invasive_Tumor
105,474,819.9053619384765,851.308462524414,239,0,0,239,238.01859375,104.71734375,Macrophages_1
106,475,844.9037872314453,843.7239349365234,310,0,0,310,204.7384375,46.014218750000005,DCIS_2
107,477,839.1958068847656,784.5901550292969,296,0,0,296,259.6484375,64.34765625,Myoepi_ACTA2+
108,479,849.4046264648438,871.2062133789062,364,0,0,365,222.48484375,91.89296875,DCIS_2
109,927,819.5389862060547,1189.2039550781249,158,0,0,158,90.53828125,51.07171875,DCIS_2
110,928,826.291879272461,1184.4270629882812,163,0,0,163,91.62203125,60.373906250000005,DCIS_2
111,929,825.3844482421874,1195.6596801757812,123,0,0,123,63.083281250000006,17.38515625,DCIS_2
112,930,834.526254272461,1190.644140625,248,0,0,248,114.6065625,86.29359375,DCIS_2
113,931,842.2915313720703,1183.8249450683593,180,0,0,180,100.02109375,79.88140625,Invasive_Tumor
114,932,849.5729766845703,1190.0625671386715,245,0,0,245,144.00328125,84.351875,DCIS_2
115,933,839.6758514404297,1200.836669921875,353,0,0,354,195.075,117.09015625,DCIS_2
116,1095,837.8376953124999,1045.2272155761718,309,0,0,309,177.50921875,40.50515625,Invasive_Tumor
117,1096,845.8379364013672,1057.5053161621092,273,0,0,273,169.8778125,64.79921875000001,DCIS_2
118,1097,819.4721649169921,1067.1681518554688,97,0,0,97,51.52328125,28.1775,DCIS_2
119,1098,825.675390625,876.4009460449219,240,0,0,240,204.06109375,108.194375,DCIS_2
120,1099,818.8486724853516,1074.5645629882813,146,0,0,146,66.47,49.2203125,Invasive_Tumor
121,1100,839.7208831787109,1030.4173767089844,242,0,0,242,192.365625,62.947812500000005,DCIS_2
122,1101,846.0038482666015,991.4547546386718,198,0,0,198,148.835,51.2975,Invasive_Tumor
123,1102,839.2073760986328,1069.67353515625,331,0,0,331,147.61578125,51.658750000000005,DCIS_2
124,1103,835.8501251220703,985.4752868652344,156,0,0,156,107.7428125,34.2284375,DCIS_2
125,1104,832.9347869873046,1007.36455078125,63,0,0,63,52.87796875,8.399062500000001,DCIS_2
126,1105,826.2054992675781,1083.5132202148436,324,0,0,324,155.879375,97.356875,Invasive_Tumor
127,1106,836.2865386962891,1079.649102783203,288,0,0,288,143.6871875,69.45031250000001,DCIS_2
128,1107,840.6484954833984,1014.8630615234376,183,0,0,183,132.57875,51.70390625,DCIS_2
129,1108,831.5013458251952,997.873126220703,212,0,0,212,146.62234375,54.50359375,DCIS_2
130,1109,842.0991607666016,1003.43828125,183,0,0,183,146.2159375,58.20640625,Invasive_Tumor
131,1110,820.0001983642578,973.2822692871092,140,0,0,140,120.9284375,50.529843750000005,Invasive_Tumor
132,1111,825.0901336669922,994.2855285644532,188,0,0,188,111.94234375,76.22375000000001,DCIS_2
133,1112,855.2123199462891,1108.4053955078125,242,0,0,242,155.29234375,124.13453125,Invasive_Tumor
134,1113,851.4264892578125,1040.6320068359375,286,0,0,286,176.78671875,75.90765625,DCIS_2
135,1114,848.0909240722656,1071.271746826172,120,0,0,120,68.95359375,20.45578125,DCIS_2
136,1115,820.0729858398437,1060.0405822753903,218,0,0,218,103.09171875,39.556875000000005,DCIS_2
137,1116,849.5042358398438,1025.816357421875,203,1,0,204,136.91375,53.284375,Invasive_Tumor
138,1117,846.1686706542969,1087.3124877929688,222,0,0,222,150.23484375,42.26625,DCIS_2
139,1118,825.7469848632812,1010.063134765625,96,0,0,96,60.5996875,9.43765625,Invasive_Tumor
140,1120,834.1132385253906,976.1206176757812,217,0,0,217,140.706875,83.0875,Invasive_Tumor
141,1121,844.4573089599609,1039.5227111816405,49,0,0,49,30.886875,9.61828125,Invasive_Tumor
142,1122,849.3660278320312,960.8911743164062,435,0,0,435,334.7884375,173.1290625,Invasive_Tumor
143,1124,836.3033477783202,949.8146118164062,261,0,0,261,157.27921875,33.460781250000004,Invasive_Tumor
144,1125,822.5873443603515,1047.42080078125,454,1,0,455,275.814375,81.77796875,DCIS_2
145,1127,845.9807617187499,974.001531982422,241,0,0,241,183.92140625,90.854375,DCIS_2
146,1128,825.9560607910156,1033.209033203125,231,0,0,231,194.6234375,31.383593750000003,DCIS_2
147,1129,829.8518768310547,1018.5758972167968,199,0,0,199,142.37765625,35.718593750000004,DCIS_2
148,1130,821.7626098632812,1112.0560791015623,269,0,0,269,135.60421875,76.58500000000001,DCIS_2
149,1131,677.8530029296875,871.7276062011719,158,0,0,158,126.5278125,33.37046875,DCIS_2
150,1132,670.0561828613281,869.3362548828125,46,0,0,46,27.13890625,10.656875,DCIS_2
151,1133,827.3657928466797,1071.1531494140625,156,0,0,156,74.4175,39.918125,DCIS_2
152,1134,847.6579345703125,1129.2727294921874,350,0,0,350,214.80828125,83.94546875,DCIS_2
153,1135,831.7165954589843,1059.2074951171874,303,0,0,303,155.42781250000002,41.363125,DCIS_2
154,1136,848.1918304443359,1116.4686706542968,438,0,0,438,219.820625,124.04421875,DCIS_2
155,1137,820.5649108886719,986.5736877441406,188,0,0,188,152.44750000000002,89.8609375,DCIS_2
156,1138,831.7954010009765,1141.5068359375,272,0,0,272,158.6790625,88.686875,DCIS_2
157,1139,832.3689849853515,1098.2432678222656,566,0,0,566,303.991875,171.3228125,DCIS_2
158,1140,839.6582122802735,926.7652099609376,75,0,0,75,55.045468750000005,26.41640625,DCIS_2
159,1141,736.174447631836,872.6833374023437,224,0,0,224,175.92875,43.66609375,DCIS_2
160,1142,829.3857360839844,966.854559326172,257,0,0,257,178.59296875,76.94625,Invasive_Tumor
161,1143,615.9233123779296,873.3009155273437,146,0,0,146,78.39125,41.67921875,DCIS_2
162,1144,844.4096832275391,1100.5035705566406,210,0,0,210,118.85125,79.5653125,DCIS_2
163,1145,824.6410095214843,1132.6082946777344,179,0,0,179,89.45453125,47.54953125,DCIS_2
164,1146,849.5054809570312,948.50703125,251,0,0,251,172.27109375,56.94203125,DCIS_2
165,1147,832.7864105224609,1114.645196533203,277,0,0,277,192.13984375,103.136875,DCIS_2
166,1148,826.3290252685547,953.3162963867188,200,0,0,200,150.05421875000002,48.4075,DCIS_2
167,1149,757.6240814208984,874.6370300292969,187,0,0,187,145.40312500000002,45.9690625,DCIS_2
168,1150,819.3856811523438,921.458624267578,152,0,0,152,99.34375,41.905,Prolif_Invasive_Tumor
169,1151,826.959780883789,887.9041687011719,145,0,0,145,98.8921875,37.34421875,Invasive_Tumor
170,1152,837.9482513427735,875.7973754882812,125,0,0,125,99.11796875,41.04703125,Prolif_Invasive_Tumor
171,1153,831.9689910888671,1126.5630432128903,273,0,0,273,165.72343750000002,74.4175,DCIS_2
172,1154,853.3178741455077,924.7880676269532,303,0,1,304,209.0734375,98.1696875,DCIS_2
173,1155,821.8555786132812,1144.9983520507812,244,0,0,244,167.800625,59.01921875,DCIS_2
174,1156,823.3473327636718,934.123126220703,483,0,0,483,297.35390625,148.88015625,DCIS_2
175,1157,838.6347778320312,936.792138671875,256,0,0,256,177.41890625000002,37.97640625,DCIS_2
176,1158,849.2634613037109,907.7827758789062,314,0,0,314,223.2525,84.48734375000001,DCIS_2
177,1160,826.3601013183594,1164.2437133789062,295,0,0,295,195.21046875,42.627500000000005,DCIS_2
178,1161,818.8332641601562,1176.197668457031,206,0,0,206,120.3865625,42.1759375,DCIS_2
179,1162,845.6831787109375,927.1475646972656,82,0,0,82,43.57578125,23.34578125,DCIS_2
180,1163,829.9914337158203,907.5186035156248,80,0,0,80,58.0709375,33.054375,Invasive_Tumor
181,1164,819.8814453125,909.7231872558592,213,0,0,213,149.69296875,91.62203125,DCIS_2
182,1165,828.3830535888671,923.4852600097656,138,0,0,138,81.23609375000001,39.60203125,DCIS_2
183,1166,838.7565399169922,1147.9243774414062,456,1,0,457,277.3496875,88.4159375,DCIS_2
184,1167,831.6850006103515,914.0426025390624,177,0,0,177,120.34140625,58.9740625,DCIS_2
185,1168,849.9065124511718,1153.0871520996093,265,0,0,265,166.76203125,72.56609375000001,DCIS_2
186,1169,833.96787109375,1175.633526611328,277,0,0,277,163.5559375,111.67140625,DCIS_2
187,1170,798.3660278320312,874.3582275390625,246,0,0,246,178.68328125000002,80.55875,DCIS_2
188,1171,852.4017791748047,895.1412048339844,397,0,0,398,298.88921875,121.96703125,Invasive_Tumor
189,1172,842.6578552246093,1168.2418884277342,381,0,0,381,237.02515625,155.42781250000002,DCIS_2
190,1173,828.6694305419921,895.8306884765625,213,0,0,213,160.62078125,85.11953125000001,Invasive_Tumor
191,1174,853.0132354736328,1163.3581237792969,228,0,0,228,140.66171875,102.27890625,DCIS_2
192,1175,839.2667785644531,884.6873046874999,170,0,0,170,130.36609375,39.78265625,DCIS_2
193,1176,843.9982238769531,1178.0412719726562,44,0,0,44,17.9721875,13.4565625,Invasive_Tumor
194,1177,836.6340301513671,900.2086242675781,164,0,0,164,130.230625,77.98484375000001,Invasive_Tumor
195,1179,842.4806335449218,917.9063049316406,212,0,0,212,151.77015625,63.263906250000005,DCIS_2
196,3818,855.6402252197265,847.8919128417969,143,0,0,143,112.34875,9.25703125,Myoepi_ACTA2+
197,3819,915.495343017578,862.1060150146484,229,0,0,229,139.08125,48.45265625,DCIS_2
198,3820,899.1304565429688,866.0662139892578,122,0,0,122,77.71390625000001,18.965625,Invasive_Tumor
199,3821,873.2718627929687,840.9755981445312,270,0,0,270,193.5396875,81.0103125,DCIS_2
201,3823,946.5912109375,853.6956634521484,45,0,0,45,49.89765625,10.5665625,Myoepi_ACTA2+
203,3826,1004.2756225585936,852.8226806640624,51,0,0,51,109.82,10.34078125,Macrophages_1
204,3827,1024.223229980469,846.2707702636718,95,0,0,96,189.65625,11.78578125,Macrophages_1
205,3828,942.274493408203,851.0307495117187,154,0,0,154,112.21328125,40.59546875,CD8+_T_Cells
206,3829,1046.5525390625,842.0723907470702,107,0,0,107,100.06625,41.814687500000005,Endothelial
207,3830,1044.4423767089845,866.9061492919922,65,0,0,65,108.51046875,25.468125,Stromal
208,3831,1045.4900390625,854.9587829589843,233,0,0,233,139.21671875,58.47734375,Endothelial
210,3833,1055.501611328125,859.0596282958984,92,0,0,92,87.603125,27.9065625,Stromal
211,3834,1062.2411193847656,856.9789337158203,123,0,0,123,94.24109375,19.19140625,Myoepi_ACTA2+
212,3835,1059.3319030761718,844.9977935791015,202,0,0,202,160.395,78.48156250000001,Myoepi_ACTA2+
213,3836,1068.9926635742188,854.0201721191406,129,0,0,129,109.23296875,18.46890625,Macrophages_1
214,3837,1073.699725341797,866.8058654785156,199,0,0,199,163.42046875,16.84328125,Myoepi_ACTA2+
215,3838,1074.2570190429688,844.3196716308594,264,0,0,264,185.4115625,98.48578125,DCIS_2
216,3839,1082.3638732910156,839.2891906738281,226,0,0,226,128.6953125,72.38546875,Invasive_Tumor
217,3840,1084.9988525390625,872.7669677734375,196,0,0,197,163.104375,62.135000000000005,Myoepi_ACTA2+
218,3841,1083.9727722167968,856.3151306152344,329,0,0,329,220.76890625,89.36421875,DCIS_2
219,3842,1094.8357971191406,853.1520141601562,151,1,0,153,67.373125,34.68,DCIS_2
220,3843,1094.3855834960937,842.9962158203125,259,0,0,259,162.33671875000002,100.1565625,DCIS_2
221,3844,1097.914971923828,861.4645721435546,299,0,0,299,185.45671875,81.9134375,DCIS_2
222,3845,1108.8588256835938,858.2680969238281,131,0,0,131,85.20984375,15.12734375,Invasive_Tumor
223,3847,1111.568096923828,847.4700256347656,366,0,0,366,198.506875,100.20171875,DCIS_2
224,3848,1121.5850646972656,859.2605590820312,332,1,0,333,201.62265625,102.414375,Invasive_Tumor
225,3849,1124.240277099609,841.9677490234375,246,0,0,247,170.9615625,91.576875,DCIS_2
226,3850,1133.518994140625,868.8255493164062,350,1,0,351,183.37953125,100.246875,DCIS_2
227,3851,1134.5554504394531,854.0261383056641,532,0,0,532,280.69125,169.65203125,DCIS_2
228,3852,1146.7063415527343,852.0730682373047,315,1,0,316,188.25640625,98.48578125,Invasive_Tumor
229,3853,1150.5740905761718,871.9842041015625,455,0,0,455,234.76734375,94.828125,DCIS_2
230,3854,1157.039776611328,865.0071380615234,56,0,0,56,49.717031250000005,17.7915625,DCIS_2
231,3855,1157.3164001464845,857.6414916992187,208,0,0,208,106.1171875,58.65796875,Invasive_Tumor
232,3856,1157.3516784667968,847.9672424316406,139,0,0,139,91.08015625,43.530625,Invasive_Tumor
233,3857,1162.057287597656,869.5160186767578,86,0,0,86,108.78140625,22.44265625,Invasive_Tumor
234,3858,1167.5060241699218,871.8525329589844,18,0,0,18,74.59812500000001,4.38015625,Invasive_Tumor
235,3859,1164.1502258300782,845.319189453125,150,0,0,150,94.1959375,52.02,Invasive_Tumor
236,3860,1169.2949462890624,853.9336364746093,205,0,0,205,121.33484375,32.5125,Invasive_Tumor
237,3861,1170.4920227050782,837.538037109375,403,0,0,403,236.03171875,110.13609375,Invasive_Tumor
238,3862,1178.82880859375,868.3400054931641,364,0,0,364,267.64109375000004,77.62359375,DCIS_2
239,3863,1180.8758850097656,856.6345550537109,285,0,0,285,165.49765625,63.44453125,Invasive_Tumor
240,3864,1182.443798828125,841.5537475585937,342,0,0,342,180.67015625,90.7640625,DCIS_2
241,3865,1193.4667175292968,855.9760437011719,260,0,0,260,164.0075,61.6834375,DCIS_2
242,3866,1200.2400512695312,841.6733825683593,487,2,0,489,403.65171875,150.59609375,DCIS_2
243,3869,915.9531311035156,847.7693206787109,269,0,0,269,218.51109375,78.70734375,Invasive_Tumor
244,3870,925.749609375,869.5730346679687,309,0,0,309,200.2228125,83.81,DCIS_2
245,3871,887.8994995117188,842.2095611572265,160,0,0,160,97.4471875,50.71046875,DCIS_2
246,3873,901.585516357422,838.8244506835937,386,0,0,387,244.88234375,107.42671875,DCIS_2
247,3874,890.7405456542969,856.4087219238281,275,0,0,275,165.13640625,56.76140625,DCIS_2
248,3875,901.3818359375,861.1694793701172,17,0,0,17,12.32765625,6.54765625,DCIS_2
249,3876,864.4849670410156,859.0054138183593,227,0,0,227,149.60265625,20.45578125,DCIS_2
250,3877,898.4580932617188,854.7805755615234,98,0,0,98,82.31984375,21.0428125,DCIS_2
251,3878,871.1344116210937,869.779672241211,363,0,0,363,287.69046875000004,123.05078125,Myoepi_ACTA2+
252,3879,906.605206298828,856.2365844726562,224,0,0,225,133.25609375000002,68.6375,DCIS_2
253,3880,1029.259210205078,870.849072265625,108,0,0,108,105.16890625,32.647968750000004,B_Cells
254,3881,908.4853332519532,872.0987548828125,199,0,0,199,118.670625,72.11453125,Myoepi_ACTA2+
255,3882,883.7399780273437,867.5695373535156,83,0,0,83,80.24265625000001,13.32109375,Myoepi_ACTA2+
256,3883,1033.0343017578125,860.9012084960938,107,0,0,107,147.209375,28.2678125,Stromal
257,3884,942.8684143066406,840.9029663085937,232,0,0,233,148.7446875,50.89109375,DCIS_2
258,3885,1037.3590087890625,853.1785247802734,26,0,0,26,23.5715625,7.72171875,Endothelial
259,3886,1020.7565124511718,862.1478820800781,87,0,0,87,181.4378125,7.36046875,Stromal
260,3887,937.0427185058594,866.1842407226562,282,0,0,282,188.93375,81.86828125000001,DCIS_2
261,3888,986.810675048828,845.3643768310546,57,0,0,57,97.718125,10.25046875,CD8+_T_Cells
262,3889,951.7917541503906,859.139990234375,260,0,0,260,214.763125,79.9265625,Macrophages_1
263,3890,977.8199951171874,858.4829315185547,217,0,0,218,147.39,19.10109375,DCIS_2
264,3891,1009.6863830566406,846.1876068115234,117,0,0,117,181.03140625,26.05515625,Stromal
265,3892,996.678643798828,871.0932189941406,39,0,0,39,94.828125,11.19875,Stromal
266,3893,993.1072326660156,863.5966278076172,57,0,0,57,89.27390625000001,12.14703125,Stromal
267,3894,948.190771484375,871.8384216308593,169,0,0,169,107.110625,46.5109375,DCIS_2
268,3895,998.3982543945312,857.15859375,57,0,0,57,51.7490625,22.939375,Endothelial
269,3896,1004.3496032714844,862.9196990966797,76,0,0,76,73.7853125,24.6553125,Endothelial
270,3897,965.8997619628906,864.3345672607421,245,0,0,245,155.42781250000002,46.46578125,DCIS_2
271,3898,997.050518798828,844.112255859375,69,0,0,69,56.0840625,6.0960937500000005,Macrophages_1
272,3899,980.6519104003906,870.3637878417968,376,0,0,376,227.90359375,81.6425,Myoepi_ACTA2+
273,3900,988.4337890625,853.7881134033203,106,0,0,106,154.97625,23.07484375,Stromal
275,3902,964.6182250976562,850.1699584960937,405,0,0,405,235.6253125,83.67453125,Invasive_Tumor
276,3903,929.8637878417968,849.9760833740235,375,0,0,375,250.39140625,79.70078125,DCIS_2
277,4296,957.2976623535156,870.9913269042969,140,0,0,140,93.60890625,14.58546875,DCIS_2
278,4297,1107.7722534179686,874.4939453124999,344,0,0,344,195.075,80.60390625000001,DCIS_2
279,4298,852.0421997070313,1005.102899169922,142,0,0,142,110.90375,49.98796875,Invasive_Tumor
280,4299,857.3120544433593,1020.6500549316406,361,0,0,361,242.80515625,93.4734375,Invasive_Tumor
281,4300,853.0633514404296,1096.585498046875,155,0,0,155,90.17703125,51.5684375,DCIS_2
282,4301,1060.243536376953,869.7202178955077,82,0,0,82,124.94734375,17.47546875,Stromal
283,4302,1095.9146911621094,873.7959533691406,190,0,0,190,121.24453125,48.4075,Invasive_Tumor
284,14254,767.9565307617187,764.2473266601562,142,1,0,143,148.47375,19.2365625,Macrophages_1
285,14255,767.1262969970703,781.773388671875,186,0,0,186,105.3946875,30.0740625,DCIS_2
286,14256,764.7320404052734,823.226919555664,261,0,0,261,193.7203125,99.93078125,DCIS_2
287,14257,768.7740020751953,808.1949829101562,173,0,0,173,170.23906250000002,45.11109375,Invasive_Tumor
288,14258,770.313330078125,794.1136413574219,257,0,0,257,160.575625,67.50859375,DCIS_2
