GeneID,Marker,LRindex,Type_0,Type_1,Type_2,Type_3,Type_4,Type_5,Type_6,Type_7,Type_8
134,-1,-1,0.2548529955555316,0.38889412050616456,0.4592103332910196,0.38205933117674284,1.1833894510266967,0.743141192622823,0.5542979198581421,0.2706292149615131,1.1290475241030962
135,-1,-1,0.36668405229745715,0.22160555261518056,0.03398485272556161,0.6413825610223831,1.1119478078464986,0.27028925323664676,0.5920644319377841,1.4549328319739063,2.5048849246238616
136,-1,-1,4.545191738381889,0.6356616584586218,0.5020244937432494,0.37400931286536765,3.2819522512456567,1.226621342532595,2.2057618797701433,1.3704998305779783,0.8006872814455833
137,8,1532,0.8247692899661684,1.1068321664484924,0.7207026976159026,0.31551430556667276,0.367650116288384,0.9092075392472567,1.0242396356101113,1.6045765793996993,10.68280810929792
138,-1,-1,0.8143882646717643,1.6128659126874276,3.0617012469535023,1.230373232937678,2.6202713505281654,1.0673713147995187,0.7719599606275102,0.5547838232376933,1.1423572828999808
139,7,-1,0.2101869355479801,0.6263914373323777,0.805696771148833,0.14674036374959504,4.350958536422045,0.49297165262144627,2.837568986992577,5.961468012611118,0.43677633172213265
140,5,-1,3.4982928757418073,0.338065032348604,0.8532802830608492,0.29001443595598014,0.47948893102656487,13.246450133475593,0.19744574092693107,0.1176806191335169,1.3297966943164303
141,5,2838,1.8019576784150513,1.2403956380173191,0.7700019270291962,1.2197313238910072,0.7275775938879387,12.257184672389979,0.735691308561799,0.22497668976810664,0.2515296201812354
142,4,4213,0.8650951663053565,0.5693794291891622,1.049235126625523,0.6618193342619795,13.25135950940687,0.017022581556521123,3.145834132903611,1.7898926482946411,2.388098654154147
143,5,539,0.3846632028623619,1.9087439759782474,2.3384544368299207,0.8287736911177122,0.1798299283784484,5.752589029724285,0.8530805175043301,3.0472070673201466,2.43001294588966
144,-1,-1,0.6438124254637134,1.1337800284905395,1.4505563916249566,0.11538034017267244,0.05084598619048825,0.8381946343340562,0.042132879911723306,1.8693482576741112,0.4131381944139409
145,5,4642,0.4523072533103289,0.7882432629769525,0.4044517659101591,0.998701355182486,1.0216185344543511,5.706491314548846,2.2912892854589986,0.6625406190890519,5.108926608582599
146,-1,-1,1.1993103161976117,0.24080584704083216,0.10084022862129012,0.6335643146559365,5.996128604251408,0.14416687852852839,0.23320071700280245,0.9858141802112683,0.7028906343158042
147,-1,-1,0.4690492944806911,0.7786106987913424,0.742042989700065,1.689022772031026,0.34793421227775767,1.3308613619294225,0.23774106576347934,1.261080775269675,1.065672815756862
148,1,4263,1.1760116273024181,13.431564193813,1.4261851600716808,0.2802208490006813,0.3496551103971108,1.5982836645148124,0.13489751576188447,0.20181725012796703,0.7284278519247304
149,-1,-1,0.5627489362236558,0.8303637454501303,0.9367051403745524,0.3465193929490875,0.06975020273405115,1.1043651644219796,0.3775259811731072,0.053689460222142237,0.3417593469111746
150,7,1381,0.13322107653368553,1.3841709097191088,0.062265990818816654,1.003173655402976,0.10613670491807776,0.18158263012775847,2.485337919340283,14.643355900996736,2.0966457204431466
151,-1,-1,0.599103404768875,0.046199978642617344,0.6899309436412546,0.5247014661483154,0.16996976123278057,0.40234554712735804,0.07799898170979454,0.7967484583682607,0.7419204817714562
152,3,2955,1.293839780169508,0.18764037536304778,1.4318123280295856,16.227386438708567,1.8277118113886985,1.937767336523479,0.3382317467776434,1.7705888335372784,0.4634533539342616
153,4,1313,1.0553664180177311,1.7508238396831104,0.11421323449346436,2.3121204822621073,14.589800089964497,0.1195663485674526,1.0561213262168152,0.8159930515264658,0.5583298328210248
154,2,2015,0.6594226988245437,0.5015588599602832,7.424628349790975,0.4822138180048657,1.647823228084294,0.6482148471051555,1.6454706210729546,1.497099697152209,0.09727896089313341
155,-1,-1,0.2579024909289095,0.3376141100414578,0.09915071787864259,1.0940583207587755,0.05422385294191096,0.09504916754668669,3.1112142232839775,1.4221996739315512,0.511856356982388
156,3,1379,0.04278092311652306,0.3888335249093332,1.035073869599359,12.54235207034962,0.03487051779536178,0.06672827077481375,0.32939848522826487,1.1162281127974676,0.3655317325757812
157,5,3250,1.3827637424638413,0.6617739027006557,0.17927579642529715,1.307010385236212,1.7453150169841933,5.194975303147811,1.6871897626275665,1.2805796627536548,2.203055956165527
158,1,-1,1.7680423267724534,8.640354497649259,0.17943635587877382,0.916110464323311,0.543628340655605,1.3496371365052493,0.6429924701205173,0.7779500561585688,1.9671680028245113
159,-1,-1,3.2103672906864253,0.7934132269054078,0.5571836953498868,2.163257379087465,0.2770065216036355,0.13627275366249145,0.055048194327583656,0.5458608762577826,0.5132092900456023
