"gene","cell_type","Z_score","p_val"
"TPD52","B_Cells",0.776938589289571,0.437195002676768
"TRAPPC3","B_Cells",0.139535583047764,0.889026939755
"TRIB1","B_Cells",1.15706522411491,0.247245713372206
"TUBA4A","B_Cells",0.0791191777252416,0.936937829710319
"TUBB2B","B_Cells",0.00508931519597179,0.995939331509399
"VOPP1","B_Cells",1.13149450199985,0.257847016206542
"WARS","B_Cells",0.0246994945895052,0.980294658217766
"ACTG2","CD4+_T_Cells",0.0727233356220736,0.942026278572838
"ADGRE5","CD4+_T_Cells",0.469774328008515,0.638516257615727
"ANKRD28","CD4+_T_Cells",0.0649330111620749,0.948227336939267
"ANKRD29","CD4+_T_Cells",0.0612771066661317,0.951138522767063
"APOBEC3B","CD4+_T_Cells",0.0540027168213296,0.956932999691804
"BACE2","CD4+_T_Cells",0.00466998252847687,0.996273906584879
"CD247","CD4+_T_Cells",0.169319059864374,0.865545684823727
"CD3D","CD4+_T_Cells",1.24999052752031,0.211303007633701
"CD3E","CD4+_T_Cells",0.000471938361118277,0.999623447681991
"CD3G","CD4+_T_Cells",0.423746650644815,0.671750589188129
"CD4","CD4+_T_Cells",0.853894956221278,0.393163194468874
"CD69","CD4+_T_Cells",1.11213447428392,0.266080336113268
"CTTN","CD4+_T_Cells",0.00395702754411915,0.996842757055265
"CXCR4","CD4+_T_Cells",0.151438135665546,0.879630108432913
"CYTIP","CD4+_T_Cells",0.173587558100335,0.862189610764326
"DSC2","CD4+_T_Cells",0.00476603627985039,0.996197267632662
"EGFL7","CD4+_T_Cells",0.00497898557794726,0.996027360692721
"FAM107B","CD4+_T_Cells",0.0683302697381797,0.945522728665804
"FBLIM1","CD4+_T_Cells",0.00482580484558318,0.996149579765284
"GLIPR1","CD4+_T_Cells",0.309240572267919,0.757138533161627
"HDC","CD4+_T_Cells",1.08516961701684,0.277846538246624
"HMGA1","CD4+_T_Cells",0.362199730877181,0.71720278065254
"HPX","CD4+_T_Cells",0.00500300836304978,0.99600819352211
"IGF1","CD4+_T_Cells",0.0500232905347448,0.960103828390413
"IL2RG","CD4+_T_Cells",0.0665532705716833,0.946937347897001
"IL3RA","CD4+_T_Cells",0.060360956299855,0.95186815428864
"IL7R","CD4+_T_Cells",0.381618610075881,0.702744278289155
"KLRB1","CD4+_T_Cells",0.567662679795124,0.570264037350642
"LDHB","CD4+_T_Cells",1.23065706555272,0.218451152383653
"LPXN","CD4+_T_Cells",0.0958328343214699,0.923653339346226
"MDM2","CD4+_T_Cells",0.367901127619752,0.712946959397271
"MMP2","CD4+_T_Cells",0.381929651956565,0.702513545457547
"NARS","CD4+_T_Cells",0.235506485433141,0.813815645750927
"PCLAF","CD4+_T_Cells",0.0434172308331892,0.965368942433803
"POLR2J3","CD4+_T_Cells",0.148253489139944,0.882142719937679
"PTPRC","CD4+_T_Cells",0.0931489812139397,0.925785205176123
"RHOH","CD4+_T_Cells",0.0548257194133444,0.956277310085535
"S100A4","CD4+_T_Cells",0.767470538827125,0.442801803067619
"SELL","CD4+_T_Cells",0.0720968727877668,0.942524814904808
"SLC25A37","CD4+_T_Cells",0.00492855025970449,0.996067601760704
"SMAP2","CD4+_T_Cells",0.488754465034794,0.625015538974485
"SRPK1","CD4+_T_Cells",0.371754599540495,0.710075569123464
"STC1","CD4+_T_Cells",0.00484005190010841,0.996138212393197
"TMEM147","CD4+_T_Cells",0.074459708302727,0.940644600248401
"TOMM7","CD4+_T_Cells",0.0648553728727098,0.948289153032829
"TRAC","CD4+_T_Cells",0.0875369846778847,0.930244688726791
"TRAPPC3","CD4+_T_Cells",0.0364879777663884,0.970893264679811
"TUBA4A","CD4+_T_Cells",0.00417616467614643,0.996667912366998
"TYROBP","CD4+_T_Cells",0.00347411175449598,0.99722806544454
"ZEB1","CD4+_T_Cells",0.975816461866436,0.329155425499673
"ZEB2","CD4+_T_Cells",0.102216738902662,0.918584641623362
"ACTG2","CD8+_T_Cells",0.0528571698457581,0.957845710173067
"ADGRE5","CD8+_T_Cells",0.508758197467826,0.610921723802842
"AIF1","CD8+_T_Cells",1.27193451419876,0.203396387562845
"BACE2","CD8+_T_Cells",0.00489812596455142,0.99609187654307
"C1QA","CD8+_T_Cells",0.0576954415955378,0.953991224729437
"C2orf42","CD8+_T_Cells",0.122360050227808,0.902613876013099
"CCDC6","CD8+_T_Cells",0.0741427961026078,0.940896762584111
"CCL5","CD8+_T_Cells",0.52576911013977,0.599048639292784
"CD247","CD8+_T_Cells",0.0663194213509312,0.947123521260785
"CD3E","CD8+_T_Cells",1.29865131405642,0.194063619315376
"CD3G","CD8+_T_Cells",0.549932654683538,0.58236556575702
"CD69","CD8+_T_Cells",0.0743857819363559,0.940703421830109
"CD8A","CD8+_T_Cells",0.491484998621359,0.623083459678128
"CD8B","CD8+_T_Cells",0.546645571511949,0.584622254214205
"CXCL12","CD8+_T_Cells",0.078620375304378,0.937334580553013
"CXCR4","CD8+_T_Cells",1.32750320900179,0.184342279119279
"CYTIP","CD8+_T_Cells",0.572305224715817,0.567115210741775
"DAPK3","CD8+_T_Cells",0.00525561037598498,0.995806648927815
"DNTTIP1","CD8+_T_Cells",0.128927236330763,0.897415225048217
"DSC2","CD8+_T_Cells",1.12317017411889,0.26136522722427
"DUSP2","CD8+_T_Cells",0.698819157919801,0.484665054309308
"ESR1","CD8+_T_Cells",0.414620195098481,0.678419961933553
"FAM107B","CD8+_T_Cells",1.40501641151342,0.160016398162145
"GLIPR1","CD8+_T_Cells",0.57948067816144,0.562264880346148
"GPR183","CD8+_T_Cells",1.4540772799009,0.145924881838334
"GZMA","CD8+_T_Cells",0.0900356046054649,0.928258921331208
"HDC","CD8+_T_Cells",0.0680412488882886,0.945752798485204
"HMGA1","CD8+_T_Cells",0.18744429526316,0.851312295415912
"IL2RG","CD8+_T_Cells",0.516625505353742,0.60541760761559
"JUP","CD8+_T_Cells",0.278657235074174,0.780507884413573
"KRT15","CD8+_T_Cells",0.00512502354052311,0.995910840744158
"LAG3","CD8+_T_Cells",0.073035771234835,0.941777652180468
"LARS","CD8+_T_Cells",0.0582167875646777,0.953575948857896
"LDHB","CD8+_T_Cells",0.268924883524781,0.787987487833263
"LPL","CD8+_T_Cells",0.0308152824620937,0.975416852565824
"LPXN","CD8+_T_Cells",0.415897123400096,0.677485284552643
"MAP3K8","CD8+_T_Cells",0.39683773425068,0.691487122686925
"MEDAG","CD8+_T_Cells",0.0532908840979622,0.957500143318445
"OCIAD2","CD8+_T_Cells",0.34752581144409,0.728196330705446
"PDE4A","CD8+_T_Cells",0.118031724524601,0.906042521035655
"PIM1","CD8+_T_Cells",0.717700749223493,0.472941821235973
"POLR2J3","CD8+_T_Cells",1.70586557590596,0.0880331103401808
"PTPRC","CD8+_T_Cells",0.418678651325744,0.675451000010139
"QARS","CD8+_T_Cells",0.430519583940434,0.666817723935492
"S100A4","CD8+_T_Cells",0.293072257019677,0.769466921871306
"SERPINB9","CD8+_T_Cells",0.746047289648735,0.455638848831059
"SLAMF1","CD8+_T_Cells",0.683571304006715,0.494245910211634
"SMS","CD8+_T_Cells",0.244036861870108,0.807202271148675
"TOMM7","CD8+_T_Cells",0.0897320193414365,0.928500170815027
"TRAC","CD8+_T_Cells",2.01791618149666,0.043599991497337
"TRAPPC3","CD8+_T_Cells",0.0049913105513428,0.99601752690893
"TUBA4A","CD8+_T_Cells",0.865599813476574,0.386709657929807
"ACTA2","Endothelial",1.98211684586042,0.0474661645438991
"ACTG2","Endothelial",0.577821362324265,0.563384731121979
"ADAM9","Endothelial",0.417383441573091,0.676397964451682
"AKR1C1","Endothelial",1.0212618993431,0.307130372588658
"ANGPT2","Endothelial",0.316180012048833,0.751865878209319
"ANKRD28","Endothelial",1.67812863658239,0.0933219894214945
"AQP1","Endothelial",2.05745071154813,0.0396428914091082
"AVPR1A","Endothelial",0.717468882828977,0.473084830009577
"BACE2","Endothelial",0.101884870605919,0.918848058972453
"BTNL9","Endothelial",2.07104745640744,0.038354361397814
"CAV1","Endothelial",1.16864839643451,0.242545320859147
"CAVIN2","Endothelial",2.38412178200273,0.0171199358908052
"CCL8","Endothelial",0.57255585944431,0.566945453929462
"CCND1","Endothelial",1.4981926219586,0.13408321199922
"CCPG1","Endothelial",1.90577926740033,0.056678849912554
"CD93","Endothelial",0.741341925293786,0.458486147218454
"CDC42EP1","Endothelial",1.30008465958862,0.193571954778899
"CLEC14A","Endothelial",2.65120584198603,0.00802049437742832
"CTTN","Endothelial",0.339744574355739,0.734048890772878
"CXCL12","Endothelial",1.11112060908693,0.266516438040998
"DAPK3","Endothelial",0.0771581517633213,0.938497732412446
"DNTTIP1","Endothelial",0.411178738063859,0.680941477640034
"DST","Endothelial",0.674987160145591,0.499683922579709
"EDNRB","Endothelial",0.0967894297744956,0.92289361833874
"EGFL7","Endothelial",0.711925076686828,0.476511172724973
"EIF4EBP1","Endothelial",1.38269247665133,0.166759179719515
"ENAH","Endothelial",0.510554049050042,0.609663358884491
"ESM1","Endothelial",1.14636988710713,0.251642136971908
"FBLIM1","Endothelial",2.7079216255382,0.0067706009250859
"FLNB","Endothelial",1.12000565829289,0.262711350877826
"HDC","Endothelial",1.79231148076013,0.0730830852618165
"HOXD8","Endothelial",1.58569300982919,0.112808965626644
"HOXD9","Endothelial",1.33501184972263,0.181872468166854
"IL3RA","Endothelial",0.383132065823983,0.701621845203168
"JUP","Endothelial",0.454812439949706,0.649244179866684
"KARS","Endothelial",0.409578556428987,0.682115129794012
"KDR","Endothelial",1.28830111447459,0.197641165335219
"LARS","Endothelial",0.418081260785737,0.675887705403926
"LDHB","Endothelial",1.69009979346741,0.0910088644062293
"LGALSL","Endothelial",0.832312635463954,0.405232500350036
"MMRN2","Endothelial",0.0683973372170886,0.945469341461215
"MYLK","Endothelial",0.570415423970296,0.568395970720185
"NARS","Endothelial",0.708566202342057,0.478593716013367
"NOSTRIN","Endothelial",0.913937998347918,0.360749425746387
"OXTR","Endothelial",0.070891025430667,0.943484486074685
"PCOLCE","Endothelial",0.0621993864266835,0.950404051106205
"PDE4A","Endothelial",1.57857286411061,0.114434062939298
"PDGFRB","Endothelial",1.23252280401366,0.217753853558136
"PECAM1","Endothelial",1.31717453500353,0.187780127618138
"PELI1","Endothelial",0.964854020647749,0.334617933964818
"PPARG","Endothelial",0.0984619999740112,0.9215654449229
"PTN","Endothelial",0.134685025778362,0.892860913002594
"PTRHD1","Endothelial",1.20783178113077,0.227111974186273
"QARS","Endothelial",0.371597860431406,0.710192282334047
"RAMP2","Endothelial",1.13334304974164,0.257070219908788
"RAPGEF3","Endothelial",1.54412803875161,0.122557317503065
"SMS","Endothelial",1.81147998569546,0.0700665844380328
"SNAI1","Endothelial",0.583302648523155,0.559689579907596
"SOX17","Endothelial",1.14242559008387,0.253277159364592
"SQLE","Endothelial",1.62118948681526,0.104977006776036
"SVIL","Endothelial",0.0261674902637336,0.979123746009949
"TCF4","Endothelial",0.556439161258216,0.577910673898131
"TCIM","Endothelial",0.854097096097215,0.393051192779661
"TMEM147","Endothelial",0.690280742249682,0.490017655948098
"TOMM7","Endothelial",1.53058519158689,0.125871943875649
"TRAPPC3","Endothelial",0.428909151071299,0.667989340349878
"TUBA4A","Endothelial",0.818102505832029,0.413298658154657
"TUBB2B","Endothelial",0.0827466100592689,0.934053022456326
"VWF","Endothelial",0.195432536066126,0.845054347557894
"WARS","Endothelial",1.43907792413375,0.150128445940887
"ZEB1","Endothelial",0.484980452194565,0.627690211848181
"ZEB2","Endothelial",0.83732807544968,0.402408182212374
"ABCC11","Invasive_Tumor",1.02241034810594,0.306586724834278
"ACTG2","Invasive_Tumor",0.393361477420499,0.694052517691246
"ADAM9","Invasive_Tumor",0.560583743731464,0.575081336110706
"ANKRD30A","Invasive_Tumor",1.32989205116562,0.183553840774321
"AR","Invasive_Tumor",0.0122818294553174,0.990200764258041
"C2orf42","Invasive_Tumor",0.207154543313471,0.835889166413622
"C6orf132","Invasive_Tumor",0.663614698028154,0.506936947665507
"CCDC6","Invasive_Tumor",0.716282906414012,0.473816679433575
"CCND1","Invasive_Tumor",1.95223267648337,0.0509105863134702
"CD9","Invasive_Tumor",1.67431966136273,0.094067792431204
"CDH1","Invasive_Tumor",0.639127795057417,0.522739799434552
"CEACAM6","Invasive_Tumor",0.00923759980883565,0.992629566557644
"CLDN4","Invasive_Tumor",1.23036833401404,0.218559205748221
"CTTN","Invasive_Tumor",1.06714353349171,0.285907026196795
"DAPK3","Invasive_Tumor",0.348756402575175,0.727272196408583
"DMKN","Invasive_Tumor",0.102248993042474,0.918559040678253
"DNTTIP1","Invasive_Tumor",1.82749248916814,0.0676257544730939
"DSC2","Invasive_Tumor",1.59074758107314,0.111666394102219
"DSP","Invasive_Tumor",0.346512160246327,0.728957847068462
"DST","Invasive_Tumor",0.241507316182686,0.809161946787753
"EIF4EBP1","Invasive_Tumor",0.298996219979453,0.764942929726512
"ELF3","Invasive_Tumor",0.0496779643415756,0.960379016681342
"ENAH","Invasive_Tumor",1.61023979097695,0.107345517744487
"EPCAM","Invasive_Tumor",1.44843268731915,0.147496078641221
"ERBB2","Invasive_Tumor",0.668429844687256,0.503859250079496
"FASN","Invasive_Tumor",0.133894611770094,0.893485911104867
"FLNB","Invasive_Tumor",0.369026505005975,0.712107968780491
"FOXA1","Invasive_Tumor",2.39447170257657,0.0166443277282759
"FSTL3","Invasive_Tumor",0.642919226075291,0.520276513389914
"GATA3","Invasive_Tumor",0.0515008206818032,0.958926447911472
"HDC","Invasive_Tumor",0.52002269423389,0.603047757646078
"HMGA1","Invasive_Tumor",0.405227580521443,0.685310233435279
"HOOK2","Invasive_Tumor",2.57769515799827,0.00994616994009504
"JUP","Invasive_Tumor",0.430608871437713,0.666752789547798
"KARS","Invasive_Tumor",1.40712330933936,0.159390827356596
"KLF5","Invasive_Tumor",0.42429859117409,0.671348066545976
"KRT15","Invasive_Tumor",0.422381824412556,0.6727463422592
"KRT7","Invasive_Tumor",1.59660175843723,0.110354506713098
"KRT8","Invasive_Tumor",0.0302507432934781,0.975867079732048
"LARS","Invasive_Tumor",0.757353874329217,0.448837882434873
"LYPD3","Invasive_Tumor",1.11984686412618,0.262779024741666
"MDM2","Invasive_Tumor",0.141010303021561,0.887861803039209
"MLPH","Invasive_Tumor",1.37940265370881,0.167770641522655
"MYO5B","Invasive_Tumor",1.53760496021252,0.124145233927998
"NARS","Invasive_Tumor",1.58643629893733,0.112640371667309
"OCIAD2","Invasive_Tumor",0.322432244311848,0.747125260029109
"OXTR","Invasive_Tumor",0.883899500246275,0.376750467032542
"POLR2J3","Invasive_Tumor",0.938028686600052,0.348229668066232
"PTRHD1","Invasive_Tumor",0.387804983004406,0.698160357662906
"QARS","Invasive_Tumor",0.408788876950845,0.682694603395608
"RORC","Invasive_Tumor",1.4212730046907,0.155237408278177
"S100A14","Invasive_Tumor",0.26865310518853,0.788196642011843
"SCD","Invasive_Tumor",0.465666632773767,0.641454139797094
"SDC4","Invasive_Tumor",0.0842416854533994,0.93286427576097
"SERHL2","Invasive_Tumor",0.699846205440318,0.484023355528304
"SH3YL1","Invasive_Tumor",0.340157686754535,0.733737781265654
"SLC5A6","Invasive_Tumor",0.634421870579564,0.525805540266062
"SMS","Invasive_Tumor",0.242861910982395,0.808112372910446
"SQLE","Invasive_Tumor",0.0260696932124349,0.979201750156236
"TACSTD2","Invasive_Tumor",0.648264933969917,0.516813610017164
"TCIM","Invasive_Tumor",1.98264093049275,0.0474075519939795
"TFAP2A","Invasive_Tumor",0.820312239377075,0.412038130809657
"TMEM147","Invasive_Tumor",0.195452178146043,0.845038971924807
"TOMM7","Invasive_Tumor",1.07869948161178,0.280721716854585
"TRAF4","Invasive_Tumor",0.0838475825568121,0.933177615780323
"TRAPPC3","Invasive_Tumor",0.553187403822509,0.580135091329617
"TUBB2B","Invasive_Tumor",1.07698108339623,0.281488716773644
"USP53","Invasive_Tumor",1.29899336922952,0.193946204750458
"ZNF562","Invasive_Tumor",0.0569404030837826,0.954592669498062
"ACTG2","Macrophages_1",0.233483505500808,0.81538597635517
"ADAM9","Macrophages_1",0.800832239939385,0.423228771943888
"AIF1","Macrophages_1",1.31901108934222,0.187165405163153
"APOC1","Macrophages_1",0.230689920205021,0.817555704848995
"BASP1","Macrophages_1",0.0570428770287853,0.954511039795758
"C1QA","Macrophages_1",0.67768783951356,0.497969638349954
"C1QC","Macrophages_1",1.39667167421734,0.162512325901699
"CCDC6","Macrophages_1",0.082962058535885,0.933881708475436
"CCL8","Macrophages_1",0.0819440127132326,0.934691235018025
"CCND1","Macrophages_1",1.11888984312416,0.263187136575085
"CD14","Macrophages_1",0.300079901655474,0.764116209316953
"CD163","Macrophages_1",1.59486707189127,0.110741964416481
"CD4","Macrophages_1",0.21261595344848,0.83162652689607
"CD68","Macrophages_1",2.47753440422455,0.0132293653752031
"CD83","Macrophages_1",0.902173688054557,0.366964609715534
"CD86","Macrophages_1",0.811018443353163,0.417355079325913
"CEACAM6","Macrophages_1",0.357370358246029,0.720814564285271
"CLDN4","Macrophages_1",0.567216896364811,0.570566829906535
"CXCL16","Macrophages_1",0.332134116808764,0.739787989483602
"DNTTIP1","Macrophages_1",0.739851073152788,0.459390364927856
"DSC2","Macrophages_1",1.18080021390513,0.237682099092109
"EIF4EBP1","Macrophages_1",0.808234924080803,0.418955356591219
"ENAH","Macrophages_1",0.32092580704286,0.748266616341913
"ERBB2","Macrophages_1",0.124748194080115,0.900722902020795
"FCER1G","Macrophages_1",0.150948031309977,0.880016711036878
"FCGR3A","Macrophages_1",0.90473495863843,0.365605816183648
"FGL2","Macrophages_1",0.7727620383311,0.439663223629034
"GLIPR1","Macrophages_1",0.276191970779153,0.78240062387341
"GPR183","Macrophages_1",0.54859421894855,0.583283954054156
"HAVCR2","Macrophages_1",0.110788387516552,0.911784154079936
"HMGA1","Macrophages_1",1.89837342647904,0.057646907616163
"IGSF6","Macrophages_1",0.59193545070045,0.553893813652986
"ITGAM","Macrophages_1",1.21412080602359,0.224701596002343
"ITGAX","Macrophages_1",1.07108905011108,0.284129391215558
"KARS","Macrophages_1",0.0654354756319828,0.947827279123985
"LGALSL","Macrophages_1",0.076657678975984,0.938895872709997
"LYZ","Macrophages_1",1.6106796452,0.107249564429671
"MAP3K8","Macrophages_1",1.17831821361049,0.238669769318332
"MDM2","Macrophages_1",0.16488279135206,0.869036237516955
"MNDA","Macrophages_1",0.420888259321086,0.673836678861005
"MRC1","Macrophages_1",0.119290258657849,0.905045400856773
"NARS","Macrophages_1",1.27209407949088,0.203339694511284
"PDE4A","Macrophages_1",0.0664782654031587,0.946997061120693
"PDK4","Macrophages_1",0.181864861276479,0.855688781213481
"PELI1","Macrophages_1",0.833187520292941,0.404738979777427
"PTRHD1","Macrophages_1",0.443269890524462,0.657570531564693
"QARS","Macrophages_1",0.506865873502958,0.612248932071061
"S100A14","Macrophages_1",0.104363099435818,0.916881205114807
"SH3YL1","Macrophages_1",0.549670097409878,0.582545670234402
"SMS","Macrophages_1",0.0406742620773355,0.967555580497129
"TMEM147","Macrophages_1",0.709314601521125,0.47812926927535
"TOMM7","Macrophages_1",0.0547052506719103,0.956373286197774
"TRAPPC3","Macrophages_1",0.659178267737971,0.509781300584187
"TUBB2B","Macrophages_1",0.804415529615207,0.421157035351401
"TYROBP","Macrophages_1",0.409024383684447,0.682521766934636
"USP53","Macrophages_1",0.00524288626948621,0.995816801156069
"ZEB2","Macrophages_1",0.789523556046504,0.429806067558395
"ZNF562","Macrophages_1",0.091791601750832,0.926863616723968
"ABCC11","Prolif_Invasive_Tumor",1.93086265869298,0.0535000391029265
"ACTG2","Prolif_Invasive_Tumor",0.865653973042528,0.386679947792751
"ADAM9","Prolif_Invasive_Tumor",1.45717182335412,0.145068956338632
"ANKRD28","Prolif_Invasive_Tumor",1.39300530705584,0.163618185851095
"ANKRD30A","Prolif_Invasive_Tumor",3.86608309401416,0.000110597269877565
"AR","Prolif_Invasive_Tumor",0.371436253537049,0.710312627379177
"BASP1","Prolif_Invasive_Tumor",0.20712429715437,0.835912787138091
"C2orf42","Prolif_Invasive_Tumor",1.64849433932602,0.0992512713476222
"C6orf132","Prolif_Invasive_Tumor",0.126347043936433,0.899457218927472
"CCDC6","Prolif_Invasive_Tumor",2.03245143079637,0.0421079759687544
"CCND1","Prolif_Invasive_Tumor",0.0442285568676939,0.964722219231561
"CD9","Prolif_Invasive_Tumor",0.794106064054948,0.427133687661362
"CDH1","Prolif_Invasive_Tumor",1.85204581675553,0.0640192440313284
"CEACAM6","Prolif_Invasive_Tumor",0.928187550526546,0.353310291128399
"CENPF","Prolif_Invasive_Tumor",0.737294780213785,0.46094310580618
"CLDN4","Prolif_Invasive_Tumor",0.566306122625443,0.57118569903169
"CTTN","Prolif_Invasive_Tumor",0.215881682748914,0.82907997549447
"DAPK3","Prolif_Invasive_Tumor",0.512894380409886,0.608025204604464
"DMKN","Prolif_Invasive_Tumor",0.656508513177875,0.511496991831105
"DNTTIP1","Prolif_Invasive_Tumor",1.47781028055841,0.139458565892331
"DSP","Prolif_Invasive_Tumor",0.250300782806841,0.80235475113996
"DST","Prolif_Invasive_Tumor",0.145493029536127,0.884321618818235
"EIF4EBP1","Prolif_Invasive_Tumor",0.354933079962392,0.722639725585691
"ELF3","Prolif_Invasive_Tumor",1.05483788729327,0.291499473514941
"ENAH","Prolif_Invasive_Tumor",0.352372287139236,0.724559082529984
"EPCAM","Prolif_Invasive_Tumor",0.0636081387753734,0.949282251062667
"ERBB2","Prolif_Invasive_Tumor",1.18226191426475,0.237101792528507
"FASN","Prolif_Invasive_Tumor",1.27059618219303,0.203872345863298
"FOXA1","Prolif_Invasive_Tumor",0.263726606400667,0.791990592186721
"FSTL3","Prolif_Invasive_Tumor",0.0670565052574855,0.946536719693546
"GATA3","Prolif_Invasive_Tumor",1.40496768957194,0.160030886394944
"HDC","Prolif_Invasive_Tumor",1.0392456217548,0.298690517763254
"HMGA1","Prolif_Invasive_Tumor",0.021512095991079,0.98283715449087
"HOOK2","Prolif_Invasive_Tumor",0.546950204767595,0.584412942773022
"JUP","Prolif_Invasive_Tumor",0.138390528671251,0.889931782018105
"KARS","Prolif_Invasive_Tumor",1.34074915296756,0.180001909956018
"KLF5","Prolif_Invasive_Tumor",1.32988894566376,0.183554864122328
"KRT7","Prolif_Invasive_Tumor",1.47530774765988,0.140129824421155
"KRT8","Prolif_Invasive_Tumor",1.02563811222363,0.305062195803029
"LARS","Prolif_Invasive_Tumor",0.613431645499899,0.539590966900629
"LYPD3","Prolif_Invasive_Tumor",0.722841826297327,0.469777067138117
"MDM2","Prolif_Invasive_Tumor",0.599275407812999,0.54898924433315
"MKI67","Prolif_Invasive_Tumor",1.24987970857335,0.211343492875557
"MLPH","Prolif_Invasive_Tumor",2.26754653418961,0.0233568595808665
"MYO5B","Prolif_Invasive_Tumor",1.44287627034708,0.149055328871936
"NARS","Prolif_Invasive_Tumor",0.470292284522882,0.638146209043326
"OCIAD2","Prolif_Invasive_Tumor",0.1409968946061,0.887872395581216
"OXTR","Prolif_Invasive_Tumor",0.787115546992652,0.431214229104475
"PCLAF","Prolif_Invasive_Tumor",1.58423517177746,0.113140212198277
"POLR2J3","Prolif_Invasive_Tumor",2.15139270134363,0.0314452167917534
"PTRHD1","Prolif_Invasive_Tumor",0.444700205722544,0.656536420631663
"QARS","Prolif_Invasive_Tumor",1.00215491036687,0.316268781041171
"RORC","Prolif_Invasive_Tumor",0.137169183645993,0.890897068521672
"RTKN2","Prolif_Invasive_Tumor",1.60861616033493,0.107700298381754
"S100A14","Prolif_Invasive_Tumor",0.630203994959757,0.528561125851325
"SCD","Prolif_Invasive_Tumor",0.141558086430217,0.887429075628885
"SDC4","Prolif_Invasive_Tumor",0.371483547806844,0.710277407644823
"SERHL2","Prolif_Invasive_Tumor",1.65840790325835,0.0972351624692618
"SH3YL1","Prolif_Invasive_Tumor",0.439157503841246,0.660547414856759
"SLC5A6","Prolif_Invasive_Tumor",1.58118406303114,0.113835958226334
"SMS","Prolif_Invasive_Tumor",0.617736841395125,0.536748822527276
"SQLE","Prolif_Invasive_Tumor",1.89647049304648,0.0578978581590448
"SRPK1","Prolif_Invasive_Tumor",1.5755245892019,0.115135407284126
"STC1","Prolif_Invasive_Tumor",1.19946454623934,0.230347362564874
"SVIL","Prolif_Invasive_Tumor",0.721948372304151,0.470326219612689
"TACSTD2","Prolif_Invasive_Tumor",0.863643547704725,0.387783733889321
"TFAP2A","Prolif_Invasive_Tumor",0.966448355601519,0.333819877380163
"TMEM147","Prolif_Invasive_Tumor",0.185977496987495,0.852462408260289
"TOMM7","Prolif_Invasive_Tumor",0.686781424548792,0.492220477053443
"TOP2A","Prolif_Invasive_Tumor",0.147355656174658,0.882851304610646
"TRAF4","Prolif_Invasive_Tumor",0.126274141271029,0.899514924668419
"TRAPPC3","Prolif_Invasive_Tumor",0.213127409344053,0.831227586183185
"TUBA4A","Prolif_Invasive_Tumor",0.739688649084153,0.459488937154587
