seed	GeneID	Gene	Marker	truth_scope	conditional_spatial_truth	is_null_control	spatial_basis	effect_role	effect_role_label	effect_scope	reference_state	target_state	configured_strength	direction	coefficient_row	coefficient_col	overall_coefficient_0	overall_coefficient_1	cell_type_1_coefficient_0	cell_type_1_coefficient_1	cell_type_2_coefficient_0	cell_type_2_coefficient_1	cell_type_3_coefficient_0	cell_type_3_coefficient_1	min_log_effect	max_log_effect	Type_0	Type_1	Type_2	Type_3
0	11	Gene_11	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		-0.25	Diagonal	-0.17677669529663687	-0.17677669529663687	-0.17677669529663687	-0.17677669529663687	0.0	0.0	0.0	0.0	0.0	0.0	-0.1671219037363682	0.16786333168425402	16.795933354994418	13.633417430221034	11.986912682387825	15.79279287711395
0	12	Gene_12	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	0.0	0.0	-0.16786333168425394	0.16712190373636826	8.4422511700549	16.914948978564368	10.305400648622964	7.991020332359793
0	13	Gene_13	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	0.0	0.0	-0.16786333168425394	0.16712190373636826	14.439566694276458	14.888110661793283	10.675874888803634	9.37451980027012
0	14	Gene_14	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	0.0	0.0	-0.16786333168425394	0.16712190373636826	21.70078888730308	11.99920439612025	9.767889375275912	5.381055386905158
0	15	Gene_15	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	0.0	0.0	-0.33572666336850804	0.33424380747273646	11.573961324971398	8.138239607012972	11.825997995705322	6.737043396249741
0	16	Gene_16	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	0.0	0.0	-0.33572666336850804	0.33424380747273646	15.71297427499273	8.115163564918493	14.989272069509997	8.042013398461345
0	17	Gene_17	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	0.0	0.0	-0.33572666336850804	0.33424380747273646	10.71274457228949	19.096843169008118	3.613991941181892	11.241210536605594
0	18	Gene_18	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	0.0	0.0	-0.5035899950527619	0.5013657112091046	8.53557739439815	16.11327375402776	17.391178079210963	8.427152517048798
0	19	Gene_19	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	0.0	0.0	-0.5035899950527619	0.5013657112091046	22.648464353701076	15.135564626728334	12.1480328294872	10.563031541428312
0	20	Gene_20	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	0.0	0.0	-0.5035899950527619	0.5013657112091046	8.041634136595844	17.360229672296374	18.678652619916768	14.737773015620952
0	21	Gene_21	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	0.0	0.0	-0.6714533267370161	0.6684876149454728	9.635479910910217	8.442434639819863	7.904268770703054	11.428269683315007
0	22	Gene_22	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	0.0	0.0	-0.6714533267370161	0.6684876149454728	9.091278906326359	11.8417162460157	10.585967276011962	13.997342158070428
0	23	Gene_23	-1	base_reference_spatial_fixed_effect	True	False	linear	overall	Base/reference f0	overall	0		1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	0.0	0.0	-0.6714533267370161	0.6684876149454727	17.186917324340673	10.566440806178925	8.970717815995098	4.79546145214986
0	24	Gene_24	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-1.0	Diagonal	-0.7071067811865475	-0.7071067811865475	0.0	0.0	-0.7071067811865475	-0.7071067811865475	0.0	0.0	0.0	0.0	-0.6290973426779775	0.671453326737016	13.47491688113027	10.70115447595345	6.803372201745854	7.366506360686453
0	25	Gene_25	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-1.0	Diagonal	-0.7071067811865475	-0.7071067811865475	0.0	0.0	-0.7071067811865475	-0.7071067811865475	0.0	0.0	0.0	0.0	-0.6290973426779775	0.671453326737016	18.017425520386546	13.401920070330224	6.044340102702169	10.757289035717683
0	26	Gene_26	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-1.0	Diagonal	-0.7071067811865475	-0.7071067811865475	0.0	0.0	-0.7071067811865475	-0.7071067811865475	0.0	0.0	0.0	0.0	-0.6290973426779775	0.671453326737016	12.045284174470414	6.869343877179834	12.327350158593395	10.73750257370804
0	27	Gene_27	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.75	Diagonal	-0.5303300858899106	-0.5303300858899106	0.0	0.0	-0.5303300858899106	-0.5303300858899106	0.0	0.0	0.0	0.0	-0.4718230070084831	0.5035899950527619	20.654184244301753	16.77953531863169	13.842712189723079	14.474130402367168
0	28	Gene_28	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.75	Diagonal	-0.5303300858899106	-0.5303300858899106	0.0	0.0	-0.5303300858899106	-0.5303300858899106	0.0	0.0	0.0	0.0	-0.4718230070084831	0.5035899950527619	11.74354869960708	6.699797012929136	10.09115180472631	14.330644626500069
0	29	Gene_29	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.75	Diagonal	-0.5303300858899106	-0.5303300858899106	0.0	0.0	-0.5303300858899106	-0.5303300858899106	0.0	0.0	0.0	0.0	-0.4718230070084831	0.5035899950527619	15.14072928325931	10.11747771172884	17.46422366860753	9.77658619670189
0	30	Gene_30	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.5	Diagonal	-0.35355339059327373	-0.35355339059327373	0.0	0.0	-0.35355339059327373	-0.35355339059327373	0.0	0.0	0.0	0.0	-0.31454867133898873	0.335726663368508	11.911134520583685	16.171762041823417	7.773068164725395	8.237346602302466
0	31	Gene_31	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.5	Diagonal	-0.35355339059327373	-0.35355339059327373	0.0	0.0	-0.35355339059327373	-0.35355339059327373	0.0	0.0	0.0	0.0	-0.31454867133898856	0.335726663368508	9.468997754406024	11.738046311198104	11.38242683155464	16.315045178561355
0	32	Gene_32	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.5	Diagonal	-0.35355339059327373	-0.35355339059327373	0.0	0.0	-0.35355339059327373	-0.35355339059327373	0.0	0.0	0.0	0.0	-0.31454867133898873	0.335726663368508	19.35130898563076	13.088476640140419	7.33381836155018	13.440722313370582
0	33	Gene_33	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.25	Diagonal	-0.17677669529663687	-0.17677669529663687	0.0	0.0	-0.17677669529663687	-0.17677669529663687	0.0	0.0	0.0	0.0	-0.15727433566949434	0.16786333168425402	5.158871074965836	7.963978719107085	7.3800949057631255	10.898549603853947
0	34	Gene_34	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.25	Diagonal	-0.17677669529663687	-0.17677669529663687	0.0	0.0	-0.17677669529663687	-0.17677669529663687	0.0	0.0	0.0	0.0	-0.15727433566949434	0.16786333168425402	9.776707718994768	9.10723698642128	8.441720212260874	12.6598889971721
0	35	Gene_35	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	-0.25	Diagonal	-0.17677669529663687	-0.17677669529663687	0.0	0.0	-0.17677669529663687	-0.17677669529663687	0.0	0.0	0.0	0.0	-0.1572743356694942	0.16786333168425402	5.840498647772888	9.74392847016535	7.052614918149015	10.236271071933018
0	36	Gene_36	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.0	0.0	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	-0.16786333168425394	0.1572743356694944	10.467150398999697	19.502117605252586	9.35408867387101	6.989374791069813
0	37	Gene_37	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.0	0.0	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	-0.16786333168425394	0.1572743356694944	9.12565573894094	17.926926309878034	20.311434218994883	9.79880395563767
0	38	Gene_38	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.0	0.0	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	-0.16786333168425394	0.1572743356694944	12.584413230242822	13.020522088535817	19.49961807513163	10.578827524841635
0	39	Gene_39	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.0	0.0	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	-0.33572666336850804	0.3145486713389888	7.247580576865776	20.453535238747772	6.217684461925482	3.675829090613173
0	40	Gene_40	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.0	0.0	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	-0.33572666336850804	0.3145486713389888	19.277723719919347	5.940081388754519	15.620071660111199	6.737815040629167
0	41	Gene_41	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.0	0.0	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	-0.33572666336850804	0.31454867133898895	13.0467748776615	3.266246418622971	13.901429380636683	9.15013573683638
0	42	Gene_42	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.0	0.0	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	-0.5035899950527619	0.4718230070084832	12.673670138022228	8.585126534070977	12.868301144367052	10.657584123931779
0	43	Gene_43	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.0	0.0	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	-0.5035899950527619	0.4718230070084832	7.654629714735179	8.587908943230419	8.915430414456349	17.010684698639068
0	44	Gene_44	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.0	0.0	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	-0.5035899950527619	0.4718230070084832	18.011837288103013	17.20102928733927	11.962053855465719	8.837183818146666
0	45	Gene_45	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.0	0.0	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	-0.6714533267370161	0.6290973426779776	12.889483398137923	3.3992605574716523	9.467017757616699	13.28895359842482
0	46	Gene_46	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.0	0.0	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	-0.6714533267370161	0.6290973426779776	10.440087818103423	12.11694121542659	7.046161074511063	7.646664432210957
0	47	Gene_47	-1	cell_type_specific_spatial_deviation	True	False	linear	state_1	Type 1 deviation	cell_type_specific	0	1.0	1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.0	0.0	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	-0.6714533267370161	0.6290973426779776	6.617005559842865	15.727156158621963	6.535428322789959	22.481917029386253
0	48	Gene_48	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-1.0	Diagonal	-0.7071067811865475	-0.7071067811865475	0.0	0.0	0.0	0.0	-0.7071067811865475	-0.7071067811865475	0.0	0.0	-0.6684876149454728	0.6563278217336357	20.229471858901103	12.633105887870274	11.175881149320377	10.609255623205485
0	49	Gene_49	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-1.0	Diagonal	-0.7071067811865475	-0.7071067811865475	0.0	0.0	0.0	0.0	-0.7071067811865475	-0.7071067811865475	0.0	0.0	-0.6684876149454728	0.6563278217336357	8.29789934130197	13.896263917595602	16.807678709458283	11.176169646716836
0	50	Gene_50	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-1.0	Diagonal	-0.7071067811865475	-0.7071067811865475	0.0	0.0	0.0	0.0	-0.7071067811865475	-0.7071067811865475	0.0	0.0	-0.6684876149454728	0.6563278217336357	11.445187497043896	14.699701534055658	14.025529633456067	20.943129954090722
0	51	Gene_51	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.75	Diagonal	-0.5303300858899106	-0.5303300858899106	0.0	0.0	0.0	0.0	-0.5303300858899106	-0.5303300858899106	0.0	0.0	-0.5013657112091046	0.49224586630022676	7.324251306699311	8.89521602484029	14.554614933175442	7.899001600824158
0	52	Gene_52	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.75	Diagonal	-0.5303300858899106	-0.5303300858899106	0.0	0.0	0.0	0.0	-0.5303300858899106	-0.5303300858899106	0.0	0.0	-0.5013657112091046	0.49224586630022676	28.540248455144848	7.972462826461426	21.231721010781182	13.579609582627974
0	53	Gene_53	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.75	Diagonal	-0.5303300858899106	-0.5303300858899106	0.0	0.0	0.0	0.0	-0.5303300858899106	-0.5303300858899106	0.0	0.0	-0.5013657112091046	0.49224586630022676	4.862816794874137	16.91240336394838	13.76174178869106	16.847662350984177
0	54	Gene_54	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.5	Diagonal	-0.35355339059327373	-0.35355339059327373	0.0	0.0	0.0	0.0	-0.35355339059327373	-0.35355339059327373	0.0	0.0	-0.33424380747273635	0.32816391086681784	12.103901825052194	17.2078547686324	8.588845979592783	8.650519422906305
0	55	Gene_55	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.5	Diagonal	-0.35355339059327373	-0.35355339059327373	0.0	0.0	0.0	0.0	-0.35355339059327373	-0.35355339059327373	0.0	0.0	-0.33424380747273635	0.32816391086681784	9.653801416960656	20.263802037263606	16.215272492983388	7.432827685012785
0	56	Gene_56	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.5	Diagonal	-0.35355339059327373	-0.35355339059327373	0.0	0.0	0.0	0.0	-0.35355339059327373	-0.35355339059327373	0.0	0.0	-0.33424380747273635	0.32816391086681784	15.651943747543413	4.779853116391045	8.495937234652517	14.93408422429802
0	57	Gene_57	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.25	Diagonal	-0.17677669529663687	-0.17677669529663687	0.0	0.0	0.0	0.0	-0.17677669529663687	-0.17677669529663687	0.0	0.0	-0.16712190373636834	0.164081955433409	27.20007841833934	4.92360521128664	12.058428990856534	14.640169145985217
0	58	Gene_58	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.25	Diagonal	-0.17677669529663687	-0.17677669529663687	0.0	0.0	0.0	0.0	-0.17677669529663687	-0.17677669529663687	0.0	0.0	-0.16712190373636807	0.164081955433409	25.417445470744916	14.126124312583977	14.473182818310137	16.336519672668185
0	59	Gene_59	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	-0.25	Diagonal	-0.17677669529663687	-0.17677669529663687	0.0	0.0	0.0	0.0	-0.17677669529663687	-0.17677669529663687	0.0	0.0	-0.1671219037363682	0.164081955433409	8.91096294471198	10.592485016925147	14.721090657201824	18.238741968687034
0	60	Gene_60	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	0.17677669529663687	0.17677669529663687	0.0	0.0	-0.1640819554334088	0.16712190373636826	26.90316150422878	10.64431855691829	9.891141167433519	13.187517247712126
0	61	Gene_61	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	0.17677669529663687	0.17677669529663687	0.0	0.0	-0.16408195543340895	0.16712190373636826	9.236016559084302	6.794196634499975	10.537600133886814	15.0911707795258
0	62	Gene_62	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.25	Diagonal	0.17677669529663687	0.17677669529663687	0.0	0.0	0.0	0.0	0.17677669529663687	0.17677669529663687	0.0	0.0	-0.16408195543340895	0.16712190373636826	8.34475408240392	10.501390446190284	5.678541105146164	18.694135564743473
0	63	Gene_63	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	0.35355339059327373	0.35355339059327373	0.0	0.0	-0.3281639108668179	0.33424380747273646	3.3291706247571513	21.769060982997235	3.8158520845980735	5.4706644003386815
0	64	Gene_64	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	0.35355339059327373	0.35355339059327373	0.0	0.0	-0.3281639108668179	0.33424380747273646	15.784265167025836	6.829261997677083	6.382083200515002	9.18082911625939
0	65	Gene_65	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.5	Diagonal	0.35355339059327373	0.35355339059327373	0.0	0.0	0.0	0.0	0.35355339059327373	0.35355339059327373	0.0	0.0	-0.3281639108668179	0.33424380747273646	3.2719442915735306	8.007221063166867	9.579912864364841	10.923319920314016
0	66	Gene_66	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	0.5303300858899106	0.5303300858899106	0.0	0.0	-0.4922458663002268	0.5013657112091046	10.963145393596307	14.910238699212961	14.264593698930161	24.576629669198823
0	67	Gene_67	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	0.5303300858899106	0.5303300858899106	0.0	0.0	-0.4922458663002268	0.5013657112091046	11.612971234769327	5.853367952197228	19.475797930453865	13.913451037944714
0	68	Gene_68	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	0.75	Diagonal	0.5303300858899106	0.5303300858899106	0.0	0.0	0.0	0.0	0.5303300858899106	0.5303300858899106	0.0	0.0	-0.4922458663002266	0.5013657112091046	7.902662817905831	17.673684298131537	14.558786487606925	4.188683509546186
0	69	Gene_69	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	0.7071067811865475	0.7071067811865475	0.0	0.0	-0.6563278217336358	0.6684876149454729	7.400388153775053	7.073664151477225	11.860810347054587	11.21733078486809
0	70	Gene_70	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	0.7071067811865475	0.7071067811865475	0.0	0.0	-0.6563278217336358	0.6684876149454728	12.563216287080332	12.586713225636132	5.629524400707411	16.570006001311658
0	71	Gene_71	-1	cell_type_specific_spatial_deviation	True	False	linear	state_2	Type 2 deviation	cell_type_specific	0	2.0	1.0	Diagonal	0.7071067811865475	0.7071067811865475	0.0	0.0	0.0	0.0	0.7071067811865475	0.7071067811865475	0.0	0.0	-0.6563278217336358	0.6684876149454729	6.968430876215643	14.91550320324009	10.915238414225078	18.489007780347524
0	72	Gene_72	-1	cell_type_specific_spatial_deviation	True	False	linear	state_3	Type 3 deviation	cell_type_specific	0	3.0	-1.0	Diagonal	-0.7071067811865475	-0.7071067811865475	0.0	0.0	0.0	0.0	0.0	0.0	-0.7071067811865475	-0.7071067811865475	-0.6233305538373767	0.6397638788260825	12.63907127591102	12.680465591248515	11.925989892556755	12.660688848132239
