cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
1911,128.43579635620117,3383.284716796875,89,0,0,89,60.509375000000006,28.0871875,Endothelial
1912,133.1007057189941,3391.759191894532,57,0,0,57,152.989375,12.7340625,Stromal
1913,134.1464614868164,3366.950646972656,289,0,0,289,302.7275,56.896875,Macrophages_1
1914,143.40216979980468,3384.9517211914062,95,0,0,95,152.08625,51.342656250000005,Perivascular-Like
1915,144.4481071472168,3370.9325317382813,90,0,0,90,85.25500000000001,32.87375,Perivascular-Like
1916,144.33734359741212,3393.520617675781,86,0,0,86,97.8084375,23.12,Perivascular-Like
1917,143.3868392944336,3400.0848754882813,69,0,0,69,87.6934375,17.47546875,Perivascular-Like
1918,150.51424026489258,3376.541369628906,95,0,0,95,65.79265625000001,30.6159375,Endothelial
1919,154.713761138916,3398.0385253906247,96,0,0,96,89.22875,45.92390625,Endothelial
1920,156.15418014526367,3389.511547851562,84,0,0,84,82.36500000000001,19.82359375,Endothelial
1921,156.19393310546874,3371.9533203125,30,0,0,30,25.3778125,14.5403125,Endothelial
1922,157.8436096191406,3376.1566284179685,46,0,0,46,33.235,18.1528125,Endothelial
1923,157.6350135803223,3380.173168945312,38,0,0,38,24.4746875,12.32765625,Endothelial
1924,159.74428100585936,3385.1474121093747,83,0,0,83,53.5553125,14.9015625,Endothelial
1925,161.71576843261718,3397.88662109375,38,0,0,38,32.2415625,13.36625,Endothelial
1926,165.39824142456055,3380.104895019532,72,0,0,72,68.32140625000001,25.9196875,Perivascular-Like
1927,165.4054397583008,3372.2150024414063,53,0,0,53,53.916562500000005,33.8671875,Perivascular-Like
1928,164.75952224731444,3394.7443603515626,56,0,0,56,38.96984375,15.57890625,Perivascular-Like
1929,169.18350143432616,3391.6133056640624,145,0,0,145,108.555625,43.6209375,Stromal
1930,174.7492919921875,3370.178820800781,136,0,0,136,241.99234375,61.27703125,Stromal
1931,175.01111679077147,3383.3795532226563,40,0,0,40,71.2565625,8.2184375,Stromal
1932,177.48167572021484,3404.10888671875,135,0,0,135,178.54781250000002,28.49359375,Stromal
1933,180.49487228393556,3390.589404296875,136,0,0,136,161.5690625,32.37703125,Stromal
1934,191.77067947387692,3372.769494628906,210,3,0,213,499.29265625,32.964062500000004,Stromal
1935,190.14827880859372,3399.908483886719,156,0,0,156,211.873125,17.520625,Macrophages_1
1936,205.124626159668,3386.1509765625,251,0,0,251,411.05734375,24.565,Stromal
1957,24.620337677001952,3015.3305908203124,36,0,0,36,39.4665625,10.5665625,Invasive_Tumor
1958,12.593458127975463,3025.022790527344,102,1,0,103,182.02484375,11.24390625,Stromal
1959,30.63681850433349,3022.392687988281,215,0,0,215,157.27921875,71.84359375,Invasive_Tumor
1960,15.419524765014648,3034.585705566406,79,0,0,79,196.6103125,19.19140625,Stromal
1961,27.409552574157715,3031.4845336914063,78,0,0,78,58.6128125,39.33109375,Invasive_Tumor
1962,25.423503112792968,3042.533703613281,202,2,0,204,247.68203125,56.896875,Invasive_Tumor
1963,28.637766647338868,3060.3133544921875,226,0,0,226,536.1853125,38.5634375,Macrophages_2
1964,10.943722438812255,3070.31455078125,281,0,0,282,699.2896875,21.08796875,Stromal
1965,12.447981262207032,3134.8751220703125,217,0,0,217,749.00671875,21.9459375,Stromal
1966,5.43353009223938,3163.3092407226563,104,1,0,105,349.28359375,16.888437500000002,Stromal
1967,17.357697200775146,3164.851318359375,135,1,0,136,375.9709375,35.62828125,Stromal
1968,26.73461961746216,3176.4587158203126,216,2,0,218,820.3084375000001,31.83515625,Stromal
1969,7.198305368423462,3204.619738769531,84,0,0,84,336.63984375,17.2496875,Stromal
1970,20.747207736968992,3209.2741943359374,70,1,0,71,200.62921875,6.9540625,Stromal
1971,14.900914001464844,3220.519885253906,60,0,0,60,77.7590625,27.7259375,CD8+_T_Cells
1973,5.656191658973694,3227.23583984375,137,0,0,138,241.2246875,41.76953125,Stromal
1974,17.57707939147949,3232.4881591796875,53,1,0,54,123.95390625,7.72171875,Stromal
1975,18.24846019744873,3241.703063964844,119,0,0,119,217.291875,6.8637500000000005,Stromal
1976,9.366904735565186,3246.8234008789063,96,0,0,96,161.20781250000002,12.824375,Stromal
1977,12.554548215866088,3259.070373535156,124,0,0,124,415.66328125,11.51484375,Stromal
1978,15.975946235656735,3290.217810058594,227,0,0,227,427.539375,17.47546875,Stromal
1981,15.81338872909546,3311.7639404296874,104,0,0,104,83.268125,32.87375,Invasive_Tumor
1982,32.196350479125975,3309.38701171875,538,0,0,538,719.7003125,157.86625,Invasive_Tumor
1983,4.239797496795654,3322.104638671875,28,0,0,28,120.3865625,10.43109375,Macrophages_1
1984,24.3630069732666,3325.841442871093,259,0,0,259,255.62953125,82.6359375,Invasive_Tumor
1985,7.305845880508422,3337.905383300781,172,0,0,172,312.7521875,38.5634375,Invasive_Tumor
1986,22.257197666168214,3335.446484375,160,0,0,160,146.53203125000002,72.3403125,Invasive_Tumor
1987,33.74563293457031,3338.8417114257813,111,1,0,112,133.3915625,13.6371875,Stromal
1988,25.53181209564209,3342.649487304687,63,1,0,64,45.2465625,31.383593750000003,Invasive_Tumor
1989,18.443562602996824,3347.2964721679687,126,0,0,126,132.12718750000002,60.46421875,Invasive_Tumor
1990,13.078620958328246,3354.354833984375,108,0,0,108,160.395,27.81625,Invasive_Tumor
2532,6.026915168762207,3499.301416015625,43,0,0,43,244.024375,14.3596875,CD4+_T_Cells
2533,5.360733699798584,3520.3978515625,40,1,0,41,226.5940625,18.19796875,Stromal
2534,4.577256679534912,3597.1423095703126,14,0,0,14,57.5290625,10.115,CD8+_T_Cells
2535,6.177535033226013,3447.856701660156,144,0,0,144,190.8303125,64.66375000000001,Invasive_Tumor
2537,6.173742127418518,3434.8487548828125,92,0,0,92,126.75359375,64.483125,Invasive_Tumor
2539,5.534682488441467,3567.6180908203123,36,0,0,36,110.9940625,35.6734375,Endothelial
2540,5.32945864200592,3582.535009765625,40,0,0,40,97.04078125,30.661093750000003,CD4+_T_Cells
2541,11.248870992660525,3600.2775146484373,16,0,0,16,32.73828125,7.90234375,CD8+_T_Cells
2542,6.469861149787903,3463.7595458984374,124,0,0,125,202.2096875,71.48234375,Prolif_Invasive_Tumor
2543,6.677674126625061,3560.445385742187,30,0,0,30,71.03078125,10.88265625,Endothelial
2545,6.3569993019104,3548.383935546875,82,0,0,82,224.4265625,50.529843750000005,CD8+_T_Cells
2546,7.284520816802979,3575.2859375,40,0,0,40,84.39703125,35.537968750000005,CD4+_T_Cells
2547,7.78889946937561,3591.8231689453123,54,0,0,54,104.04,44.614375,Stromal
2550,15.134702587127686,3556.36845703125,73,0,0,73,83.04234375,39.1053125,Stromal
2552,16.847975730895996,3590.26220703125,39,0,0,39,66.24421875,38.2925,CD4+_T_Cells
2553,16.555710411071775,3568.5187255859373,94,0,0,94,94.0153125,44.65953125,Endothelial
2554,16.935438728332517,3578.391259765625,37,0,0,38,61.45765625,30.345,CD4+_T_Cells
2556,18.57816982269287,3600.813330078125,32,0,0,32,52.96828125,12.05671875,CD4+_T_Cells
2557,19.58271026611328,3585.0717285156247,38,0,0,38,40.1890625,19.9590625,CD4+_T_Cells
2559,23.83780584335327,3545.5313720703125,40,0,0,40,77.66875,6.36703125,Macrophages_1
2560,20.89145002365112,3595.656884765625,25,0,0,25,41.22765625,17.70125,Stromal
2564,24.51264963150024,3554.485424804687,99,0,0,99,116.3225,43.8015625,CD4+_T_Cells
2565,25.20701484680176,3576.01806640625,56,0,0,56,73.74015625,37.299062500000005,CD4+_T_Cells
2566,26.740248584747317,3583.590869140625,64,0,0,64,76.90109375,32.467343750000005,CD4+_T_Cells
2569,28.282661819458006,3591.858862304688,51,0,0,51,79.24921875,34.589687500000004,CD8+_T_Cells
2571,28.67738342285156,3563.8827392578123,130,0,0,130,176.87703125000002,85.61625000000001,Endothelial
2572,30.692213249206542,3571.82119140625,54,1,0,55,69.04390625,33.09953125,Macrophages_1
2575,35.93103733062744,3600.8046142578123,121,0,0,121,142.874375,58.341875,Stromal
2576,7.979215145111084,3479.7354370117187,129,0,0,129,278.74953125,58.6128125,Endothelial
2577,15.364924430847168,3461.751379394532,87,0,0,87,81.73281250000001,37.1184375,Invasive_Tumor
2578,17.888118743896484,3512.270971679688,62,0,0,62,201.26140625,24.023125,CD8+_T_Cells
2579,12.020911741256713,3537.340576171875,114,1,0,115,255.90046875,56.85171875,Stromal
2580,17.55399446487427,3493.419482421875,44,1,0,45,86.0678125,5.599375,Stromal
2581,16.28014554977417,3432.966552734375,195,0,0,196,191.14640625,106.16234375,Invasive_Tumor
2582,19.254390048980717,3501.28447265625,40,0,0,40,110.723125,12.0115625,Stromal
2584,26.46527223587036,3463.961254882812,95,0,0,95,184.01171875,22.578125,Macrophages_1
2585,24.300614929199217,3449.52080078125,261,0,1,262,359.8953125,99.47921875,Invasive_Tumor
2586,23.65037679672241,3474.324365234375,105,0,0,105,145.1321875,40.053593750000005,Endothelial
2587,25.843731784820555,3432.4523193359373,137,0,0,137,120.61234375,32.55765625,Invasive_Tumor
2588,25.20125455856323,3536.211669921875,50,0,0,50,105.53015625,17.70125,Macrophages_1
2589,23.0953236579895,3486.78134765625,83,0,0,83,183.19890625,31.20296875,Macrophages_1
2590,33.15085277557373,3529.272216796875,130,0,0,130,247.275625,30.29984375,CD8+_T_Cells
2591,6.277179265022277,3412.9089599609374,146,0,0,146,178.7284375,69.85671875,Invasive_Tumor
2592,5.753873372077941,3424.3233642578125,89,1,0,90,122.77984375,41.95015625,Invasive_Tumor
2593,11.308395862579346,3404.416845703125,98,0,0,98,91.26078125,62.631718750000005,Invasive_Tumor
2594,19.42965812683105,3408.294140625,120,0,0,120,111.67140625,74.19171875,Invasive_Tumor
2595,16.961268424987793,3417.937158203125,18,0,0,18,41.498593750000005,4.515625,Invasive_Tumor
2596,23.92940626144409,3417.919934082031,121,0,0,121,110.22640625,40.23421875,Invasive_Tumor
2597,28.88824596405029,3404.876086425781,119,0,0,119,102.8659375,36.26046875,Invasive_Tumor
2598,39.24721565246582,3402.962548828125,101,0,0,101,111.265,38.24734375,Invasive_Tumor
2599,66.17800445556641,3407.225,105,0,0,105,137.7265625,9.70859375,Endothelial
2600,296.5080825805664,3400.6408203125,328,0,0,328,442.6215625,86.56453125,Stromal
2601,399.0923797607422,3373.603308105469,36,0,0,36,33.6865625,12.14703125,Invasive_Tumor
2602,458.29609375,3386.6510986328126,126,0,0,126,127.701875,5.64453125,Endothelial
2603,511.4718322753906,3402.7867797851563,410,0,0,410,261.8159375,91.08015625,Invasive_Tumor
2604,576.4639404296875,3398.111572265625,94,1,0,95,63.038125,11.379375,Invasive_Tumor
29385,554.7724426269531,3337.469384765625,307,0,0,307,324.08640625000004,85.39046875,Invasive_Tumor
29386,559.8494598388671,3358.4311401367186,633,0,0,633,313.8359375,154.66015625,Prolif_Invasive_Tumor
29388,563.1244812011719,3324.3933715820312,296,0,0,296,266.421875,46.46578125,Macrophages_1
29389,568.5897155761719,3346.27236328125,110,0,0,110,111.85203125,55.813125,Invasive_Tumor
29390,569.4501434326172,3337.373510742188,104,0,0,104,66.51515625,26.7325,Invasive_Tumor
29391,573.6234130859375,3355.642907714844,207,0,0,207,107.5621875,25.69390625,Invasive_Tumor
29392,573.5029998779297,3340.383166503906,26,0,0,26,17.38515625,14.08875,Invasive_Tumor
29393,573.7627105712891,3327.741076660156,90,0,0,90,68.0053125,24.565,Invasive_Tumor
29394,579.4825714111328,3345.123120117187,88,0,0,88,77.08171875000001,21.2234375,Invasive_Tumor
29395,575.0217834472656,3311.010852050781,339,0,0,339,179.4509375,78.48156250000001,Invasive_Tumor
29396,578.4729888916015,3337.9373413085937,61,0,0,61,38.3828125,24.294062500000003,Invasive_Tumor
29397,579.1597229003906,3325.812182617188,136,0,0,136,83.99062500000001,28.85484375,Invasive_Tumor
29398,582.2133728027344,3357.876025390625,400,0,0,400,209.4346875,79.294375,Invasive_Tumor
29399,585.0170135498047,3333.3052978515625,241,0,0,241,131.7659375,54.232656250000005,Invasive_Tumor
29400,587.8858673095702,3312.8936767578125,737,2,1,740,277.21421875,176.3803125,Prolif_Invasive_Tumor
29401,595.5709381103516,3358.581799316406,381,0,0,382,215.7565625,67.14734375,Prolif_Invasive_Tumor
29402,593.1004699707031,3340.1775146484374,332,0,0,332,209.84109375,83.5390625,Invasive_Tumor
29403,595.9895568847656,3321.114978027344,351,0,0,352,139.12640625,86.11296875000001,Invasive_Tumor
29414,537.9015716552734,3153.998046875,676,2,0,678,371.22953125,174.16765625000002,Prolif_Invasive_Tumor
29415,601.9803863525391,3154.744287109375,142,0,0,142,63.3090625,21.31375,Stromal
29417,590.931787109375,3160.0376953125,465,0,0,465,205.14484375,92.9315625,Invasive_Tumor
29418,574.8706573486328,3161.0537109375,412,1,0,413,203.0225,78.25578125,Invasive_Tumor
29419,526.8579010009765,3161.696606445312,196,0,0,196,96.86015625,59.83203125,Prolif_Invasive_Tumor
29420,546.395864868164,3163.701037597656,382,0,0,382,161.5690625,81.28125,Invasive_Tumor
29421,551.801333618164,3170.4796630859373,298,0,0,298,165.58796875000002,90.9446875,Invasive_Tumor
29422,560.7386291503906,3169.2287353515626,303,0,0,303,205.731875,89.09328125,Invasive_Tumor
29423,527.8537353515625,3176.2333496093747,464,0,0,464,236.21234375,168.7940625,Prolif_Invasive_Tumor
29424,600.6760223388671,3169.4794189453123,156,0,0,156,115.73546875,23.165156250000003,Stromal
29425,585.851397705078,3171.9080200195312,331,1,0,332,145.3128125,49.671875,Stromal
29426,537.1271087646484,3177.1974853515626,248,0,0,248,94.3765625,60.2384375,Invasive_Tumor
29427,570.2070190429687,3174.3669189453126,314,0,0,314,176.24484375,100.56296875,Invasive_Tumor
29428,581.2262542724609,3180.451184082031,227,0,0,227,104.08515625,74.59812500000001,Invasive_Tumor
29429,594.8087188720702,3181.9598510742185,589,0,0,589,218.87234375,136.19125,Invasive_Tumor
29430,546.6787139892577,3184.0769653320312,276,0,0,276,158.58875,67.96015625,Invasive_Tumor
29431,564.6790100097656,3182.369287109375,74,0,0,74,37.20875,30.11921875,Invasive_Tumor
29432,573.4593688964843,3186.448498535156,213,1,0,214,94.9184375,75.54640625,Invasive_Tumor
29434,540.4700408935547,3190.732531738281,200,0,0,200,121.69609375,59.47078125,Invasive_Tumor
29435,564.8666076660156,3191.202978515625,445,0,0,445,214.22125,116.18703125,Invasive_Tumor
29436,582.4117095947265,3194.797839355469,527,1,0,528,222.93640625,131.7659375,Invasive_Tumor
29437,600.5424835205077,3192.293493652344,274,1,0,275,111.9875,80.6490625,Invasive_Tumor
29438,531.5484649658202,3192.896337890625,283,0,0,283,114.83234375,84.62281250000001,Invasive_Tumor
29439,555.1778839111328,3198.203234863281,488,1,0,489,265.1575,80.87484375,Prolif_Invasive_Tumor
29440,523.9217590332031,3201.0572509765625,249,0,0,250,124.1796875,54.6390625,Invasive_Tumor
29441,594.5888000488281,3200.4398803710938,277,0,0,278,130.5015625,92.5703125,Invasive_Tumor
29443,535.5098052978516,3202.4594604492186,201,0,0,201,151.04765625000002,22.216875,Invasive_Tumor
29444,586.0209411621094,3209.381896972656,390,0,0,390,173.03875000000002,128.55984375,Invasive_Tumor
29446,568.458251953125,3207.0701293945312,453,1,0,454,201.4871875,93.925,Invasive_Tumor
29447,598.2044647216796,3212.551342773437,347,0,0,347,157.45984375,122.68953125,Invasive_Tumor
29449,544.2048736572266,3211.504406738281,329,0,0,329,196.11359375,70.1728125,Invasive_Tumor
29450,573.1751190185547,3215.1677490234374,202,0,0,202,98.48578125,75.7721875,Invasive_Tumor
29451,533.8217895507812,3214.7452392578125,217,0,0,217,143.235625,51.52328125,Invasive_Tumor
29452,553.3491699218749,3217.993127441406,360,0,0,360,183.7859375,112.4390625,Invasive_Tumor
29453,563.7119171142577,3220.1556884765623,255,0,0,255,128.37921875,98.801875,Invasive_Tumor
29454,578.9540710449219,3219.630871582031,140,0,0,140,66.33453125,45.92390625,Invasive_Tumor
29455,585.3619110107421,3225.3237548828124,339,0,0,339,123.5475,72.25,Invasive_Tumor
29456,593.5426422119141,3226.45224609375,310,0,0,310,158.408125,68.86328125,Invasive_Tumor
29457,577.5261810302734,3228.492578125,214,0,0,214,79.88140625,49.17515625,Invasive_Tumor
29458,571.5474395751953,3231.299279785156,217,0,0,217,108.73625,84.713125,Invasive_Tumor
29459,558.6379608154297,3230.3017333984376,225,0,0,226,112.84546875,86.74515625000001,Prolif_Invasive_Tumor
29460,558.233349609375,3239.581591796875,373,0,0,373,185.4115625,110.2715625,Invasive_Tumor
29461,577.6386047363281,3241.6181884765624,363,1,1,365,210.29265625,88.4159375,Prolif_Invasive_Tumor
29462,594.6731567382812,3239.5809692382813,339,0,0,340,233.0965625,45.336875,Endothelial
29463,556.6235687255859,3247.942138671875,200,1,0,201,100.92421875,42.627500000000005,Invasive_Tumor
29464,572.5596160888672,3251.6922241210937,460,0,0,460,235.8059375,81.05546875,Invasive_Tumor
29465,599.0324157714844,3253.8668212890625,285,0,0,285,221.67203125,31.56421875,Stromal
29466,591.9771667480469,3259.226428222656,182,0,0,182,158.99515625,7.1346875,Macrophages_1
29467,564.2634002685546,3260.9546508789062,331,0,0,331,191.643125,52.290937500000005,Invasive_Tumor
29468,555.28408203125,3263.379309082032,146,0,0,146,67.86984375,26.7325,Invasive_Tumor
29469,553.832275390625,3270.04130859375,191,0,0,191,102.3240625,42.13078125,Invasive_Tumor
29470,579.3847259521484,3269.6806396484376,930,0,0,930,416.52125,167.078125,Prolif_Invasive_Tumor
29471,553.2503387451171,3278.800500488281,190,0,0,191,141.15843750000002,47.18828125,Invasive_Tumor
29472,593.2197937011719,3278.001342773437,505,0,0,505,220.13671875,104.17546875,Prolif_Invasive_Tumor
29474,566.1876251220702,3281.850622558594,483,0,0,483,246.2821875,113.8840625,Invasive_Tumor
29475,580.1683715820312,3288.2187744140624,540,1,0,541,202.43546875,160.34984375000002,Invasive_Tumor
29476,594.9464080810546,3294.6605957031247,303,0,0,304,124.49578125,35.08640625,Invasive_Tumor
29477,558.5424499511719,3296.481164550781,353,0,0,353,248.67546875,85.074375,Invasive_Tumor
29478,578.5144409179687,3299.443298339844,602,0,0,602,262.04171875000003,193.13328125,Invasive_Tumor
29626,576.7501098632812,3004.4615478515625,365,0,0,366,138.58453125,91.44140625,Invasive_Tumor
29630,555.5072692871094,3009.103344726562,217,0,0,217,128.424375,68.3665625,Invasive_Tumor
29631,563.0298522949219,3005.791955566406,260,0,0,260,121.01875,62.81234375,Invasive_Tumor
29632,587.4160430908203,3006.180224609375,260,0,0,260,106.026875,47.504375,Invasive_Tumor
29636,567.6654235839843,3014.385546875,176,0,0,176,87.37734375000001,60.2384375,Invasive_Tumor
29637,582.8614044189453,3014.744763183593,217,0,0,217,89.45453125,64.16703125000001,Invasive_Tumor
29639,570.9668518066406,3026.709301757812,320,0,0,320,369.15234375,95.2796875,Invasive_Tumor
29640,589.6539855957031,3015.8834228515625,134,0,0,134,62.135000000000005,25.829375,Invasive_Tumor
29643,596.3954650878906,3021.139685058594,495,0,0,495,235.30921875,105.16890625,Invasive_Tumor
29646,554.0581085205077,3022.8602294921875,255,0,0,255,236.75421875,75.7721875,Endothelial
29647,533.3724060058594,3024.8142333984374,258,0,0,258,415.93421875,81.77796875,Endothelial
29650,582.9094970703125,3028.7571044921874,108,0,0,108,154.20859375,5.7348437500000005,Invasive_Tumor
29653,552.2569946289062,3038.9467285156247,120,0,0,120,371.0940625,18.73984375,CD8+_T_Cells
30232,434.6618240356445,3257.557971191406,112,0,0,112,55.49703125,20.049375,Stromal
30233,472.53432006835936,3259.3895385742185,128,0,0,128,61.27703125,30.48046875,Invasive_Tumor
