genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
CD8A,0.000910410193832963,1.17291492649738,0.00263539792951647,8.21229909210341,5.77607680530115,722
IGF1,0.000733404329636267,1.12086820067812,0.00221552910489755,8.09021751717894,5.56634715356401,1140
TRAC,0.000854425081621299,1.14264178251147,0.00251812763374642,8.07285758653723,5.75205348264051,911
RTKN2,0.000735152839352369,1.11306876894745,0.00221552910489755,8.03127216467615,4.88458724216341,1253
ADGRE5,0.00120960929620817,1.19002441390901,0.00336853221728856,7.99393886138654,5.31203562926328,632
ANGPT2,0.00437267548943223,1.37377107550004,0.0111859140427336,7.4628468133328,5.29405919754626,273
ZNF562,0.00102413830984343,1.07508478739833,0.00292610945669552,7.40078013855971,5.22856860983802,3214
SELL,0.00616521063121217,1.42092192104113,0.0150705148762964,7.23083432996646,5.29237814025225,232
SVIL,0.00145294446343219,1.0718886910359,0.00394626891302571,7.00389555063094,5.13010796624873,2798
CLDN4,0.00156940512698964,1.08033287118204,0.00421059912119171,6.97577269068274,5.02030072682469,1904
CD14,0.000398947980449593,0.865292217568802,0.00125383650998443,6.77236488185716,5.38151102770306,946
LPL,0.00443714416688384,1.23346980658118,0.0112203645599361,6.68262403250237,5.51825315987752,436
SLC25A37,0.00380313937448737,1.10097701381159,0.0100806103902075,6.13456509336445,4.80047508087331,1166
HPX,0.00854572862317356,1.27574193555443,0.0197901083905072,6.07549605107544,4.72898052442772,334
FLNB,0.00410882689429201,1.07355481229355,0.010712794815083,5.89877329329704,5.55099344834389,3877
CCPG1,0.00413903436037296,1.06599985724061,0.010712794815083,5.84945330374129,5.08999398748867,2447
ITM2C,0.00513615173176513,1.07256235563043,0.0128403793294128,5.65396008474521,5.2354260192906,1823
AVPR1A,0.0106187742721565,1.22442863421146,0.0243346910403586,5.56518938353544,5.48077247542128,402
EGFL7,0.0126001647089737,1.2694157373604,0.0282860840405532,5.55248205776407,4.98277860104695,329
SH3YL1,0.00594219253492226,1.06476522747862,0.0146885658166618,5.45764274345925,5.42974032205724,3515
S100A4,0.00713970510972642,1.10078230529585,0.0170732078710849,5.44015840343946,5.46151019027822,1067
OCIAD2,0.0063595059703494,1.06977157113265,0.0153746298184271,5.41069555445176,4.95263876101896,1887
SNAI1,0.0146056847911538,1.27930602690797,0.0321325065405384,5.4067879353673,5.09600121200945,306
CEACAM6,0.00848559185371852,1.09430590225546,0.0197901083905072,5.21916684480711,5.04664936470469,1121
HDC,0.00759453705116879,1.06294276059486,0.0179655715188939,5.18750729650132,5.06589869618871,2255
HOXD8,0.0110677720420032,1.06604414519912,0.025102163394234,4.80116200660647,5.01976133118083,1816
PIM1,0.0137725744497434,1.10771643754683,0.0306057209994299,4.74664914676049,5.10818032218568,884
PTN,0.0177511650262885,1.14078051711188,0.0386659040176581,4.59883320997765,5.18602344945043,609
SOX17,0.0283914526842843,1.27395671467697,0.0562713476625455,4.53740976963727,5.09424553741003,280
GJB2,0.0187166659367324,1.12692491403855,0.0399773447192342,4.48329150544564,5.45097994629644,679
KLRB1,0.0220350949696233,1.17218056705258,0.045403825708499,4.47200820129242,5.68572527332005,473
MAP3K8,0.0219916692586896,1.07792925791948,0.045403825708499,4.11455468065495,4.9692978680996,1189
RHOH,0.0210115056937027,1.05264033369332,0.044447415890525,4.06601813379457,5.11358574626148,2461
PPARG,0.0220827697764063,1.06567520937708,0.045403825708499,4.0633744128832,5.09687704375723,1534
DNTTIP1,0.0222931195061264,1.06278534344421,0.0454119101050722,4.04227981213592,4.8700731626958,1628
SLAMF7,0.0350004219366493,1.19630104206474,0.0675446739128321,4.01047382599161,5.50354254277359,376
STC1,0.025100967154081,1.08506504527546,0.0502019343081619,3.99830074019535,4.82042604788627,1038
CENPF,0.0232980671631446,1.05262564223957,0.0470236217971727,3.9572249197598,5.38293256277913,2305
HOXD9,0.0464663770282797,1.23903327855134,0.0851883578851794,3.8026257216634,5.48122507005591,289
HOOK2,0.0290660516191211,1.06558960957428,0.0570940299661308,3.77025253004312,4.82449598851698,1424
ITGAM,0.0441372458090815,1.20479027236202,0.0815982695630078,3.75948934368449,4.94987874506102,338
TRAF4,0.0311635176106798,1.04936954093711,0.060672335171235,3.63974578269082,5.32826809950504,3354
SEC24A,0.0371134294243297,1.04783100713356,0.0709996041161091,3.45132103805758,5.28765387929306,3383
AIF1,0.0399863070930432,1.0645846641175,0.0758360996592199,3.42713033271291,5.43745585881224,1320
C6orf132,0.0415585618708314,1.06828205082835,0.0781443043725036,3.3978331392452,4.78478129834264,1216
RORC,0.0182595927226123,0.842603757397263,0.0393834352840657,3.37299736441207,4.68019449767975,504
LUM,0.0419448555312974,1.04936135369063,0.0782022730244528,3.32794405869982,6.88369763820476,3698
GLIPR1,0.0522232859516161,1.07144941777211,0.0949514290029384,3.16316167799333,5.34166821770014,1059
TIFA,0.0573547665794872,1.0847213498143,0.102585761361684,3.10067524626508,4.84549095451914,858
SQLE,0.0553674429297641,1.04316308627368,0.0998429298733451,3.01866729565641,5.21748178414431,3208
PTGDS,0.067938623813076,1.10626848296439,0.119571977911014,2.97492252415939,5.60740408598807,629
PCLAF,0.062677813276106,1.04143642021138,0.111202571941478,2.88451618082613,5.45318462101333,2727
ACTG2,0.0810164126810738,1.04936335339421,0.140343392045955,2.63715873627495,5.64225974836087,4207
LRRC15,0.0999989780925368,1.12179447759651,0.171873243596548,2.58303870527683,5.11118512161507,480
DSC2,0.0724276952713894,0.950946177389688,0.126461055235759,2.49639206850263,4.94077359236544,1548
APOBEC3B,0.12165642549695,1.12872137116399,0.205880104687146,2.37771296132761,4.88947101841337,410
CCL8,0.153928461862042,1.26485635708987,0.249001923600363,2.36688436281089,5.22129478980364,180
SDC4,0.105590761354329,1.04321584605696,0.180077267425987,2.34534158959453,4.89236712652464,1699
CD8B,0.148853784756517,1.14518481577025,0.242576538121732,2.18133746152168,5.30945535730374,335
THAP2,0.129408377600296,1.05969720100821,0.217327046351642,2.16684992857486,4.81273116632478,974
NPM3,0.137653603849727,1.08154503131863,0.227697690578496,2.14471987587396,4.82229409441644,647
EGFR,0.135703325806307,1.05647094214611,0.226172209677179,2.11007272464953,5.15683834761802,1029
TYROBP,0.185888626810505,1.19188337148421,0.283996513182716,2.0054719776934,5.00050180803983,242
CDC42EP1,0.16561302965073,1.0915900673187,0.262121341893241,1.96278958314601,4.734112553231,538
RAPGEF3,0.171908615510721,1.0678862111952,0.270142110088276,1.88032576298621,4.82992808207088,740
EDNRB,0.175410271284415,1.07764280065446,0.273689784982774,1.87577484654124,5.42554431681457,618
ANKRD28,0.146459580276271,0.960753853458679,0.24045602731925,1.84561371635821,4.88756526914548,1566
MZB1,0.184156501320949,1.07169660215976,0.283317694339922,1.8132777843084,4.94174184210831,661
PDK4,0.156039464344053,0.966616440267368,0.250574322304319,1.79563148003644,5.48703840711166,2023
PELI1,0.158447932948242,0.963091127777153,0.252598153975458,1.77433094392976,5.01607140236307,1683
CXCR4,0.180435887358521,1.02963319378315,0.279548557879398,1.76312304022407,5.56731489132743,3034
PCOLCE,0.216031067064242,1.09396797709219,0.325526265439269,1.67632328982726,5.12931187030039,444
SERPINB9,0.205927215451955,1.03418186678021,0.312441292409863,1.63424779232352,5.04197580972976,1641
DPT,0.228812629076729,1.0699892249442,0.342440669366533,1.57807556005445,5.33543410511931,613
RAB30,0.234755483181155,1.06212076548273,0.346618834227209,1.53923688809982,4.92848729235605,693
POSTN,0.233160851201211,1.02800836926936,0.346590454488286,1.49680764899672,6.68177034149499,3602
C1QC,0.274636362057308,1.05022317777895,0.392337660081869,1.35721115924056,5.33045363499529,801
HMGA1,0.267159431593339,1.02564917614694,0.386678124674569,1.35376427251204,5.39486212514086,3459
DAPK3,0.263084687315282,0.945630528529947,0.383302193439484,1.2626808641759,4.86784965864021,730
OXTR,0.248902723621366,0.899384666294222,0.365057327978004,1.25076807397641,4.79012979564735,390
TOP2A,0.304852131163492,1.02303440380992,0.43269334745786,1.21529165908069,5.75475134525413,2526
BACE2,0.307198343623263,1.02688989959096,0.433228433314859,1.21199878736043,4.99334985380014,1726
MEDAG,0.269089682211601,0.902858704538506,0.386926340434981,1.18519215908596,5.33368713916563,390
CRISPLD2,0.318352308491042,1.03323109541798,0.446098776229486,1.18263282065229,5.27134755016626,1219
FCER1G,0.344637440374199,1.02588748308171,0.473876480514524,1.09283927207618,5.67217054950291,1619
MRC1,0.329737907508613,0.924031569381254,0.459128731974018,1.02517344048693,5.3193138436246,455
ERN1,0.374698288466418,1.02486561462608,0.512010083618707,1.00604307718901,5.07848820013015,1539
ESM1,0.343385482259561,0.86383375566493,0.473876480514524,0.92335329037498,5.56148507077696,237
HAVCR2,0.39826790756681,0.94920275029885,0.539561404320248,0.873864874999324,5.23253201960906,607
KRT15,0.399765949564547,0.930765086231022,0.539561404320248,0.85339619639626,4.80631687371296,423
EIF4EBP1,0.418104044707268,0.978166148786338,0.56087127948536,0.85298530327121,4.92802052368287,1618
KARS,0.440884572605947,1.01740993518824,0.58784609680793,0.833230430456305,4.93866320549196,2396
C1QA,0.459047885483683,1.0441929403103,0.601134135752442,0.813009405103062,5.30338214421048,593
RUNX1,0.455651159409146,1.01809316487937,0.600259012395282,0.800249493451535,5.61987505392493,3779
GPR183,0.462475245123236,1.0367257410979,0.602038780633798,0.799483752566881,5.42127400991626,741
LGALSL,0.445966683227319,0.970228710611348,0.591040182590423,0.783470386446877,4.84413089548386,1000
ANKRD29,0.513368881732783,1.06717282933837,0.648794580962855,0.711548822151303,4.89019518991034,330
TOMM7,0.516918674164421,1.06161907777254,0.648794580962855,0.700530283813205,6.6621291831059,5398
AKR1C1,0.470242171607709,0.924751634428168,0.6085486926688,0.69773200519423,4.97372206237367,346
TUBB2B,0.508339005496326,1.02715247797642,0.648794580962855,0.694978269389679,4.9062709309359,924
FAM107B,0.505162300202982,1.01469935437367,0.648794580962855,0.692913343984952,5.25351762654487,2650
ITGAX,0.519035664770284,1.04516315117975,0.648794580962855,0.685399892244806,5.38851084334924,477
ADAM9,0.514801233626336,1.01824169892686,0.648794580962855,0.676086428168052,5.68666270374134,4226
LARS,0.540458058668023,1.01541171062549,0.671755779135395,0.624821657123204,5.51516968527034,3911
SEC11C,0.554749209039614,1.01310174585505,0.681814670328017,0.596959204465542,5.29083064765728,3121
FSTL3,0.550029024963281,0.954426843026736,0.679811154448999,0.570541314960961,4.76039173754845,483
FCGR3A,0.582412973626498,1.02709701511152,0.711838078876831,0.555223488863884,5.36877871348816,714
TRAPPC3,0.587149955632463,1.01203786776582,0.713662929498021,0.538884894743871,5.0905374034678,2902
FGL2,0.592819318505713,1.02767050358758,0.716594780611301,0.537333571888751,5.40625570620045,707
SLC5A6,0.600341361150151,1.01159954089712,0.721721854934608,0.516175595501106,5.11696725831809,2668
BASP1,0.62249450250478,1.01185027788926,0.744286905168758,0.479637756436794,5.41771636106488,3660
VOPP1,0.638874809062593,0.988639672520218,0.759743016182544,0.44295680283031,5.37029948935212,3771
TUBA4A,0.656129445277494,1.00985550002093,0.776067085812089,0.425550264345496,5.26381782708098,2936
CD83,0.680300595664289,1.02603199129908,0.796096441734807,0.395248583423022,5.04401309433616,548
JUP,0.678372730655777,1.00947138235008,0.796096441734807,0.39173384127283,4.97935876023258,2368
BTNL9,0.688458553273307,1.03945636824529,0.797162535369093,0.388029229838569,5.45523627894567,338
CD3D,0.696950696886685,1.05062060774931,0.79892406766993,0.379316701840923,5.63813016558823,253
MNDA,0.7025459006907,1.03440368470137,0.800829524103389,0.365190573916094,5.12456324903478,349
POLR2J3,0.686637961267548,0.953460251507812,0.797162535369093,0.35845158020072,6.78804693388563,5435
DUSP2,0.697242822693757,0.969670421157428,0.79892406766993,0.349684046642145,5.06478166136765,486
DUSP5,0.71405306666074,0.989346501905449,0.809750900336922,0.333209919537752,4.98929379963109,1500
APOC1,0.721624281624046,0.987340105100178,0.81414021516559,0.322120362018621,5.47367482764881,1149
CD68,0.727207101973273,1.00986604718448,0.816252869561837,0.32168673981481,5.65658054352916,1530
DMKN,0.736996336006521,1.01331997743791,0.82304159350982,0.309237247229678,4.72816863703718,939
C2orf42,0.742574455110301,1.01861467630092,0.823378597273576,0.303172462978455,4.76491125029076,588
CTLA4,0.749356959899101,1.04691537477684,0.823378597273576,0.302076781141925,5.55331059946565,206
CAVIN2,0.75029840917875,1.03806247755669,0.823378597273576,0.298219023860861,5.31684079086449,257
WARS,0.75226862750904,1.0069878924896,0.823378597273576,0.28665098745101,5.10619042519568,2740
SMAP2,0.767185101409992,1.00811225129727,0.835548130248506,0.267177142080283,4.9894770261029,1622
FAM49A,0.808988550540389,1.01879306947193,0.873706294144401,0.215954091238942,5.01321615350057,419
ACTA2,0.810164018206626,1.00577159289664,0.873706294144401,0.211733587627861,5.86830190113169,3772
CD4,0.826783466650812,1.00728406814896,0.876248386769901,0.19159796860359,5.55586523415356,1159
MKI67,0.827058618942005,1.00552656406653,0.876248386769901,0.190929087395991,5.07108741026203,1946
SRPK1,0.827462021665055,1.0049776773116,0.876248386769901,0.190334800653099,5.18241668700922,3049
LYZ,0.828453020218815,0.992212704361539,0.876248386769901,0.186729617089624,5.64492506009265,1183
IGSF6,0.836784970711436,1.00835451698089,0.880826284959407,0.179676822157405,5.25886004468675,894
LAG3,0.847657917127086,0.974310350657327,0.887773418698713,0.161032187137525,4.95703856746007,349
CD163,0.85263358194873,1.00873898190863,0.887773418698713,0.160818603310897,5.36886121747738,787
ESR1,0.855490748927851,0.982806822008743,0.887773418698713,0.15339648814228,4.74202281562535,471
NARS,0.873427841749572,1.00761576755067,0.902132043121624,0.136360401008731,6.25213507880688,4959
SLAMF1,0.908368115280306,0.980212172212474,0.933836380194707,0.0942038487808806,5.23739831594136,286
SMS,0.920886843875419,1.00297941893247,0.942302816988801,0.0826636706014973,5.68888595236935,4276
TRIB1,0.930654307247671,0.997768821347954,0.947888646270776,0.0717070350611346,5.04131905040665,1857
MMP1,0.941981452831896,0.977753807106659,0.955004237894088,0.0584400456016572,5.77627027458108,223
PDE4A,0.96204226955263,1.00216700718894,0.970868345420085,0.0387807464767344,4.91144367229991,758
CD86,0.972751561491991,0.995096855633809,0.977193349444009,0.0274911048628688,5.16464841504893,499
PTRHD1,0.990465242373734,0.999512570833102,0.990465242373734,0.00957583463261004,4.98424088580238,2007
