genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
CCND1,0.497939546072046,1.10308065167292,0.618907910372034,0.769152329364247,7.48714808079456,2625
TUBA4A,0.476823324593958,1.02279926210017,0.603303620224002,0.757494589696148,5.31379377855209,1486
QARS,0.479900606996366,1.024343662116,0.603303620224002,0.752048804215021,5.42574723389524,1746
KRT15,0.502274802419298,1.08789047929383,0.620789081641829,0.749129971729025,4.93165158073819,179
DST,0.479123441273355,0.972093109632204,0.603303620224002,0.715263202113384,5.87165931064828,2017
APOBEC3B,0.523358034807452,1.07450173591195,0.639659820320219,0.695728559663866,4.98531133857552,208
IL2RG,0.530070527858427,1.04309527596305,0.644284619496431,0.662099729843258,5.70715424932625,383
CCL8,0.579593160409593,1.10683412800011,0.669566769393044,0.603699286761531,5.2008424797435,104
CXCR4,0.554733605985881,1.01911812971682,0.666176201035454,0.600532957781689,5.84383665859983,1564
TOMM7,0.515700326795837,0.904007052623933,0.633821630698795,0.598660088040714,6.68601441382924,2599
OCIAD2,0.545319031625155,0.978356084985791,0.659176851415022,0.593259746712094,4.99751949986234,914
FLNB,0.564804746747892,1.02034564487604,0.666176201035454,0.582898150652269,5.58942790994396,1823
USP53,0.569882638477321,1.01849884537448,0.666883938643673,0.572727196967011,5.35480867299539,1465
SRPK1,0.558101428494963,0.981165259151618,0.666176201035454,0.572229866495744,5.2108250292958,1499
SMS,0.565100671672593,0.97646768471935,0.666176201035454,0.557320282246945,5.75593606463593,2027
ADAM9,0.566249770880136,0.977978562937547,0.666176201035454,0.556195974975506,5.6839686787019,1975
JUP,0.584578659816481,1.01811385112129,0.669566769393044,0.546588604193701,5.05898159366289,1183
RHOH,0.585715904491577,1.01779401689019,0.669566769393044,0.544438794421376,5.17312879035076,1201
LARS,0.587392665876625,1.01964693050562,0.669566769393044,0.542515126184104,5.54871292977045,1838
SLAMF7,0.586470509202739,0.924623505550893,0.669566769393044,0.493409517906174,5.81895419918091,198
EIF4EBP1,0.635270195651058,1.01835677956307,0.714687544374754,0.46203342583375,4.9469829875367,818
DAPK3,0.642808678759929,1.03742102763484,0.717857407752205,0.458444800574645,4.82054430544725,321
CD3G,0.623365780802471,0.953959423569177,0.706909648332699,0.45086202408506,5.8909333285354,269
DUSP5,0.636721630442963,0.980963567090089,0.714687544374754,0.442829241477725,5.0251800406399,763
ITM2C,0.677679515746022,1.01509533685693,0.74919343449309,0.394954099076731,5.33746628983648,891
PDE4A,0.672206061646914,0.965535832122286,0.746895624052126,0.383501511340037,4.99102937272452,323
PELI1,0.685696376576665,1.01569361280603,0.750513446999335,0.383241868435547,4.95890986773874,796
HOXD8,0.68441710451557,0.984810828780968,0.750513446999335,0.373428197702513,5.10815937143728,855
LGALSL,0.700229312541822,1.02105441068114,0.76262598395644,0.363850092917169,4.84767792351735,487
TRAPPC3,0.741011780530476,1.01094422145035,0.803066954269482,0.303019162979837,5.12468282987194,1393
HPX,0.752281641657413,0.929738807708196,0.811284123356034,0.2646450396016,4.69711614981766,143
RUNX1,0.773547356954686,1.00997613229806,0.822477651008567,0.259329941991267,5.62516707891264,1762
SERPINB9,0.773876698903515,1.010658933035,0.822477651008567,0.259075061730768,5.14836273648605,892
CD247,0.773866460219598,0.965148857211573,0.822477651008567,0.247421654395739,5.70058570013731,252
ANGPT2,0.787654655228128,0.935656798019059,0.833096269952827,0.223337104632188,5.27702050073124,129
ANKRD29,0.843712360580674,0.966327967369385,0.888118274295446,0.16422129942954,5.02704770431676,180
THAP2,0.850281202280024,0.988523913161513,0.890770783340978,0.16032687261156,4.87876198363569,493
ESM1,0.875761767243336,0.958796750167459,0.913116534566511,0.12719510848168,5.67387248590209,146
TRIB1,0.897332147066591,1.00525957438213,0.929208628189396,0.108898964356925,5.07060918527919,852
MMP1,0.90276691553743,1.00852036367048,0.929208628189396,0.103162436720989,5.52737181155626,92
CD8B,0.903866574693322,1.01147848443827,0.929208628189396,0.102233694719496,5.60952990246031,195
SOX17,0.93206964466768,1.00379367963739,0.953745682915766,0.0706146178428722,5.2485524426351,130
STC1,0.936770977754621,0.993908011936125,0.954118588453781,0.0649185403543754,4.88187527657211,503
CTTN,0.950113972177879,0.994641750835225,0.963249188383103,0.0508991314125115,6.5471969162137,2362
NPM3,0.968062886929593,0.993001781850682,0.976944197818855,0.0322310782192523,4.73568575450418,310
TUBB2B,0.976259810488237,0.996401971995318,0.980717617842064,0.0239400805998487,4.8220347677529,433
DUSP2,1,0.995462085862726,1,1.10518492786618e-16,5.02912585723578,192
